,question,answer,response,mapping,response_answer,flag
163," Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total? ",31.0,"
A: Mapping:{x:number of carrots she have total}
Nancy picked 12 carrots from her garden. 2 of them were thrown out.
Eq1: x=12-2+21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12-2+21)
print(solve(Eq1,x))
We got 31 from sympy, so the answer is 31.",,31.0,1
164," Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player? ",64.0,"
A: mapping:{x:songs she have on her mp3 player}
Eq1: x=34-14+44 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-14+44)
print(solve(Eq1,x))
We got 64 from sympy, so the answer is 64.",,64.0,1
165," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? ",39.0,"
A: 
Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have?
Eq1: 5-4+38=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-4+38)
print(solve(Eq1,x))
We got 39 from sympy, so the answer is 39.",,39.0,1
166," John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ",27.0,"
A: Mapping: {x:socks John have}
Eq1: x=33-19+13
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-19+13)
print(solve(Eq1,x))
We got 27 from sympy, so the answer is 27.",,27.0,1
167," For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ",24.0,"
A: 

Mapping: {x: number of cupcakes Maria would have}

Eq1: x = 19 + 10 - 5

# using Python Sympy to solve for unknowns

from sympy import *

x = symbols('x')

Eq1 = Eq(x,19 + 10 - 5)

print(solve(Eq1,x))

We got 24 from sympy, so the answer is 24.",,24.0,1
168, A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin? ,34.0,"
A: Mapping: {x:number of oranges in the bin}
Eq1: x+24=50
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x+24,50)
print(solve(Eq1,x))
We got 26 from sympy, so the answer is 26.",,26.0,1
169, In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school. How many students were in fourth grade at the end? ,11.0,"
A: 
Mapping: {x:number of students in fourth grade}
Eq1: x=8+8-5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8+8-5)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
170," Bianca picked 23 carrots from her garden. If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ",60.0,"
A: mapping:{x:carrots she have total}
Eq1: x=23-10+47
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-10+47)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0,1
171," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have? ",47.0,"
A: mapping:{x:number of bottles she have left}
Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, she would have 42+30-25=47 bottles.
Eq1: x=42+30-25
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42+30-25)
print(solve(Eq1,x))
We got 47 from sympy, so the answer is 47.",,47.0,1
172," Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player? ",28.0,"
A: 
Mapping: {x: number of songs on her mp3 player}
Eq1: x=11-7+24
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-7+24)
print(solve(Eq1,x))
We got 28 from sympy, so the answer is 28.",,28.0,1
173, A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ,31.0,"

A: mapping:{x:number of oranges in the bin}
Eq1: x=5-2+28
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-2+28)
print(solve(Eq1,x))
We got 31 from sympy, so the answer is 31.",,31.0,1
174," Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ",67.0,"
A: mapping:{x:number of books}
Eq1: x+38=48+19 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x+38,48+19)
print(solve(Eq1,x))
We got -19 from sympy, so the answer is -19.",,19.0,1
175, In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,37.0,"
A: 
Mapping: {x:number of students in fourth grade}
Eq1: 31-5+11=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31-5+11)
print(solve(Eq1,x))
We got 37 from sympy, so the answer is 37.",,37.0,1
176," For the school bake sale Robin made 42 cupcakes. If she sold 22 of them and then made 39 more, how many cupcakes would she have? ",59.0,"
A: mapping:{x:number of cupcakes she would have}
Eq1: x=42+39-22
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42+39-22)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,49.0,1
177," A florist had 11 roses. If she sold 2 of them and then later picked 32 more, how many roses would she have? ",41.0,"
A: mapping:{x:number of roses she have}
Eq1: x=11-2+32
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-2+32)
print(solve(Eq1,x))
We got 41 from sympy, so the answer is 41.",,41.0,1
178," Frank had 11 dollars. At the store he spent $3 on a new game. If he got another 14 dollars for his allowance, how much money does he have now? ",22.0,"
A: mapping:{x:money he have now}
Frank had 11 dollars. At the store he spent 3 dollars on a new game.
Eq1: 11-3+14=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-3+14)
print(solve(Eq1,x))
We got 22 from sympy, so the answer is 22.",,22.0,1
179," Haley was playing a video game and had 14 lives. In a hard part of the game she lost 4 lives. If she got 36 more lives in the next level, how many lives would she have? ",46.0,"
A: mapping:{x:lives she have left}
Haley had 14 lives. She lost 4 lives. She got 36 lives in the next level.
Eq1: x=14-4+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-4+36)
print(solve(Eq1,x))
We got 46 from sympy, so the answer is 46.",,46.0,1
180," Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have? ",58.0,"
A: mapping:{x:money he have left}
Eq1: x=48-11+21 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-11+21)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,58.0,1
181," Emily was playing a video game and had 42 lives. In a hard part of the game she lost 25 lives. If she got 24 more lives in the next level, how many lives would she have? ",41.0,".

A: Emily had 42 lives. In a hard part of the game she lost 25 lives.
Eq1: 42-25=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42-25)
print(solve(Eq1,x))
We got 17 from sympy, so the answer is 17.",,17.0,1
182," Debby had 30 coloring books. If she gave away 7 of them, but then bought 35 more, how many would she have total? ",58.0,"
A: 
Mapping: {x: number of coloring books she would have total}
Eq1: x=30-7+35
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-7+35)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,58.0,1
183," The school cafeteria had 12 apples. If they used 8 to make lunch for the students and then bought 19 more, how many apples would they have? ",23.0,"

A: mapping:{x:number of apples they would have}
The school cafeteria had 12 apples. 8 were used to make lunch for the students and then they bought 19 more.
Eq1: 12+19-8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12+19-8)
print(solve(Eq1,x))
We got 23 from sympy, so the answer is 23.",,23.0,1
184," At the fair there were 31 people in line for the bumper cars. If 25 of them got tired of waiting and left and 25 more got in line, how many people would be in line? ",31.0,"
A: 

There would be 31-25+25=31 people in line.

Eq1: 31-25+25=x

# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31-25+25)
print(solve(Eq1,x))

We got 31 from sympy, so the answer is 31.",,31.0,1
185," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ",56.0,"
A: mapping:{x:number of roses she have left}
Eq1: x=50-15+21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,50-15+21)
print(solve(Eq1,x))
We got 56 from sympy, so the answer is 56.",,56.0,1
186," Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs, how many songs does she have on her mp3 player? ",23.0,"
A: mapping:{x:number of songs on her mp3 player}
Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs,
Eq1: 6-3+20=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-3+20)
print(solve(Eq1,x))
We got 23 from sympy, so the answer is 23.",,23.0,1
187," At the arcade Dave won 11 tickets. If he spent 5 tickets on a beanie and later won 10 more tickets, how many would he have? ",16.0,"
A: mapping:{x:number of tickets Dave have}
Eq1: x=11-5+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-5+10)
print(solve(Eq1,x))
We got 16 from sympy, so the answer is 16.",,16.0,1
188," A waiter had 33 customers to wait on. If 31 customers left and he got another 26 customers, how many customers would he have? ",28.0,".

A: mapping:{x:number of customers left}
Eq1: x+26=33
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x+26,33)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
189, In fourth grade there were 11 students at the start of the year. During the year 6 students left and 42 new students came to school. How many students were in fourth grade at the end? ,47.0,"
A: 
Mapping: {x:number of students in fourth grade}
Eq1: x=11+42-6 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11+42-6)
print(solve(Eq1,x))
We got 47 from sympy, so the answer is 47.",,47.0,1
190," Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? ",33.0,"
A: mapping:{x:socks Oliver have}
Eq1: x=11-4+26
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-4+26)
print(solve(Eq1,x))
We got 33 from sympy, so the answer is 33.",,33.0,1
191, A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin how many would be in the bin? ,36.0,"
A: Mapping: {x:number of oranges in the bin}
Eq1: x=40-25+21 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-25+21)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
192," At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have? ",9.0,"
A: mapping:{x:number of tickets he would have}
Eq1: x=9+4-4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9+4-4)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
193, In fourth grade there were 4 students at the start of the year. During the year 3 students left and 42 new students came to school. How many students were in fourth grade at the end? ,43.0,"
A: 
Mapping: {x:number of students in fourth grade}
Eq1: x=4+42-3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4+42-3)
print(solve(Eq1,x))
We got 43 from sympy, so the answer is 43.",,43.0,1
194," Haley picked 28 carrots from her garden. If she threw out 11 of them and then picked 9 more the next day, how many carrots would she have total? ",26.0,"
A: mapping:{x:number of carrots she would have total}
Eq1: x=28-11+9 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,28-11+9)
print(solve(Eq1,x))
We got 26 from sympy, so the answer is 26.",,26.0,1
195," Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, how many books would Roger have? ",34.0,"
A: Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, Roger would have 34 books.
Eq1: 25-21+30=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25-21+30)
print(solve(Eq1,x))
We got 34 from sympy, so the answer is 34.",,34.0,1
196," A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many roses would she have? ",36.0,"
A: Mapping:{x:number of roses she have}
Eq1: x=5-3+34 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-3+34)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
197," Wendy was playing a video game and had 10 lives. In a hard part of the game she lost 6 lives. If she got 37 more lives in the next level, how many lives would she have? ",41.0,".
A: Wendy had 10 lives. She lost 6 lives.
Eq1: 10-6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-6)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
198," John had 5 dollars. At the store he spent $2 on a new game. If he got another 26 dollars for his allowance, how much money does he have now? ",29.0,"
A: mapping:{x:money he have now}
John had 5 dollars. At the store he spent 2 dollars on a new game.
Eq1: 5+26-2=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+26-2)
print(solve(Eq1,x))
We got 29 from sympy, so the answer is 29.",,29.0,1
199," For the school bake sale Chloe made 28 cupcakes. If she sold 25 of them and then made 8 more, how many cupcakes would she have? ",11.0,"
A: mapping:{x:number of cupcakes she would have}
Chloe made 28 cupcakes. If she sold 25 of them and then made 8 more,
Eq1: 28-25+8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,28-25+8)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
200," At the town carnival Billy rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets, how many tickets did he use? ",50.0,"
A: 
Mapping: {x: number of tickets used}
Eq1: x=7*5+3*5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*5+3*5)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
201, Chloe was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Chloe have total? ,32.0,"
A: mapping:{x:number of pieces of winter clothing}
There were 4 boxes of clothing and each box had 2 scarves and 6 mittens.
Eq1: 4*(2+6)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*(2+6))
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
202," A waiter had 9 tables he was waiting on, with 7 women and 3 men at each table. How many customers total did the waiter have? ",90.0,"
A:  Mapping: {x:number of customers the waiter had}
Eq1: 9*(7+3)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9*(7+3))
print(solve(Eq1,x))
We got 126 from sympy, so the answer is 126.",,126.0,1
203," April's discount flowers was having a sale where each flower was 3 dollars. If Emily bought 2 roses and 2 daisies, how much did she spend? ",12.0,"
A: mapping:{x:amount spent}
Eq1: 3*2+3*2=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*2+3*2)
print(solve(Eq1,x))
We got 12 from sympy, so the answer is 12.",,12.0,1
204," Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, how many problems did she have to complete total? ",30.0,"
A:  mapping:{x:number of problems she had to complete}
Eq1: 2*5+4*5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2*5+4*5)
print(solve(Eq1,x))
We got 30 from sympy, so the answer is 30.",,30.0,1
205," Wendy was playing a video game where she scores 5 points for each treasure she finds. If she found 4 treasures on the first level and 3 on the second, what would her score be? ",35.0,"
A: Wendy's score would be 5*4+5*3=35
Eq1: 5*4+5*3=35
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5*4+5*3)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0,1
206," There were 7 friends playing a video game online when 2 more players joined the game. If each player had 7 lives, how many lives did they have total? ",63.0,"
A: 
Mapping: {x: number of lives}
Eq1:  x=7*7+2*7 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*7+2*7)
print(solve(Eq1,x))
We got 98 from sympy, so the answer is 98.",,98.0,1
207," Paul bought 6 boxes of chocolate candy and 4 boxes of caramel candy. If each box has 9 pieces inside it, how much candy did he have total? ",90.0,"
A: Mapping: {x: total number of candy pieces}
Eq1: 6*9+4*9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6*9+4*9)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
208," A pet store has 6 bird cages. If each cage has 6 parrots and 2 parakeets in it, how many birds does the pet store have total? ",48.0,"
A: mapping:{x:number of birds in the pet store}
There are 6 bird cages. If each cage has 6 parrots and 2 parakeets, then the total number of birds is 6*(6+2).
Eq1: 6*(6+2)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6*(6+2))
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0,1
209," Rachel was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 6 shelves of mystery books and 2 shelves of picture books, how many books did she have total? ",72.0,"
A: mapping:{x:number of books she have total}
Eq1: 9x=6*9+2*9 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9*x,6*9+2*9)
print(solve(Eq1,x))
We got 54 from sympy, so the answer is 54.",,54.0,1
210, Rachel was unboxing some of her old winter clothes. She found 7 boxes of clothing and inside each box there were 3 scarves and 4 mittens. How many pieces of winter clothing did Rachel have total? ,49.0,"
A: mapping:{x:number of pieces of winter clothing}
Eq1: 7*(3+4)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*(3+4))
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,49.0,1
211," A pet store has 9 bird cages. If each cage has 2 parrots and 2 parakeets in it, how many birds does the pet store have total? ",36.0,"
A: Mapping:{x:number of birds in the pet store}
Eq1: 9*4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9*4)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
212," Cody bought 7 boxes of chocolate candy and 3 boxes of caramel candy. If each box has 8 pieces inside it, how much candy did he have total? ",80.0,"
A:  Mapping: {x: total number of candy pieces Cody bought}
Eq1:  8*7+8*3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8*7+8*3)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
213," At Billy's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 3 dollars, how much was the bill? ",21.0,"
A: mapping:{x:the bill}
Eq1: x=3*(2+5)
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*(2+5))
print(solve(Eq1,x))
We got 21 from sympy, so the answer is 21.",,21.0,1
214," Paul was collecting cans for recycling. On Saturday he filled 6 bags up and on Sunday he filled 3 more bags. If each bag had 8 cans in it, how many cans did he pick up total? ",72.0,"
A:  Mapping: {x:number of cans he picked up total}
Eq1: 6*8+3*8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6*8+3*8)
print(solve(Eq1,x))
We got 48 from sympy, so the answer is 48.",,48.0,1
215," While playing a trivia game, Adam answered 5 questions correct in the first half and 5 questions correct in the second half. If each question was worth 5 points, what was his final score? ",50.0,"
A: mapping:{x:final score}
Eq1: 5*5+5*5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5*5+5*5)
print(solve(Eq1,x))
We got 50 from sympy, so the answer is 50.",,50.0,1
216, Haley's favorite band was holding a concert where tickets were 4 dollars each. Haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go. How much did she spend? ,32.0,"
A: mapping:{x:money she spent}
Eq1: 4*3+4*5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*3+4*5)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0,1
217," Luke was putting his spare change into piles. He had 5 piles of quarters and 5 piles of dimes. If each pile had 3 coins in it, how many coins did he have total? ",30.0,"
A: Mapping: {x:number of coins Luke have}
Eq1: 3*5+3*5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*5+3*5)
print(solve(Eq1,x))
We got 30 from sympy, so the answer is 30.",,30.0,1
218, Victor and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Victor bought 6 decks and his friend bought 2 decks? ,64.0,"
A: mapping:{x:money they spend}
Victor and his friend were buying trick decks from the magic shop for 8 dollars each. Victor bought 6 decks and his friend bought 2 decks.
Eq1: 8x=6*8+2*8 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*x,6*8+2*8)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
219," Katie had 7 pages of math homework and 3 pages of reading homework. If each page had 9 problems on it, how many problems did she have to complete total? ",90.0,"
A:  Mapping: {x: number of problems she had to complete}
Eq1: 7*9+3*9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*9+3*9)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
220," Faye was playing a video game where she scores 7 points for each treasure she finds. If she found 2 treasures on the first level and 6 on the second, what would her score be? ",56.0,"
A: mapping:{x:score}
Eq1: 7*2+7*6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*2+7*6)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
221," Gwen was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 3 shelves of mystery books and 5 shelves of picture books, how many books did she have total? ",72.0,"
A: mapping:{x:number of books she have total}
Eq1: 3*9+5*9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*9+5*9)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
222," There were 2 friends playing a video game online when 2 more players joined the game. If each player had 6 lives, how many lives did they have total? ",24.0,"
A: 
Mapping: {x: number of lives}
Eq1: 2*6+2*6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2*6+2*6)
print(solve(Eq1,x))
We got 24 from sympy, so the answer is 24.",,24.0,1
223," Wendy bought 4 new chairs and 4 new tables for her house. If she spent 6 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,".
A: Wendy bought 4 new chairs and 4 new tables. 6 minutes on each piece furniture putting it together.
Eq1: 4*6+4*6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*6+4*6)
print(solve(Eq1,x))
We got 48 from sympy, so the answer is 48.",,48.0,1
224," April's discount flowers was having a sale where each flower was 3 dollars. If Zoe bought 8 roses and 2 daisies, how much did she spend? ",30.0,"
A: mapping:{x:money she spent}
Eq1: 3*8+3*2=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*8+3*2)
print(solve(Eq1,x))
We got 30 from sympy, so the answer is 30.",,30.0,1
225, Paige was unboxing some of her old winter clothes. She found 6 boxes of clothing and inside each box there were 5 scarves and 5 mittens. How many pieces of winter clothing did Paige have total? ,60.0,"
A: Paige had 6 boxes of clothing. Each box had 5 scarves and 5 mittens.
Eq1: 6*(5+5)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6*(5+5))
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0,1
226," Sam was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 3 more bags. If each bag had 6 cans in it, how many cans did he pick up total? ",42.0,"
A:  Mapping: {x: total number of cans}
Eq1: 4*6+3*6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*6+3*6)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
227, George was working as a sacker at a grocery store where he made 5 dollars an hour. On Monday he worked 7 hours and on Tuesday he worked 2 hours. How much money did George make in those two days? ,45.0,"
A:  mapping:{x:money George made}
George worked 7 hours on Monday and 2 hours on Tuesday.
Eq1: x=5*7+5*2 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5*7+5*2)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
228," While playing a trivia game, Frank answered 3 questions correct in the first half and 2 questions correct in the second half. If each question was worth 3 points, what was his final score? ",15.0,"
A:  mapping:{x:Frank's final score}
Eq1: 3*3+2*3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*3+2*3)
print(solve(Eq1,x))
We got 15 from sympy, so the answer is 15.",,15.0,1
229, Edward and his friend were buying trick decks from the magic shop for 9 dollars each. How much did they spend if Edward bought 4 decks and his friend bought 4 decks? ,72.0,"
A: Edward and his friend were buying trick decks from the magic shop for 9 dollars each. They spent 4*9+4*9=90 dollars.
Eq1: Edward and his friend were buying trick decks from the magic shop for 9 dollars each. They spent 4*9+4*9=90 dollars.",,90.0,1
230, Tom and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Tom bought 3 decks and his friend bought 5 decks? ,64.0,"
A: Tom and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Tom bought 3 decks and his friend bought 5 decks?
Eq1: 8x+5y=z
# using Python Sympy to solve for unknowns
from sympy import *
x,y,z = symbols('x y z')
Eq1 = Eq(8*x+5*y,z)
print(solve(Eq1,[x,y,z]))
We got {x: 3, y: 5, z: 40} from sympy, so the answer is 40.",,40.0,1
231," While shopping for music online, Megan bought 2 country albums and 8 pop albums. Each album came with a lyric sheet and had 7 songs. How many songs did Megan buy total? ",70.0,"
A: mapping:{x:songs Megan bought total}
Eq1: 2*7+8*7=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2*7+8*7)
print(solve(Eq1,x))
We got 98 from sympy, so the answer is 98.",,98.0,1
232, Victor was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 5 hours and on Tuesday he worked 5 hours. How much money did Victor make in those two days? ,60.0,"
A:  mapping:{x:money Victor made in 2 days}
Victor worked 5 hours on Monday and 5 hours on Tuesday. 
Eq1: 6*5+6*5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6*5+6*5)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0,1
233," A pet store has 6 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",54.0,"
A:  Mapping: {x:number of birds in the pet store}
Eq1:  6*(2+7)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6*(2+7))
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
