,question,answer,response,mapping,response_answer
131," Zoe had 15 songs on her mp3 player. If she deleted 8 old songs from it and then added 50 new songs, how many songs does she have on her mp3 player? ",57.0,"A: mapping:{x:total number of songs on Zoe's mp3 player}
Zoe had 15 songs on her mp3 player. She deleted 8 old songs and added 50 new songs.
Eq1: x = 15 - 8 + 50
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,15-8+50)
print(solve(Eq1,x))
We got 57 from sympy, so the answer is 57.",,57.0
132," At the arcade Jerry won 4 tickets. If he spent 2 tickets on a beanie and later won 47 more tickets, how many would he have? ",49.0,"A: mapping:{x:total number of tickets Jerry would have}
Jerry won 4 tickets. He spent 2 tickets on a beanie, so he has 4-2=2 tickets left. Later, he won 47 more tickets.
Eq1: x=2+47
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2+47)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,49.0
133, A store had 31 oranges in a bin. If they threw away 9 of the old ones and put 38 new ones in the bin how many would be in the bin? ,60.0,"A: mapping:{x:total number of oranges in the bin}
Eq1: x = 31 - 9 + 38
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31-9+38)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0
134," Adam had 33 books. If he sold 11 of them and used the money he earned to buy 23 new books, how many books would Adam have? ",45.0,"A: mapping:{x:number of books Adam has after selling 11 and buying 23}
Adam had 33 books. He sold 11 books and earned some money. He used that money to buy 23 new books.
Eq1: x = 33 - 11 + 23
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-11+23)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,45.0
135," At the fair there were 10 people in line for the bumper cars. If 2 of them got tired of waiting and left and 2 more got in line, how many people would be in line? ",10.0,"A: mapping:{x: number of people in line}
Eq1: x = 10 - 2 + 2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 10 - 2 + 2)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0
136," The school cafeteria had 38 apples. If they used 20 to make lunch for the students and then bought 28 more, how many apples would they have? ",46.0,"A: mapping:{x:total number of apples after lunch and buying more}
Eq1: x = 38 - 20 + 28
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,38-20+28)
print(solve(Eq1,x))
We got 46 from sympy, so the answer is 46.",,46.0
137," George had 28 socks. If he threw away 4 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",60.0,"A: mapping:{x:total number of socks George would have}
George had 28 socks. He threw away 4 old ones and bought 36 new ones.
Eq1: x = 28 - 4 + 36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,28-4+36)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0
138, For Halloween Robin scored 23 pieces of candy. She ate 7 pieces the first night and then her sister gave her 21 more pieces. How many pieces of candy does Robin have now? ,37.0,"A: mapping:{x:total pieces of candy Robin has now}
Robin had 23 pieces of candy. She ate 7 pieces the first night and her sister gave her 21 more pieces.
Eq1: x = 23 - 7 + 21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-7+21)
print(solve(Eq1,x))
We got 37 from sympy, so the answer is 37.",,37.0
139," Rachel was playing a video game and had 10 lives. In a hard part of the game she lost 4 lives. If she got 26 more lives in the next level, how many lives would she have? ",32.0,"A: mapping:{x:total number of lives Rachel would have}
Rachel had 10 lives. She lost 4 lives, so she had 10-4=6 lives left. In the next level, she got 26 more lives.
Eq1: x=6+26
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6+26)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0
140," A florist had 6 roses. If she sold 5 of them and then later picked 12 more, how many roses would she have? ",13.0,"A: mapping:{x:number of roses the florist would have}
The florist had 6 roses. She sold 5 of them and picked 12 more.
Eq1: x = 6 - 5 + 12
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-5+12)
print(solve(Eq1,x))
We got 13 from sympy, so the answer is 13.",,13.0
141, For Halloween Haley scored 33 pieces of candy. She ate 17 pieces the first night and then her sister gave her 19 more pieces. How many pieces of candy does Haley have now? ,35.0,"A: mapping:{x:total pieces of candy Haley has now}
Haley had 33 pieces of candy. She ate 17 pieces the first night and her sister gave her 19 more pieces.
Eq1: x = 33 - 17 + 19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-17+19)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0
142," The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? ",50.0,"A: mapping:{x:total number of apples after buying}
The school cafeteria had 14 apples. They used 13 for lunch, so they have 14-13=1 left. Then they bought 49 more.
Eq1: x=1+49
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,1+49)
print(solve(Eq1,x))
We got 50 from sympy, so the answer is 50.",,50.0
143," Edward had 43 books. If he sold 19 of them and used the money he earned to buy 14 new books, how many books would Edward have? ",38.0,"A: mapping:{x:number of books Edward has after selling and buying}
Edward had 43 books. He sold 19 of them, so he had 43-19 left. He used the money to buy 14 new books, so he had 43-19+14 books left.
Eq1: x = 43 - 19 + 14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,43-19+14)
print(solve(Eq1,x))
We got 38 from sympy, so the answer is 38.",,38.0
144," A teacher had 29 worksheets to grade. If she graded 25, but then another 29 were turned in, how many worksheets would she have to grade? ",33.0,"A: mapping:{x:total worksheets to grade}
The teacher had 29 worksheets to grade. She graded 25, so she has 29-25 left to grade. Then, another 29 were turned in, so she has a total of 29+29 worksheets to grade.
Eq1: x = 29-25+29
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,29-25+29)
print(solve(Eq1,x))
We got 33 from sympy, so the answer is 33.",,33.0
145, In fourth grade there were 35 students at the start of the year. During the year 10 students left and 10 new students came to school. How many students were in fourth grade at the end? ,35.0,"A: mapping:{x: number of students in fourth grade at the end}
Eq1: x = 35 - 10 + 10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,35-10+10)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0
146," For the school bake sale Carol made 19 cupcakes. If she sold 6 of them and then made 27 more, how many cupcakes would she have? ",40.0,"A: mapping:{x:total number of cupcakes Carol would have}
Carol made 19 cupcakes. She sold 6 of them and then made 27 more.
Eq1: x = 19 - 6 + 27
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-6+27)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0
147, A store had 40 oranges in a bin. If they threw away 37 of the old ones and put 7 new ones in the bin how many would be in the bin? ,10.0,"A: mapping:{x:number of oranges in the bin after throwing away old ones and adding new ones}
The store had 40 oranges in the bin. They threw away 37 old ones and put 7 new ones in the bin.
Eq1: x = 40 - 37 + 7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-37+7)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0
148," At the arcade Victor won 46 tickets. If he spent 27 tickets on a beanie and later won 39 more tickets, how many would he have? ",58.0,"A: mapping:{x:total number of tickets Victor would have}
Victor won 46 tickets. He spent 27 tickets on a beanie, so he has 46 - 27 = 19 tickets left. Later, he won 39 more tickets, so he has a total of 19 + 39 = 58 tickets.
Eq1: x = 46 - 27 + 39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,46-27+39)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,58.0
149," Chloe picked 48 carrots from her garden. If she threw out 45 of them and then picked 42 more the next day, how many carrots would she have total? ",45.0,"A: mapping:{x:total number of carrots Chloe has}
Chloe picked 48 carrots from her garden. She threw out 45 of them, so she had 48-45=3 left. The next day, she picked 42 more.
Eq1: x=3+42
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3+42)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,45.0
150," Sam had 10 socks. If he threw away 3 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",43.0,"A: mapping:{x:total number of socks Sam has}
Sam had 10 socks. He threw away 3 old ones and bought 36 new ones.
Eq1: x = 10 - 3 + 36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-3+36)
print(solve(Eq1,x))
We got 43 from sympy, so the answer is 43.",,43.0
151," Maria had 14 bottles of water in her fridge. If she drank 8 of them and then bought 45 more, how many bottles would she have? ",51.0,"A: mapping:{x:number of bottles Maria has after buying more}
Maria had 14 bottles of water in her fridge. She drank 8 of them, so she had 14-8=6 left. Then she bought 45 more, so she had 6+45=x
Eq1: 6+45=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6+45)
print(solve(Eq1,x))
We got 51 from sympy, so the answer is 51.",,51.0
152," A teacher had 34 worksheets to grade. If she graded 7, but then another 36 were turned in, how many worksheets would she have to grade? ",63.0,"A: mapping:{x:total worksheets to grade}
The teacher had 34 worksheets to grade. She graded 7, so she has 34-7 left. Another 36 were turned in, so she now has 34-7+36 worksheets to grade.
Eq1: x = 34-7+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-7+36)
print(solve(Eq1,x))
We got 63 from sympy, so the answer is 63.",,63.0
153," At the fair there were 7 people in line for the bumper cars. If 4 of them got tired of waiting and left and 8 more got in line, how many people would be in line? ",11.0,"A: mapping:{x: number of people in line}
Eq1: x = 7 - 4 + 8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7-4+8)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0
154," Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? ",19.0,"A: mapping:{x:total number of coloring books}
Emily had 7 coloring books. She gave away 2, so she had 7-2=5 left. Then she bought 14 more, so she had 5+14=x.
Eq1: x=5+14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+14)
print(solve(Eq1,x))
We got 19 from sympy, so the answer is 19.",,19.0
155," At the arcade Dave won 25 tickets. If he spent 22 tickets on a beanie and later won 15 more tickets, how many would he have? ",18.0,"A: mapping:{x:total number of tickets Dave would have}
Dave won 25 tickets. He spent 22 tickets on a beanie, so he has 25-22 tickets left.
He later won 15 more tickets, so he has 25-22+15 tickets in total.
Eq1: x = 25-22+15
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25-22+15)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,18.0
156," Robin had 30 songs on her mp3 player. If she deleted 8 old songs from it and then added 10 new songs, how many songs does she have on her mp3 player? ",32.0,"A: mapping:{x:total number of songs on Robin's mp3 player}
Robin had 30 songs on her mp3 player. She deleted 8 old songs and added 10 new songs.
Eq1: x = 30 - 8 + 10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-8+10)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0
157," The school cafeteria had 23 apples. If they used 20 to make lunch for the students and then bought 6 more, how many apples would they have? ",9.0,"A: mapping:{x:total number of apples after lunch and buying 6 more}
The school cafeteria had 23 apples. They used 20 for lunch, so they have 23-20=3 apples left. Then they bought 6 more, so they have 3+6=9 apples.
Eq1: x=23-20+6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-20+6)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0
158," Janet was playing a video game and had 38 lives. In a hard part of the game she lost 16 lives. If she got 32 more lives in the next level, how many lives would she have? ",54.0,"A: mapping:{x:total number of lives Janet would have}
Janet had 38 lives. She lost 16 lives in a hard part of the game. She got 32 more lives in the next level.
Eq1: x = 38 - 16 + 32
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,38-16+32)
print(solve(Eq1,x))
We got 54 from sympy, so the answer is 54.",,54.0
159," Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total? ",61.0,"A: mapping:{x:total number of carrots}
Megan picked 19 carrots from her garden. She threw out 4 of them, so she had 19-4=15 left. The next day, she picked 46 more, so she had 15+46=61 carrots in total.
Eq1: x=15+46
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,15+46)
print(solve(Eq1,x))
We got 61 from sympy, so the answer is 61.",,61.0
160," Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have? ",71.0,"A: mapping:{x:total money Roger has}
Roger had 45 dollars in January. By March he had spent 20 dollars. So he had 45-20=25 dollars left.
He got another 46 dollars from his mom.
Eq1: x=25+46
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25+46)
print(solve(Eq1,x))
We got 71 from sympy, so the answer is 71.",,71.0
161," The school cafeteria had 17 apples. If they used 2 to make lunch for the students and then bought 23 more, how many apples would they have? ",38.0,"A: mapping:{x:total number of apples after lunch and buying more}
The school cafeteria had 17 apples. They used 2 for lunch, so they had 17-2 left. Then they bought 23 more.
Eq1: x = (17-2) + 23
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,(17-2)+23)
print(solve(Eq1,x))
We got 38 from sympy, so the answer is 38.",,38.0
162," Janet was playing a video game and had 47 lives. In a hard part of the game she lost 23 lives. If she got 46 more lives in the next level, how many lives would she have? ",70.0,"A: mapping:{x:total number of lives Janet would have}
Janet had 47 lives. She lost 23 lives, so she had 47-23 lives left.
She got 46 more lives in the next level, so she had 47-23+46 lives.
Eq1: x = 47-23+46
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,47-23+46)
print(solve(Eq1,x))
We got 70 from sympy, so the answer is 70.",,70.0
163," Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total? ",31.0,"A: mapping:{x:total number of carrots}
Nancy picked 12 carrots from her garden. She threw out 2 of them, so she had 12-2=10 carrots left. The next day, she picked 21 more carrots, so she had a total of 10+21=31 carrots.
Eq1: x=12-2+21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12-2+21)
print(solve(Eq1,x))
We got 31 from sympy, so the answer is 31.",,31.0
164," Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player? ",64.0,"A: mapping:{x:total number of songs on Bianca's mp3 player}
Bianca had 34 songs on her mp3 player. She deleted 14 old songs and added 44 new songs.
Eq1: x = 34 - 14 + 44
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-14+44)
print(solve(Eq1,x))
We got 64 from sympy, so the answer is 64.",,64.0
165," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? ",39.0,"A: mapping:{x:number of books Tom would have}
Tom had 5 books. He sold 4 of them, so he had 5-4=1 book left. He used the money he earned from selling the 4 books to buy 38 new books, so he would have a total of 1+38=x books.
Eq1: 1+38=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,1+38)
print(solve(Eq1,x))
We got 39 from sympy, so Tom would have 39 books.",,39.0
166," John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ",27.0,"A: mapping:{x:total number of socks John has now}
John had 33 socks. He threw away 19 old ones and bought 13 new ones.
Eq1: x = 33 - 19 + 13
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-19+13)
print(solve(Eq1,x))
We got 27 from sympy, so the answer is 27.",,27.0
167," For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ",24.0,"A: mapping:{x:total number of cupcakes}
Maria made 19 cupcakes. She sold 5 of them and then made 10 more.
Eq1: x = 19 - 5 + 10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-5+10)
print(solve(Eq1,x))
We got 24 from sympy, so the answer is 24.",,24.0
168, A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin? ,34.0,"A: mapping:{x:total number of oranges in the bin}
Eq1: x = 50 - 40 + 24
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,50-40+24)
print(solve(Eq1,x))
We got 34 from sympy, so the answer is 34.",,34.0
169, In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school. How many students were in fourth grade at the end? ,11.0,"A: mapping:{x: number of students in fourth grade at the end}
At the start of the year, there were 8 students. 5 students left and 8 new students came, so the total change in students is 8 - 5 + 8 = 11.
Eq1: x = 8 + 11
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8+11)
print(solve(Eq1,x))
We got 19 from sympy, so the answer is 19.",,19.0
170," Bianca picked 23 carrots from her garden. If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ",60.0,"A: mapping:{x:total number of carrots}
Bianca picked 23 carrots from her garden. She threw out 10 of them, so she had 23-10=13 left. The next day, she picked 47 more, so she had 13+47=60 carrots in total.
Eq1: x=23-10+47
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-10+47)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0
171," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have? ",47.0,"A: mapping:{x:number of bottles Zoe has after drinking and buying}
Zoe had 42 bottles of water. She drank 25 of them, so she had 42-25 left. Then she bought 30 more, so she had 42-25+30
Eq1: x=42-25+30
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42-25+30)
print(solve(Eq1,x))
We got 47 from sympy, so the answer is 47.",,47.0
172," Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player? ",28.0,"A: mapping:{x:total number of songs on Katie's mp3 player}
Katie had 11 songs on her mp3 player. She deleted 7 old songs and added 24 new songs.
Eq1: x = 11 - 7 + 24
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-7+24)
print(solve(Eq1,x))
We got 28 from sympy, so the answer is 28.",,28.0
173, A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ,31.0,"A: mapping:{x:total number of oranges in the bin}
Eq1: x = 5 - 2 + 28
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-2+28)
print(solve(Eq1,x))
We got 31 from sympy, so the answer is 31.",,31.0
174," Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ",67.0,"A: mapping:{x:number of books Adam has after selling 19 and buying 38}
Adam had 48 books. He sold 19 books and earned money to buy 38 new books.
Eq1: x = 48 - 19 + 38
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-19+38)
print(solve(Eq1,x))
We got 67 from sympy, so the answer is 67.",,67.0
175, In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,37.0,"A: mapping:{x:number of students in fourth grade at the end}
At the start of the year, there were 31 students. 5 students left and 11 new students came, so the total change in students is 11-5=6.
Eq1: x = 31 + 6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31+6)
print(solve(Eq1,x))
We got 37 from sympy, so the answer is 37.",,37.0
176," For the school bake sale Robin made 42 cupcakes. If she sold 22 of them and then made 39 more, how many cupcakes would she have? ",59.0,"A: mapping:{x:total number of cupcakes Robin would have}
Robin made 42 cupcakes. She sold 22 of them and then made 39 more.
Eq1: x = 42 - 22 + 39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42-22+39)
print(solve(Eq1,x))
We got 59 from sympy, so the answer is 59.",,59.0
177," A florist had 11 roses. If she sold 2 of them and then later picked 32 more, how many roses would she have? ",41.0,"A: mapping:{x:number of roses the florist would have}
The florist had 11 roses. She sold 2 of them and picked 32 more.
Eq1: x = 11 - 2 + 32
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-2+32)
print(solve(Eq1,x))
We got 41 from sympy, so the florist would have 41 roses.",,41.0
178," Frank had 11 dollars. At the store he spent $3 on a new game. If he got another 14 dollars for his allowance, how much money does he have now? ",22.0,"A: mapping:{x:money Frank has now}
Frank had 11 dollars. He spent 3 dollars on a new game. He got another 14 dollars for his allowance.
Eq1: x = 11 - 3 + 14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-3+14)
print(solve(Eq1,x))
We got 22 from sympy, so the answer is 22.",,22.0
179," Haley was playing a video game and had 14 lives. In a hard part of the game she lost 4 lives. If she got 36 more lives in the next level, how many lives would she have? ",46.0,"A: mapping:{x:total number of lives Haley would have}
Haley had 14 lives. She lost 4 lives, so she had 14-4=10 lives left. In the next level, she got 36 more lives.
Eq1: x=10+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10+36)
print(solve(Eq1,x))
We got 46 from sympy, so the answer is 46.",,46.0
180," Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have? ",58.0,"A: mapping:{x:money Luke would have}
Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, he would have:
Eq1: x = 48 - 11 + 21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-11+21)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,58.0
181," Emily was playing a video game and had 42 lives. In a hard part of the game she lost 25 lives. If she got 24 more lives in the next level, how many lives would she have? ",41.0,"A: mapping:{x:total number of lives Emily would have}
Emily had 42 lives. She lost 25 lives in a hard part of the game and got 24 more lives in the next level.
Eq1: x = 42 - 25 + 24
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42-25+24)
print(solve(Eq1,x))
We got 41 from sympy, so the answer is 41.",,41.0
182," Debby had 30 coloring books. If she gave away 7 of them, but then bought 35 more, how many would she have total? ",58.0,"A: mapping:{x:total number of coloring books Debby has}
Debby had 30 coloring books. She gave away 7, so she had 30-7=23 left. Then she bought 35 more, so she had 23+35=x.
Eq1: x=23+35
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23+35)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,58.0
183," The school cafeteria had 12 apples. If they used 8 to make lunch for the students and then bought 19 more, how many apples would they have? ",23.0,"A: mapping:{x:total number of apples after lunch and buying more}
Eq1: x = 12 - 8 + 19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12-8+19)
print(solve(Eq1,x))
We got 23 from sympy, so the answer is 23.",,23.0
184," At the fair there were 31 people in line for the bumper cars. If 25 of them got tired of waiting and left and 25 more got in line, how many people would be in line? ",31.0,"A: mapping:{x: number of people in line}
Eq1: x = 31 - 25 + 25
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31-25+25)
print(solve(Eq1,x))
We got 31 from sympy, so the answer is 31.",,31.0
185," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ",56.0,"A: mapping:{x:number of roses she would have}
The florist had 50 roses. She sold 15 of them and picked 21 more.
Eq1: x = 50 - 15 + 21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,50-15+21)
print(solve(Eq1,x))
We got 56 from sympy, so the answer is 56.",,56.0
186," Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs, how many songs does she have on her mp3 player? ",23.0,"A: mapping:{x:total number of songs on Zoe's mp3 player}
Zoe had 6 songs on her mp3 player. She deleted 3 old songs and added 20 new songs.
Eq1: x = 6 - 3 + 20
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-3+20)
print(solve(Eq1,x))
We got 23 from sympy, so the answer is 23.",,23.0
187," At the arcade Dave won 11 tickets. If he spent 5 tickets on a beanie and later won 10 more tickets, how many would he have? ",16.0,"A: mapping:{x:total number of tickets Dave would have}
Dave won 11 tickets. He spent 5 tickets on a beanie, so he has 11-5=6 tickets left. Later, he won 10 more tickets, so he has a total of 6+10=16 tickets.
Eq1: x=11-5+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-5+10)
print(solve(Eq1,x))
We got 16 from sympy, so the answer is 16.",,16.0
188," A waiter had 33 customers to wait on. If 31 customers left and he got another 26 customers, how many customers would he have? ",28.0,"A: mapping:{x:total number of customers the waiter has after the changes}
The waiter had 33 customers. 31 customers left and he got 26 more.
Eq1: x = 33 - 31 + 26
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-31+26)
print(solve(Eq1,x))
We got 28 from sympy, so the answer is 28.",,28.0
189, In fourth grade there were 11 students at the start of the year. During the year 6 students left and 42 new students came to school. How many students were in fourth grade at the end? ,47.0,"A: mapping:{x:total number of students in fourth grade at the end}
At the start of the year, there were 11 students.
During the year, 6 students left, so there were 11-6=5 students left.
Then, 42 new students came to school, so the total number of students became 5+42=47.
Eq1: x=47
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,47)
print(solve(Eq1,x))
We got 47 from sympy, so the answer is 47.",,47.0
190," Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? ",33.0,"A: mapping:{x:total number of socks Oliver would have}
Oliver had 11 socks. He threw away 4 old ones and bought 26 new ones.
Eq1: x = 11 - 4 + 26
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-4+26)
print(solve(Eq1,x))
We got 33 from sympy, so the answer is 33.",,33.0
191, A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin how many would be in the bin? ,36.0,"A: mapping:{x:total number of oranges in the bin}
Eq1: x = 40 - 25 + 21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-25+21)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0
192," At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have? ",9.0,"A: mapping:{x:total number of tickets Edward would have}
Edward won 9 tickets. He spent 4 tickets on a beanie, so he had 9-4=5 tickets left. Later, he won 4 more tickets.
Eq1: x=5+4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+4)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0
