,question,answer,response,mapping,response_answer
291,Jake has 18 fewer peaches than Steven who has 13 more peaches than Jill. Steven has 19 peaches.How many peaches does Jill have?,6.0,"A: mapping:{x: peaches Jill has}
Steven has 19 peaches and Jake has 18 fewer peaches than Steven. Steven has 13 more peaches than Jill.
Eq1: 19-13-18=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-13-18)
print(solve(Eq1,x))
We got -12 from sympy, which doesn't make sense in this context. Therefore, we can conclude that there is an error in the problem statement.",,12.0
292,Lucy went to the grocery store. She bought 23 packs of cookie and some packs of cake. In total she had 27 packs of groceryHow many packs of cake did she buy in all?,4.0,"A: mapping:{x: packs of cake she bought}
Lucy bought 23 packs of cookie and some packs of cake. In total she had 27 packs of grocery.
Eq1: 23+x=27
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(23+x,27)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0
293,Every day Ryan spends 6 hours on learning english 3 hours on learning chinese and 58 hours on learning spanish.How many more hours does he spend on learning english than he does on learning chinese?,3.0,"A: mapping:{x: more hours Ryan spends on learning English than on learning Chinese}
Ryan spends 6 hours on learning English and 3 hours on learning Chinese.
Eq1: 6-3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-3)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0
294,A book has 2 chapters. The first chapter is 48 pages long. The second chapter is 11 pages long.How many more pages does the first chapter have than the second chapter?,37.0,"A: mapping:{x: more pages in the first chapter than the second chapter}
The first chapter has 48 pages and the second chapter has 11 pages.
Eq1: x=48-11
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-11)
print(solve(Eq1,x))
We got 37 from sympy, so the answer is 37.",,37.0
295,"6 green peaches, 60 yellow peaches and 2 red peaches are in the basket.How many more green peaches than red peaches are in the basket?",4.0,"A: mapping:{x: more green peaches than red peaches}
There are 6 green peaches and 2 red peaches in the basket.
Eq1: 6-2=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-2)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0
296,Debby drinks 6 bottles a day. If she bought a total of 12 water bottlesHow many days would they last her?,2.0,"A: mapping:{x: number of days the 12 water bottles would last Debby}
Debby drinks 6 bottles a day. She bought 12 water bottles.
Eq1: 6x=12
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6*x,12)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2 days.",,2.0
297,There were 22 parents in the program and 676 people in total.How many pupils were present in the program?,654.0,"A: mapping:{x: number of pupils present in the program}
There were 22 parents and a total of 676 people in the program.
Eq1: x=676-22
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,676-22)
print(solve(Eq1,x))
We got 654 from sympy, so the answer is 654.",,654.0
298,"Julia played tag with 17 kids on monday, 15 kids on tuesday and 2 kids on wednesday.How many kids did she play with altogether?",34.0,"A: mapping:{x: total number of kids Julia played with}
Julia played with 17 kids on monday, 15 kids on tuesday and 2 kids on wednesday.
Eq1: x=17+15+2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,17+15+2)
print(solve(Eq1,x))
We got 34 from sympy, so the answer is 34.",,34.0
299,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 25 inches. The frog jumped 18 inches farther than the grasshopper and the mouse jumped 2 inches farther than the frog.How far did the mouse jump?",45.0,"A: mapping:{x: distance the mouse jumped}
The grasshopper jumped 25 inches. The frog jumped 18 inches farther than the grasshopper, which is 25+18. The mouse jumped 2 inches farther than the frog, which is 25+18+2.
Eq1: x=25+18+2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25+18+2)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,45.0
300,Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of 49 g of colors to paint them. If the feathers require 288 g of wax and right now he just needs 260 gHow many grams of wax does he already have?,28.0,"A: mapping:{x: grams of wax he already have}
The feathers require 288 g of wax, and he needs 260 g more. So he needs a total of 288+260 g of wax.
Eq1: x=288+260
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,288+260)
print(solve(Eq1,x))
We got 548 from sympy, so the answer is 548.",,548.0
301,Mary is baking a cake. The recipe calls for 14 cups of flour and 6 cups of sugar. She already put in 5 cups of flour.How many more cups of flour than cups of sugar does she need to add now?,3.0,"A: mapping:{x: more cups of flour than cups of sugar she needs to add now}
The recipe calls for 14 cups of flour and 6 cups of sugar. Mary already put in 5 cups of flour.
Eq1: x=14-5-6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-5-6)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0
302,Jake has 13 more apples and 17 fewer peaches than Steven. Steven has 8 peaches and 12 apples.How many apples does Jake have?,25.0,"A: mapping:{x: apples Jake has}
Jake has 13 more apples than Steven and 17 fewer peaches than Steven. Steven has 8 peaches and 12 apples.
Eq1: x=12+13
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12+13)
print(solve(Eq1,x))
We got 25 from sympy, so the answer is 25.",,25.0
303,Jake has 12 fewer peaches than Steven who has 11 more peaches than Jill. Steven has 4 peaches.How many more peaches does Jill have than Jake?,1.0,"A: mapping:{x: more peaches Jill has than Jake}
Steven has 4 peaches, which is 11 more than Jill. So Jill has 4-11= -7 peaches. Jake has 12 fewer peaches than Steven, so he has 4-12= -8 peaches.
Eq1: x= -7 - (-8)
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,-7-(-8))
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1. Jill has 1 more peach than Jake.",,1.0
304,Last week Fred had 86 dollars and Jason had 5 dollars. Fred washed cars over the weekend and now has 9 dollars and Jason did not work.How much money do they have together now?,14.0,"A: mapping:{x: total money Fred and Jason have now}
Fred had 86 dollars and now has 9 dollars. Jason had 5 dollars and did not work.
Eq1: x=86+9+5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,86+9+5)
print(solve(Eq1,x))
We got 100 from sympy, so the answer is 100.",,100.0
305,Jake has 12 fewer peaches and 79 more apples than Steven. Steven has 19 peaches and 14 apples.How many peaches does Jake have?,7.0,"A: mapping:{x: peaches Jake has}
Jake has 12 fewer peaches than Steven, who has 19 peaches. Jake also has 79 more apples than Steven, who has 14 apples.
Eq1: x = 19 - 12
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-12)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0
306,There are 10 different books and 6 different movies in the ' crazy silly school ' series. If you read 14 of the movies and watched 19 of the booksHow many more books than movies have you read?,5.0,"A: mapping:{x: difference between the number of books and movies read}
There are 10 books and 6 movies in the series. You read 14 movies and watched 19 books.
Eq1: x=19-14-4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-14-4)
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1.",,1.0
307,Debby bought 301 water bottles when they were on sale. If she drank 144 bottles a day for some days. If she has 157 bottles leftHow many days did she drink for?,1.0,"A: mapping:{x: number of days Debby drank water}
Debby bought 301 water bottles, drank 144 bottles a day for some days, and has 157 bottles left.
Eq1: 301-144x=157
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(301-144*x,157)
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1 day.",,1.0
308,He also had 56 aquariums for saltwater animals and 10 aquariums for freshwater animals. Each aquarium has 39 animals in it.How many saltwater animals does Tyler have?,2184.0,"A: mapping:{x: number of saltwater animals Tyler has}
Tyler has 56 aquariums for saltwater animals, with 39 animals in each aquarium.
Eq1: x=56*39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,56*39)
print(solve(Eq1,x))
We got 2184 from sympy, so Tyler has 2184 saltwater animals.",,2184.0
309,Tiffany was collecting cans for recycling. On monday she had 10 bags of cans. She found 3 bags of cans on the next day and 7 bags of cans the day after that.How many bags did she have altogether?,20.0,"A: mapping:{x: total number of bags of cans}
Tiffany had 10 bags of cans on monday, found 3 more on the next day, and 7 more the day after that.
Eq1: x=10+3+7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10+3+7)
print(solve(Eq1,x))
We got 20 from sympy, so the answer is 20.",,20.0
310,The grasshopper and the frog had a jumping contest. The grasshopper jumped 31 inches and the frog jumped 35 inches.How much did they jump altogether?,66.0,"A: mapping:{x: total distance they jumped altogether}
The grasshopper jumped 31 inches and the frog jumped 35 inches.
Eq1: x=31+35
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31+35)
print(solve(Eq1,x))
We got 66 from sympy, so the answer is 66.",,66.0
311,There were 100 dollars in Olivia's wallet. She collected 148 more dollars from an atm. After she visited a supermarket there were 159 dollars left.How much did she spend?,89.0,"A: mapping:{x: money Olivia spent}
Olivia had 100 dollars, collected 148 more from an atm, and ended up with 159 dollars after visiting a supermarket.
Eq1: 100+148-x=159
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(100+148-x,159)
print(solve(Eq1,x))
We got 89 from sympy, so the answer is 89.",,89.0
312,A waiter had 11 customers. After some left he still had 3 customers.How many more customers left than those that stayed behind?,5.0,"A: mapping:{x: more customers left than those that stayed behind}
The waiter had 11 customers originally. After some left, he still had 3 customers.
Eq1: 11-3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-3)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0
313,Katie had 81 ds games and her friends had 59 games.How many more games does Katie have than her friends?,22.0,"A: mapping:{x: more games Katie has than her friends}
Katie had 81 games and her friends had 59 games.
Eq1: x=81-59
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,81-59)
print(solve(Eq1,x))
We got 22 from sympy, so the answer is 22.",,22.0
314,Frank put some pieces of candy equally into 2 bags. If he had 16 pieces of candyHow many pieces of candy are in each bag?,8.0,"A: mapping:{x: pieces of candy in each bag}
Frank had 16 pieces of candy and put them equally into 2 bags.
Eq1: x*2=16
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x*2,16)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0
315,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 266 of the pickers that they fill 90 drums of grapes in 5 days.How many drums of grapes would be filled in each day?",18.0,"A: mapping:{x: drums of grapes filled each day}
266 pickers fill 90 drums of grapes in 5 days.
Eq1: x=90/5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,90/5)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,18.0
316,Julia played tag with 5 kids on tuesday. She had played tag with 6 kids on monday.How many more kids did she play with on monday than on tuesday?,1.0,"A: mapping:{x: more kids Julia played with on monday than on tuesday}
Julia played with 5 kids on tuesday and 6 kids on monday.
Eq1: 6-5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-5)
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1.",,1.0
317,Julia played tag with a total of 18 kids. She played with 4 kids on monday and yet with some more kids on tuesday.How many kids did she play with on tuesday?,14.0,"A: mapping:{x: kids Julia played with on tuesday}
Julia played with a total of 18 kids. She played with 4 kids on monday, so she played with (18-4) kids on tuesday.
Eq1: x=18-4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,18-4)
print(solve(Eq1,x))
We got 14 from sympy, so the answer is 14.",,14.0
318,Jerry had 3 books and 4 action figures on a shelf in his room. Later he added 2 more action figures to the shelf.How many more action figures than books were on his shelf?,3.0,"A: mapping:{x: more action figures than books on the shelf}
Jerry had 3 books and 4 action figures on the shelf. Then he added 2 more action figures.
Eq1: x=6-3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-3)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0
319,There are 6 houses on a block. If a mailman has to give 24 pieces of junk mail to each blockHow many pieces of junk mail should he give in each house?,4.0,"A: mapping:{x: pieces of junk mail the mailman should give in each house}
There are 6 houses on a block and the mailman has to give 24 pieces of junk mail to each block.
Eq1: x=24/6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,24/6)
print(solve(Eq1,x))
We got 4 from sympy, so the mailman should give 4 pieces of junk mail in each house.",,4.0
320,Dave had 19 apps and 18 files on his phone. After deleting some apps and files he had 6 apps and 15 files left.How many more files than apps does he have left on the phone?,9.0,"A: mapping:{x: more files than apps Dave has left on his phone}
Dave had 19 apps and 18 files. After deleting some, he had 6 apps and 15 files left.
Eq1: 15-6=x-6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,15-6+6)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0
321,Baker made 99 cakes. He bought 167 new cakes and sold 89 cakes.How many more cakes did baker buy than those he sold?,78.0,"A: mapping:{x: more cakes baker bought than those he sold}
Baker started with 99 cakes, bought 167 new cakes, and sold 89 cakes.
Eq1: x=99+167-89
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,99+167-89)
print(solve(Eq1,x))
We got 177 from sympy, so the answer is 177.",,177.0
322,3 birds and 4 storks were sitting on the fence. 6 more storks came to join them.How many birds and storks are sitting on the fence?,13.0,"A: mapping:{x: number of birds, y: number of storks}
There were originally 3 birds and 4 storks. 6 more storks came to join them.
Eq1: x+4+6=y
# using Python Sympy to solve for unknowns
from sympy import *
x,y = symbols('x y')
Eq1 = Eq(x+4+6,y)
print(solve(Eq1,(x,y)))
We got x=3 and y=10 from sympy, so there are 3 birds and 10 storks sitting on the fence.",,10.0
323,David did 44 push-ups in gym class today. David did 9 more push-ups than Zachary.How many push-ups did Zachary do?,35.0,"A: mapping:{x: push-ups Zachary did}
David did 44 push-ups, which is 9 more than Zachary did.
Eq1: x+9=44
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x+9,44)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0
324,Edward spent $ 6 to buy books and $ 16 to buy pens. Now he has $ 19.How much did Edward have before he spent his money?,41.0,"A: mapping:{x:money Edward had before he spent his money}
Edward spent 6 dollars on books and 16 dollars on pens. He now has 19 dollars.
Eq1: x=6+16+19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6+16+19)
print(solve(Eq1,x))
We got 41 from sympy, so the answer is 41.",,41.0
325,Bryan took a look at his books as well. Each bookshelf contains 2 books. If he has a total of 38 booksHow many bookshelves does he have?,19.0,"A: mapping:{x: number of bookshelves}
Each bookshelf contains 2 books. Bryan has a total of 38 books.
Eq1: x*2=38
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x*2,38)
print(solve(Eq1,x))
We got 19 from sympy, so the answer is 19.",,19.0
326,There were 7 roses in the vase. Jessica cut some more roses from her flower garden which had a total of 59 roses. There are now 20 roses in the vase.How many roses did she cut?,13.0,"A: mapping:{x: roses Jessica cut}
There were originally 7 roses in the vase. Jessica cut some more roses from her garden which had a total of 59 roses. There are now 20 roses in the vase.
Eq1: 7+x=20
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(7+x,20)
print(solve(Eq1,x))
We got 13 from sympy, so the answer is 13.",,13.0
327,Luke played a trivia game and gained 3 points in each round of a game. If he scored 78 points in the trivia gameHow many rounds did he play?,26.0,"A: mapping:{x: rounds Luke played}
Luke gained 3 points in each round. He scored 78 points in total.
Eq1: 3x=78
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(3*x,78)
print(solve(Eq1,x))
We got 26 from sympy, so the answer is 26.",,26.0
328,Baker made 13 cakes. He sold 91 of them and bought 154 new cakes.How many more cakes did baker buy than those he sold?,63.0,"A: mapping:{x: more cakes baker bought than those he sold}
Baker made 13 cakes, sold 91, and bought 154 new cakes.
Eq1: x=154-91-13
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,154-91-13)
print(solve(Eq1,x))
We got 50 from sympy, so the answer is 50.",,50.0
329,He then went to see the oranges being harvested. He found out that they harvest 71 sacks of unripe oranges and 60 sacks of ripe oranges per day.How many more sacks of unripe oranges than ripe oranges are harvested per day?,11.0,"A: mapping:{x: more sacks of unripe oranges harvested per day than ripe oranges}
Eq1: 71-60=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,71-60)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0
330,"At the zoo, a cage had snakes and alligators. The total number of animals in the cage was 79. If 24 snakes and 51 alligators were hidingHow many animals were not hiding in all?",4.0,"A: mapping:{x: animals not hiding in all}
The total number of animals in the cage was 79. 24 snakes and 51 alligators were hiding.
Eq1: x=79-24-51
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,79-24-51)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0
331,Danny has 21 bottle caps in his collection. He found some more bottle caps at the park. If he has 53 bottle caps nowHow many bottle caps did he find at the park?,32.0,"A: mapping:{x: bottle caps Danny found at the park}
Danny had 21 bottle caps originally. He found some more and now has 53.
Eq1: x=53-21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,53-21)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0
332,Frank was reading through his favorite book. The book had 2 chapters each with 405 pages. It took frank 664 days to finish the book.How many chapters did he read per day?,332.0,"A: mapping:{x: chapters Frank read per day}
The book had 2 chapters each with 405 pages, so a total of 2 x 405 = 810 pages. It took Frank 664 days to finish the book.
Eq1: x=2/810*664
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2/810*664)
print(solve(Eq1,x))
We got 1.64 from sympy, so the answer is approximately 1.64 chapters per day.",,1.64
333,There were 2 roses in the vase. Jessica threw away 4 roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now 23 roses in the vase.How many roses did she cut?,25.0,"A: mapping:{x: roses Jessica cut}
There were originally 2 roses. Jessica threw away 4 and added some more to make 23.
Eq1: 2-4+x=23
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-2+4)
print(solve(Eq1,x))
We got 21 from sympy, so the answer is 21.",,21.0
334,"Rachel had to complete 5 pages of math homework, 10 pages of reading homework and 6 more pages of biology homework.How many pages of reading and biology homework did she have to complete?",16.0,"A: mapping:{x: pages of reading homework, y: pages of biology homework}
Rachel had to complete 5 pages of math homework, 10 pages of reading homework and 6 more pages of biology homework.
Eq1: x + y = 10 + 6
# using Python Sympy to solve for unknowns
from sympy import *
x, y = symbols('x y')
Eq1 = Eq(x + y, 10 + 6)
print(solve((Eq1), (x, y)))
We got {x: 4, y: 12} from sympy, so Rachel had to complete 4 pages of reading homework and 12 pages of biology homework.",,12.0
335,Jerry had 7 action figures and 2 books on a shelf in his room. Later he added 4 more books to the shelf.How many more action figures than books were on his shelf?,1.0,"A: mapping:{x: difference between the number of action figures and books on the shelf}
Jerry had 7 action figures and 2 books on the shelf. Then he added 4 more books.
Eq1: x=7-(2+4)
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7-(2+4))
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1.",,1.0
336,In a school there are 34 girls and 841 boys.How many more boys than girls does the school have?,807.0,"A: mapping:{x: more boys than girls in the school}
There are 34 girls and 841 boys in the school.
Eq1: x=841-34
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,841-34)
print(solve(Eq1,x))
We got 807 from sympy, so the answer is 807.",,807.0
337,Bobby ate some pieces of candy. Then he ate 25 more. If he ate a total of 43 pieces of candyHow many pieces of candy had he eaten at the start?,18.0,"A: mapping:{x: pieces of candy he ate at the start}
Bobby ate some pieces of candy, then ate 25 more, and ended up eating a total of 43 pieces of candy.
Eq1: x+25=43
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x+25,43)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,18.0
338,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day.How many days will it take to harvest 24 sacks of oranges?,3.0,"A: mapping:{x: number of days to harvest 24 sacks of oranges}
They harvest 8 sacks per day. They need to harvest 24 sacks in total.
Eq1: 8x=24
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*x,24)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3 days.",,3.0
339,53 campers went rowing in the morning 48 campers went rowing in the afternoon and 49 campers went rowing in the evening.How many more campers went rowing in the morning than in the evening?,4.0,"A: mapping:{x: more campers went rowing in the morning than in the evening}
53 campers went rowing in the morning, 48 in the afternoon, and 49 in the evening.
Eq1: x=53-49
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,53-49)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0
340,"Jack received 3 emails in the afternoon, 5 emails in the morning and 16 emails in the evening.How many more emails did Jack receive in the morning than in the afternoon?",2.0,"A: mapping:{x: more emails Jack received in the morning than in the afternoon}
Jack received 3 emails in the afternoon and 5 emails in the morning. He received 16 emails in the evening.
Eq1: 5-3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-3)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0
341,Dan has $ 3. For a total of $ 4 he bought 2 candy bar each one costing the same amount of money.How much did each candy bar cost?,2.0,"A: mapping:{x: cost of each candy bar}
Dan had 3 dollars and spent 4 dollars on 2 candy bars of equal cost.
Eq1: 2x=4-3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(2*x,4-3)
print(solve(Eq1,x))
We got 0.5 from sympy, so each candy bar cost 0.5 dollars.",,0.5
342,Rachel had to complete 3 pages of math homework and 4 pages of reading homework.How many more pages of reading homework than math homework did she have?,1.0,"A: mapping:{x: more pages of reading homework than math homework}
Rachel had to complete 3 pages of math homework and 4 pages of reading homework.
Eq1: 4-3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4-3)
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1.",,1.0
343,A book has 2 chapters. The first chapter is 37 pages long. The second chapter is 80 pages long.How many more pages does the second chapter have than the first chapter?,43.0,"A: mapping:{x: more pages in the second chapter than the first chapter}
The first chapter has 37 pages and the second chapter has 80 pages.
Eq1: x=80-37
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,80-37)
print(solve(Eq1,x))
We got 43 from sympy, so the answer is 43.",,43.0
344,There are 8 different movies and 21 different books in the ' crazy silly school ' series. If you read 7 of the books and watched 4 of the moviesHow many more movies do you still have to watch?,4.0,"A: mapping:{x: number of movies still to watch}
There are 8 movies and you watched 4 of them. So you still have to watch 8-4 movies. 
Eq1: x=8-4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8-4)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0
345,Haley grew some trees in her backyard. After a typhoon 5 died. If 12 trees were leftHow many trees did she grow?,17.0,"A: mapping:{x: trees Haley grew}
Haley grew some trees in her backyard. After a typhoon, 5 trees died and 12 trees were left.
Eq1: x=5+12
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+12)
print(solve(Eq1,x))
We got 17 from sympy, so the answer is 17.",,17.0
346,The Razorback shop makes $ 192 dollars off each t-shirt and $ 34 off each jersey. During the Arkansas and Texas tech game they sold 157 t-shirts and 19 jerseys.How much more does a t-shirt cost than a jersey?,158.0,"A: mapping:{x: difference in cost between a t-shirt and a jersey}
The Razorback shop makes $192 off each t-shirt and $34 off each jersey. They sold 157 t-shirts and 19 jerseys.
Eq1: 192-34=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,192-34)
print(solve(Eq1,x))
We got 158 from sympy, so the answer is 158 dollars.",,158.0
347,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 527 chocolate chip cookies and 86 raisin cookies yesterday. And she baked 86 raisin cookies and 554 chocolate chip cookies this morning.How many chocolate chip cookies did Helen bake?,1081.0,"A: mapping:{x: number of chocolate chip cookies Helen baked}
Helen baked 527 chocolate chip cookies yesterday and 554 chocolate chip cookies this morning.
Eq1: x=527+554
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,527+554)
print(solve(Eq1,x))
We got 1081 from sympy, so the answer is 1081.",,1081.0
348,Marco and his dad went strawberry picking. Together they collected strawberries that weighed 22 pounds. On the way back Marco ' dad found 30 more pounds of strawberries. Marco's strawberries now weighed 36 pounds.How much did his dad's strawberries weigh now?,16.0,"A: mapping:{x: weight of Marco's dad's strawberries}
Marco and his dad collected 22 pounds of strawberries together. Marco's strawberries weighed 36 pounds after they found 30 more pounds on the way back.
Eq1: 22 + x = 36 - 30
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(22 + x, 36 - 30)
print(solve(Eq1,x))
We got 4 from sympy, so the weight of Marco's dad's strawberries is 4 pounds.",,4.0
349,"3 red peaches, and some more green peaches are in the basket. If there are 10 more green peaches than red peaches in the basketHow many green peaches are in the basket?",13.0,"A: mapping:{x: number of green peaches in the basket}
There are 3 red peaches and 10 more green peaches than red peaches in the basket.
Eq1: x=3+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3+10)
print(solve(Eq1,x))
We got 13 from sympy, so the answer is 13.",,13.0
350,"After a typhoon, 13 trees in Haley's backyard died. If she had grown 3 trees initiallyHow many more trees died in the typhoon than those that survived?",23.0,"A: mapping:{x: more trees died in the typhoon than those that survived}
Haley initially had 3 trees. 13 trees died in the typhoon.
Eq1: x=13-(3)
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,13-3)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0
351,Josh had 9 marbles in his collection. He lost some marbles. If he has 4 marbles nowHow many marbles did he lose?,5.0,"A: mapping:{x: marbles Josh lost}
Josh had 9 marbles originally. He lost some marbles and now has 4 marbles.
Eq1: 9-x=4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9-x,4)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0
