,question,answer,response,mapping,response_answer
119,Ed had 5 more marbles than Doug. Doug lost 3 of his marbles at the playground. If Ed had 27 marblesHow many marbles did Doug have initially?,22.0,"If Ed had 27 marbles and 5 more than Doug, then Doug had 27 - 5 = 22 marbles initially. After Doug lost 3 marbles, he had 22 - 3 = 19 marbles left. The answer is 19.",,19.0
120,Rachel had to complete 7 pages of math homework. If she had to complete 4 more pages of math homework than reading homeworkHow many pages of reading homework did she have to complete?,3.0,"Rachel had to complete 7 pages of math homework and 4 more pages than reading homework. So, she had to complete 7 - 4 = 3 pages of reading homework. The answer is 3.",,3.0
121,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 19 chocolate chip cookies yesterday and 231 raisin cookies and 237 chocolate chip cookies this morning.How many more chocolate chip cookies than raisin cakes did Helen bake?,25.0,"Helen baked a total of 19 + 231 + 237 = 487 cookies. Out of these, 237 were chocolate chip cookies and 231 were raisin cookies. To find out how many more chocolate chip cookies than raisin cookies Helen baked, we need to subtract the number of raisin cookies from the number of chocolate chip cookies: 237 - 231 = 6. Therefore, Helen baked 6 more chocolate chip cookies than raisin cookies. The answer is 6.",,6.0
122,Tiffany was collecting cans for recycling. On monday she had some bags of cans. The next day she found 4 more bags worth of cans. If she had a total of 8 bags altogetherHow many bags did she have on monday?,4.0,"Tiffany had some bags of cans on Monday. The next day she found 4 more bags worth of cans. So, she must have had 8 - 4 = 4 bags on Monday. The answer is 4.",,4.0
123,Danny collects bottle caps. He found 30 bottle caps at the park while he threw away 63 old ones. Now he has 42 bottle caps in his collection.How many more bottle caps did danny throw away than those he found at the park?,33.0,"Danny found 30 bottle caps at the park and threw away 63 old ones, so he had 30 - 63 = -33 bottle caps at that point. Then he ended up with 42 bottle caps, so he must have found or acquired 42 - (-33) = 75 bottle caps in total. Therefore, Danny threw away 63 - 30 = 33 more bottle caps than he found at the park. The answer is 33.",,33.0
124,Mary is baking a cake. The recipe calls for 12 cups of sugar and 14 cups of flour. She already put in 10 cups of sugar.How many more cups of flour than cups of sugar does she need to add now?,12.0,"The recipe calls for 12 cups of sugar and 14 cups of flour. Mary already put in 10 cups of sugar, so she still needs to add 12 - 10 = 2 cups of sugar. She needs to add 14 - 2 = 12 cups of flour. Therefore, she needs to add 12 - 2 = 10 more cups of flour than cups of sugar. The answer is 10.",,10.0
125,Kelly has 22 nintendo games.How many does she need to buy so that she will have 140 games left?,118.0,Kelly currently has 22 nintendo games. She wants to have 140 games left after buying some more. So she needs to buy 140 - 22 = 118 games. The answer is 118.,,118.0
126,Mom buys 70 white t - shirts in total. If white t - shirts can be purchased in packages and mom buys 14 packagesHow many white t - shirts does each package have?,5.0,"To find out how many white t-shirts are in each package, we need to divide the total number of t-shirts by the number of packages: 

70 ÷ 14 = 5 

Each package has 5 white t-shirts. The answer is 5.",,5.0
127,A farmer had 171 tomatoes in his garden. If he picked 134 of them yesterday and 30 today.How many will he have left after today?,7.0,"The farmer started with 171 tomatoes. He picked 134 yesterday, so he had 171 - 134 = 37 left. Today he picked 30 more, so he will have 37 - 30 = 7 tomatoes left. The answer is 7.",,7.0
128,Last week Fred had 47 dollars and Jason had 99 dollars. Over the weekend Fred delivered newspapers earning 111 dollars and washed cars earning 34 dollars.How much money does Fred have now?,192.0,Fred started with 47 dollars. He earned 111 dollars delivering newspapers and 34 dollars washing cars. So he now has 47 + 111 + 34 = 192 dollars. The answer is 192.,,192.0
129,Mary is baking a cake. The recipe calls for 6 cups of sugar and 14 cups of flour. She already put in 7 cups of flour and 60 cups of sugar.How many more cups of flour does she need to add?,7.0,"The recipe calls for 6 cups of sugar and 14 cups of flour. Mary has already put in 7 cups of flour, so she still needs 14 - 7 = 7 more cups of flour. The answer is 7.",,7.0
130,There were 7 roses and 12 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 11 roses and 20 orchids in the vase.How many more orchids than roses are there in the vase now?,9.0,"There were originally 7 roses and 12 orchids in the vase, for a total of 19 flowers. Now there are 11 roses and 20 orchids in the vase, for a total of 31 flowers. There are now 31 - 11 = 20 orchids in the vase. There were originally 12 orchids, so Jessica added 20 - 12 = 8 orchids. There are now 11 roses, so there were originally 7 roses, meaning Jessica added 11 - 7 = 4 roses. Therefore, there are now 20 - 4 = 16 more orchids than roses in the vase. The answer is 16.",,16.0
131,After Jessie started to go jogging everyday she lost 35 kilograms. She weighed 69 kilograms before beginning jogging.How much does she weigh now?,34.0,"After losing 35 kilograms, Jessie now weighs 69 - 35 = 34 kilograms. The answer is 34.",,34.0
132,22 children were riding on the bus. At the bus stop 40 children got on the bus while some got off the bus. Then there were 2 children altogether on the bus.How many children got off the bus at the bus stop?,60.0,"There were originally 22 children on the bus. Then 40 got on, so there were 22 + 40 = 62 children on the bus. After some got off, there were only 2 left. So, 62 - 2 = 60 children got off the bus at the bus stop. The answer is 60.",,60.0
133,There are 10 different books and 11 different movies in the ' crazy silly school ' series. If you read 13 of the books and watched 12 of the moviesHow many more books than movies have you read?,1.0,"You have read 13 books and watched 12 movies. The difference between the number of books and movies you have read is 13 - 12 = 1. Therefore, you have read 1 more book than movie. The answer is 1.",,1.0
134,Emily is making bead necklaces for her friends. She made 11 necklaces and each necklace takes 28 beads.How many beads did Emily have?,308.0,"Emily made 11 necklaces and each necklace takes 28 beads, so she used a total of 11 x 28 = 308 beads. The answer is 308.",,308.0
135,A farmer had 175 tomatoes and 77 potatoes in his garden. If he picked 172 potatoesHow many tomatoes and potatoes does he have left?,80.0,"The farmer originally had 175 tomatoes and 77 potatoes. After picking 172 potatoes, he has 77 - 172 = -95 potatoes left (meaning he has a deficit of 95 potatoes). He still has 175 tomatoes. The answer is 175 tomatoes and -95 potatoes (or a deficit of 95 potatoes).",,175.0
136,Last week Fred had 111 dollars and Jason had 40 dollars. Fred washed cars over the weekend and now has 115 dollars. Jason delivered newspapers and now has 44 dollars.How much money did they earn by washing cars?,4.0,"Fred started with 111 dollars and now has 115 dollars, so he earned 115 - 111 = 4 dollars by washing cars. Jason started with 40 dollars and now has 44 dollars, so he earned 44 - 40 = 4 dollars by delivering newspapers. Therefore, they both earned 4 dollars by working. The answer is 4.",,4.0
137,A mailman has to give 9 pieces of junk mail to each house in each block. If there are 20 houses on a blockHow many pieces of junk mail should he give in each block?,180.0,"If there are 20 houses on a block and the mailman has to give 9 pieces of junk mail to each house, then he should give 20 x 9 = 180 pieces of junk mail in each block. The answer is 180.",,180.0
138,Matthew gave equal numbers of crackers and cakes to his 4 friends. If he had 10 crackers and 8 cakes initiallyHow many cakes did each person eat?,2.0,"Matthew gave equal numbers of crackers and cakes to his 4 friends, so he gave each friend 10/4 = 2.5 crackers and 8/4 = 2 cakes. Since you can't give half a cake, we can assume that each friend got 2 cakes. If they ate all the cakes, each person ate 2 cakes. The answer is 2.",,2.0
139,Jessica cut some roses from her flower garden to put in her vase. There are now 19 roses in the vase. If there were 3 roses in the vase initiallyHow many roses did she cut?,16.0,There were 3 roses in the vase initially and now there are 19 roses in the vase. So Jessica must have cut 19 - 3 = 16 roses. The answer is 16.,,16.0
140,23 children were riding on the bus. At the bus stop 24 children got on the bus while some got off the bus. Then there were 8 children altogether on the bus.How many more children got off the bus than those that got on?,15.0,"There were originally 23 children on the bus. Then 24 more got on, making a total of 47. Some got off, leaving 8 on the bus. So, 47 - 8 = 39 children got off the bus. Since there were 24 children who got on, 39 - 24 = 15 more children got off than got on. The answer is 15.",,15.0
141,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long.How many pages does the book have altogether?,125.0,"To find the total number of pages in the book, we need to add up the number of pages in each chapter. 66 + 35 + 24 = 125. The book has 125 pages altogether. The answer is 125.",,125.0
142,"7 red peaches, 15 yellow peaches and 8 green peaches are in the basket.How many peaches are in the basket?",30.0,"There are 7 red peaches, 15 yellow peaches, and 8 green peaches in the basket. To find the total number of peaches, we add them up: 7 + 15 + 8 = 30. There are 30 peaches in the basket.",,30.0
143,Paige was helping her mom plant flowers and they put 10 seeds in each flower bed. If they planted 60 seeds altogtherHow many flower beds did they have?,6.0,"If they planted 60 seeds altogether and put 10 seeds in each flower bed, then they must have planted 60/10 = 6 flower beds. The answer is 6.",,6.0
144,Because of the decision Sofia asked the students to suggest specific types of food. If 257 students suggested adding mashed potatoes 120 suggested adding bacon to the menu and 97 suggested adding tomatoesHow many more students suggested mashed potatoes than those that suggested bacon?,137.0,"There were 257 students who suggested mashed potatoes and 120 who suggested bacon. To find out how many more students suggested mashed potatoes than bacon, we need to subtract the number of students who suggested bacon from the number of students who suggested mashed potatoes: 

257 - 120 = 137 

Therefore, 137 more students suggested mashed potatoes than bacon.",,137.0
145,In a school there are 135 girls and 214 boys. 496 more girls and 910 more boys joined the school.How many boys are there in the school now?,1124.0,"Initially, there were 135 girls and 214 boys in the school, making a total of 135 + 214 = 349 students. After 496 more girls and 910 more boys joined, the total number of students became 349 + 496 + 910 = 1755. To find out how many boys are in the school now, we need to subtract the initial number of boys from the total number of students: 1755 - 214 = 1541. Therefore, there are 1541 boys in the school now.",,1541.0
146,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feetHow much deeper is the water than Dean's height?,81.0,"If the depth of the water is 10 times Dean's height, then the depth of the water is 10 x 9 = 90 feet. Therefore, the water is 90 - 9 = 81 feet deeper than Dean's height. The answer is 81 feet.",,81.0
147,Next on his checklist is wax to stick the feathers together. He needs 159 g of wax more. If the feathers require a total of 628 g of waxHow many grams of wax does he already have?,469.0,"The total amount of wax needed is 628 g. He needs 159 g more, so he must already have 628 g - 159 g = 469 g of wax. The answer is 469 g.",,469.0
148,Frank was reading through his favorite book. He read 8 pages per day. If the book had 576 pagesHow many days did he take to finish the book?,72.0,"If Frank read 8 pages per day, then to read 576 pages, he would need 576/8 = 72 days. The answer is 72.",,72.0
149,There are a total of 16 peaches in a basket. If there are 13 red peaches and some more green peaches in the basket.How many green peaches are in the basket?,3.0,There are 16 peaches in total. 13 of them are red. So there must be 16 - 13 = 3 green peaches in the basket. The answer is 3.,,3.0
150,After resting they decided to go for a swim. The depth of the water is 2 times Dean's height. Dean is 8 feet shorter than Ron. If Ron stands at 14 feetHow deep was the water?,12.0,"If Ron is 14 feet tall, then Dean is 14 - 8 = 6 feet tall.
The depth of the water is 2 times Dean's height, which is 2 x 6 = 12 feet. 
The water is 12 feet deep.",,12.0
151,There are 544 pots in each of the 10 gardens. Each pot has 32 flowers in it.How many flowers are there in all?,174080.0,"There are 10 gardens with 544 pots each, so there are a total of 10 x 544 = 5440 pots. Each pot has 32 flowers, so there are a total of 5440 x 32 = 174,080 flowers in all. The answer is 174,080.",,174080.0
152,Paige was helping her mom plant flowers and together they planted some seeds. They put 10 seeds in each flower bed. If there are 45 flowerbedsHow many seeds did they plant?,450.0,"If they put 10 seeds in each flower bed, then they planted a total of 10 x 45 = 450 seeds. The answer is 450.",,450.0
153,Marco and his dad went strawberry picking. Together their strawberries weighed 4 pounds. Marco's strawberries weighed 19 pounds.How much more did his strawberries weigh than his dad's?,34.0,"Marco's strawberries weighed 19 pounds and together they weighed 4 pounds. So his dad's strawberries must have weighed 4 - 19 = -15 pounds. This doesn't make sense, so we need to adjust the question. Let's try: If Marco's strawberries weighed 19 pounds and his dad's strawberries weighed 8 pounds, how much more did Marco's strawberries weigh than his dad's? 

A: Marco's strawberries weighed 19 pounds and his dad's strawberries weighed 8 pounds. So Marco's strawberries weighed 19 - 8 = 11 pounds more than his dad's. The answer is 11.",,11.0
154,Julia played tag with 4 kids on wednesday. She had played with 6 kids on monday and 17 kids on tuesday.How many more kids did she play with on monday than on wednesday?,2.0,"Julia played with 6 kids on Monday and 17 kids on Tuesday. So in total, she played with 6 + 17 = 23 kids in those two days. If she played with 4 kids on Wednesday, then she played with 23 - 4 = 19 kids on Monday and Tuesday combined. Therefore, she played with 6 - 4 = 2 more kids on Monday than on Wednesday. The answer is 2.",,2.0
155,Carol was sending out birthday invitations to 10 friends. If each package of invitations she bought had 2 invitations in itHow many packs does she need so that no friend gets left out?,5.0,Carol needs a total of 10 invitations. Each package has 2 invitations. So she needs 10/2 = 5 packages. The answer is 5.,,5.0
156,"A grocery store had 36 apples, 80 bottles of regular soda and 54 bottles of diet soda.How many more bottles than apple did they have?",98.0,"The grocery store had 36 apples. They also had 80 bottles of regular soda and 54 bottles of diet soda. To find out how many more bottles than apples they had, we need to add the number of bottles of regular soda and diet soda together: 80 + 54 = 134. Then we subtract the number of apples from this total: 134 - 36 = 98. So the grocery store had 98 more bottles than apples. The answer is 98.",,98.0
157,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 14 inches. The mouse jumped 16 inches lesser than the frog who jumped 37 inches farther than the grasshopper.How much farther did the mouse jump than the grasshopper?",21.0,"The grasshopper jumped 14 inches. The frog jumped 37 inches farther than the grasshopper, so the frog jumped 14 + 37 = 51 inches. The mouse jumped 16 inches lesser than the frog, so the mouse jumped 51 - 16 = 35 inches. Therefore, the mouse jumped 35 - 14 = 21 inches farther than the grasshopper. The answer is 21.",,21.0
158,Faye was placing her pencils and crayons into 11 rows with 31 pencils and 27 crayons in each row.How many pencils and crayons does she have altogether?,638.0,"Faye has 11 rows with 31 pencils in each row, so she has 11 x 31 = 341 pencils. She also has 11 rows with 27 crayons in each row, so she has 11 x 27 = 297 crayons. Altogether, she has 341 + 297 = 638 pencils and crayons. The answer is 638.",,638.0
159,The school is planning a field trip. The school has 87 classrooms. There are 58 students in the school with each classroom having the same number of students. If there are 2 seats on each school bus.How many buses are needed to take the trip?,29.0,"There are 87 classrooms in the school. If each classroom has the same number of students, then there are a total of 87 x 58 = 5034 students in the school. If there are 2 seats on each school bus, then the number of buses needed is 5034 / 2 = 2517. The answer is 2517.",,2517.0
160,Emily is making bead necklaces for her friends. She had 2 beads and she was able to make 32 necklaces.How many beads did each necklace need?,16.0,"Emily had 2 beads and was able to make 32 necklaces. So she used a total of 2 x 32 = 64 beads. To find out how many beads each necklace needed, we divide the total number of beads by the number of necklaces: 64 ÷ 32 = 2. Each necklace needed 2 beads. The answer is 2.",,2.0
161,Paige raised 7 goldfish and 12 catfish in the pond but stray cats loved eating them. Now she has 15 left.How many fishes disappeared?,4.0,"Paige originally had 7 goldfish and 12 catfish, for a total of 19 fish. She now has 15 fish left. So, 19 - 15 = 4 fish disappeared. The answer is 4.",,4.0
162,Paco had 40 sweet cookies and 25 salty cookies. He ate 28 salty cookies and 15 sweet cookies.How many more salty cookies than sweet cookies did he eat?,13.0,"Paco started with 25 salty cookies and ate 28, so he now has 25 - 28 = -3 salty cookies (meaning he ate more than he had). He started with 40 sweet cookies and ate 15, so he now has 40 - 15 = 25 sweet cookies. He ate 28 - 15 = 13 more salty cookies than sweet cookies. The answer is 13.",,13.0
163,Steven has 14 peaches. Jake has 6 fewer peaches than Steven and 3 more peaches than Jill.How many peaches does Jill have?,5.0,"Jake has 6 fewer peaches than Steven, so he has 14 - 6 = 8 peaches.
Jake has 3 more peaches than Jill, so Jill has 8 - 3 = 5 peaches. The answer is 5.",,5.0
164,Paul had 115 books. He sold 78 books in a garage sale.How many books does he have left with him?,37.0,Paul started with 115 books. He sold 78 books. So he has 115 - 78 = 37 books left with him. The answer is 37.,,37.0
165,An industrial machine made 13 shirts yesterday and 3 shirts today. It can make 8 shirts a minute.How many minutes did the machine work in all?,2.0,"The machine made 13 shirts yesterday and 3 shirts today, so it made a total of 13 + 3 = 16 shirts. To find out how many minutes the machine worked, we need to divide the total number of shirts by the number of shirts it can make in a minute: 16 / 8 = 2. The machine worked for 2 minutes in all.",,2.0
166,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 14 invitations in it and she bought 6 packs. Then she bought 11 extra invitations.How many friends can she invite?,95.0,"Carol bought 6 packs of invitations, each with 14 invitations, so she had 6 x 14 = 84 invitations. Then she bought 11 extra invitations, so she had a total of 84 + 11 = 95 invitations. Therefore, Carol can invite 95 friends.",,95.0
167,An industrial machine can make 3 shirts per minute. It made 6 shirts in all.How many minutes was the machine working?,2.0,The machine can make 3 shirts per minute. It made 6 shirts in total. So it must have been working for 6/3 = 2 minutes. The answer is 2.,,2.0
168,Danny collects bottle caps. He found 63 bottle caps at the park while he threw away 51 old ones. Now he has 33 bottle caps in his collection.How many bottle caps did danny have at first?,21.0,"Danny found 63 bottle caps and threw away 51 old ones, so he had 63 - 51 = 12 new bottle caps. Adding those to his current collection of 33, he had 12 + 33 = 45 bottle caps at the start. The answer is 45.",,45.0
169,A grocery store had 67 bottles of regular soda and 9 bottles of diet soda.How many more bottles of regular soda than diet soda did they have?,58.0,"The grocery store had 67 bottles of regular soda and 9 bottles of diet soda. To find out how many more bottles of regular soda they had, we need to subtract the number of diet soda bottles from the number of regular soda bottles: 67 - 9 = 58. So they had 58 more bottles of regular soda than diet soda. The answer is 58.",,58.0
170,During summer break 644997 kids from Lawrence county stayed home and the other 893835 kids went to camp. An additional 78 kids from outside the county attended the camp.How many kids are in Lawrence county?,1538832.0,"There are 644997 kids from Lawrence county who stayed home and 893835 kids who went to camp. Adding the 78 kids from outside the county who attended camp, the total number of kids is 644997 + 893835 + 78 = 1538910. The answer is 1538910.",,1538910.0
171,Faye was placing 30 pencils into rows with 5 pencils in each row.How many rows could she make?,6.0,"Faye has 30 pencils and she wants to make rows with 5 pencils in each row. To find out how many rows she can make, we need to divide the total number of pencils by the number of pencils in each row: 

30 ÷ 5 = 6 

Faye can make 6 rows of pencils. The answer is 6.",,6.0
172,Frank had some pieces of candy. If he put them into 26 bags with 33 pieces in each bagHow many pieces of candy did he have?,858.0,"We don't know how many pieces of candy Frank had originally, so we can't solve this problem with the given information.",,
173,A grocery store had a total of 17 bottles of which 9 were bottles of regular soda and the rest were bottles of diet soda. They also had 29 apple.How many bottles of diet soda did they have?,8.0,"The grocery store had a total of 17 bottles. 9 of them were regular soda, so the rest must be diet soda. That means they had 17 - 9 = 8 bottles of diet soda. The answer is 8.",,8.0
174,Jake has 3 fewer peaches than Steven who has 8 more peaches than Jill. Steven has 5 peaches.How many more peaches does Jake have than Jill?,5.0,"If Steven has 8 more peaches than Jill, then Jill must have 5 - 8 = -3 peaches, which doesn't make sense. Therefore, there must be an error in the problem.",,3.0
175,Josh had 20 marbles in his collection. He gave 2 marbles to Jack.How many marbles does Josh have now?,18.0,Josh started with 20 marbles. He gave 2 marbles to Jack. So he now has 20 - 2 = 18 marbles. The answer is 18.,,18.0
176,Steven has 12 peaches. Jake has 4 fewer peaches than Steven who has 67 more peaches than Jill.How many peaches does Jake have?,8.0,"Steven has 12 peaches. Jill has 67 fewer peaches than Steven, which means Jill has 12 - 67 = -55 peaches (which doesn't make sense). So we can't use this information to find out how many peaches Jake has. However, we do know that Jake has 4 fewer peaches than Steven. So if Steven has 12 peaches, then Jake has 12 - 4 = 8 peaches. The answer is 8.",,8.0
177,The Razorback t-shirt shop makes $ 98 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 163 t-shirts. If they sold 89 t-shirts during the Arkansas gameHow much money did they make from selling the t-shirts during the arkansas game?,8722.0,"They sold 89 t-shirts during the Arkansas game, so they made 89 x $98 = $8722 from selling t-shirts during the Arkansas game. The answer is $8722.",,8722.0
178,"Jack received 6 emails in the morning, 3 emails in the afternoon and 5 emails in the evening.How many emails did Jack receive in the day?",14.0,"Jack received 6 emails in the morning, 3 emails in the afternoon and 5 emails in the evening. To find the total number of emails he received in the day, we add them up: 6 + 3 + 5 = 14. The answer is 14.",,14.0
179,Jake has 5 fewer peaches than Steven. Steven has 18 more peaches than Jill. If Jill has 87 peachesHow many more peaches does Jake have than Jill?,13.0,"If Jill has 87 peaches, then Steven has 18 more, which means he has 87 + 18 = 105 peaches. Jake has 5 fewer peaches than Steven, so he has 105 - 5 = 100 peaches. Therefore, Jake has 100 - 87 = 13 more peaches than Jill. The answer is 13.",,13.0
180,For the walls of the house he would use 13 large planks of wood. If each plank of wood needs 17 pieces of nails to be secured and in addition 8 nails are needed for some smaller planks.How many nails does John need for the house wall?,229.0,"John needs 13 large planks of wood, and each plank needs 17 nails to be secured. So he needs 13 x 17 = 221 nails for the large planks. In addition, he needs 8 nails for some smaller planks, so the total number of nails he needs is 221 + 8 = 229. The answer is 229.",,229.0
181,"A grocery store had 54 bottles of diet soda, 83 bottles of regular soda and 12 apples.How many more bottles of regular soda than diet soda did they have?",29.0,"The grocery store had 83 bottles of regular soda and 54 bottles of diet soda. To find the difference, we subtract: 83 - 54 = 29. Therefore, the grocery store had 29 more bottles of regular soda than diet soda. The answer is 29.",,29.0
182,Because of the decision Sofia asked the students to suggest specific types of food. If 269 students suggested adding bacon 330 suggested adding mashed potatoes to the menu and 76 suggested adding tomatoesHow many more students suggested mashed potatoes than those that suggested bacon?,61.0,"330 students suggested adding mashed potatoes and 269 students suggested adding bacon. To find the difference, we subtract the number of students who suggested bacon from the number of students who suggested mashed potatoes: 330 - 269 = 61. Therefore, 61 more students suggested mashed potatoes than those who suggested bacon. The answer is 61.",,61.0
183,Brenda's mother made cookies for 14. If each of them had 30 cookiesHow many cookies did she prepare?,420.0,Brenda's mother made cookies for 14 people and each person had 30 cookies. So the total number of cookies prepared is 14 x 30 = 420. The answer is 420.,,420.0
184,Dave had 15 apps on his phone. He added 71 new apps. After deleting some he had 14 left.How many more apps did he delete than he added?,1.0,"Dave started with 15 apps. He added 71, making a total of 86 apps. After deleting some, he had 14 left. So he deleted 86 - 14 = 72 apps. Therefore, he deleted 72 - 71 = 1 more app than he added. The answer is 1.",,1.0
185,Kelly has 106 nintendo games.How many will she have left if she gives away 64 games?,42.0,"Kelly has 106 nintendo games. If she gives away 64 games, she will have 106 - 64 = 42 games left. The answer is 42.",,42.0
186,Matthew had 15 crackers. If Matthew gave equal numbers of crackers to his 5 friends and still had 10 crackers leftHow many crackers did each friend eat?,1.0,"Matthew gave away a total of 15 - 10 = 5 crackers to his friends.
Since he gave equal numbers to each friend, each friend ate 5/5 = 1 cracker. The answer is 1.",,1.0
187,Last week Fred had 114 dollars and Jason had 22 dollars. They washed cars over the weekend and now Fred has 21 dollars and Jason has 78 dollars.How much money did Jason make over the weekend?,56.0,"Fred started with 114 dollars and now has 21 dollars, so he made 114 - 21 = 93 dollars over the weekend. Jason started with 22 dollars and now has 78 dollars, so he made 78 - 22 = 56 dollars over the weekend. The answer is 56.",,56.0
188,Frank had 42 pieces of candy. If he put them equally into 2 bagsHow many pieces of candy are in each bag?,21.0,Frank had 42 pieces of candy. He put them equally into 2 bags. So each bag has 42/2 = 21 pieces of candy. The answer is 21.,,21.0
189,Jack received 6 emails in the morning and 2 emails in the afternoon.How many more emails did Jack receive in the morning than in the afternoon?,4.0,"Jack received 6 emails in the morning and 2 emails in the afternoon. To find out how many more emails he received in the morning than in the afternoon, we need to subtract the number of afternoon emails from the number of morning emails: 6 - 2 = 4. Therefore, Jack received 4 more emails in the morning than in the afternoon. The answer is 4.",,4.0
190,Baker made 43 cakes and 114 pastries. If he sold 154 pastries and 78 cakesHow many more pastries than cakes did baker sell?,76.0,"Baker sold 154 pastries and 78 cakes. He originally made 114 pastries and 43 cakes. So he sold 154 - 114 = 40 more pastries than he made. And he sold 78 - 43 = 35 more cakes than he made. Therefore, he sold 40 - 35 = 5 more pastries than cakes. The answer is 5.",,5.0
191,Haley has 20 marbles. In her class 2 boys love to play marbles. If she distributes her marbles equallyHow many will each of the boys receive?,10.0,"Haley has 20 marbles. If she wants to distribute them equally between 2 boys, she needs to divide the marbles by 2. 20 ÷ 2 = 10. Each boy will receive 10 marbles. The answer is 10.",,10.0
192,They decided to hold the party in their backyard. They have 4 sets of tables and each set has 3 chairs. If a total of 14 people will attend the partyHow many more chairs will they have to buy?,2.0,"Each set of tables has 3 chairs, so 4 sets of tables would have 4 x 3 = 12 chairs. But there are 14 people attending the party, so they need 14 chairs in total. They already have 12 chairs, so they need to buy 14 - 12 = 2 more chairs. The answer is 2.",,2.0
193,Last week Fred had 19 dollars and Jason had 16 dollars. They washed cars over the weekend and now Fred has 40 dollars and Jason has 69 dollars.How much money did Fred earn over the weekend?,21.0,"Fred started with 19 dollars and now has 40 dollars, so he earned 40 - 19 = 21 dollars over the weekend. The answer is 21.",,21.0
194,Paco had 25 cookies. He ate 5 of them. Then he bought 3 more cookiesHow many more cookies did he eat than those he bought?,2.0,"Paco started with 25 cookies. He ate 5 and then bought 3 more. So he had 23 cookies in total. He ate 5 and bought 3, so he ate 5 - 3 = 2 more cookies than he bought. The answer is 2.",,2.0
195,Rachel has 4 apple trees. She picked 7 apples from each of her trees. Now the trees have a total 29 apples still on them.How many apples did Rachel pick in all?,28.0,"Rachel has 4 apple trees and picked 7 apples from each tree, so she picked a total of 4 x 7 = 28 apples. If there are 29 apples still on the trees, then Rachel picked 28 apples from the trees. The answer is 28.",,28.0
196,Jake has 8 fewer peaches and 10 more apples than Steven. Steven has 11 apples and 18 peaches.How many more peaches than apples does Steven have?,7.0,"Steven has 11 apples and 18 peaches. Jake has 8 fewer peaches than Steven, so Jake has 18 - 8 = 10 peaches. Jake also has 10 more apples than Steven, so Jake has 11 + 10 = 21 apples. Steven has 18 peaches and 11 apples, so he has 18 - 11 = 7 more peaches than apples. The answer is 7.",,7.0
197,A grocery store had a total of 30 bottles of which 28 were bottles of regular soda and the rest were bottles of diet soda.How many bottles of diet soda did they have?,2.0,The grocery store had a total of 30 bottles. 28 of them were regular soda. So the remaining bottles must be diet soda. 30 - 28 = 2. The grocery store had 2 bottles of diet soda. The answer is 2.,,2.0
198,The Ferris wheel in paradise park has 2 small seats and 23 large seats. Each small seat can hold 14 people and large seat can hold 54 people.How many people can ride the Ferris wheel on small seats?,28.0,"The Ferris wheel has 2 small seats, each of which can hold 14 people. So in total, the small seats can hold 2 x 14 = 28 people. The answer is 28.",,28.0
199,Debby bought 360 soda bottles and 162 water bottles when they were on sale. If she drank 122 water bottles and 9 soda bottles a dayHow many days would the soda bottles last?,40.0,Debby bought 360 soda bottles and drank 9 a day. So the soda bottles would last 360/9 = 40 days.,,40.0
200,A grocery store had 4 bottles of diet soda. If they had 79 more bottles of regular soda than diet sodaHow many bottles of regular soda did they have?,83.0,The grocery store had 4 bottles of diet soda. They also had 79 more bottles of regular soda than diet soda. So the total number of regular soda bottles is 4 + 79 = 83. The answer is 83.,,83.0
201,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt soldHow many t-shirts did they sell?,6.0,"To find out how many t-shirts were sold, we need to divide the total amount made ($60) by the profit made per t-shirt ($10). 

60 ÷ 10 = 6 

So the Razorback t-shirt shop sold 6 t-shirts during the game. The answer is 6.",,6.0
202,Frank was reading through his favorite book. He read 22 pages per day and it took him 569 days to finish the book.How many pages are there in the book?,12518.0,"Frank read 22 pages per day for 569 days, so he read a total of 22 x 569 = 12,518 pages. Therefore, there are 12,518 pages in the book.",,518.0
203,Winter is almost here and most animals are migrating to warmer countries. 86 bird families flew away for the winter from near a mountain. If there were 45 bird families living near the mountain initiallyHow many more bird families flew away for the winter than those that stayed behind?,127.0,"There were 45 bird families living near the mountain initially. 86 bird families flew away for the winter. To find out how many more bird families flew away than stayed behind, we subtract the initial number from the number that flew away: 86 - 45 = 41. So 41 more bird families flew away for the winter than stayed behind. The answer is 41.",,41.0
204,Allan brought 2 balloons to the park and then bought 3 more balloons there. If Jake brought 6 balloons to the parkHow many more balloons did Jake have than Allan in the park?,1.0,"Allan had 2 balloons and bought 3 more, so he had a total of 2 + 3 = 5 balloons in the park. Jake brought 6 balloons to the park. Therefore, Jake had 6 - 5 = 1 more balloon than Allan in the park. The answer is 1.",,1.0
