,question,answer,response,mapping,response_answer
95," Ned was trying to expand his game collection. He bought 50 games from a friend and bought 27 more at a garage sale. If 74 of the games didn't work, how many good games did he end up with? ",[3.0],"A: mapping: {x: number of good games Ned ended up with}
Ned bought 50 games from a friend and 27 more at a garage sale, but 74 of them didn't work.
Eq1: x = 50 + 27 - 74
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 50 + 27 - 74)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,[3.0]
96, For the school bake sale Wendy made pastries. She baked 41 cupcakes and 31 cookies. After the sale she had 32 to take back home. How many pastries did she sell? ,[40.0],"A: mapping: {x: number of pastries Wendy sold}
Wendy baked 41 cupcakes and 31 cookies, and had 32 pastries left after the sale.
Eq1: x = 41 + 31 - 32
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 41 + 31 - 32)
print(solve(Eq1,x))
We got 40 from sympy, so Wendy sold 40 pastries.",,[40.0]
97," The school cafeteria ordered 25 red apples and 17 green apples for students lunches. But, if only 10 students wanted fruit, how many extra did the cafeteria end up with? ",[32.0],"A: mapping: {x: extra apples the cafeteria ended up with}
The cafeteria ordered 25 red apples and 17 green apples, but only 10 students wanted fruit.
Eq1: x = (25+17) - (10)
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,(25+17)-10)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,[32.0]
98," At the arcade, Jerry won 29 tickets playing 'whack a mole' and 17 tickets playing 'skee ball'. If he spent 12 of his tickets on a hat, how many tickets does Jerry have left? ",[34.0],"A: mapping: {x: tickets Jerry has left}
Jerry won 29 tickets playing 'whack a mole' and 17 tickets playing 'skee ball'. He spent 12 tickets on a hat.
Eq1: x=29+17-12
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,29+17-12)
print(solve(Eq1,x))
We got 34 from sympy, so the answer is 34.",,[34.0]
99, Cody had 45 dollars. For his birthday he got 9 more dollars but spent 19 on a new game. How much money does he have now? ,[35.0],"A: mapping:{x:money Cody has now}
Cody had 45 dollars, got 9 more for his birthday, but spent 19 on a new game
Eq1: x=45+9-19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,45+9-19)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,[35.0]
100," For the school bake sale Carol made 30 cupcakes. If she sold 9 of them and then made 28 more, how many cupcakes would she have? ",[49.0],"A: mapping: {x: number of cupcakes Carol would have}
Carol made 30 cupcakes, sold 9, and then made 28 more
Eq1: x=30-9+28
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-9+28)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,[49.0]
101, For Halloween Faye scored 47 pieces of candy. She ate 25 pieces the first night and then her sister gave her 40 more pieces. How many pieces of candy does Faye have now? ,[62.0],"A: mapping: {x: pieces of candy Faye has now}
Faye started with 47 pieces of candy, ate 25 the first night, and then received 40 more from her sister.
Eq1: x=47-25+40
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,47-25+40)
print(solve(Eq1,x))
We got 62 from sympy, so the answer is 62.",,[62.0]
102," Kaleb had 34 books. If he sold 17 of them and used the money he earned to buy 7 new books, how many books would Kaleb have? ",[24.0],"A: mapping: {x: number of books Kaleb would have}
Kaleb started with 34 books, sold 17, and bought 7 new books with the money he earned.
Eq1: x=34-17+7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-17+7)
print(solve(Eq1,x))
We got 24 from sympy, so the answer is 24.",,[24.0]
103, In fourth grade there were 10 students at the start of the year. During the year 4 students left and 42 new students came to school. How many students were in fourth grade at the end? ,[48.0],"A: mapping: {x: number of students in fourth grade at the end}
At the start of the year, there were 10 students. 4 students left and 42 new students came to school.
Eq1: x=10-4+42
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-4+42)
print(solve(Eq1,x))
We got 48 from sympy, so the answer is 48.",,[48.0]
104," Oliver had 33 dollars in January. By March he had spent 4 dollars. If he got another 32 dollars from his mom, how much money would he have? ",[61.0],"A: mapping:{x:money Oliver would have}
Oliver had 33 dollars in January, spent 4 dollars by March, and got 32 dollars from his mom
Eq1: x=33-4+32
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-4+32)
print(solve(Eq1,x))
We got 61 from sympy, so the answer is 61.",,[61.0]
105," A florist had 37 roses. If she sold 16 of them and then later picked 19 more, how many roses would she have? ",[40.0],"A: mapping: {x: number of roses the florist has}
The florist started with 37 roses, sold 16, and then picked 19 more.
Eq1: x = 37 - 16 + 19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 37 - 16 + 19)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,[40.0]
106," A teacher had 6 worksheets to grade. If she graded 4, but then another 18 were turned in, how many worksheets would she have to grade? ",[20.0],"A: mapping: {x: number of worksheets the teacher has to grade}
The teacher had 6 worksheets to grade, but she graded 4 of them. Then, another 18 were turned in.
Eq1: x=6-4+18
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-4+18)
print(solve(Eq1,x))
We got 20 from sympy, so the answer is 20.",,[20.0]
107," A book store had 41 books in the bargin bin. If they sold 33 books, but then put 2 more in the bin, how many books would be in the bin? ",[10.0],"A: mapping: {x: number of books in the bin after selling and adding}
The book store had 41 books in the bin, sold 33, and then added 2 more.
Eq1: x=41-33+2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,41-33+2)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,[10.0]
108," A waiter had 19 customers to wait on. If 14 customers left and he got another 36 customers, how many customers would he have? ",[41.0],"A: mapping: {x: total number of customers the waiter has}
The waiter started with 19 customers, lost 14, and gained 36.
Eq1: x=19-14+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-14+36)
print(solve(Eq1,x))
We got 41 from sympy, so the answer is 41.",,[41.0]
109," At the fair there were 9 people in line for the bumper cars. If 6 of them got tired of waiting and left and 3 more got in line, how many people would be in line? ",[6.0],"A: mapping: {x: number of people in line}
Initially, there were 9 people in line. 6 of them left and 3 more got in line.
Eq1: x = 9 - 6 + 3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 9 - 6 + 3)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,[6.0]
110," A teacher had 7 worksheets to grade. If she graded 2, but then another 46 were turned in, how many worksheets would she have to grade? ",[51.0],"A: mapping: {x: number of worksheets the teacher has to grade}
The teacher had 7 worksheets to grade, but she graded 2. Then, another 46 were turned in.
Eq1: x=7-2+46
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7-2+46)
print(solve(Eq1,x))
We got 51 from sympy, so the answer is 51.",,[51.0]
111," Paige had 8 songs on her mp3 player. If she deleted 5 old songs from it and then added 30 new songs, how many songs does she have on her mp3 player? ",[33.0],"A: mapping: {x: number of songs on Paige's mp3 player}
Paige started with 8 songs, deleted 5 old songs, and then added 30 new songs.
Eq1: x=8-5+30
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8-5+30)
print(solve(Eq1,x))
We got 33 from sympy, so the answer is 33.",,[33.0]
112," Maria picked 48 carrots from her garden. If she threw out 11 of them and then picked 15 more the next day, how many carrots would she have total? ",[52.0],"A: mapping: {x: total number of carrots Maria has}
Maria picked 48 carrots, threw out 11, and then picked 15 more the next day
Eq1: x=48-11+15
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-11+15)
print(solve(Eq1,x))
We got 52 from sympy, so the answer is 52.",,[52.0]
113, A store had 34 oranges in a bin. If they threw away 20 of the old ones and put 13 new ones in the bin how many would be in the bin? ,[27.0],"A: mapping: {x: number of oranges in the bin after throwing away old ones and adding new ones}
The store had 34 oranges in the bin, threw away 20 old ones, and added 13 new ones.
Eq1: x=34-20+13
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-20+13)
print(solve(Eq1,x))
We got 27 from sympy, so the answer is 27.",,[27.0]
114," A waiter had 47 customers to wait on. If 41 customers left and he got another 20 customers, how many customers would he have? ",[26.0],"A: mapping: {x: total number of customers the waiter has}
The waiter started with 47 customers, lost 41, and gained 20.
Eq1: x=47-41+20
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,47-41+20)
print(solve(Eq1,x))
We got 26 from sympy, so the answer is 26.",,[26.0]
115, In fourth grade there were 33 students at the start of the year. During the year 18 students left and 14 new students came to school. How many students were in fourth grade at the end? ,[29.0],"A: mapping: {x: number of students in fourth grade at the end}
At the start of the year, there were 33 students. During the year, 18 left and 14 new students came.
Eq1: x = 33 - 18 + 14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 33 - 18 + 14)
print(solve(Eq1,x))
We got 29 from sympy, so the answer is 29.",,[29.0]
116," For the school bake sale Katie made 26 cupcakes. If she sold 20 of them and then made 20 more, how many cupcakes would she have? ",[26.0],"A: mapping: {x: number of cupcakes Katie would have}
Katie made 26 cupcakes, sold 20, and then made 20 more.
Eq1: x = 26 - 20 + 20
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 26 - 20 + 20)
print(solve(Eq1,x))
We got 26 from sympy, so the answer is 26.",,[26.0]
117," Adam had 5 dollars. At the store he spent $2 on a new game. If he got another 5 dollars for his allowance, how much money does he have now? ",[8.0],"A: mapping:{x:money Adam has now}
Adam had 5 dollars and spent 2 dollars on a new game. He then got another 5 dollars for his allowance.
Eq1: x=5-2+5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-2+5)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,[8.0]
118," Tiffany was playing a video game and had 43 lives. In a hard part of the game she lost 14 lives. If she got 27 more lives in the next level, how many lives would she have? ",[56.0],"A: mapping: {x: number of lives Tiffany would have}
Tiffany started with 43 lives, lost 14 lives, and gained 27 more lives in the next level.
Eq1: x=43-14+27
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,43-14+27)
print(solve(Eq1,x))
We got 56 from sympy, so the answer is 56.",,[56.0]
119," At the fair there were 12 people in line for the bumper cars. If 10 of them got tired of waiting and left and 15 more got in line, how many people would be in line? ",[17.0],"A: mapping: {x: number of people in line}
Initially, there were 12 people in line. 10 of them left and 15 more got in line.
Eq1: x = 12 - 10 + 15
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 12 - 10 + 15)
print(solve(Eq1,x))
We got 17 from sympy, so the answer is 17.",,[17.0]
120," A waiter had 14 customers to wait on. If 3 customers left and he got another 39 customers, how many customers would he have? ",[50.0],"A: mapping: {x: total number of customers the waiter has}
The waiter started with 14 customers, lost 3, and gained 39.
Eq1: x=14-3+39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-3+39)
print(solve(Eq1,x))
We got 50 from sympy, so the answer is 50.",,[50.0]
121," At the fair there were 30 people in line for the bumper cars. If 10 of them got tired of waiting and left and 5 more got in line, how many people would be in line? ",[25.0],"A: mapping: {x: number of people in line after some left and more joined}
There were 30 people in line. 10 of them left and 5 more got in line.
Eq1: x=30-10+5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-10+5)
print(solve(Eq1,x))
We got 25 from sympy, so the answer is 25.",,[25.0]
122," Faye had 34 coloring books. If she gave away 3 of them, but then bought 48 more, how many would she have total? ",[79.0],"A: mapping: {x: total number of coloring books Faye would have}
Faye started with 34 coloring books, gave away 3, and then bought 48 more.
Eq1: x=34-3+48
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-3+48)
print(solve(Eq1,x))
We got 79 from sympy, so the answer is 79.",,[79.0]
123," Paige had 11 songs on her mp3 player. If she deleted 9 old songs from it and then added 8 new songs, how many songs does she have on her mp3 player? ",[10.0],"A: mapping: {x: number of songs on Paige's mp3 player}
Paige started with 11 songs, deleted 9 old songs, and then added 8 new songs.
Eq1: x=11-9+8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-9+8)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,[10.0]
124," A teacher had 38 worksheets to grade. If she graded 4, but then another 15 were turned in, how many worksheets would she have to grade? ",[49.0],"A: mapping: {x: number of worksheets the teacher has to grade}
The teacher had 38 worksheets to grade, but graded 4. Then, 15 more were turned in.
Eq1: x=38-4+15
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,38-4+15)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,[49.0]
125, In fourth grade there were 40 students at the start of the year. During the year 14 students left and 26 new students came to school. How many students were in fourth grade at the end? ,[52.0],"A: mapping: {x: number of students in fourth grade at the end}
At the start of the year, there were 40 students. 14 students left and 26 new students came.
Eq1: x = 40 - 14 + 26
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 40 - 14 + 26)
print(solve(Eq1,x))
We got 52 from sympy, so the answer is 52.",,[52.0]
126," Wendy was playing a video game and had 43 lives. In a hard part of the game she lost 8 lives. If she got 39 more lives in the next level, how many lives would she have? ",[74.0],"A: mapping: {x: number of lives Wendy would have}
Wendy started with 43 lives, lost 8 lives, and then gained 39 more lives
Eq1: x=43-8+39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,43-8+39)
print(solve(Eq1,x))
We got 74 from sympy, so the answer is 74.",,[74.0]
127," A book store had 4 books in the bargin bin. If they sold 3 books, but then put 10 more in the bin, how many books would be in the bin? ",[11.0],"A: mapping: {x: number of books in the bin}
The book store started with 4 books in the bin, sold 3, and then added 10 more.
Eq1: x=4-3+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4-3+10)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,[11.0]
128," At the arcade Cody won 49 tickets. If he spent 25 tickets on a beanie and later won 6 more tickets, how many would he have? ",[30.0],"A: mapping: {x: number of tickets Cody would have}
Cody won 49 tickets, spent 25 on a beanie, and later won 6 more tickets.
Eq1: x=49-25+6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,49-25+6)
print(solve(Eq1,x))
We got 30 from sympy, so the answer is 30.",,[30.0]
129," For the school bake sale Bianca made 14 cupcakes. If she sold 6 of them and then made 17 more, how many cupcakes would she have? ",[25.0],"A: mapping: {x: number of cupcakes Bianca would have}
Bianca made 14 cupcakes, sold 6, and then made 17 more.
Eq1: x=14-6+17
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-6+17)
print(solve(Eq1,x))
We got 25 from sympy, so the answer is 25.",,[25.0]
130," Bianca had 45 coloring books. If she gave away 6 of them, but then bought 20 more, how many would she have total? ",[59.0],"A: mapping: {x: total number of coloring books Bianca would have}
Bianca started with 45 coloring books, gave away 6, and then bought 20 more.
Eq1: x=45-6+20
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,45-6+20)
print(solve(Eq1,x))
We got 59 from sympy, so the answer is 59.",,[59.0]
131," Zoe had 15 songs on her mp3 player. If she deleted 8 old songs from it and then added 50 new songs, how many songs does she have on her mp3 player? ",[57.0],"A: mapping: {x: number of songs on Zoe's mp3 player}
Zoe started with 15 songs, deleted 8 old songs, and then added 50 new songs.
Eq1: x=15-8+50
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,15-8+50)
print(solve(Eq1,x))
We got 57 from sympy, so the answer is 57.",,[57.0]
132," At the arcade Jerry won 4 tickets. If he spent 2 tickets on a beanie and later won 47 more tickets, how many would he have? ",[49.0],"A: mapping: {x: total number of tickets Jerry would have}
Jerry won 4 tickets, spent 2 on a beanie, and later won 47 more tickets
Eq1: x=4-2+47
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4-2+47)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,[49.0]
133, A store had 31 oranges in a bin. If they threw away 9 of the old ones and put 38 new ones in the bin how many would be in the bin? ,[60.0],"A: mapping: {x: number of oranges in the bin after throwing away old ones and adding new ones}
The store had 31 oranges in the bin, threw away 9 old ones, and added 38 new ones.
Eq1: x=31-9+38
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31-9+38)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,[60.0]
134," Adam had 33 books. If he sold 11 of them and used the money he earned to buy 23 new books, how many books would Adam have? ",[45.0],"A: mapping: {x: number of books Adam would have}
Adam started with 33 books, sold 11, and bought 23 new ones.
Eq1: x = 33 - 11 + 23
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 33 - 11 + 23)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,[45.0]
135," At the fair there were 10 people in line for the bumper cars. If 2 of them got tired of waiting and left and 2 more got in line, how many people would be in line? ",[10.0],"A: mapping: {x: number of people in line}
Initially, there were 10 people in line. 2 of them left and 2 more got in line.
Eq1: x=10-2+2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-2+2)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,[10.0]
136," The school cafeteria had 38 apples. If they used 20 to make lunch for the students and then bought 28 more, how many apples would they have? ",[46.0],"A: mapping: {x: number of apples they have after buying more}
The school cafeteria had 38 apples, used 20 for lunch, and then bought 28 more.
Eq1: x=38-20+28
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,38-20+28)
print(solve(Eq1,x))
We got 46 from sympy, so the answer is 46.",,[46.0]
137," George had 28 socks. If he threw away 4 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",[60.0],"A: mapping: {x: number of socks George would have}
George started with 28 socks, threw away 4 old ones, and bought 36 new ones.
Eq1: x=28-4+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,28-4+36)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,[60.0]
138, For Halloween Robin scored 23 pieces of candy. She ate 7 pieces the first night and then her sister gave her 21 more pieces. How many pieces of candy does Robin have now? ,[37.0],"A: mapping: {x: pieces of candy Robin has now}
Robin started with 23 pieces of candy, ate 7 the first night, and then received 21 more from her sister.
Eq1: x=23-7+21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-7+21)
print(solve(Eq1,x))
We got 37 from sympy, so the answer is 37.",,[37.0]
139," Rachel was playing a video game and had 10 lives. In a hard part of the game she lost 4 lives. If she got 26 more lives in the next level, how many lives would she have? ",[32.0],"A: mapping: {x: number of lives Rachel would have}
Rachel started with 10 lives, lost 4 lives, and gained 26 more lives in the next level.
Eq1: x=10-4+26
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-4+26)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,[32.0]
140," A florist had 6 roses. If she sold 5 of them and then later picked 12 more, how many roses would she have? ",[13.0],"A: mapping: {x: number of roses the florist has}
The florist started with 6 roses, sold 5, and then picked 12 more.
Eq1: x=6-5+12
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-5+12)
print(solve(Eq1,x))
We got 13 from sympy, so the answer is 13.",,[13.0]
141, For Halloween Haley scored 33 pieces of candy. She ate 17 pieces the first night and then her sister gave her 19 more pieces. How many pieces of candy does Haley have now? ,[35.0],"A: mapping: {x: pieces of candy Haley has now}
Haley started with 33 pieces of candy, ate 17 on the first night, and then received 19 more from her sister.
Eq1: x=33-17+19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-17+19)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,[35.0]
142," The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? ",[50.0],"A: mapping: {x: number of apples they would have}
The school cafeteria had 14 apples, used 13 to make lunch for the students, and then bought 49 more.
Eq1: x=14-13+49
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-13+49)
print(solve(Eq1,x))
We got 50 from sympy, so the answer is 50.",,[50.0]
143," Edward had 43 books. If he sold 19 of them and used the money he earned to buy 14 new books, how many books would Edward have? ",[38.0],"A: mapping: {x: number of books Edward would have}
Edward started with 43 books, sold 19, and bought 14 new ones with the money he earned.
Eq1: x = 43 - 19 + 14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 43 - 19 + 14)
print(solve(Eq1,x))
We got 38 from sympy, so the answer is 38.",,[38.0]
144," A teacher had 29 worksheets to grade. If she graded 25, but then another 29 were turned in, how many worksheets would she have to grade? ",[33.0],"A: mapping: {x: number of worksheets the teacher has to grade}
The teacher had 29 worksheets to grade, graded 25, and then received another 29.
Eq1: x=29-25+29
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,29-25+29)
print(solve(Eq1,x))
We got 33 from sympy, so the answer is 33.",,[33.0]
145, In fourth grade there were 35 students at the start of the year. During the year 10 students left and 10 new students came to school. How many students were in fourth grade at the end? ,[35.0],"A: mapping: {x: number of students in fourth grade at the end}
At the start of the year, there were 35 students. 10 students left and 10 new students came.
Eq1: x=35-10+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,35-10+10)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,[35.0]
146," For the school bake sale Carol made 19 cupcakes. If she sold 6 of them and then made 27 more, how many cupcakes would she have? ",[40.0],"A: mapping: {x: number of cupcakes Carol would have}
Carol made 19 cupcakes, sold 6, and then made 27 more
Eq1: x=19-6+27
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-6+27)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,[40.0]
147, A store had 40 oranges in a bin. If they threw away 37 of the old ones and put 7 new ones in the bin how many would be in the bin? ,[10.0],"A: mapping: {x: number of oranges in the bin after throwing away old ones and adding new ones}
The store had 40 oranges in the bin, threw away 37 old ones, and added 7 new ones.
Eq1: x=40-37+7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-37+7)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,[10.0]
148," At the arcade Victor won 46 tickets. If he spent 27 tickets on a beanie and later won 39 more tickets, how many would he have? ",[58.0],"A: mapping: {x: number of tickets Victor would have}
Victor won 46 tickets, spent 27 on a beanie, and later won 39 more tickets
Eq1: x=46-27+39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,46-27+39)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,[58.0]
149," Chloe picked 48 carrots from her garden. If she threw out 45 of them and then picked 42 more the next day, how many carrots would she have total? ",[45.0],"A: mapping: {x: total number of carrots Chloe has}
Chloe picked 48 carrots, threw out 45, and then picked 42 more the next day
Eq1: x=48-45+42
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-45+42)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,[45.0]
150," Sam had 10 socks. If he threw away 3 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",[43.0],"A: mapping: {x: number of socks Sam would have}
Sam started with 10 socks, threw away 3 old ones, and bought 36 new ones.
Eq1: x=10-3+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-3+36)
print(solve(Eq1,x))
We got 43 from sympy, so the answer is 43.",,[43.0]
151," Maria had 14 bottles of water in her fridge. If she drank 8 of them and then bought 45 more, how many bottles would she have? ",[51.0],"A: mapping: {x: number of bottles Maria would have}
Maria started with 14 bottles, drank 8, and then bought 45 more.
Eq1: x=14-8+45
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-8+45)
print(solve(Eq1,x))
We got 51 from sympy, so the answer is 51.",,[51.0]
152," A teacher had 34 worksheets to grade. If she graded 7, but then another 36 were turned in, how many worksheets would she have to grade? ",[63.0],"A: mapping: {x: number of worksheets the teacher has to grade}
The teacher had 34 worksheets to grade, but graded 7. Then, another 36 were turned in.
Eq1: x=34-7+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-7+36)
print(solve(Eq1,x))
We got 63 from sympy, so the answer is 63.",,[63.0]
153," At the fair there were 7 people in line for the bumper cars. If 4 of them got tired of waiting and left and 8 more got in line, how many people would be in line? ",[11.0],"A: mapping: {x: number of people in line}
Initially, there were 7 people in line. 4 of them left and 8 more got in line.
Eq1: x = 7 - 4 + 8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 7 - 4 + 8)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,[11.0]
154," Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? ",[19.0],"A: mapping: {x: total number of coloring books Emily would have}
Emily started with 7 coloring books, gave away 2, and then bought 14 more.
Eq1: x=7-2+14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7-2+14)
print(solve(Eq1,x))
We got 19 from sympy, so the answer is 19.",,[19.0]
155," At the arcade Dave won 25 tickets. If he spent 22 tickets on a beanie and later won 15 more tickets, how many would he have? ",[18.0],"A: mapping: {x: number of tickets Dave would have}
Dave won 25 tickets, spent 22 on a beanie, and later won 15 more tickets
Eq1: x=25-22+15
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25-22+15)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,[18.0]
156," Robin had 30 songs on her mp3 player. If she deleted 8 old songs from it and then added 10 new songs, how many songs does she have on her mp3 player? ",[32.0],"A: mapping: {x: number of songs on Robin's mp3 player}
Robin had 30 songs on her mp3 player, deleted 8 old songs, and added 10 new songs.
Eq1: x=30-8+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-8+10)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,[32.0]
157," The school cafeteria had 23 apples. If they used 20 to make lunch for the students and then bought 6 more, how many apples would they have? ",[9.0],"A: mapping: {x: number of apples they have}
The school cafeteria had 23 apples, used 20 to make lunch for the students, and then bought 6 more.
Eq1: x=23-20+6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-20+6)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,[9.0]
