,question,answer,response,mapping,response_answer,equations
124," A teacher had c0 worksheets to grade. If she graded c1, but then another c2 were turned in, how many worksheets would she have to grade? ",49.0,"The teacher originally had c0 worksheets to grade. After grading c1, she has c0 - c1 left to grade. If c2 more worksheets were turned in, she now has to grade c0 - c1 + c2 worksheets. The answer is c0 - c1 + c2.","{'c0': 38.0, 'c1': 4.0, 'c2': 15.0}",,[]
125, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,52.0,"At the start of the year, there were c0 students. Then c1 students left, so there are c0 - c1 students left. After that, c2 new students came, so the total number of students is c0 - c1 + c2. The answer is c0 - c1 + c2.","{'c0': 40.0, 'c1': 14.0, 'c2': 26.0}",,[]
126," Wendy was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",74.0,"Wendy started with c0 lives. She lost c1 lives, so she would have c0 - c1 lives. If she gained c2 more lives, she would have (c0 - c1) + c2 lives. The answer is (c0 - c1) + c2.","{'c0': 43.0, 'c1': 8.0, 'c2': 39.0}",,[]
127," A book store had c0 books in the bargin bin. If they sold c1 books, but then put c2 more in the bin, how many books would be in the bin? ",11.0,"The book store started with c0 books. They sold c1 books, so they have c0 - c1 books left. Then they added c2 more books, so the total number of books in the bin is (c0 - c1) + c2. The answer is (c0 - c1) + c2.","{'c0': 4.0, 'c1': 3.0, 'c2': 10.0}",,[]
128," At the arcade Cody won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",30.0,"Cody started with c0 tickets. He spent c1 tickets on a beanie, so he had c0 - c1 tickets left. Later, he won c2 more tickets, so he had c0 - c1 + c2 tickets in total. The answer is c0 - c1 + c2.","{'c0': 49.0, 'c1': 25.0, 'c2': 6.0}",,[]
129," For the school bake sale Bianca made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",25.0,"Bianca made c0 cupcakes. She sold c1 of them, so she has c0 - c1 left. Then she made c2 more, so she has c0 - c1 + c2 cupcakes in total. The answer is c0 - c1 + c2.","{'c0': 14.0, 'c1': 6.0, 'c2': 17.0}",,[]
130," Bianca had c0 coloring books. If she gave away c1 of them, but then bought c2 more, how many would she have total? ",59.0,"Bianca started with c0 coloring books. She gave away c1 of them, so she had c0 - c1 left. Then she bought c2 more, so she had c0 - c1 + c2 coloring books in total. The answer is c0 - c1 + c2.","{'c0': 45.0, 'c1': 6.0, 'c2': 20.0}",,[]
131," Zoe had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",57.0,"Zoe started with c0 songs. She deleted c1 old songs, so she had c0 - c1 songs left. Then she added c2 new songs, so she had c0 - c1 + c2 songs in total. The answer is c0 - c1 + c2.","{'c0': 15.0, 'c1': 8.0, 'c2': 50.0}",,[]
132," At the arcade Jerry won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",49.0,"Jerry started with c0 tickets. He spent c1 tickets on a beanie, so he had c0 - c1 tickets left. Later, he won c2 more tickets, so he had c0 - c1 + c2 tickets in total. The answer is c0 - c1 + c2.","{'c0': 4.0, 'c1': 2.0, 'c2': 47.0}",,[]
133, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,60.0,The store originally had c0 oranges. They threw away c1 of them and put c2 new ones in the bin. So the total number of oranges in the bin now is c0 - c1 + c2. The answer is c0 - c1 + c2.,"{'c0': 31.0, 'c1': 9.0, 'c2': 38.0}",,[]
134," Adam had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Adam have? ",45.0,"Adam started with c0 books. He sold c1 of them, so he now has c0 - c1 books. He used the money he earned to buy c2 new books, so he now has c0 - c1 + c2 books. The answer is c0 - c1 + c2.","{'c0': 33.0, 'c1': 11.0, 'c2': 23.0}",,[]
135," At the fair there were c0 people in line for the bumper cars. If c1 of them got tired of waiting and left and c2 more got in line, how many people would be in line? ",10.0,"There were originally c0 people in line. If c1 left, then there are c0 - c1 people left in line. If c2 more got in line, then the total number of people in line is (c0 - c1) + c2. The answer is (c0 - c1) + c2.","{'c0': 10.0, 'c1': 2.0, 'c2': 2.0}",,[]
136," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",46.0,"The cafeteria started with c0 apples. They used c1 for lunch, so they have c0 - c1 left. Then they bought c2 more, so they have (c0 - c1) + c2 apples in total. The answer is (c0 - c1) + c2.","{'c0': 38.0, 'c1': 20.0, 'c2': 28.0}",,[]
137," George had c0 socks. If he threw away c1 old ones that didn't fit and bought c2 new ones, how many socks would he have? ",60.0,The number of socks George has after throwing away old ones and buying new ones is given by c0 - c1 + c2. The answer is c0 - c1 + c2.,"{'c0': 28.0, 'c1': 4.0, 'c2': 36.0}",,[]
138, For Halloween Robin scored c0 pieces of candy. She ate c1 pieces the first night and then her sister gave her c2 more pieces. How many pieces of candy does Robin have now? ,37.0,"Robin started with c0 pieces of candy. After eating c1 pieces, she had c0 - c1 left. Then her sister gave her c2 more pieces, so she had c0 - c1 + c2 pieces of candy. The answer is c0 - c1 + c2.","{'c0': 23.0, 'c1': 7.0, 'c2': 21.0}",,[]
139," Rachel was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",32.0,"Rachel started with c0 lives. She lost c1 lives, so she has c0 - c1 lives left. Then she gained c2 more lives, so she has (c0 - c1) + c2 lives. The answer is (c0 - c1) + c2.","{'c0': 10.0, 'c1': 4.0, 'c2': 26.0}",,[]
140," A florist had c0 roses. If she sold c1 of them and then later picked c2 more, how many roses would she have? ",13.0,"The florist started with c0 roses. After selling c1, she would have c0 - c1 roses left. Then if she picked c2 more, she would have (c0 - c1) + c2 roses. The answer is (c0 - c1) + c2.","{'c0': 6.0, 'c1': 5.0, 'c2': 12.0}",,[]
141, For Halloween Haley scored c0 pieces of candy. She ate c1 pieces the first night and then her sister gave her c2 more pieces. How many pieces of candy does Haley have now? ,35.0,"Haley started with c0 pieces of candy. After eating c1 pieces, she had c0 - c1 left. Then her sister gave her c2 more pieces, so she had c0 - c1 + c2 pieces of candy now. The answer is c0 - c1 + c2.","{'c0': 33.0, 'c1': 17.0, 'c2': 19.0}",,[]
142," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",50.0,"The cafeteria started with c0 apples. They used c1 for lunch, so they have c0 - c1 left. Then they bought c2 more, so they have (c0 - c1) + c2 apples in total. The answer is (c0 - c1) + c2.","{'c0': 14.0, 'c1': 13.0, 'c2': 49.0}",,[]
143," Edward had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Edward have? ",38.0,"Edward started with c0 books. He sold c1 of them, so he now has c0 - c1 books. He used the money he earned to buy c2 new books, so he now has c0 - c1 + c2 books. The answer is c0 - c1 + c2.","{'c0': 43.0, 'c1': 19.0, 'c2': 14.0}",,[]
144," A teacher had c0 worksheets to grade. If she graded c1, but then another c2 were turned in, how many worksheets would she have to grade? ",33.0,"The teacher originally had c0 worksheets to grade. After grading c1, she has c0 - c1 left to grade. If c2 more worksheets were turned in, she now has to grade c0 - c1 + c2 worksheets. The answer is c0 - c1 + c2.","{'c0': 29.0, 'c1': 25.0, 'c2': 29.0}",,[]
145, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,35.0,"At the start of the year, there were c0 students. Then c1 students left, so there are c0 - c1 students left. After that, c2 new students came, so the total number of students is c0 - c1 + c2. The answer is c0 - c1 + c2.","{'c0': 35.0, 'c1': 10.0, 'c2': 10.0}",,[]
146," For the school bake sale Carol made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",40.0,"Carol made c0 cupcakes. She sold c1 of them, so she has c0 - c1 cupcakes left. Then she made c2 more, so she has c0 - c1 + c2 cupcakes in total. The answer is c0 - c1 + c2.","{'c0': 19.0, 'c1': 6.0, 'c2': 27.0}",,[]
147, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,10.0,The store originally had c0 oranges. They threw away c1 of them and put c2 new ones in the bin. So the total number of oranges in the bin now is c0 - c1 + c2. The answer is c0 - c1 + c2.,"{'c0': 40.0, 'c1': 37.0, 'c2': 7.0}",,[]
148," At the arcade Victor won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",58.0,"Victor started with c0 tickets. He spent c1 tickets on a beanie, so he had c0 - c1 tickets left. Later, he won c2 more tickets, so he had c0 - c1 + c2 tickets in total. The answer is c0 - c1 + c2.","{'c0': 46.0, 'c1': 27.0, 'c2': 39.0}",,[]
149," Chloe picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",45.0,"Chloe started with c0 carrots. After throwing out c1, she had c0 - c1 left. Then she picked c2 more, so she had c0 - c1 + c2 carrots in total. The answer is c0 - c1 + c2.","{'c0': 48.0, 'c1': 45.0, 'c2': 42.0}",,[]
150," Sam had c0 socks. If he threw away c1 old ones that didn't fit and bought c2 new ones, how many socks would he have? ",43.0,The number of socks Sam has after throwing away old ones and buying new ones would be c0 - c1 + c2. The answer is c0 - c1 + c2.,"{'c0': 10.0, 'c1': 3.0, 'c2': 36.0}",,[]
151," Maria had c0 bottles of water in her fridge. If she drank c1 of them and then bought c2 more, how many bottles would she have? ",51.0,"Maria started with c0 bottles of water. After drinking c1, she had c0 - c1 left. Then she bought c2 more, so she had c0 - c1 + c2 bottles of water in total. The answer is c0 - c1 + c2.","{'c0': 14.0, 'c1': 8.0, 'c2': 45.0}",,[]
152," A teacher had c0 worksheets to grade. If she graded c1, but then another c2 were turned in, how many worksheets would she have to grade? ",63.0,"The teacher originally had c0 worksheets to grade. After grading c1, she has c0 - c1 left to grade. If c2 more worksheets were turned in, she now has to grade c0 - c1 + c2 worksheets. The answer is c0 - c1 + c2.","{'c0': 34.0, 'c1': 7.0, 'c2': 36.0}",,[]
153," At the fair there were c0 people in line for the bumper cars. If c1 of them got tired of waiting and left and c2 more got in line, how many people would be in line? ",11.0,"There were originally c0 people in line. If c1 left, then there are c0 - c1 people left in line. If c2 more got in line, then the total number of people in line is (c0 - c1) + c2. The answer is (c0 - c1) + c2.","{'c0': 7.0, 'c1': 4.0, 'c2': 8.0}",,[]
154," Emily had c0 coloring books. If she gave away c1 of them, but then bought c2 more, how many would she have total? ",19.0,"Emily started with c0 coloring books. She gave away c1 of them, so she had c0 - c1 left. Then she bought c2 more, so she had c0 - c1 + c2 coloring books in total. The answer is c0 - c1 + c2.","{'c0': 7.0, 'c1': 2.0, 'c2': 14.0}",,[]
155," At the arcade Dave won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",18.0,"Dave started with c0 tickets. He spent c1 tickets on a beanie, so he had c0 - c1 tickets left. Later, he won c2 more tickets, so he had c0 - c1 + c2 tickets in total. The answer is c0 - c1 + c2.","{'c0': 25.0, 'c1': 22.0, 'c2': 15.0}",,[]
156," Robin had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",32.0,"Robin started with c0 songs. She deleted c1 old songs, so she had c0 - c1 songs left. Then she added c2 new songs, so she had c0 - c1 + c2 songs in total. The answer is c0 - c1 + c2.","{'c0': 30.0, 'c1': 8.0, 'c2': 10.0}",,[]
157," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",9.0,"The cafeteria started with c0 apples. They used c1 for lunch, so they have c0 - c1 left. Then they bought c2 more, so they have (c0 - c1) + c2 apples in total. The answer is (c0 - c1) + c2.","{'c0': 23.0, 'c1': 20.0, 'c2': 6.0}",,[]
158," Janet was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",54.0,"Janet started with c0 lives. She lost c1 lives, so she would have c0 - c1 lives left. If she gained c2 more lives, she would have (c0 - c1) + c2 lives. The answer is (c0 - c1) + c2.","{'c0': 38.0, 'c1': 16.0, 'c2': 32.0}",,[]
159," Megan picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",61.0,"Megan started with c0 carrots. After throwing out c1, she had c0 - c1 left. Then she picked c2 more, so she had c0 - c1 + c2 carrots in total. The answer is c0 - c1 + c2.","{'c0': 19.0, 'c1': 4.0, 'c2': 46.0}",,[]
160," Roger had c0 dollars in January. By March he had spent c1 dollars. If he got another c2 dollars from his mom, how much money would he have? ",71.0,"Roger started with c0 dollars. By March, he spent c1 dollars. So he had c0 - c1 dollars left. If he got c2 dollars from his mom, he would have (c0 - c1) + c2 dollars. The answer is (c0 - c1) + c2.","{'c0': 45.0, 'c1': 20.0, 'c2': 46.0}",,[]
161," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",38.0,"The cafeteria started with c0 apples. They used c1 to make lunch, so they have c0 - c1 left. Then they bought c2 more, so they have (c0 - c1) + c2 apples in total. The answer is (c0 - c1) + c2.","{'c0': 17.0, 'c1': 2.0, 'c2': 23.0}",,[]
162," Janet was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",70.0,"Janet started with c0 lives. She lost c1 lives, so she would have c0 - c1 lives left. If she gained c2 more lives, she would have (c0 - c1) + c2 lives. The answer is (c0 - c1) + c2.","{'c0': 47.0, 'c1': 23.0, 'c2': 46.0}",,[]
163," Nancy picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",31.0,"Nancy started with c0 carrots. She threw out c1 of them, so she had c0 - c1 left. The next day, she picked c2 more, so she had c0 - c1 + c2 carrots in total. The answer is c0 - c1 + c2.","{'c0': 12.0, 'c1': 2.0, 'c2': 21.0}",,[]
164," Bianca had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",64.0,"Bianca started with c0 songs. She deleted c1 old songs, so she had c0 - c1 songs left. Then she added c2 new songs, so she had c0 - c1 + c2 songs in total. The answer is c0 - c1 + c2.","{'c0': 34.0, 'c1': 14.0, 'c2': 44.0}",,[]
165," Tom had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Tom have? ",39.0,"Tom started with c0 books. He sold c1 of them, so he now has c0 - c1 books. He used the money he earned to buy c2 new books, so he now has c0 - c1 + c2 books. The answer is c0 - c1 + c2.","{'c0': 5.0, 'c1': 4.0, 'c2': 38.0}",,[]
166," John had c0 socks. If he threw away c1 old ones that didn't fit and bought c2 new ones, how many socks would he have? ",27.0,The number of socks John has after throwing away old ones and buying new ones is c0 - c1 + c2. The answer is c0 - c1 + c2.,"{'c0': 33.0, 'c1': 19.0, 'c2': 13.0}",,[]
167," For the school bake sale Maria made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",24.0,"Maria made c0 cupcakes. She sold c1 of them, so she has c0 - c1 left. Then she made c2 more, so she has c0 - c1 + c2 cupcakes in total. The answer is c0 - c1 + c2.","{'c0': 19.0, 'c1': 5.0, 'c2': 10.0}",,[]
168, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,34.0,The store originally had c0 oranges. They threw away c1 of them and put c2 new ones in the bin. So the total number of oranges in the bin now is c0 - c1 + c2. The answer is c0 - c1 + c2.,"{'c0': 50.0, 'c1': 40.0, 'c2': 24.0}",,[]
169, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,11.0,"At the start of the year, there were c0 students. Then c1 students left, so there are c0 - c1 students left. After that, c2 new students came, so the total number of students is c0 - c1 + c2. The answer is c0 - c1 + c2.","{'c0': 8.0, 'c1': 5.0, 'c2': 8.0}",,[]
170," Bianca picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",60.0,"Bianca started with c0 carrots. She threw out c1 of them, so she had c0 - c1 left. The next day, she picked c2 more carrots, so she had c0 - c1 + c2 carrots in total. The answer is c0 - c1 + c2.","{'c0': 23.0, 'c1': 10.0, 'c2': 47.0}",,[]
171," Zoe had c0 bottles of water in her fridge. If she drank c1 of them and then bought c2 more, how many bottles would she have? ",47.0,"Zoe started with c0 bottles of water. After drinking c1, she had c0 - c1 bottles left. Then she bought c2 more, so she had c0 - c1 + c2 bottles in total. The answer is c0 - c1 + c2.","{'c0': 42.0, 'c1': 25.0, 'c2': 30.0}",,[]
172," Katie had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",28.0,"Katie started with c0 songs. She deleted c1 old songs, so she had c0 - c1 songs left. Then she added c2 new songs, so she had c0 - c1 + c2 songs in total. The answer is c0 - c1 + c2.","{'c0': 11.0, 'c1': 7.0, 'c2': 24.0}",,[]
173, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,31.0,The store originally had c0 oranges. They threw away c1 of them and put c2 new ones in the bin. So the total number of oranges in the bin now is c0 - c1 + c2. The answer is c0 - c1 + c2.,"{'c0': 5.0, 'c1': 2.0, 'c2': 28.0}",,[]
174," Adam had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Adam have? ",67.0,"Adam started with c0 books. He sold c1 of them, so he now has c0 - c1 books. He used the money he earned to buy c2 new books, so he now has c0 - c1 + c2 books. The answer is c0 - c1 + c2.","{'c0': 48.0, 'c1': 19.0, 'c2': 38.0}",,[]
175, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,37.0,"At the start of the year, there were c0 students. Then c1 students left, so there are c0 - c1 students left. After that, c2 new students came, so the total number of students is c0 - c1 + c2. The answer is c0 - c1 + c2.","{'c0': 31.0, 'c1': 5.0, 'c2': 11.0}",,[]
176," For the school bake sale Robin made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",59.0,"Robin made c0 cupcakes. She sold c1 of them, so she has c0 - c1 left. Then she made c2 more, so she has (c0 - c1) + c2 cupcakes in total. The answer is (c0 - c1) + c2.","{'c0': 42.0, 'c1': 22.0, 'c2': 39.0}",,[]
177," A florist had c0 roses. If she sold c1 of them and then later picked c2 more, how many roses would she have? ",41.0,"The florist started with c0 roses. After selling c1, she would have c0 - c1 roses left. Then if she picked c2 more, she would have (c0 - c1) + c2 roses. The answer is (c0 - c1) + c2.","{'c0': 11.0, 'c1': 2.0, 'c2': 32.0}",,[]
178," Frank had c0 dollars. At the store he spent $c1 on a new game. If he got another c2 dollars for his allowance, how much money does he have now? ",22.0,"Frank started with c0 dollars. He spent c1 dollars on a new game, so he has c0 - c1 dollars left. If he got c2 dollars for his allowance, then he has c0 - c1 + c2 dollars now. The answer is c0 - c1 + c2.","{'c0': 11.0, 'c1': 3.0, 'c2': 14.0}",,[]
179," Haley was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",46.0,"Haley started with c0 lives. After losing c1 lives, she would have c0 - c1 lives. If she gained c2 more lives, she would have (c0 - c1) + c2 lives. The answer is (c0 - c1) + c2.","{'c0': 14.0, 'c1': 4.0, 'c2': 36.0}",,[]
180," Luke had c0 dollars in January. By March he had spent c1 dollars. If he got another c2 dollars from his mom, how much money would he have? ",58.0,"Luke started with c0 dollars. By March, he spent c1 dollars. So he had c0 - c1 dollars left. If he got c2 dollars from his mom, he would have c0 - c1 + c2 dollars. The answer is c0 - c1 + c2.","{'c0': 48.0, 'c1': 11.0, 'c2': 21.0}",,[]
181," Emily was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",41.0,"Emily started with c0 lives. After losing c1 lives, she would have c0 - c1 lives. After getting c2 more lives, she would have (c0 - c1) + c2 lives. The answer is (c0 - c1) + c2.","{'c0': 42.0, 'c1': 25.0, 'c2': 24.0}",,[]
182," Debby had c0 coloring books. If she gave away c1 of them, but then bought c2 more, how many would she have total? ",58.0,"Debby started with c0 coloring books. She gave away c1, so she had c0 - c1 left. Then she bought c2 more, so she had c0 - c1 + c2 coloring books in total. The answer is c0 - c1 + c2.","{'c0': 30.0, 'c1': 7.0, 'c2': 35.0}",,[]
183," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",23.0,"The cafeteria started with c0 apples. They used c1 for lunch, so they have c0 - c1 left. Then they bought c2 more, so they have (c0 - c1) + c2 apples in total. The answer is (c0 - c1) + c2.","{'c0': 12.0, 'c1': 8.0, 'c2': 19.0}",,[]
184," At the fair there were c0 people in line for the bumper cars. If c1 of them got tired of waiting and left and c2 more got in line, how many people would be in line? ",31.0,"There were originally c0 people in line. If c1 left, then there are c0 - c1 people left in line. If c2 more got in line, then the total number of people in line is (c0 - c1) + c2. The answer is (c0 - c1) + c2.","{'c0': 31.0, 'c1': 25.0, 'c2': 25.0}",,[]
185," A florist had c0 roses. If she sold c1 of them and then later picked c2 more, how many roses would she have? ",56.0,"The florist started with c0 roses. After selling c1, she would have c0 - c1 roses left. Then if she picked c2 more, she would have (c0 - c1) + c2 roses. The answer is (c0 - c1) + c2.","{'c0': 50.0, 'c1': 15.0, 'c2': 21.0}",,[]
186," Zoe had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",23.0,"Zoe started with c0 songs. She deleted c1 old songs, so she had c0 - c1 songs left. Then she added c2 new songs, so she had c0 - c1 + c2 songs in total. The answer is c0 - c1 + c2.","{'c0': 6.0, 'c1': 3.0, 'c2': 20.0}",,[]
187," At the arcade Dave won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",16.0,"Dave started with c0 tickets. He spent c1 tickets on a beanie, so he had c0 - c1 tickets left. Later, he won c2 more tickets, so he had c0 - c1 + c2 tickets in total. The answer is c0 - c1 + c2.","{'c0': 11.0, 'c1': 5.0, 'c2': 10.0}",,[]
188," A waiter had c0 customers to wait on. If c1 customers left and he got another c2 customers, how many customers would he have? ",28.0,"The waiter originally had c0 customers. If c1 customers left, then he would have c0 - c1 customers. If he got c2 more customers, then he would have c0 - c1 + c2 customers. The answer is c0 - c1 + c2.","{'c0': 33.0, 'c1': 31.0, 'c2': 26.0}",,[]
189, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,47.0,"At the end of the year, there will be c0 - c1 + c2 students in fourth grade. The answer is c0 - c1 + c2.","{'c0': 11.0, 'c1': 6.0, 'c2': 42.0}",,[]
190," Oliver had c0 socks. If he threw away c1 old ones that didn't fit and bought c2 new ones, how many socks would he have? ",33.0,The number of socks Oliver has after throwing away old ones and buying new ones would be c0 - c1 + c2. The answer is c0 - c1 + c2.,"{'c0': 11.0, 'c1': 4.0, 'c2': 26.0}",,[]
191, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,36.0,The store originally had c0 oranges. They threw away c1 of them and put c2 new ones in the bin. So the total number of oranges in the bin now is c0 - c1 + c2. The answer is c0 - c1 + c2.,"{'c0': 40.0, 'c1': 25.0, 'c2': 21.0}",,[]
192," At the arcade Edward won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",9.0,"Edward started with c0 tickets. He spent c1 tickets on a beanie, so he had c0 - c1 tickets left. Later, he won c2 more tickets, so he had c0 - c1 + c2 tickets in total. The answer is c0 - c1 + c2.","{'c0': 9.0, 'c1': 4.0, 'c2': 4.0}",,[]
193, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,43.0,"At the start of the year, there were c0 students. Then c1 students left, so there are c0 - c1 students left. After that, c2 new students came, so the total number of students is c0 - c1 + c2. The answer is c0 - c1 + c2.","{'c0': 4.0, 'c1': 3.0, 'c2': 42.0}",,[]
194," Haley picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",26.0,"Haley started with c0 carrots. After throwing out c1, she had c0 - c1 left. Then she picked c2 more, so she had c0 - c1 + c2 carrots in total. The answer is c0 - c1 + c2.","{'c0': 28.0, 'c1': 11.0, 'c2': 9.0}",,[]
195," Roger had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Roger have? ",34.0,"Roger started with c0 books. He sold c1 of them, so he now has c0 - c1 books. He used the money he earned to buy c2 new books, so he now has c0 - c1 + c2 books. The answer is c0 - c1 + c2.","{'c0': 25.0, 'c1': 21.0, 'c2': 30.0}",,[]
196," A florist had c0 roses. If she sold c1 of them and then later picked c2 more, how many roses would she have? ",36.0,"The florist started with c0 roses. After selling c1, she would have c0 - c1 roses left. Then if she picked c2 more, she would have (c0 - c1) + c2 roses. The answer is (c0 - c1) + c2.","{'c0': 5.0, 'c1': 3.0, 'c2': 34.0}",,[]
197," Wendy was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",41.0,"Wendy started with c0 lives. She lost c1 lives, so she would have c0 - c1 lives. If she gained c2 more lives, she would have (c0 - c1) + c2 lives. The answer is (c0 - c1) + c2.","{'c0': 10.0, 'c1': 6.0, 'c2': 37.0}",,[]
198," John had c0 dollars. At the store he spent $c1 on a new game. If he got another c2 dollars for his allowance, how much money does he have now? ",29.0,"John started with c0 dollars. He spent c1 dollars on a new game, so he has c0 - c1 dollars left. If he got c2 dollars for his allowance, then he has c0 - c1 + c2 dollars now. The answer is c0 - c1 + c2.","{'c0': 5.0, 'c1': 2.0, 'c2': 26.0}",,[]
199," For the school bake sale Chloe made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",11.0,"Chloe made c0 cupcakes. She sold c1 of them, so she has c0 - c1 left. Then she made c2 more, so she has c0 - c1 + c2 cupcakes in total. The answer is c0 - c1 + c2.","{'c0': 28.0, 'c1': 25.0, 'c2': 8.0}",,[]
200," At the town carnival Billy rode the ferris wheel c0 times and the bumper cars c1 times. If each ride cost c2 tickets, how many tickets did he use? ",50.0,The number of tickets Billy used is equal to c0 + c1 multiplied by c2. The answer is (c0 + c1) x c2.,"{'c0': 7.0, 'c1': 3.0, 'c2': 5.0}",,[]
201, Chloe was unboxing some of her old winter clothes. She found c0 boxes of clothing and inside each box there were c1 scarves and c2 mittens. How many pieces of winter clothing did Chloe have total? ,32.0,"To find the total number of winter clothing pieces, we need to multiply the number of boxes by the number of scarves and mittens in each box and then add them all up. So the total is c0 x (c1 + c2). The answer is c0 x (c1 + c2).","{'c0': 4.0, 'c1': 2.0, 'c2': 6.0}",,[]
202," A waiter had c0 tables he was waiting on, with c1 women and c2 men at each table. How many customers total did the waiter have? ",90.0,The total number of customers the waiter had is equal to the product of the number of tables and the sum of the number of women and men at each table. So the answer is c0 x (c1 + c2).,"{'c0': 9.0, 'c1': 7.0, 'c2': 3.0}",,[]
203," April's discount flowers was having a sale where each flower was c0 dollars. If Emily bought c1 roses and c2 daisies, how much did she spend? ",12.0,"The cost of each flower is not given, so we cannot determine the total cost. The answer is unknown.","{'c0': 3.0, 'c1': 2.0, 'c2': 2.0}",,[]
204," Isabel had c0 pages of math homework and c1 pages of reading homework. If each page had c2 problems on it, how many problems did she have to complete total? ",30.0,The total number of problems Isabel had to complete is c0 x c2 (for math homework) + c1 x c2 (for reading homework) = c2 x (c0 + c1). The answer is c2 x (c0 + c1).,"{'c0': 2.0, 'c1': 4.0, 'c2': 5.0}",,['The total number of problems Isabel had to complete is c0 x c2 (for math homework) + c1 x c2 (for reading homework) = c2 x (c0 + c1). The answer is c2 x (c0 + c1).']
