,question,answer,response,mapping,response_answer
137,A mailman has to give c0 pieces of junk mail to each house in each block. If there are c1 houses on a blockHow many pieces of junk mail should he give in each block?,180.0,"def junk_mail_per_block(c0, c1):
    # The mailman has to give c0 pieces of junk mail to each house in each block
    pieces_per_house = c0

    # There are c1 houses on a block
    num_houses = c1

    # The total number of pieces of junk mail to give in each block is the product of the number of houses and the number of pieces per house
    total_junk_mail = pieces_per_house * num_houses

    return total_junk_mail","{'c0': 9.0, 'c1': 20.0}",180.0
138,Matthew gave equal numbers of crackers and cakes to his c0 friends. If he had c1 crackers and c2 cakes initiallyHow many cakes did each person eat?,2.0,"def Problem(c0, c1, c2):
    #Matthew gave equal numbers of crackers and cakes to his c0 friends
    num_friends = c0

    #Matthew had c1 crackers initially
    num_crackers = c1

    #Matthew had c2 cakes initially
    num_cakes = c2

    #Each person received the same number of crackers and cakes, so we can divide the total number of cakes by the number of friends to find out how many cakes each person ate
    num_cakes_per_person = num_cakes / num_friends

    return num_cakes_per_person","{'c0': 4.0, 'c1': 10.0, 'c2': 8.0}",2.0
139,Jessica cut some roses from her flower garden to put in her vase. There are now c0 roses in the vase. If there were c1 roses in the vase initiallyHow many roses did she cut?,16.0,"def cut_roses(c0, c1):
    #initially there were c1 roses in the vase
    initial_roses = c1

    #now there are c0 roses in the vase
    current_roses = c0

    #the number of roses cut can be calculated by subtracting the current number of roses from the initial number of roses
    cut = initial_roses - current_roses

    return cut","{'c0': 19.0, 'c1': 3.0}",-16.0
140,c0 children were riding on the bus. At the bus stop c1 children got on the bus while some got off the bus. Then there were c2 children altogether on the bus.How many more children got off the bus than those that got on?,15.0,"def Problem(c0, c1, c2):
    #c0 children were originally on the bus
    #c1 children got on the bus
    #some children got off the bus, leaving c2 children on the bus
    #we need to find how many more children got off the bus than those that got on

    #first, let's calculate how many children got off the bus
    got_off = c0 + c1 - c2

    #then, let's calculate how many children got on the bus
    got_on = c1

    #finally, let's calculate the difference between the number of children that got off and the number that got on
    difference = got_off - got_on

    return difference","{'c0': 23.0, 'c1': 24.0, 'c2': 8.0}",15.0
141,A book has c0 chapters. The first chapter is c1 pages long the second chapter is c2 pages long and the third chapter is c3 pages long.How many pages does the book have altogether?,125.0,"def total_pages(c0, c1, c2, c3):
    #calculate the total number of pages by adding the number of pages in each chapter
    total = c1 + c2 + c3

    #multiply the total number of pages by the number of chapters to get the total number of pages in the book
    total *= c0

    return total","{'c0': 3.0, 'c1': 66.0, 'c2': 35.0, 'c3': 24.0}",375.0
142,"c0 red peaches, c1 yellow peaches and c2 green peaches are in the basket.How many peaches are in the basket?",30.0,"def total_peaches(c0, c1, c2):
    #add up the number of peaches in each color category
    total = c0 + c1 + c2
    return total","{'c0': 7.0, 'c1': 15.0, 'c2': 8.0}",30.0
143,Paige was helping her mom plant flowers and they put c0 seeds in each flower bed. If they planted c1 seeds altogtherHow many flower beds did they have?,6.0,"def flower_beds(c0, c1):
    #calculate the number of flower beds by dividing the total number of seeds by the number of seeds per bed
    beds = c1 // c0
    return beds","{'c0': 10.0, 'c1': 60.0}",6.0
144,Because of the decision Sofia asked the students to suggest specific types of food. If c0 students suggested adding mashed potatoes c1 suggested adding bacon to the menu and c2 suggested adding tomatoesHow many more students suggested mashed potatoes than those that suggested bacon?,137.0,"def food_suggestion(c0, c1, c2):
    #calculate the number of students who suggested mashed potatoes
    mashed_potatoes = c0
    #calculate the number of students who suggested bacon
    bacon = c1
    #calculate the difference between the number of students who suggested mashed potatoes and bacon
    difference = mashed_potatoes - bacon
    return difference","{'c0': 257.0, 'c1': 120.0, 'c2': 97.0}",137.0
145,In a school there are c0 girls and c1 boys. c2 more girls and c3 more boys joined the school.How many boys are there in the school now?,1124.0,"def boys_in_school(c0, c1, c2, c3):
    #total number of girls after new students join
    total_girls = c0 + c2
    #total number of boys after new students join
    total_boys = c1 + c3
    #return the total number of boys
    return total_boys","{'c0': 135.0, 'c1': 214.0, 'c2': 496.0, 'c3': 910.0}",1124.0
146,After resting they decided to go for a swim. If the depth of the water is c0 times Dean's height and he stands at c1 feetHow much deeper is the water than Dean's height?,81.0,"def swim_depth(c0, c1):
    #calculate the depth of the water
    water_depth = c0 * c1

    #calculate how much deeper the water is than Dean's height
    difference = water_depth - c1

    return difference","{'c0': 10.0, 'c1': 9.0}",81.0
147,Next on his checklist is wax to stick the feathers together. He needs c0 g of wax more. If the feathers require a total of c1 g of waxHow many grams of wax does he already have?,469.0,"def wax_on_hand(c0, c1):
    # The amount of wax he already has can be calculated by subtracting the amount he needs from the amount he needs plus the additional amount he needs
    wax_on_hand = c1 - c0
    return wax_on_hand","{'c0': 159.0, 'c1': 628.0}",469.0
148,Frank was reading through his favorite book. He read c0 pages per day. If the book had c1 pagesHow many days did he take to finish the book?,72.0,"def days_to_finish_book(c0, c1):
    # calculate the number of days it takes to finish the book
    days = c1 // c0

    # if there are any remaining pages, add one more day
    if c1 % c0 != 0:
        days += 1

    return days","{'c0': 8.0, 'c1': 576.0}",72.0
149,There are a total of c0 peaches in a basket. If there are c1 red peaches and some more green peaches in the basket.How many green peaches are in the basket?,3.0,"def green_peaches(c0, c1):
    #calculate the number of green peaches by subtracting the number of red peaches from the total number of peaches
    green = c0 - c1
    return green","{'c0': 16.0, 'c1': 13.0}",3.0
150,After resting they decided to go for a swim. The depth of the water is c0 times Dean's height. Dean is c1 feet shorter than Ron. If Ron stands at c2 feetHow deep was the water?,12.0,"def water_depth(c0, c1, c2):
    # Ron's height is c1 feet taller than Dean's height
    ron_height = c1 + c2

    # The depth of the water is c0 times Dean's height
    water_depth = c0 * (ron_height - c1)

    return water_depth","{'c0': 2.0, 'c1': 8.0, 'c2': 14.0}",28.0
151,There are c0 pots in each of the c1 gardens. Each pot has c2 flowers in it.How many flowers are there in all?,174080.0,"def Problem(c0, c1, c2):
    #there are c0 pots in each garden
    pots_per_garden = c0

    #there are c1 gardens
    num_gardens = c1

    #each pot has c2 flowers in it
    flowers_per_pot = c2

    #total number of flowers can be calculated by multiplying the number of pots per garden, the number of gardens, and the number of flowers per pot
    total_flowers = pots_per_garden * num_gardens * flowers_per_pot

    return total_flowers","{'c0': 544.0, 'c1': 10.0, 'c2': 32.0}",174080.0
152,Paige was helping her mom plant flowers and together they planted some seeds. They put c0 seeds in each flower bed. If there are c1 flowerbedsHow many seeds did they plant?,450.0,"def plant_seeds(c0, c1):
    # calculate the total number of seeds planted by multiplying the number of seeds per flower bed by the number of flower beds
    total_seeds_planted = c0 * c1
    return total_seeds_planted","{'c0': 10.0, 'c1': 45.0}",450.0
153,Marco and his dad went strawberry picking. Together their strawberries weighed c0 pounds. Marco's strawberries weighed c1 pounds.How much more did his strawberries weigh than his dad's?,34.0,"def strawberry_weight_difference(c0, c1):
    #total weight of strawberries picked
    total_weight = c0

    #weight of Marco's strawberries
    marco_weight = c1

    #weight of dad's strawberries can be calculated by subtracting Marco's weight from the total weight
    dad_weight = total_weight - marco_weight

    #difference in weight between Marco's and dad's strawberries
    weight_difference = marco_weight - dad_weight

    return weight_difference","{'c0': 4.0, 'c1': 19.0}",34.0
154,Julia played tag with c0 kids on wednesday. She had played with c1 kids on monday and c2 kids on tuesday.How many more kids did she play with on monday than on wednesday?,2.0,"def tag_difference(c0, c1, c2):
    # Julia played with c0 kids on Wednesday
    wednesday = c0

    # Julia played with c1 kids on Monday
    monday = c1

    # Julia played with c2 kids on Tuesday
    tuesday = c2

    # Calculate the difference between the number of kids Julia played with on Monday and Wednesday
    difference = monday - wednesday

    return difference","{'c0': 4.0, 'c1': 6.0, 'c2': 17.0}",2.0
155,Carol was sending out birthday invitations to c0 friends. If each package of invitations she bought had c1 invitations in itHow many packs does she need so that no friend gets left out?,5.0,"def Invitations(c0, c1):
    #calculate the number of packs needed by dividing the number of friends by the number of invitations per pack
    packs_needed = c0 // c1

    #if there are any remaining friends, add an extra pack
    if c0 % c1 != 0:
        packs_needed += 1

    return packs_needed","{'c0': 10.0, 'c1': 2.0}",5.0
156,"A grocery store had c0 apples, c1 bottles of regular soda and c2 bottles of diet soda.How many more bottles than apple did they have?",98.0,"def bottles_more_than_apples(c0, c1, c2):
    #calculate the total number of bottles
    total_bottles = c1 + c2

    #calculate the difference between the total number of bottles and the number of apples
    difference = total_bottles - c0

    return difference","{'c0': 36.0, 'c1': 80.0, 'c2': 54.0}",98.0
157,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped c0 inches. The mouse jumped c1 inches lesser than the frog who jumped c2 inches farther than the grasshopper.How much farther did the mouse jump than the grasshopper?",21.0,"def jumping_contest(c0, c1, c2):
    # grasshopper jumped c0 inches
    grasshopper_jump = c0

    # mouse jumped c1 inches lesser than the frog
    mouse_jump = c2 - c1

    # frog jumped c2 inches farther than the grasshopper
    frog_jump = c2

    # the distance the mouse jumped farther than the grasshopper can be calculated by subtracting their jumps
    mouse_farther = mouse_jump - grasshopper_jump

    return mouse_farther","{'c0': 14.0, 'c1': 16.0, 'c2': 37.0}",7.0
158,Faye was placing her pencils and crayons into c0 rows with c1 pencils and c2 crayons in each row.How many pencils and crayons does she have altogether?,638.0,"def count_pencils_and_crayons(c0, c1, c2):
    #calculate the total number of pencils by multiplying the number of rows by the number of pencils in each row
    total_pencils = c0 * c1

    #calculate the total number of crayons by multiplying the number of rows by the number of crayons in each row
    total_crayons = c0 * c2

    #add the total number of pencils and crayons together to get the total number of items
    total_items = total_pencils + total_crayons

    return total_items","{'c0': 11.0, 'c1': 31.0, 'c2': 27.0}",638.0
159,The school is planning a field trip. The school has c0 classrooms. There are c1 students in the school with each classroom having the same number of students. If there are c2 seats on each school bus.How many buses are needed to take the trip?,29.0,"def field_trip_buses(c0, c1, c2):
    #calculate the total number of students
    total_students = c0 * c1

    #calculate the number of buses needed by dividing the total number of students by the number of seats on each bus
    buses_needed = total_students // c2

    #if there are any remaining students, add an additional bus
    if total_students % c2 != 0:
        buses_needed += 1

    return buses_needed","{'c0': 87.0, 'c1': 58.0, 'c2': 2.0}",2523.0
160,Emily is making bead necklaces for her friends. She had c0 beads and she was able to make c1 necklaces.How many beads did each necklace need?,16.0,"def necklace_beads(c0, c1):
    # calculate the number of beads needed for each necklace
    beads_per_necklace = c0 // c1

    return beads_per_necklace","{'c0': 2.0, 'c1': 32.0}",0.0
161,Paige raised c0 goldfish and c1 catfish in the pond but stray cats loved eating them. Now she has c2 left.How many fishes disappeared?,4.0,"def lost_fishes(c0, c1, c2):
    #total number of fishes before the cats ate them
    total_fishes = c0 + c1

    #number of fishes left after the cats ate some
    fishes_left = c2

    #number of fishes that disappeared
    lost = total_fishes - fishes_left

    return lost","{'c0': 7.0, 'c1': 12.0, 'c2': 15.0}",4.0
162,Paco had c0 sweet cookies and c1 salty cookies. He ate c2 salty cookies and c3 sweet cookies.How many more salty cookies than sweet cookies did he eat?,13.0,"def cookie_problem(c0, c1, c2, c3):
    #calculate how many salty cookies Paco ate
    salty_cookies = c1 - c2

    #calculate how many sweet cookies Paco ate
    sweet_cookies = c0 - c3

    #calculate the difference between the number of salty and sweet cookies Paco ate
    difference = salty_cookies - sweet_cookies

    return difference","{'c0': 40.0, 'c1': 25.0, 'c2': 28.0, 'c3': 15.0}",-28.0
163,Steven has c0 peaches. Jake has c1 fewer peaches than Steven and c2 more peaches than Jill.How many peaches does Jill have?,5.0,"def JillPeaches(c0, c1, c2):
    #Jake has c1 fewer peaches than Steven
    jake_peaches = c0 - c1

    #Jake has c2 more peaches than Jill
    jill_peaches = jake_peaches - c2

    return jill_peaches","{'c0': 14.0, 'c1': 6.0, 'c2': 3.0}",5.0
164,Paul had c0 books. He sold c1 books in a garage sale.How many books does he have left with him?,37.0,"def books_left(c0, c1):
    #Paul had c0 books
    books_before = c0

    #He sold c1 books in a garage sale
    books_sold = c1

    #The number of books he has left can be calculated by subtracting the number of books sold from the original number of books
    books_left = books_before - books_sold

    return books_left","{'c0': 115.0, 'c1': 78.0}",37.0
165,An industrial machine made c0 shirts yesterday and c1 shirts today. It can make c2 shirts a minute.How many minutes did the machine work in all?,2.0,"def Problem(c0, c1, c2):
    #calculate the total number of shirts made
    total_shirts = c1 - c0

    #calculate the total time the machine worked in minutes
    total_time = total_shirts / c2

    return total_time","{'c0': 13.0, 'c1': 3.0, 'c2': 8.0}",-1.25
166,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had c0 invitations in it and she bought c1 packs. Then she bought c2 extra invitations.How many friends can she invite?,95.0,"def inviteFriends(c0, c1, c2):
    #calculate the total number of invitations
    total_invitations = (c0 * c1) + c2

    #divide the total invitations by the number of invitations per friend to get the number of friends she can invite
    num_friends = total_invitations // 1 #assuming each invitation is for one friend

    return num_friends","{'c0': 14.0, 'c1': 6.0, 'c2': 11.0}",95.0
167,An industrial machine can make c0 shirts per minute. It made c1 shirts in all.How many minutes was the machine working?,2.0,"def Problem(c0, c1):
    #the machine can make c0 shirts per minute
    shirts_per_minute = c0

    #the machine made c1 shirts in total
    total_shirts = c1

    #the number of minutes the machine worked can be calculated by dividing the total number of shirts by the number of shirts made per minute
    minutes_worked = total_shirts / shirts_per_minute

    return minutes_worked","{'c0': 3.0, 'c1': 6.0}",2.0
168,Danny collects bottle caps. He found c0 bottle caps at the park while he threw away c1 old ones. Now he has c2 bottle caps in his collection.How many bottle caps did danny have at first?,21.0,"def bottle_caps(c0, c1, c2):
    # Danny found c0 bottle caps at the park
    found = c0

    # He threw away c1 old ones
    thrown_away = c1

    # Now he has c2 bottle caps in his collection
    total = c2

    # The number of bottle caps Danny had at first can be calculated by adding the number he found to the number he threw away and then subtracting that from the total he has now
    initial = total - (found - thrown_away)

    return initial","{'c0': 63.0, 'c1': 51.0, 'c2': 33.0}",21.0
169,A grocery store had c0 bottles of regular soda and c1 bottles of diet soda.How many more bottles of regular soda than diet soda did they have?,58.0,"def soda_difference(c0, c1):
    #calculate the difference between the number of regular soda bottles and diet soda bottles
    difference = c0 - c1
    return difference","{'c0': 67.0, 'c1': 9.0}",58.0
170,During summer break c0 kids from Lawrence county stayed home and the other c1 kids went to camp. An additional c2 kids from outside the county attended the camp.How many kids are in Lawrence county?,1538832.0,"def summer_kids(c0, c1, c2):
    #total number of kids in Lawrence county is the sum of kids who stayed home and kids who went to camp
    total_kids = c0 + c1

    #add the number of kids from outside the county who attended the camp
    total_kids += c2

    return total_kids","{'c0': 644997.0, 'c1': 893835.0, 'c2': 78.0}",1538910.0
171,Faye was placing c0 pencils into rows with c1 pencils in each row.How many rows could she make?,6.0,"def pencil_rows(c0, c1):
    #divide the total number of pencils by the number of pencils in each row
    rows = c0 // c1
    return rows","{'c0': 30.0, 'c1': 5.0}",6.0
172,Frank had some pieces of candy. If he put them into c0 bags with c1 pieces in each bagHow many pieces of candy did he have?,858.0,"def candy_pieces(c0, c1):
    #calculate the total number of candy pieces by multiplying the number of bags with the number of pieces in each bag
    total_pieces = c0 * c1
    return total_pieces","{'c0': 26.0, 'c1': 33.0}",858.0
173,A grocery store had a total of c0 bottles of which c1 were bottles of regular soda and the rest were bottles of diet soda. They also had c2 apple.How many bottles of diet soda did they have?,8.0,"def diet_soda_bottles(c0, c1, c2):
    #total number of bottles - number of regular soda bottles = number of diet soda bottles
    diet_bottles = c0 - c1
    return diet_bottles","{'c0': 17.0, 'c1': 9.0, 'c2': 29.0}",8.0
174,Jake has c0 fewer peaches than Steven who has c1 more peaches than Jill. Steven has c2 peaches.How many more peaches does Jake have than Jill?,5.0,"def peach_difference(c0, c1, c2):
    # Steven has c2 peaches
    steven_peaches = c2

    # Jill has c1 more peaches than Jill
    jill_peaches = steven_peaches - c1

    # Jake has c0 fewer peaches than Steven
    jake_peaches = jill_peaches - c0

    # Calculate the difference between Jake and Jill's peaches
    difference = jake_peaches - jill_peaches

    return difference","{'c0': 3.0, 'c1': 8.0, 'c2': 5.0}",-3.0
175,Josh had c0 marbles in his collection. He gave c1 marbles to Jack.How many marbles does Josh have now?,18.0,"def marbles_left(c0, c1):
    #subtract the number of marbles given to Jack from the original number of marbles
    marbles_left = c0 - c1
    return marbles_left","{'c0': 20.0, 'c1': 2.0}",18.0
176,Steven has c0 peaches. Jake has c1 fewer peaches than Steven who has c2 more peaches than Jill.How many peaches does Jake have?,8.0,"def jake_peaches(c0, c1, c2):
    # Steven has c0 peaches
    steven_peaches = c0

    # Jake has c1 fewer peaches than Steven
    jake_peaches = steven_peaches - c1

    # Steven has c2 more peaches than Jill
    jill_peaches = steven_peaches - c2

    # Jake has c1 fewer peaches than Steven who has c2 more peaches than Jill
    jake_peaches = jill_peaches + c2 - c1

    return jake_peaches","{'c0': 12.0, 'c1': 4.0, 'c2': 67.0}",8.0
177,The Razorback t-shirt shop makes $ c0 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of c1 t-shirts. If they sold c2 t-shirts during the Arkansas gameHow much money did they make from selling the t-shirts during the arkansas game?,8722.0,"def calculate_profit(c0, c1, c2):
    #calculate the total profit from selling all the t-shirts
    total_profit = c0 * c1

    #calculate the profit from selling t-shirts during the Arkansas game
    arkansas_profit = c0 * c2

    #return the profit from selling t-shirts during the Arkansas game
    return arkansas_profit","{'c0': 98.0, 'c1': 163.0, 'c2': 89.0}",8722.0
178,"Jack received c0 emails in the morning, c1 emails in the afternoon and c2 emails in the evening.How many emails did Jack receive in the day?",14.0,"def total_emails(c0, c1, c2):
    # add up the number of emails received in the morning, afternoon, and evening
    total = c0 + c1 + c2
    return total","{'c0': 6.0, 'c1': 3.0, 'c2': 5.0}",14.0
179,Jake has c0 fewer peaches than Steven. Steven has c1 more peaches than Jill. If Jill has c2 peachesHow many more peaches does Jake have than Jill?,13.0,"def peach_difference(c0, c1, c2):
    #calculate how many peaches Steven has
    steven_peaches = c2 + c1
    #calculate how many peaches Jake has
    jake_peaches = steven_peaches - c0
    #calculate the difference between Jake and Jill's peaches
    difference = jake_peaches - c2
    return difference","{'c0': 5.0, 'c1': 18.0, 'c2': 87.0}",13.0
180,For the walls of the house he would use c0 large planks of wood. If each plank of wood needs c1 pieces of nails to be secured and in addition c2 nails are needed for some smaller planks.How many nails does John need for the house wall?,229.0,"def calculate_nails(c0, c1, c2):
    #calculate the number of nails needed for the large planks
    large_planks_nails = c0 * c1

    #calculate the number of nails needed for the smaller planks
    small_planks_nails = c0 * c2

    #add the two numbers to get the total number of nails needed
    total_nails = large_planks_nails + small_planks_nails

    return total_nails","{'c0': 13.0, 'c1': 17.0, 'c2': 8.0}",325.0
181,"A grocery store had c0 bottles of diet soda, c1 bottles of regular soda and c2 apples.How many more bottles of regular soda than diet soda did they have?",29.0,"def soda_difference(c0, c1):
    #calculate the difference between the number of regular soda and diet soda
    difference = c1 - c0
    return difference","{'c0': 54.0, 'c1': 83.0, 'c2': 12.0}",
182,Because of the decision Sofia asked the students to suggest specific types of food. If c0 students suggested adding bacon c1 suggested adding mashed potatoes to the menu and c2 suggested adding tomatoesHow many more students suggested mashed potatoes than those that suggested bacon?,61.0,"def food_suggestion(c0, c1, c2):
    #calculate the number of students who suggested bacon
    bacon = c0
    #calculate the number of students who suggested mashed potatoes
    mashed_potatoes = c1
    #calculate the difference between the number of students who suggested mashed potatoes and bacon
    difference = mashed_potatoes - bacon
    return difference","{'c0': 269.0, 'c1': 330.0, 'c2': 76.0}",61.0
183,Brenda's mother made cookies for c0. If each of them had c1 cookiesHow many cookies did she prepare?,420.0,"def cookies_prepared(c0, c1):
    # Brenda's mother made c0 cookies
    cookies_made = c0

    # Each person got c1 cookies
    cookies_per_person = c1

    # The total number of cookies prepared can be calculated by multiplying the number of people by the number of cookies each person got
    total_cookies = cookies_made * cookies_per_person

    return total_cookies","{'c0': 14.0, 'c1': 30.0}",420.0
184,Dave had c0 apps on his phone. He added c1 new apps. After deleting some he had c2 left.How many more apps did he delete than he added?,1.0,"def appDeletion(c0, c1, c2):
    # Dave had c0 apps on his phone
    initial_apps = c0

    # He added c1 new apps
    new_apps = c1

    # After deleting some he had c2 left
    remaining_apps = c2

    # Dave deleted some apps, which can be calculated by subtracting the remaining apps from the initial apps
    deleted_apps = initial_apps - remaining_apps

    # Dave added new apps, which can be calculated by subtracting the initial apps from the new apps
    added_apps = new_apps - initial_apps

    # The difference between the number of deleted and added apps is the answer
    difference = deleted_apps - added_apps

    return difference","{'c0': 15.0, 'c1': 71.0, 'c2': 14.0}",-55.0
185,Kelly has c0 nintendo games.How many will she have left if she gives away c1 games?,42.0,"def remaining_games(c0, c1):
    # Kelly has c0 games initially
    initial_games = c0

    # Kelly gives away c1 games
    games_given_away = c1

    # The number of games Kelly will have left can be calculated by subtracting the number of games given away from the initial number of games
    remaining = initial_games - games_given_away

    return remaining","{'c0': 106.0, 'c1': 64.0}",42.0
186,Matthew had c0 crackers. If Matthew gave equal numbers of crackers to his c1 friends and still had c2 crackers leftHow many crackers did each friend eat?,1.0,"def crackers_per_friend(c0, c1, c2):
    # Matthew had c0 crackers
    crackers_before = c0

    # Matthew gave equal numbers of crackers to his c1 friends
    num_friends = c1

    # Matthew still had c2 crackers left
    crackers_after = c2

    # The total number of crackers given to friends is the difference between the original number of crackers and the number of crackers left
    crackers_given = crackers_before - crackers_after

    # The number of crackers each friend ate is the total number of crackers given divided by the number of friends
    crackers_per_friend = crackers_given / num_friends

    return crackers_per_friend","{'c0': 15.0, 'c1': 5.0, 'c2': 10.0}",1.0
187,Last week Fred had c0 dollars and Jason had c1 dollars. They washed cars over the weekend and now Fred has c2 dollars and Jason has c3 dollars.How much money did Jason make over the weekend?,56.0,"def JasonsEarnings(c0, c1, c2, c3):
    #Fred had c0 dollars and Jason had c1 dollars last week
    #Now Fred has c2 dollars and Jason has c3 dollars
    #We need to find out how much money Jason made over the weekend

    #First, let's calculate how much money Fred made over the weekend
    FredsEarnings = c2 - c0

    #Now, we can calculate how much money Jason made over the weekend by subtracting Fred's earnings from the total earnings
    JasonsEarnings = c3 - c1 - FredsEarnings

    return JasonsEarnings","{'c0': 114.0, 'c1': 22.0, 'c2': 21.0, 'c3': 78.0}",149.0
188,Frank had c0 pieces of candy. If he put them equally into c1 bagsHow many pieces of candy are in each bag?,21.0,"def candy_per_bag(c0, c1):
    #divide the total number of candies by the number of bags to get the number of candies per bag
    candies_per_bag = c0 / c1
    return candies_per_bag","{'c0': 42.0, 'c1': 2.0}",21.0
189,Jack received c0 emails in the morning and c1 emails in the afternoon.How many more emails did Jack receive in the morning than in the afternoon?,4.0,"def email_difference(c0, c1):
    #calculate the difference between the number of emails received in the morning and afternoon
    difference = c0 - c1

    return difference","{'c0': 6.0, 'c1': 2.0}",4.0
190,Baker made c0 cakes and c1 pastries. If he sold c2 pastries and c3 cakesHow many more pastries than cakes did baker sell?,76.0,"def pastry_vs_cake(c0, c1, c2, c3):
    #calculate the number of pastries sold
    pastries_sold = c1 - c2

    #calculate the number of cakes sold
    cakes_sold = c0 - c3

    #calculate the difference between pastries sold and cakes sold
    difference = pastries_sold - cakes_sold

    return difference","{'c0': 43.0, 'c1': 114.0, 'c2': 154.0, 'c3': 78.0}",-5.0
191,Haley has c0 marbles. In her class c1 boys love to play marbles. If she distributes her marbles equallyHow many will each of the boys receive?,10.0,"def MarbleDistribution(c0, c1):
    #Haley has c0 marbles
    haley_marbles = c0

    #There are c1 boys in her class
    num_boys = c1

    #Each boy will receive an equal number of marbles, so we can divide the total number of marbles by the number of boys
    marbles_per_boy = haley_marbles / num_boys

    return marbles_per_boy","{'c0': 20.0, 'c1': 2.0}",10.0
192,They decided to hold the party in their backyard. They have c0 sets of tables and each set has c1 chairs. If a total of c2 people will attend the partyHow many more chairs will they have to buy?,2.0,"def chairs_needed(c0, c1, c2):
    #calculate the total number of chairs they currently have
    total_chairs = c0 * c1

    #calculate the number of chairs they need to buy
    chairs_needed = c2 - total_chairs

    return chairs_needed","{'c0': 4.0, 'c1': 3.0, 'c2': 14.0}",2.0
193,Last week Fred had c0 dollars and Jason had c1 dollars. They washed cars over the weekend and now Fred has c2 dollars and Jason has c3 dollars.How much money did Fred earn over the weekend?,21.0,"def money_earned(c0, c1, c2, c3):
    #Fred's initial amount of money
    fred_before = c0

    #Jason's initial amount of money
    jason_before = c1

    #Fred's amount of money after the weekend
    fred_after = c2

    #Jason's amount of money after the weekend
    jason_after = c3

    #Fred's earnings can be calculated by subtracting his initial amount from his amount after the weekend
    fred_earned = fred_after - fred_before

    return fred_earned","{'c0': 19.0, 'c1': 16.0, 'c2': 40.0, 'c3': 69.0}",21.0
194,Paco had c0 cookies. He ate c1 of them. Then he bought c2 more cookiesHow many more cookies did he eat than those he bought?,2.0,"def cookie_problem(c0, c1, c2):
    # Paco had c0 cookies
    cookies_before = c0

    # He ate c1 of them
    cookies_eaten = c1

    # He bought c2 more cookies
    cookies_bought = c2

    # Calculate how many more cookies he ate than those he bought
    difference = cookies_eaten - cookies_bought

    return difference","{'c0': 25.0, 'c1': 5.0, 'c2': 3.0}",2.0
195,Rachel has c0 apple trees. She picked c1 apples from each of her trees. Now the trees have a total c2 apples still on them.How many apples did Rachel pick in all?,28.0,"def calculate_apples_picked(c0, c1, c2):
    #calculate the total number of apples on all trees before Rachel picked any
    total_apples_before = c0 * c1

    #calculate the total number of apples on all trees after Rachel picked some
    total_apples_after = total_apples_before + c2

    #calculate the number of apples Rachel picked by subtracting the total number of apples after from the total number of apples before
    apples_picked = total_apples_before - total_apples_after

    return apples_picked","{'c0': 4.0, 'c1': 7.0, 'c2': 29.0}",-29.0
196,Jake has c0 fewer peaches and c1 more apples than Steven. Steven has c2 apples and c3 peaches.How many more peaches than apples does Steven have?,7.0,"def peach_minus_apple(c0, c1, c2, c3):
    # Jake has c0 fewer peaches than Steven
    jake_peaches = c3 - c0

    # Jake has c1 more apples than Steven
    jake_apples = c2 + c1

    # Steven has c3 peaches and c2 apples
    steven_peaches = c3
    steven_apples = c2

    # Calculate the difference between Steven's peaches and apples
    difference = steven_peaches - steven_apples

    return difference","{'c0': 8.0, 'c1': 10.0, 'c2': 11.0, 'c3': 18.0}",7.0
197,A grocery store had a total of c0 bottles of which c1 were bottles of regular soda and the rest were bottles of diet soda.How many bottles of diet soda did they have?,2.0,"def diet_soda_bottles(c0, c1):
    #total number of bottles is c0
    total_bottles = c0

    #number of regular soda bottles is c1
    regular_soda_bottles = c1

    #number of diet soda bottles can be calculated by subtracting the number of regular soda bottles from the total number of bottles
    diet_soda_bottles = total_bottles - regular_soda_bottles

    return diet_soda_bottles","{'c0': 30.0, 'c1': 28.0}",2.0
198,The Ferris wheel in paradise park has c0 small seats and c1 large seats. Each small seat can hold c2 people and large seat can hold c3 people.How many people can ride the Ferris wheel on small seats?,28.0,"def FerrisWheelSmallSeats(c0, c1, c2, c3):
    #calculate the total number of people that can ride on small seats
    small_seats_capacity = c0 * c2

    return small_seats_capacity","{'c0': 2.0, 'c1': 23.0, 'c2': 14.0, 'c3': 54.0}",28.0
199,Debby bought c0 soda bottles and c1 water bottles when they were on sale. If she drank c2 water bottles and c3 soda bottles a dayHow many days would the soda bottles last?,40.0,"def soda_days(c0, c1, c2, c3):
    #calculate the total number of soda bottles Debby has
    total_soda = c0 + c3
    #calculate the number of soda bottles Debby drinks per day
    soda_per_day = c3
    #calculate the number of days the soda bottles will last
    soda_days = total_soda // soda_per_day
    return soda_days","{'c0': 360.0, 'c1': 162.0, 'c2': 122.0, 'c3': 9.0}",41.0
200,A grocery store had c0 bottles of diet soda. If they had c1 more bottles of regular soda than diet sodaHow many bottles of regular soda did they have?,83.0,"def regular_soda(c0, c1):
    #number of bottles of diet soda
    diet_soda = c0

    #number of bottles of regular soda is c1 more than diet soda
    regular_soda = diet_soda + c1

    return regular_soda","{'c0': 4.0, 'c1': 79.0}",83.0
