,question,answer,response,mapping,response_answer,flag
138, For Halloween Robin scored 23 pieces of candy. She ate 7 pieces the first night and then her sister gave her 21 more pieces. How many pieces of candy does Robin have now? ,37.0,"
A: mapping:{x:pieces of candy Robin have now}
Robin scored 23 pieces of candy. She ate 7 pieces the first night and then her sister gave her 21 more pieces.
Eq1: x=23+21-7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23+21-7)
print(solve(Eq1,x))
We got 37 from sympy, so the answer is 37.",,37.0,1
139," Rachel was playing a video game and had 10 lives. In a hard part of the game she lost 4 lives. If she got 26 more lives in the next level, how many lives would she have? ",32.0,"
A: mapping:{x:lives she have}
Rachel had 10 lives. She lost 4 lives in a hard part of the game. She got 26 more lives in the next level.
Eq1: 10-4+26=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-4+26)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0,1
140," A florist had 6 roses. If she sold 5 of them and then later picked 12 more, how many roses would she have? ",13.0,"
A: mapping:{x:number of roses she have}
Eq1: x=6+12-5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6+12-5)
print(solve(Eq1,x))
We got 13 from sympy, so the answer is 13.",,13.0,1
141, For Halloween Haley scored 33 pieces of candy. She ate 17 pieces the first night and then her sister gave her 19 more pieces. How many pieces of candy does Haley have now? ,35.0,"
A: mapping:{x:pieces of candy Haley have now}
Haley scored 33 pieces of candy, ate 17 pieces the first night, and then her sister gave her 19 more pieces.
Eq1: 33-17+19=x  
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-17+19)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0,1
142," The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? ",50.0,"
A: mapping:{x:number of apples they would have}
The school cafeteria had 14 apples. 13 were used to make lunch for students and 49 more were bought.
Eq1: x=14+13+49
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14+13+49)
print(solve(Eq1,x))
We got 76 from sympy, so the answer is 76.",,76.0,1
143," Edward had 43 books. If he sold 19 of them and used the money he earned to buy 14 new books, how many books would Edward have? ",38.0,"
A: mapping:{x:books Edward have}
Edward had 43 books, sold 19, and used the money to buy 14 new books
Eq1: x=43-19+14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,43-19+14)
print(solve(Eq1,x))
We got 38 from sympy, so the answer is 38.",,38.0,1
144," A teacher had 29 worksheets to grade. If she graded 25, but then another 29 were turned in, how many worksheets would she have to grade? ",33.0,"
A: mapping:{x:number of worksheets she have to grade}
Eq1: x=29+29-25
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,29+29-25)
print(solve(Eq1,x))
We got 33 from sympy, so the answer is 33.",,33.0,1
145, In fourth grade there were 35 students at the start of the year. During the year 10 students left and 10 new students came to school. How many students were in fourth grade at the end? ,35.0,".
A: mapping:{x:number of students in fourth grade at the end}
In fourth grade there were 35 students at the start of the year. 10 students left and 10 new students came to school.
Eq1: x=35-10+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,35-10+10)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0,1
146," For the school bake sale Carol made 19 cupcakes. If she sold 6 of them and then made 27 more, how many cupcakes would she have? ",40.0,"
A: mapping:{x:cupcakes she have}
Carol made 19 cupcakes, sold 6, and made 27 more.
Eq1: x=19-6+27
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-6+27)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
147, A store had 40 oranges in a bin. If they threw away 37 of the old ones and put 7 new ones in the bin how many would be in the bin? ,10.0,"
A: mapping:{x: oranges in the bin}
Eq1: x=40-37+7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-37+7)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
148," At the arcade Victor won 46 tickets. If he spent 27 tickets on a beanie and later won 39 more tickets, how many would he have? ",58.0,"
A: mapping:{x:tickets he have}
Victor won 46 tickets, spent 27 tickets on a beanie, and won 39 more tickets.
Eq1: x=46-27+39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,46-27+39)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,58.0,1
149," Chloe picked 48 carrots from her garden. If she threw out 45 of them and then picked 42 more the next day, how many carrots would she have total? ",45.0,"
A: mapping:{x:carrots she have total}
Chloe picked 48 carrots from her garden, threw out 45 of them, and then picked 42 more the next day.
Eq1: x=48-45+42
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-45+42)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,45.0,1
150," Sam had 10 socks. If he threw away 3 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",43.0,"
A: mapping:{x:socks he have}
Sam had 10 socks, threw away 3 old ones, and bought 36 new ones
Eq1: 10-3+36=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-3+36)
print(solve(Eq1,x))
We got 43 from sympy, so the answer is 43.",,43.0,1
151," Maria had 14 bottles of water in her fridge. If she drank 8 of them and then bought 45 more, how many bottles would she have? ",51.0,"
A: mapping:{x:bottles she have}
Maria had 14 bottles of water in her fridge. If she drank 8 of them and then bought 45 more, she would have 45+14-8
Eq1: x=45+14-8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,45+14-8)
print(solve(Eq1,x))
We got 51 from sympy, so the answer is 51.",,51.0,1
152," A teacher had 34 worksheets to grade. If she graded 7, but then another 36 were turned in, how many worksheets would she have to grade? ",63.0,"
A: mapping:{x:worksheets she have to grade}
The teacher had 34 worksheets to grade, she graded 7, and then another 36 were turned in.
Eq1: x=34+36-7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34+36-7)
print(solve(Eq1,x))
We got 63 from sympy, so the answer is 63.",,63.0,1
153," At the fair there were 7 people in line for the bumper cars. If 4 of them got tired of waiting and left and 8 more got in line, how many people would be in line? ",11.0,"
A: mapping:{x:people in line}
At the fair there were 7 people in line for the bumper cars. If 4 of them got tired of waiting and left and 8 more got in line,
Eq1: 7-4+8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7-4+8)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
154," Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? ",19.0,"
A: mapping:{x: coloring books she have total}
Emily had 7 coloring books, gave away 2, and bought 14 more.
Eq1: 7-2+14=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7-2+14)
print(solve(Eq1,x))
We got 19 from sympy, so the answer is 19.",,19.0,1
155," At the arcade Dave won 25 tickets. If he spent 22 tickets on a beanie and later won 15 more tickets, how many would he have? ",18.0,"
A: mapping:{x:tickets he have}
Dave won 25 tickets, spent 22 tickets on a beanie, and won 15 more tickets.
Eq1: 25-22+15=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25-22+15)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,18.0,1
156," Robin had 30 songs on her mp3 player. If she deleted 8 old songs from it and then added 10 new songs, how many songs does she have on her mp3 player? ",32.0,"
A: mapping:{x:songs she have on her mp3 player}
Robin had 30 songs on her mp3 player. She deleted 8 old songs and added 10 new songs.
Eq1: x=30-8+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-8+10)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0,1
157," The school cafeteria had 23 apples. If they used 20 to make lunch for the students and then bought 6 more, how many apples would they have? ",9.0,"
A: mapping:{x:number of apples they would have}
The school cafeteria had 23 apples. 20 were used to make lunch for students, and 6 more were bought.
Eq1: 23+6-20=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23+6-20)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
158," Janet was playing a video game and had 38 lives. In a hard part of the game she lost 16 lives. If she got 32 more lives in the next level, how many lives would she have? ",54.0,"
A: mapping:{x:lives she have}
Janet had 38 lives. She lost 16 lives in a hard part of the game. She got 32 more lives in the next level.
Eq1: 38-16+32=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,38-16+32)
print(solve(Eq1,x))
We got 54 from sympy, so the answer is 54.",,54.0,1
159," Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total? ",61.0,"
A: mapping:{x:carrots she have total}
Megan picked 19 carrots from her garden, threw out 4, and picked 46 more the next day.
Eq1: x=19-4+46
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-4+46)
print(solve(Eq1,x))
We got 61 from sympy, so the answer is 61.",,61.0,1
160," Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have? ",71.0,"
A: mapping:{x:money he have in March}
Roger had 45 dollars in January, spent 20 dollars, and got 46 dollars from his mom
Eq1: x=45-20+46
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,45-20+46)
print(solve(Eq1,x))
We got 61 from sympy, so the answer is 61.",,61.0,1
161," The school cafeteria had 17 apples. If they used 2 to make lunch for the students and then bought 23 more, how many apples would they have? ",38.0,"
A: mapping:{x:number of apples they would have}
The school cafeteria had 17 apples. 2 were used to make lunch for the students and then 23 more were bought.
Eq1: 17+2+23=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,17+2+23)
print(solve(Eq1,x))
We got 42 from sympy, so the answer is 42.",,42.0,1
162," Janet was playing a video game and had 47 lives. In a hard part of the game she lost 23 lives. If she got 46 more lives in the next level, how many lives would she have? ",70.0,"
A: mapping:{x:lives she have}
Janet started with 47 lives, lost 23 lives, and gained 46 lives.
Eq1: x=47-23+46
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,47-23+46)
print(solve(Eq1,x))
We got 70 from sympy, so the answer is 70.",,70.0,1
163," Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total? ",31.0,"
A: mapping:{x:carrots she have total}
Nancy picked 12 carrots from her garden, threw out 2, and picked 21 more
Eq1: x=12-2+21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12-2+21)
print(solve(Eq1,x))
We got 31 from sympy, so the answer is 31.",,31.0,1
164," Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player? ",64.0,".
A: mapping:{x:songs she have on her mp3 player}
Bianca had 34 songs on her mp3 player. She deleted 14 old songs and added 44 new songs.
Eq1: x=34-14+44
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-14+44)
print(solve(Eq1,x))
We got 64 from sympy, so the answer is 64.",,64.0,1
165," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? ",39.0,"
A: mapping:{x:number of books Tom have}
Tom had 5 books, sold 4 of them, and use the money to buy 38 new books
Eq1: 5-4+38=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-4+38)
print(solve(Eq1,x))
We got 39 from sympy, so the answer is 39.",,39.0,1
166," John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ",27.0,"
A: mapping:{x:socks he have}
John had 33 socks, threw away 19 old ones, and bought 13 new ones
Eq1: x=33-19+13
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-19+13)
print(solve(Eq1,x))
We got 27 from sympy, so the answer is 27.",,27.0,1
167," For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ",24.0,"
A: mapping:{x:cupcakes she have}
Maria made 19 cupcakes, sold 5, and made 10 more.
Eq1: 19-5+10=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-5+10)
print(solve(Eq1,x))
We got 24 from sympy, so the answer is 24.",,24.0,1
168, A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin? ,34.0,"
A: mapping:{x: oranges in the bin}
Eq1: x=50-40+24 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,50-40+24)
print(solve(Eq1,x))
We got 34 from sympy, so the answer is 34.",,34.0,1
169, In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school. How many students were in fourth grade at the end? ,11.0,".
A: mapping:{x:number of students in fourth grade at the end}
In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school.
Eq1: 8-5+8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8-5+8)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
170," Bianca picked 23 carrots from her garden. If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ",60.0,"
A: mapping:{x:carrots she have total}
Bianca picked 23 carrots from her garden, threw out 10, and picked 47 more the next day.
Eq1: x=23-10+47
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-10+47)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0,1
171," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have? ",47.0,"
A: mapping:{x:bottles she have}
Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, 
Eq1: 42-25+30=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42-25+30)
print(solve(Eq1,x))
We got 47 from sympy, so the answer is 47.",,47.0,1
172," Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player? ",28.0,"
A: mapping:{x: songs she have on her mp3 player}
Katie had 11 songs on her mp3 player. She deleted 7 old songs and added 24 new songs.
Eq1: 11-7+24=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-7+24)
print(solve(Eq1,x))
We got 28 from sympy, so the answer is 28.",,28.0,1
173, A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ,31.0,"
A: mapping:{x:number of oranges in the bin}
Eq1: x=5+28-2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+28-2)
print(solve(Eq1,x))
We got 31 from sympy, so the answer is 31.",,31.0,1
174," Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ",67.0,"
A: mapping:{x:number of books Adam have}
Adam had 48 books, sold 19 of them, and bought 38 new books.
Eq1: x=48-19+38
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-19+38)
print(solve(Eq1,x))
We got 67 from sympy, so the answer is 67.",,67.0,1
175, In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,37.0,".
A: mapping:{x:number of students in fourth grade at the end}
In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school.
Eq1: 31-5+11=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31-5+11)
print(solve(Eq1,x))
We got 37 from sympy, so the answer is 37.",,37.0,1
176," For the school bake sale Robin made 42 cupcakes. If she sold 22 of them and then made 39 more, how many cupcakes would she have? ",59.0,"
A: mapping:{x:cupcakes she have}
Robin made 42 cupcakes, sold 22, and made 39 more.
Eq1: x=42-22+39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42-22+39)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,49.0,1
177," A florist had 11 roses. If she sold 2 of them and then later picked 32 more, how many roses would she have? ",41.0,"
A: mapping:{x:number of roses she have}
A florist had 11 roses, sold 2 of them, and picked 32 more.
Eq1: 11-2+32=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-2+32)
print(solve(Eq1,x))
We got 41 from sympy, so the answer is 41.",,41.0,1
178," Frank had 11 dollars. At the store he spent $3 on a new game. If he got another 14 dollars for his allowance, how much money does he have now? ",22.0,"
A: mapping:{x:money he have now}
Frank had 11 dollars, spent 3 dollars on a game, and got 14 dollars for his allowance.
Eq1: 11+14-3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11+14-3)
print(solve(Eq1,x))
We got 22 from sympy, so the answer is 22.",,22.0,1
179," Haley was playing a video game and had 14 lives. In a hard part of the game she lost 4 lives. If she got 36 more lives in the next level, how many lives would she have? ",46.0,"
A: mapping:{x: lives she would have}
Haley had 14 lives, lost 4 lives, and got 36 more lives in the next level
Eq1: x=14-4+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-4+36)
print(solve(Eq1,x))
We got 46 from sympy, so the answer is 46.",,46.0,1
180," Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have? ",58.0,"
A: mapping:{x:money he have in march}
Luke had 48 dollars in January, spent 11 dollars, and got 21 dollars from his mom
Eq1: x=48-11+21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-11+21)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,58.0,1
181," Emily was playing a video game and had 42 lives. In a hard part of the game she lost 25 lives. If she got 24 more lives in the next level, how many lives would she have? ",41.0,"
A: mapping:{x:lives she have}
Emily was playing a video game and had 42 lives. In a hard part of the game she lost 25 lives. If she got 24 more lives in the next level, she would have
Eq1: 42-25+24=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42-25+24)
print(solve(Eq1,x))
We got 41 from sympy, so the answer is 41.",,41.0,1
182," Debby had 30 coloring books. If she gave away 7 of them, but then bought 35 more, how many would she have total? ",58.0,"
A: mapping:{x: coloring books she have total}
Debby had 30 coloring books, gave away 7, and bought 35 more.
Eq1: x=30-7+35
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-7+35)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,58.0,1
183," The school cafeteria had 12 apples. If they used 8 to make lunch for the students and then bought 19 more, how many apples would they have? ",23.0,"
A: mapping:{x:number of apples they would have}
The school cafeteria had 12 apples. They used 8 to make lunch for the students and then bought 19 more.
Eq1: 12+19-8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12+19-8)
print(solve(Eq1,x))
We got 23 from sympy, so the answer is 23.",,23.0,1
184," At the fair there were 31 people in line for the bumper cars. If 25 of them got tired of waiting and left and 25 more got in line, how many people would be in line? ",31.0,"
A: mapping:{x:people in line}
At the fair there were 31 people in line for the bumper cars. If 25 of them got tired of waiting and left and 25 more got in line,
Eq1: 31-25+25=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31-25+25)
print(solve(Eq1,x))
We got 31 from sympy, so the answer is 31.",,31.0,1
185," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ",56.0,"
A: mapping:{x:number of roses she have}
A florist had 50 roses, sold 15 of them, and picked 21 more.
Eq1: 50-15+21=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,50-15+21)
print(solve(Eq1,x))
We got 56 from sympy, so the answer is 56.",,56.0,1
186," Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs, how many songs does she have on her mp3 player? ",23.0,"
A: mapping:{x:songs she have on her mp3 player}
Zoe had 6 songs on her mp3 player. She deleted 3 old songs and added 20 new songs.
Eq1: 6-3+20=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-3+20)
print(solve(Eq1,x))
We got 23 from sympy, so the answer is 23.",,23.0,1
187," At the arcade Dave won 11 tickets. If he spent 5 tickets on a beanie and later won 10 more tickets, how many would he have? ",16.0,"
A: mapping:{x:tickets he have}
Dave won 11 tickets, spent 5 tickets, and won 10 more tickets.
Eq1: x=11-5+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-5+10)
print(solve(Eq1,x))
We got 16 from sympy, so the answer is 16.",,16.0,1
188," A waiter had 33 customers to wait on. If 31 customers left and he got another 26 customers, how many customers would he have? ",28.0,"
A: mapping:{x: customers he would have}
The waiter had 33 customers, 31 left, and 26 came in.
Eq1: 33-31+26=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-31+26)
print(solve(Eq1,x))
We got 28 from sympy, so the answer is 28.",,28.0,1
189, In fourth grade there were 11 students at the start of the year. During the year 6 students left and 42 new students came to school. How many students were in fourth grade at the end? ,47.0,".
A: mapping:{x:number of students in fourth grade at the end}
At the start of the year, there were 11 students. During the year, 6 students left and 42 new students came to school.
Eq1: 11+42-6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11+42-6)
print(solve(Eq1,x))
We got 47 from sympy, so the answer is 47.",,47.0,1
190," Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? ",33.0,"
A: mapping:{x:socks he have}
Oliver had 11 socks, threw away 4 old ones, and bought 26 new ones.
Eq1: x=11-4+26
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-4+26)
print(solve(Eq1,x))
We got 33 from sympy, so the answer is 33.",,33.0,1
191, A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin how many would be in the bin? ,36.0,"
A: mapping:{x: oranges in the bin}
Eq1: x=40-25+21 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-25+21)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
192," At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have? ",9.0,"
A: mapping:{x:tickets he have}
Edward won 9 tickets, spent 4 tickets on a beanie, and won 4 more tickets.
Eq1: 9-4+4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9-4+4)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
193, In fourth grade there were 4 students at the start of the year. During the year 3 students left and 42 new students came to school. How many students were in fourth grade at the end? ,43.0,".
A: mapping:{x:number of students in fourth grade at the end}
At the start of the year, there were 4 students. 3 students left, and 42 new students came to school.
Eq1: x=4+42-3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4+42-3)
print(solve(Eq1,x))
We got 43 from sympy, so the answer is 43.",,43.0,1
194," Haley picked 28 carrots from her garden. If she threw out 11 of them and then picked 9 more the next day, how many carrots would she have total? ",26.0,"
A: mapping:{x:carrots she have total}
Haley picked 28 carrots from her garden, threw out 11, and picked 9 more
Eq1: x=28-11+9
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,28-11+9)
print(solve(Eq1,x))
We got 26 from sympy, so the answer is 26.",,26.0,1
195," Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, how many books would Roger have? ",34.0,".
A: mapping:{x:books Roger have}
Roger had 25 books, sold 21 of them, and bought 30 new books.
Eq1: x=25-21+30
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25-21+30)
print(solve(Eq1,x))
We got 34 from sympy, so the answer is 34.",,34.0,1
196," A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many roses would she have? ",36.0,"
A: mapping:{x:number of roses she have}
A florist had 5 roses, sold 3 of them, and picked 34 more.
Eq1: x=5-3+34
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-3+34)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
197," Wendy was playing a video game and had 10 lives. In a hard part of the game she lost 6 lives. If she got 37 more lives in the next level, how many lives would she have? ",41.0,"
A: mapping:{x: lives she have}
Wendy was playing a video game and had 10 lives. In a hard part of the game she lost 6 lives. If she got 37 more lives in the next level, how many lives would she have?
Eq1: x=10-6+37
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-6+37)
print(solve(Eq1,x))
We got 41 from sympy, so the answer is 41.",,41.0,1
198," John had 5 dollars. At the store he spent $2 on a new game. If he got another 26 dollars for his allowance, how much money does he have now? ",29.0,"
A: mapping:{x:money he have now}
John had 5 dollars, spent 2 dollars on a game, and got 26 dollars for his allowance.
Eq1: 5+26-2=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+26-2)
print(solve(Eq1,x))
We got 29 from sympy, so the answer is 29.",,29.0,1
199," For the school bake sale Chloe made 28 cupcakes. If she sold 25 of them and then made 8 more, how many cupcakes would she have? ",11.0,"
A: mapping:{x:cupcakes she have}
Chloe made 28 cupcakes, sold 25 of them, and then made 8 more.
Eq1: 28-25+8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,28-25+8)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
200," At the town carnival Billy rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets, how many tickets did he use? ",50.0,"
A: mapping:{x:tickets he used}
Billy rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets,
Eq1: 7*5+3*5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*5+3*5)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
201, Chloe was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Chloe have total? ,32.0,"
A: mapping:{x: pieces of winter clothing}
Chloe had 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens.
Eq1: 4*(2+6)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*(2+6))
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
202," A waiter had 9 tables he was waiting on, with 7 women and 3 men at each table. How many customers total did the waiter have? ",90.0,"
A: mapping:{x:number of customers the waiter had}
The waiter had 9 tables with 7 women and 3 men at each table.
Eq1: 9*(7+3)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9*(7+3))
print(solve(Eq1,x))
We got 126 from sympy, so the answer is 126.",,126.0,1
