,question,answer,response,mapping,response_answer,flag
95," Ned was trying to expand his game collection. He bought 50 games from a friend and bought 27 more at a garage sale. If 74 of the games didn't work, how many good games did he end up with? ",3.0,"
A: mapping:{x: games Ned ended up with}
Ned started with 50 games. He bought 27 more. So in total he had 50 + 27. But 74 of them were not working,
so he had 50 + 27 - 74. 
Eq1: x=50 + 27 - 74 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,50 + 27 - 74)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
96, For the school bake sale Wendy made pastries. She baked 41 cupcakes and 31 cookies. After the sale she had 32 to take back home. How many pastries did she sell? ,40.0,".
A: mapping:{x: pastries she sold}
Wendy started with 41 cupcakes and 31 cookies. After the sale, she had 32 to take home. So she sold 41 + 31 - 32 pastries. 
Eq1: 41 + 31 - 32 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(41 + 31 - 32, x)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
97," The school cafeteria ordered 25 red apples and 17 green apples for students lunches. But, if only 10 students wanted fruit, how many extra did the cafeteria end up with? ",32.0,".
A: mapping:{x: extra apples the cafeteria end up with} 
The school cafeteria ordered 25 red apples and 17 green apples. But if only 10 students wanted fruit, 
then the cafeteria would have 25 + 17 - 10 apples left over. 
Eq1: 25 + 17 - 10=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(25 + 17 - 10,x)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0,1
98," At the arcade, Jerry won 29 tickets playing 'whack a mole' and 17 tickets playing 'skee ball'. If he spent 12 of his tickets on a hat, how many tickets does Jerry have left? ",34.0,"
A: mapping:{x:tickets Jerry have left}
Jerry won 29 tickets playing 'whack a mole' and 17 tickets playing 'skee ball'. So in total he had 29 + 17. 
After spending 12 on a hat, he had 29 + 17 - 12. 
Eq1: x=29 + 17 - 12 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,29 + 17 - 12)
print(solve(Eq1,x))
We got 34 from sympy, so the answer is 34.",,34.0,1
99, Cody had 45 dollars. For his birthday he got 9 more dollars but spent 19 on a new game. How much money does he have now? ,35.0,"
A: mapping:{x: money Cody has now}
Cody had 45 dollars. He got 9 more dollars for his birthday, but spent 19 on a new game. So he has 
45 + 9 - 19 = 35 dollars now. 
Eq1: 45 + 9 - 19 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(45 + 9 - 19, x)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0,1
100," For the school bake sale Carol made 30 cupcakes. If she sold 9 of them and then made 28 more, how many cupcakes would she have? ",49.0,"
A: mapping:{x: cupcakes she have}
Carol started with 30 cupcakes. She sold 9 and then made 28 more. So she would have 30 - 9 + 28 cupcakes.
Eq1: x=30 - 9 + 28 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30 - 9 + 28)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,49.0,1
101, For Halloween Faye scored 47 pieces of candy. She ate 25 pieces the first night and then her sister gave her 40 more pieces. How many pieces of candy does Faye have now? ,62.0,"
A: mapping:{x: pieces of candy Faye have now}
Faye started with 47 pieces of candy. She ate 25 pieces the first night. Her sister gave her 40 more pieces.
Eq1: 47+40-25=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(47+40-25,x)
print(solve(Eq1,x))
We got 62 from sympy, so the answer is 62.",,62.0,1
102," Kaleb had 34 books. If he sold 17 of them and used the money he earned to buy 7 new books, how many books would Kaleb have? ",24.0,"
A: mapping:{x: books Kaleb would have}
Kaleb had 34 books. He sold 17 of them and used the money to buy 7 new books. So he would have 34 - 17 + 7 books. 
Eq1: 34-17+7=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(34-17+7,x)
print(solve(Eq1,x))
We got 24 from sympy, so the answer is 24.",,24.0,1
103, In fourth grade there were 10 students at the start of the year. During the year 4 students left and 42 new students came to school. How many students were in fourth grade at the end? ,48.0,"
A: mapping:{x: students in fourth grade at the end}
There were 10 students at the start of the year. 4 left and 42 came, so the total at the end is 10 + 42 - 4
Eq1: 10 + 42 - 4 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(10 + 42 - 4, x)
print(solve(Eq1,x))
We got 48 from sympy, so the answer is 48.",,48.0,1
104," Oliver had 33 dollars in January. By March he had spent 4 dollars. If he got another 32 dollars from his mom, how much money would he have? ",61.0,"
A: mapping:{x: money Oliver would have}
Oliver had 33 dollars in January. By March he had spent 4 dollars. So in March he had 33 - 4 dollars.
Then he got another 32 dollars from his mom. So he would have 33 - 4 + 32 dollars. 
Eq1: 33-4+32=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(33-4+32,x)
print(solve(Eq1,x))
We got 63 from sympy, so the answer is 63.",,63.0,1
105," A florist had 37 roses. If she sold 16 of them and then later picked 19 more, how many roses would she have? ",40.0,"
A: mapping:{x: roses the florist would have}
The florist had 37 roses. She sold 16 of them and then picked 19 more. So she would have 37 - 16 + 19 roses.
Eq1: 37 - 16 + 19 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(37 - 16 + 19, x)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
106," A teacher had 6 worksheets to grade. If she graded 4, but then another 18 were turned in, how many worksheets would she have to grade? ",20.0,"
A: mapping:{x: worksheets she would have to grade}
The teacher had 6 worksheets to grade. She graded 4, but then another 18 were turned in. So she would have to grade 18 - 4 worksheets. 
Eq1: 18-4=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(18-4,x)
print(solve(Eq1,x))
We got 14 from sympy, so the answer is 14.",,14.0,1
107," A book store had 41 books in the bargin bin. If they sold 33 books, but then put 2 more in the bin, how many books would be in the bin? ",10.0,"
A: mapping:{x: books in the bin}
The store started with 41 books in the bin. They sold 33, but then put 2 more in the bin. So the final
number of books in the bin is 41 - 33 + 2. 
Eq1: 41-33+2=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(41-33+2,x)
print(solve(Eq1,x))
We got 12 from sympy, so the answer is 12.",,12.0,1
108," A waiter had 19 customers to wait on. If 14 customers left and he got another 36 customers, how many customers would he have? ",41.0,"
A: mapping:{x: customers the waiter would have}
The waiter originally had 19 customers. If 14 customers left and he got another 36 customers, he would have 19 - 14 + 36 customers. 
Eq1: 19-14+36=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(19-14+36,x)
print(solve(Eq1,x))
We got 41 from sympy, so the answer is 41.",,41.0,1
109," At the fair there were 9 people in line for the bumper cars. If 6 of them got tired of waiting and left and 3 more got in line, how many people would be in line? ",6.0,"
A: mapping:{x: people in line}
There were 9 people in line originally. 6 people left and 3 more got in line. So the total is 9 - 6 + 3. 
Eq1: 9-6+3=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9-6+3,x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
110," A teacher had 7 worksheets to grade. If she graded 2, but then another 46 were turned in, how many worksheets would she have to grade? ",51.0,"
A: mapping:{x: worksheets she have to grade} 
The teacher started with 7 worksheets to grade. She graded 2, but then another 46 were turned in. So she
would have to grade 46 + 7 - 2. 
Eq1: 46 + 7 - 2 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(46 + 7 - 2,x)
print(solve(Eq1,x))
We got 51 from sympy, so the answer is 51.",,51.0,1
111," Paige had 8 songs on her mp3 player. If she deleted 5 old songs from it and then added 30 new songs, how many songs does she have on her mp3 player? ",33.0,"
A: mapping:{x: songs on her mp3 player}
Paige had 8 songs on her mp3 player. She deleted 5 old songs and added 30 new songs. So she has 8 - 5 + 30 songs. 
Eq1: 8-5+30=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8-5+30,x)
print(solve(Eq1,x))
We got 33 from sympy, so the answer is 33.",,33.0,1
112," Maria picked 48 carrots from her garden. If she threw out 11 of them and then picked 15 more the next day, how many carrots would she have total? ",52.0,"
A: mapping:{x: carrots Maria would have total}
Maria started with 48 carrots. She threw out 11 of them. Then she picked 15 more. So she would have
48 - 11 + 15 carrots. 
Eq1: 48-11+15=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(48-11+15,x)
print(solve(Eq1,x))
We got 52 from sympy, so the answer is 52.",,52.0,1
113, A store had 34 oranges in a bin. If they threw away 20 of the old ones and put 13 new ones in the bin how many would be in the bin? ,27.0,"
A: mapping:{x: oranges in the bin}
There were originally 34 oranges. 20 were thrown away, and 13 were added. So the total is 34 - 20 + 13
Eq1: 34-20+13=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(34-20+13,x)
print(solve(Eq1,x))
We got 27 from sympy, so the answer is 27.",,27.0,1
114," A waiter had 47 customers to wait on. If 41 customers left and he got another 20 customers, how many customers would he have? ",26.0,".
A: mapping:{x: customers the waiter would have}
The waiter had 47 customers. 41 customers left and he got another 20 customers. So he would have 47 - 41 + 20 customers. 
Eq1: 47-41+20=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(47-41+20,x)
print(solve(Eq1,x))
We got 26 from sympy, so the answer is 26.",,26.0,1
115, In fourth grade there were 33 students at the start of the year. During the year 18 students left and 14 new students came to school. How many students were in fourth grade at the end? ,29.0,"
A: mapping:{x: students in fourth grade at the end}
There were 33 students at the start of the year. 18 left and 14 came. So at the end, there were 33 - 18 + 14
Eq1: x=33 - 18 + 14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33 - 18 + 14)
print(solve(Eq1,x))
We got 29 from sympy, so the answer is 29.",,29.0,1
116," For the school bake sale Katie made 26 cupcakes. If she sold 20 of them and then made 20 more, how many cupcakes would she have? ",26.0,"
A: mapping:{x: cupcakes she would have}
Katie started with 26 cupcakes. She sold 20 of them and then made 20 more. So she would have 26 - 20 + 20 cupcakes. 
Eq1: 26-20+20=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(26-20+20,x)
print(solve(Eq1,x))
We got 26 from sympy, so the answer is 26.",,26.0,1
117," Adam had 5 dollars. At the store he spent $2 on a new game. If he got another 5 dollars for his allowance, how much money does he have now? ",8.0,"
A: mapping:{x: money Adam has now}
Adam started with 5 dollars. He spent 2 dollars on a new game. So he had 5 - 2 = 3 dollars left. Then he got 5 more dollars for his allowance. So he has 3 + 5 = 8 dollars now. 
Eq1: 8=3+5 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8,3+5)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
118," Tiffany was playing a video game and had 43 lives. In a hard part of the game she lost 14 lives. If she got 27 more lives in the next level, how many lives would she have? ",56.0,"
A: mapping:{x: lives Tiffany would have}
Tiffany started with 43 lives. She lost 14 lives in a hard part of the game. So she had 43 - 14 lives. In the next level, she got 27 more lives. So she had 43 - 14 + 27 lives. 
Eq1: 43-14+27=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(43-14+27,x)
print(solve(Eq1,x))
We got 56 from sympy, so the answer is 56.",,56.0,1
119," At the fair there were 12 people in line for the bumper cars. If 10 of them got tired of waiting and left and 15 more got in line, how many people would be in line? ",17.0,"
A: mapping:{x: people in line}
There were originally 12 people in line. 10 people left and 15 more got in line. So the total is 12 - 10 + 15
Eq1: 12-10+15=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(12-10+15,x)
print(solve(Eq1,x))
We got 17 from sympy, so the answer is 17.",,17.0,1
120," A waiter had 14 customers to wait on. If 3 customers left and he got another 39 customers, how many customers would he have? ",50.0,"
A: mapping:{x: customers the waiter would have}
The waiter originally had 14 customers. 3 customers left and he got another 39 customers. So he would have
14 + 39 - 3 customers. 
Eq1: x=14 + 39 - 3 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14 + 39 - 3)
print(solve(Eq1,x))
We got 50 from sympy, so the answer is 50.",,50.0,1
121," At the fair there were 30 people in line for the bumper cars. If 10 of them got tired of waiting and left and 5 more got in line, how many people would be in line? ",25.0,"
A: mapping:{x: people in line}
There were 30 people in line originally. 10 left and 5 more got in line. So the total is now 30 - 10 + 5. 
Eq1: 30-10+5=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(30-10+5,x)
print(solve(Eq1,x))
We got 25 from sympy, so the answer is 25.",,25.0,1
122," Faye had 34 coloring books. If she gave away 3 of them, but then bought 48 more, how many would she have total? ",79.0,"
A: mapping:{x: coloring books Faye has total}
Faye had 34 coloring books. She gave away 3 of them, but then bought 48 more. So she would have 34 - 3 + 48
Eq1: 34-3+48=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(34-3+48,x)
print(solve(Eq1,x))
We got 79 from sympy, so the answer is 79.",,79.0,1
123," Paige had 11 songs on her mp3 player. If she deleted 9 old songs from it and then added 8 new songs, how many songs does she have on her mp3 player? ",10.0,"
A: mapping:{x: songs on her mp3 player}
Paige had 11 songs on her mp3 player. She deleted 9 old songs and added 8 new songs. So she has 11 - 9 + 8 songs. 
Eq1: 11-9+8=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(11-9+8,x)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
124," A teacher had 38 worksheets to grade. If she graded 4, but then another 15 were turned in, how many worksheets would she have to grade? ",49.0,"
A: mapping:{x: worksheets she have to grade} 
The teacher had 38 worksheets to grade. She graded 4, but then another 15 were turned in. So she would have to grade 38 - 4 + 15 worksheets. 
Eq1: 38-4+15=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(38-4+15,x)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,49.0,1
125, In fourth grade there were 40 students at the start of the year. During the year 14 students left and 26 new students came to school. How many students were in fourth grade at the end? ,52.0,"
A: mapping:{x: students in fourth grade at the end}
At the start of the year, there were 40 students. 14 left and 26 came, so the end result is 40 - 14 + 26
Eq1: 40-14+26=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(40-14+26,x)
print(solve(Eq1,x))
We got 52 from sympy, so the answer is 52.",,52.0,1
126," Wendy was playing a video game and had 43 lives. In a hard part of the game she lost 8 lives. If she got 39 more lives in the next level, how many lives would she have? ",74.0,"
A: mapping:{x: lives Wendy would have}
Wendy started with 43 lives. She lost 8 lives in a hard part of the game. So she had 43 - 8 lives. In the next level, she got 39 more lives. So she had 43 - 8 + 39 lives. 
Eq1: 43-8+39=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(43-8+39,x)
print(solve(Eq1,x))
We got 64 from sympy, so the answer is 64.",,64.0,1
127," A book store had 4 books in the bargin bin. If they sold 3 books, but then put 10 more in the bin, how many books would be in the bin? ",11.0,"
A: mapping:{x: books in the bin}
There were originally 4 books in the bin. 3 were sold, and 10 more were added. So the total is 4 + 10 - 3
Eq1: 4 + 10 - 3 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(4 + 10 - 3, x)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
128," At the arcade Cody won 49 tickets. If he spent 25 tickets on a beanie and later won 6 more tickets, how many would he have? ",30.0,"
A: mapping:{x:tickets Cody would have}
Cody won 49 tickets. He spent 25 tickets on a beanie. So he had 49 - 25 tickets. Then he won 6 more tickets.
So he had 49 - 25 + 6 tickets. 
Eq1: 49-25+6=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(49-25+6,x)
print(solve(Eq1,x))
We got 30 from sympy, so the answer is 30.",,30.0,1
129," For the school bake sale Bianca made 14 cupcakes. If she sold 6 of them and then made 17 more, how many cupcakes would she have? ",25.0,"
A: mapping:{x: cupcakes she have} 
Bianca started with 14 cupcakes. She sold 6 and then made 17 more. So she would have 14 - 6 + 17 cupcakes. 
Eq1: x=14 - 6 + 17 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14 - 6 + 17)
print(solve(Eq1,x))
We got 25 from sympy, so the answer is 25.",,25.0,1
130," Bianca had 45 coloring books. If she gave away 6 of them, but then bought 20 more, how many would she have total? ",59.0,"
A: mapping:{x: coloring books she have total}
Bianca had 45 coloring books. If she gave away 6 of them, but then bought 20 more, she would have 45 - 6 + 20. 
Eq1: 45-6+20=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(45-6+20,x)
print(solve(Eq1,x))
We got 59 from sympy, so the answer is 59.",,59.0,1
131," Zoe had 15 songs on her mp3 player. If she deleted 8 old songs from it and then added 50 new songs, how many songs does she have on her mp3 player? ",57.0,"
A: mapping:{x: songs Zoe has on her mp3 player}
Zoe had 15 songs on her mp3 player. She deleted 8 old songs and added 50 new songs. So she has 15 - 8 + 50 songs. 
Eq1: 15-8+50=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(15-8+50,x)
print(solve(Eq1,x))
We got 57 from sympy, so the answer is 57.",,57.0,1
132," At the arcade Jerry won 4 tickets. If he spent 2 tickets on a beanie and later won 47 more tickets, how many would he have? ",49.0,"
A: mapping:{x:tickets Jerry have}
Jerry won 4 tickets. Then he spent 2 tickets on a beanie. So he had 4 - 2 = 2 tickets. Then he won 47 more tickets. So he had 2 + 47 = 49 tickets. 
Eq1: 2+47=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(2+47,x)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,49.0,1
133, A store had 31 oranges in a bin. If they threw away 9 of the old ones and put 38 new ones in the bin how many would be in the bin? ,60.0,"
A: mapping:{x: oranges in the bin}
There were originally 31 oranges in the bin. 9 were thrown away, and 38 were added. So the total is 31 - 9 + 38
Eq1: 31-9+38=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(31-9+38,x)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0,1
134," Adam had 33 books. If he sold 11 of them and used the money he earned to buy 23 new books, how many books would Adam have? ",45.0,"
A: mapping:{x:books would Adam have}
Adam had 33 books. He sold 11 of them and used the money to buy 23 new books. So he would have 33 - 11 + 23 books. 
Eq1: 33-11+23=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(33-11+23,x)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,45.0,1
135," At the fair there were 10 people in line for the bumper cars. If 2 of them got tired of waiting and left and 2 more got in line, how many people would be in line? ",10.0,"
A: mapping:{x: people in line}
There were 10 people in line originally. 2 people left and 2 more got in line. So the total is 10 - 2 + 2
Eq1: 10-2+2=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(10-2+2,x)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
136," The school cafeteria had 38 apples. If they used 20 to make lunch for the students and then bought 28 more, how many apples would they have? ",46.0,"
A: mapping:{x: apples they would have} 
The school cafeteria had 38 apples. They used 20 to make lunch for the students and then bought 28 more. So they would have 38 + 28 - 20 apples. 
Eq1: x=38 + 28 - 20 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,38 + 28 - 20)
print(solve(Eq1,x))
We got 46 from sympy, so the answer is 46.",,46.0,1
137," George had 28 socks. If he threw away 4 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",60.0,"
A: mapping:{x:socks George would have} 
George had 28 socks. He threw away 4 old ones that didn't fit and bought 36 new ones. So he would have
28 - 4 + 36 socks. 
Eq1: 28-4+36=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(28-4+36,x)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0,1
138, For Halloween Robin scored 23 pieces of candy. She ate 7 pieces the first night and then her sister gave her 21 more pieces. How many pieces of candy does Robin have now? ,37.0,"
A: mapping:{x: pieces of candy Robin has now}
Robin started with 23 pieces of candy. She ate 7 pieces the first night. Her sister gave her 21 more pieces.
So she has 23 + 21 - 7 pieces now. 
Eq1: x=23 + 21 - 7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23 + 21 - 7)
print(solve(Eq1,x))
We got 37 from sympy, so the answer is 37.",,37.0,1
139," Rachel was playing a video game and had 10 lives. In a hard part of the game she lost 4 lives. If she got 26 more lives in the next level, how many lives would she have? ",32.0,"
A: mapping:{x: lives Rachel would have}
Rachel started with 10 lives. She lost 4 lives. She got 26 more lives. So she would have 10 + 26 - 4 lives. 
Eq1: 10 + 26 - 4=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(10 + 26 - 4,x)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0,1
140," A florist had 6 roses. If she sold 5 of them and then later picked 12 more, how many roses would she have? ",13.0,"
A: mapping:{x: roses the florist would have}
The florist had 6 roses. She sold 5 of them. Then she picked 12 more. So she would have 6 - 5 + 12 roses.
Eq1: 6-5+12=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6-5+12,x)
print(solve(Eq1,x))
We got 13 from sympy, so the answer is 13.",,13.0,1
141, For Halloween Haley scored 33 pieces of candy. She ate 17 pieces the first night and then her sister gave her 19 more pieces. How many pieces of candy does Haley have now? ,35.0,"
A: mapping:{x: pieces of candy Haley has now}
Haley started with 33 pieces of candy. She ate 17 pieces the first night. Her sister gave her 19 more pieces.
So she has 33 - 17 + 19 pieces of candy now. 
Eq1: 33-17+19=x  
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(33-17+19,x)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0,1
142," The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? ",50.0,"
A: mapping:{x: apples they have} 
The school cafeteria had 14 apples. They used 13 to make lunch for the students and then bought 49 more. So they would have 14 - 13 + 49 apples. 
Eq1: x=14 - 13 + 49 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14 - 13 + 49)
print(solve(Eq1,x))
We got 50 from sympy, so the answer is 50.",,50.0,1
143," Edward had 43 books. If he sold 19 of them and used the money he earned to buy 14 new books, how many books would Edward have? ",38.0,"
A: mapping:{x: books Edward have} 
Edward had 43 books. If he sold 19 of them and used the money he earned to buy 14 new books, he would have
43 - 19 + 14 = 38 books. 
Eq1: 43 - 19 + 14 = x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(43 - 19 + 14, x)
print(solve(Eq1,x))
We got 38 from sympy, so the answer is 38.",,38.0,1
144," A teacher had 29 worksheets to grade. If she graded 25, but then another 29 were turned in, how many worksheets would she have to grade? ",33.0,"
A: mapping:{x: worksheets she have to grade} 
The teacher had 29 worksheets to grade. She graded 25, but then another 29 were turned in. So she would have to grade 54 - 25 worksheets. 
Eq1: 54 - 25 = x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(54 - 25, x)
print(solve(Eq1,x))
We got 29 from sympy, so the answer is 29.",,29.0,1
145, In fourth grade there were 35 students at the start of the year. During the year 10 students left and 10 new students came to school. How many students were in fourth grade at the end? ,35.0,"
A: mapping:{x: students were in fourth grade at the end}
At the start of the year, there were 35 students. 10 students left and 10 new students came. So at the end,
there were 35 - 10 + 10 students. 
Eq1: 35-10+10=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(35-10+10,x)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0,1
146," For the school bake sale Carol made 19 cupcakes. If she sold 6 of them and then made 27 more, how many cupcakes would she have? ",40.0,"
A: mapping:{x: cupcakes she would have}
Carol started with 19 cupcakes. She sold 6 and then made 27 more. So she would have 19 + 27 - 6 cupcakes.
Eq1: 19 + 27 - 6=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(19 + 27 - 6,x)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
147, A store had 40 oranges in a bin. If they threw away 37 of the old ones and put 7 new ones in the bin how many would be in the bin? ,10.0,"
A: mapping:{x: oranges in the bin}
There were 40 oranges in the bin. 37 were thrown away, and 7 were added. So the total is 40 - 37 + 7
Eq1: 40-37+7=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(40-37+7,x)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
148," At the arcade Victor won 46 tickets. If he spent 27 tickets on a beanie and later won 39 more tickets, how many would he have? ",58.0,"
A: mapping:{x:tickets Victor would have}
Victor won 46 tickets. He spent 27 tickets on a beanie. So he had 46 - 27 tickets. Then he won 39 more tickets.
So he had 46 - 27 + 39 tickets. 
Eq1: 46-27+39=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(46-27+39,x)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,58.0,1
149," Chloe picked 48 carrots from her garden. If she threw out 45 of them and then picked 42 more the next day, how many carrots would she have total? ",45.0,"
A: mapping:{x: carrots she would have total}
Chloe started with 48 carrots. She threw out 45 of them. Then she picked 42 more. So she would have
48 - 45 + 42 carrots. 
Eq1: 48-45+42=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(48-45+42,x)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,45.0,1
150," Sam had 10 socks. If he threw away 3 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",43.0,"
A: mapping:{x: socks Sam would have}
Sam had 10 socks. He threw away 3 old ones. He bought 36 new ones. So he would have 10 - 3 + 36 socks. 
Eq1: 10-3+36=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(10-3+36,x)
print(solve(Eq1,x))
We got 43 from sympy, so the answer is 43.",,43.0,1
151," Maria had 14 bottles of water in her fridge. If she drank 8 of them and then bought 45 more, how many bottles would she have? ",51.0,"
A: mapping:{x: bottles would she have} 
Maria had 14 bottles of water in her fridge. If she drank 8 of them and then bought 45 more, she would have
14 + 45 - 8 bottles of water. 
Eq1: x=14 + 45 - 8 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14 + 45 - 8)
print(solve(Eq1,x))
We got 51 from sympy, so the answer is 51.",,51.0,1
