,question,answer,response,mapping,response_answer
156," Robin had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",32.0,"def Problem(c0, c1, c2):
    #Robin originally had c0 songs on her mp3 player
    songs_before = c0

    #Robin deleted c1 old songs from her mp3 player
    deleted = c1

    #Robin added c2 new songs to her mp3 player
    added = c2

    #The number of songs Robin has on her mp3 player now can be calculated by subtracting the number of deleted songs from the original number of songs and then adding the number of added songs
    songs_now = songs_before - deleted + added

    return songs_now","{'c0': 30.0, 'c1': 8.0, 'c2': 10.0}",32.0
157," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",9.0,"def Problem(c0, c1, c2):
    #The cafeteria originally had c0 apples
    apples_before = c0

    #They used c1 apples to make lunch for the students
    used = c1

    #They bought c2 more apples
    bought = c2

    #The number of apples they have now can be calculated by subtracting the number of apples they used from the original number of apples and then adding the number of apples they bought
    apples_now = apples_before - used + bought

    return apples_now","{'c0': 23.0, 'c1': 20.0, 'c2': 6.0}",9.0
158," Janet was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",54.0,"def calculate_lives(c0, c1, c2):
    # Janet originally had c0 lives
    original_lives = c0

    # Janet lost c1 lives in a hard part of the game
    lost_lives = c1

    # Janet got c2 more lives in the next level
    gained_lives = c2

    # The number of lives Janet has now can be calculated by subtracting the number of lives she lost from the original number of lives and then adding the number of lives she gained
    current_lives = original_lives - lost_lives + gained_lives

    return current_lives","{'c0': 38.0, 'c1': 16.0, 'c2': 32.0}",54.0
159," Megan picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",61.0,"def total_carrots(c0, c1, c2):
    # Megan originally picked c0 carrots
    original_carrots = c0

    # Megan threw out c1 carrots
    thrown_out_carrots = c1

    # Megan picked c2 more carrots the next day
    new_carrots = c2

    # The total number of carrots Megan has now can be calculated by subtracting the number of thrown out carrots from the original number of carrots and then adding the number of new carrots picked
    total_carrots = original_carrots - thrown_out_carrots + new_carrots

    return total_carrots","{'c0': 19.0, 'c1': 4.0, 'c2': 46.0}",61.0
160," Roger had c0 dollars in January. By March he had spent c1 dollars. If he got another c2 dollars from his mom, how much money would he have? ",71.0,"def Problem(c0, c1, c2):
    #Roger had c0 dollars in January
    jan_money = c0

    #By March he had spent c1 dollars
    march_spent = c1

    #He got another c2 dollars from his mom
    mom_money = c2

    #The total money Roger has now can be calculated by adding the money he had in January, the money he got from his mom, and substracting the money he spent in March
    total_money = jan_money + mom_money - march_spent

    return total_money","{'c0': 45.0, 'c1': 20.0, 'c2': 46.0}",71.0
161," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",38.0,"def Problem(c0, c1, c2):
    #The cafeteria originally had c0 apples
    apples_before = c0

    #They used c1 apples to make lunch for the students
    used = c1

    #They bought c2 more apples
    bought = c2

    #The number of apples they have now can be calculated by subtracting the number of apples they used from the original number of apples and then adding the number of apples they bought
    apples_now = apples_before - used + bought

    return apples_now","{'c0': 17.0, 'c1': 2.0, 'c2': 23.0}",38.0
162," Janet was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",70.0,"def calculate_lives(c0, c1, c2):
    # Janet originally had c0 lives
    original_lives = c0

    # Janet lost c1 lives in a hard part of the game
    lost_lives = c1

    # Janet got c2 more lives in the next level
    gained_lives = c2

    # The number of lives Janet has now can be calculated by subtracting the number of lives she lost from the original number of lives and then adding the number of lives she gained
    current_lives = original_lives - lost_lives + gained_lives

    return current_lives","{'c0': 47.0, 'c1': 23.0, 'c2': 46.0}",70.0
163," Nancy picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",31.0,"def total_carrots(c0, c1, c2):
    # Nancy originally picked c0 carrots
    original_carrots = c0

    # Nancy threw out c1 carrots
    thrown_out_carrots = c1

    # Nancy picked c2 more carrots the next day
    new_carrots = c2

    # The total number of carrots Nancy has now can be calculated by subtracting the number of thrown out carrots from the original number of carrots and then adding the number of new carrots picked the next day
    total_carrots = original_carrots - thrown_out_carrots + new_carrots

    return total_carrots","{'c0': 12.0, 'c1': 2.0, 'c2': 21.0}",31.0
164," Bianca had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",64.0,"def Problem(c0, c1, c2):
    #Bianca originally had c0 songs on her mp3 player
    songs_before = c0

    #Bianca deleted c1 old songs from her mp3 player
    deleted = c1

    #Bianca added c2 new songs to her mp3 player
    added = c2

    #The number of songs Bianca has on her mp3 player now can be calculated by subtracting the number of deleted songs from the original number of songs and then adding the number of added songs
    songs_now = songs_before - deleted + added

    return songs_now","{'c0': 34.0, 'c1': 14.0, 'c2': 44.0}",64.0
165," Tom had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Tom have? ",39.0,"def Problem(c0, c1, c2):
    #Tom originally had c0 books
    books_before = c0

    #Tom sold c1 books
    sold = c1

    #Tom used the money he earned to buy c2 new books
    bought = c2

    #The number of books Tom has now can be calculated by subtracting the number of books he sold from the original number of books he had and then adding the number of books he bought with the money he earned.
    books_now = books_before - sold + bought

    return books_now","{'c0': 5.0, 'c1': 4.0, 'c2': 38.0}",39.0
166," John had c0 socks. If he threw away c1 old ones that didn't fit and bought c2 new ones, how many socks would he have? ",27.0,"def Problem(c0, c1, c2):
    #John originally had c0 socks
    socks_before = c0

    #John threw away c1 old socks that didn't fit
    old_socks = c1

    #John bought c2 new socks
    new_socks = c2

    #The number of socks John has now can be calculated by subtracting the number of old socks he threw away from the original number of socks he had and then adding the number of new socks he bought
    socks_now = socks_before - old_socks + new_socks

    return socks_now","{'c0': 33.0, 'c1': 19.0, 'c2': 13.0}",27.0
167," For the school bake sale Maria made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",24.0,"def cupcakes(c0, c1, c2):
    #Maria originally made c0 cupcakes
    original = c0

    #Maria sold c1 cupcakes
    sold = c1

    #Maria made c2 more cupcakes
    made = c2

    #The number of cupcakes Maria has now can be calculated by subtracting the number of cupcakes she sold from the original number of cupcakes and then adding the number of cupcakes she made
    now = original - sold + made

    return now","{'c0': 19.0, 'c1': 5.0, 'c2': 10.0}",24.0
168, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,34.0,"def oranges_in_bin(c0, c1, c2):
    # The number of oranges in the bin after throwing away the old ones can be calculated by subtracting c1 from c0
    oranges_after_old = c0 - c1
    
    # The total number of oranges in the bin after adding the new ones can be calculated by adding c2 to the number of oranges left after throwing away the old ones
    oranges_total = oranges_after_old + c2
    
    return oranges_total","{'c0': 50.0, 'c1': 40.0, 'c2': 24.0}",34.0
169, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,11.0,"def fourth_grade_students(c0, c1, c2):
    # Number of students at the start of the year
    start = c0
    
    # Number of students who left during the year
    left = c1
    
    # Number of new students who came to school
    new = c2
    
    # Number of students at the end of the year can be calculated by adding the number of new students to the number of students at the start of the year and then subtracting the number of students who left during the year
    end = start + new - left
    
    return end","{'c0': 8.0, 'c1': 5.0, 'c2': 8.0}",11.0
170," Bianca picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",60.0,"def total_carrots(c0, c1, c2):
    # Bianca originally picked c0 carrots
    original_carrots = c0
    
    # She threw out c1 of them
    thrown_out = c1
    
    # She picked c2 more the next day
    picked_more = c2
    
    # The total number of carrots she has now can be calculated by subtracting the number of carrots she threw out from the original number of carrots and then adding the number of carrots she picked the next day
    total_carrots = original_carrots - thrown_out + picked_more
    
    return total_carrots","{'c0': 23.0, 'c1': 10.0, 'c2': 47.0}",60.0
171," Zoe had c0 bottles of water in her fridge. If she drank c1 of them and then bought c2 more, how many bottles would she have? ",47.0,"def Problem(c0, c1, c2):
    #Zoe originally had c0 bottles of water
    bottles_before = c0

    #Zoe drank c1 bottles of water
    drank = c1

    #Zoe bought c2 more bottles of water
    bought = c2

    #The number of bottles Zoe has now can be calculated by subtracting the number of bottles she drank from the original number of bottles she had and then adding the number of bottles she bought
    bottles_now = bottles_before - drank + bought

    return bottles_now","{'c0': 42.0, 'c1': 25.0, 'c2': 30.0}",47.0
172," Katie had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",28.0,"def Problem(c0, c1, c2):
    #Katie originally had c0 songs on her mp3 player
    songs_before = c0

    #Katie deleted c1 old songs from her mp3 player
    deleted = c1

    #Katie added c2 new songs to her mp3 player
    added = c2

    #The number of songs Katie has on her mp3 player now can be calculated by subtracting the number of deleted songs from the original number of songs and then adding the number of added songs
    songs_now = songs_before - deleted + added

    return songs_now","{'c0': 11.0, 'c1': 7.0, 'c2': 24.0}",28.0
173, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,31.0,"def oranges_in_bin(c0, c1, c2):
    # The number of oranges in the bin after throwing away the old ones can be calculated by subtracting c1 from c0
    oranges_after_old = c0 - c1
    
    # The total number of oranges in the bin after adding the new ones can be calculated by adding c2 to the number of oranges left after throwing away the old ones
    oranges_total = oranges_after_old + c2
    
    return oranges_total","{'c0': 5.0, 'c1': 2.0, 'c2': 28.0}",31.0
174," Adam had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Adam have? ",67.0,"def Problem(c0, c1, c2):
    #Adam originally had c0 books
    books_before = c0

    #Adam sold c1 books
    sold = c1

    #Adam used the money he earned to buy c2 new books
    bought = c2

    #The number of books Adam has now can be calculated by subtracting the number of books he sold from the original number of books he had and then adding the number of books he bought with the money he earned
    books_now = books_before - sold + bought

    return books_now","{'c0': 48.0, 'c1': 19.0, 'c2': 38.0}",67.0
175, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,37.0,"def fourth_grade_students(c0, c1, c2):
    # Number of students at the start of the year
    start = c0
    
    # Number of students who left during the year
    left = c1
    
    # Number of new students who came to school
    new = c2
    
    # Number of students at the end of the year can be calculated by adding the number of new students to the number of students at the start of the year and then subtracting the number of students who left during the year
    end = start + new - left
    
    return end","{'c0': 31.0, 'c1': 5.0, 'c2': 11.0}",37.0
176," For the school bake sale Robin made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",59.0,"def cupcakes(c0, c1, c2):
    # Robin made c0 cupcakes originally
    original_cupcakes = c0
    
    # She sold c1 cupcakes
    sold_cupcakes = c1
    
    # She made c2 more cupcakes
    new_cupcakes = c2
    
    # The total number of cupcakes she has now can be calculated by subtracting the number of sold cupcakes from the original number of cupcakes and then adding the number of new cupcakes she made
    total_cupcakes = original_cupcakes - sold_cupcakes + new_cupcakes
    
    return total_cupcakes","{'c0': 42.0, 'c1': 22.0, 'c2': 39.0}",59.0
177," A florist had c0 roses. If she sold c1 of them and then later picked c2 more, how many roses would she have? ",41.0,"def Problem(c0, c1, c2):
    #The florist originally had c0 roses
    roses_before = c0

    #The florist sold c1 roses
    sold = c1

    #The florist picked c2 more roses later
    picked = c2

    #The number of roses the florist has now can be calculated by subtracting the number of roses sold from the original number of roses and then adding the number of roses picked later
    roses_now = roses_before - sold + picked

    return roses_now","{'c0': 11.0, 'c1': 2.0, 'c2': 32.0}",41.0
178," Frank had c0 dollars. At the store he spent $c1 on a new game. If he got another c2 dollars for his allowance, how much money does he have now? ",22.0,"def Problem(c0, c1, c2):
    #Frank had c0 dollars originally
    money_before = c0

    #Frank spent c1 dollars on a new game
    spent = c1

    #Frank got c2 dollars for his allowance
    allowance = c2

    #The total money Frank has right now can be calculated by adding the allowance he got to the money he had originally and then substracting the money he spent on the new game
    money_now = money_before + allowance - spent

    return money_now","{'c0': 11.0, 'c1': 3.0, 'c2': 14.0}",22.0
179," Haley was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",46.0,"def calculate_lives(c0, c1, c2):
    # Haley originally had c0 lives
    original_lives = c0

    # Haley lost c1 lives in a hard part of the game
    lost_lives = c1

    # Haley got c2 more lives in the next level
    gained_lives = c2

    # The number of lives Haley has now can be calculated by adding the number of lives she gained to the number of lives she had before subtracting the number of lives she lost
    current_lives = original_lives + gained_lives - lost_lives

    return current_lives","{'c0': 14.0, 'c1': 4.0, 'c2': 36.0}",46.0
180," Luke had c0 dollars in January. By March he had spent c1 dollars. If he got another c2 dollars from his mom, how much money would he have? ",58.0,"def Problem(c0, c1, c2):
    #Luke had c0 dollars in January
    jan_money = c0

    #By March he had spent c1 dollars
    spent_money = c1

    #He got another c2 dollars from his mom
    mom_money = c2

    #The total money Luke has now can be calculated by adding the money he had in January, the money he got from his mom, and substracting the money he spent
    total_money = jan_money + mom_money - spent_money

    return total_money","{'c0': 48.0, 'c1': 11.0, 'c2': 21.0}",58.0
181," Emily was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",41.0,"def calculate_lives(c0, c1, c2):
    # Emily originally had c0 lives
    original_lives = c0

    # Emily lost c1 lives in a hard part of the game
    lost_lives = c1

    # Emily got c2 more lives in the next level
    gained_lives = c2

    # The number of lives Emily has now can be calculated by adding the number of lives she gained to the number of lives she had before subtracting the number of lives she lost
    current_lives = original_lives + gained_lives - lost_lives

    return current_lives","{'c0': 42.0, 'c1': 25.0, 'c2': 24.0}",41.0
182," Debby had c0 coloring books. If she gave away c1 of them, but then bought c2 more, how many would she have total? ",58.0,"def coloring_books(c0, c1, c2):
    # Debby originally had c0 coloring books
    original_books = c0
    
    # Debby gave away c1 coloring books
    gave_away = c1
    
    # Debby bought c2 more coloring books
    bought = c2
    
    # The total number of coloring books Debby has now can be calculated by adding the number of books she originally had, the number she bought, and subtracting the number she gave away
    total_books = original_books + bought - gave_away
    
    return total_books","{'c0': 30.0, 'c1': 7.0, 'c2': 35.0}",58.0
183," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",23.0,"def Problem(c0, c1, c2):
    #The cafeteria originally had c0 apples
    apples_before = c0

    #They used c1 apples to make lunch for the students
    used = c1

    #They bought c2 more apples
    bought = c2

    #The number of apples they have now can be calculated by subtracting the number of apples they used from the original number of apples and then adding the number of apples they bought
    apples_now = apples_before - used + bought

    return apples_now","{'c0': 12.0, 'c1': 8.0, 'c2': 19.0}",23.0
184," At the fair there were c0 people in line for the bumper cars. If c1 of them got tired of waiting and left and c2 more got in line, how many people would be in line? ",31.0,"def bumper_cars(c0, c1, c2):
    #initially there were c0 people in line
    initial_line = c0
    
    #c1 people got tired of waiting and left
    left = c1
    
    #c2 more people got in line
    joined = c2
    
    #the number of people in line now can be calculated by subtracting the number of people who left from the initial line and adding the number of people who joined
    final_line = initial_line - left + joined
    
    return final_line","{'c0': 31.0, 'c1': 25.0, 'c2': 25.0}",31.0
185," A florist had c0 roses. If she sold c1 of them and then later picked c2 more, how many roses would she have? ",56.0,"def Problem(c0, c1, c2):
    #The florist originally had c0 roses
    roses_before = c0

    #The florist sold c1 roses
    sold = c1

    #The florist picked c2 more roses later
    picked = c2

    #The number of roses the florist has now can be calculated by subtracting the number of roses sold from the original number of roses and then adding the number of roses picked later
    roses_now = roses_before - sold + picked

    return roses_now","{'c0': 50.0, 'c1': 15.0, 'c2': 21.0}",56.0
186," Zoe had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",23.0,"def Problem(c0, c1, c2):
    #Zoe originally had c0 songs on her mp3 player
    songs_before = c0

    #Zoe deleted c1 old songs from her mp3 player
    deleted = c1

    #Zoe added c2 new songs to her mp3 player
    added = c2

    #The number of songs Zoe has on her mp3 player now can be calculated by subtracting the number of deleted songs from the original number of songs and then adding the number of added songs
    songs_now = songs_before - deleted + added

    return songs_now","{'c0': 6.0, 'c1': 3.0, 'c2': 20.0}",23.0
187," At the arcade Dave won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",16.0,"def arcade_tickets(c0, c1, c2):
    # Dave originally won c0 tickets
    tickets_before = c0

    # Dave spent c1 tickets on a beanie
    spent = c1

    # Dave later won c2 more tickets
    won = c2

    # The number of tickets Dave has now can be calculated by subtracting the number of tickets he spent on the beanie from the original number of tickets he won and then adding the number of tickets he later won
    tickets_now = tickets_before - spent + won

    return tickets_now","{'c0': 11.0, 'c1': 5.0, 'c2': 10.0}",16.0
188," A waiter had c0 customers to wait on. If c1 customers left and he got another c2 customers, how many customers would he have? ",28.0,"def Problem(c0, c1, c2):
    #The waiter originally had c0 customers
    customers_before = c0

    #c1 customers left
    left = c1

    #The waiter got c2 new customers
    new = c2

    #The number of customers the waiter has now can be calculated by subtracting the number of customers who left from the original number of customers and then adding the number of new customers
    customers_now = customers_before - left + new

    return customers_now","{'c0': 33.0, 'c1': 31.0, 'c2': 26.0}",28.0
189, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,47.0,"def fourth_grade_students(c0, c1, c2):
    # Number of students at the start of the year
    start = c0
    
    # Number of students who left during the year
    left = c1
    
    # Number of new students who came to school
    new = c2
    
    # Number of students at the end of the year can be calculated by adding the number of new students to the number of students at the start of the year and then subtracting the number of students who left during the year
    end = start + new - left
    
    return end","{'c0': 11.0, 'c1': 6.0, 'c2': 42.0}",47.0
190," Oliver had c0 socks. If he threw away c1 old ones that didn't fit and bought c2 new ones, how many socks would he have? ",33.0,"def Problem(c0, c1, c2):
    #Oliver originally had c0 socks
    socks_before = c0

    #He threw away c1 old socks that didn't fit
    old_socks = c1

    #He bought c2 new socks
    new_socks = c2

    #The number of socks he has now can be calculated by subtracting the number of old socks he threw away from the original number of socks he had and then adding the number of new socks he bought
    socks_now = socks_before - old_socks + new_socks

    return socks_now","{'c0': 11.0, 'c1': 4.0, 'c2': 26.0}",33.0
191, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,36.0,"def oranges_in_bin(c0, c1, c2):
    # The number of oranges in the bin after throwing away the old ones can be calculated by subtracting c1 from c0
    oranges_after_old = c0 - c1
    
    # The total number of oranges in the bin after adding the new ones can be calculated by adding c2 to the number of oranges after throwing away the old ones
    oranges_total = oranges_after_old + c2
    
    return oranges_total","{'c0': 40.0, 'c1': 25.0, 'c2': 21.0}",36.0
192," At the arcade Edward won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",9.0,"def arcade_tickets(c0, c1, c2):
    # Edward originally won c0 tickets
    original_tickets = c0

    # Edward spent c1 tickets on a beanie
    spent_tickets = c1

    # Edward later won c2 more tickets
    won_tickets = c2

    # The total number of tickets Edward has now can be calculated by subtracting the number of tickets he spent on the beanie from the original number of tickets he won and adding the number of tickets he later won
    total_tickets = original_tickets - spent_tickets + won_tickets

    return total_tickets","{'c0': 9.0, 'c1': 4.0, 'c2': 4.0}",9.0
193, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,43.0,"def fourth_grade_students(c0, c1, c2):
    # Number of students at the start of the year
    start = c0
    
    # Number of students who left during the year
    left = c1
    
    # Number of new students who came to school during the year
    new = c2
    
    # Number of students at the end of the year can be calculated by adding the number of new students to the number of students at the start of the year and then subtracting the number of students who left during the year
    end = start + new - left
    
    return end","{'c0': 4.0, 'c1': 3.0, 'c2': 42.0}",43.0
194," Haley picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",26.0,"def total_carrots(c0, c1, c2):
    # Haley originally picked c0 carrots
    original_carrots = c0
    
    # Haley threw out c1 carrots
    thrown_out_carrots = c1
    
    # Haley picked c2 more carrots the next day
    new_carrots = c2
    
    # The total number of carrots Haley has now can be calculated by subtracting the number of thrown out carrots from the original number of carrots and then adding the number of new carrots picked
    total_carrots = original_carrots - thrown_out_carrots + new_carrots
    
    return total_carrots","{'c0': 28.0, 'c1': 11.0, 'c2': 9.0}",26.0
195," Roger had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Roger have? ",34.0,"def Problem(c0, c1, c2):
    #Roger originally had c0 books
    books_before = c0

    #Roger sold c1 books
    sold = c1

    #Roger used the money he earned to buy c2 new books
    bought = c2

    #The number of books Roger has now can be calculated by subtracting the number of books he sold from the original number of books he had and then adding the number of books he bought with the money he earned.
    books_now = books_before - sold + bought

    return books_now","{'c0': 25.0, 'c1': 21.0, 'c2': 30.0}",34.0
196," A florist had c0 roses. If she sold c1 of them and then later picked c2 more, how many roses would she have? ",36.0,"def Problem(c0, c1, c2):
    #The florist originally had c0 roses
    roses_before = c0

    #The florist sold c1 roses
    sold = c1

    #The florist picked c2 more roses later
    picked = c2

    #The number of roses the florist has now can be calculated by subtracting the number of roses sold from the original number of roses and then adding the number of roses picked later
    roses_now = roses_before - sold + picked

    return roses_now","{'c0': 5.0, 'c1': 3.0, 'c2': 34.0}",36.0
197," Wendy was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",41.0,"def calculate_lives(c0, c1, c2):
    # Wendy originally had c0 lives
    original_lives = c0

    # Wendy lost c1 lives in a hard part of the game
    lost_lives = c1

    # Wendy got c2 more lives in the next level
    gained_lives = c2

    # The number of lives Wendy has now can be calculated by adding the number of lives she gained to the number of lives she had before subtracting the number of lives she lost
    current_lives = original_lives + gained_lives - lost_lives

    return current_lives","{'c0': 10.0, 'c1': 6.0, 'c2': 37.0}",41.0
198," John had c0 dollars. At the store he spent $c1 on a new game. If he got another c2 dollars for his allowance, how much money does he have now? ",29.0,"def Problem(c0, c1, c2):
    #John had c0 dollars originally
    money_before = c0

    #John spent c1 dollars on a new game
    spent = c1

    #John got c2 dollars for his allowance
    allowance = c2

    #The total money John has right now can be calculated by adding the allowance he got to the money he had originally and then substracting the money he spent on the new game
    money_now = money_before + allowance - spent

    return money_now","{'c0': 5.0, 'c1': 2.0, 'c2': 26.0}",29.0
199," For the school bake sale Chloe made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",11.0,"def cupcakes(c0, c1, c2):
    #Chloe originally made c0 cupcakes
    original = c0

    #Chloe sold c1 cupcakes
    sold = c1

    #Chloe made c2 more cupcakes
    made = c2

    #The number of cupcakes Chloe has now can be calculated by adding the number of cupcakes she made after selling some to the number of cupcakes she had originally
    total = original - sold + made

    return total","{'c0': 28.0, 'c1': 25.0, 'c2': 8.0}",11.0
200," At the town carnival Billy rode the ferris wheel c0 times and the bumper cars c1 times. If each ride cost c2 tickets, how many tickets did he use? ",50.0,"def carnival_tickets(c0, c1, c2):
    #Billy rode the ferris wheel c0 times and the bumper cars c1 times
    ferris_wheel = c0
    bumper_cars = c1

    #Each ride cost c2 tickets
    cost_per_ride = c2

    #The total number of tickets Billy used can be calculated by multiplying the number of rides he took by the cost per ride
    total_tickets = (ferris_wheel + bumper_cars) * cost_per_ride

    return total_tickets","{'c0': 7.0, 'c1': 3.0, 'c2': 5.0}",50.0
201, Chloe was unboxing some of her old winter clothes. She found c0 boxes of clothing and inside each box there were c1 scarves and c2 mittens. How many pieces of winter clothing did Chloe have total? ,32.0,"def Problem(c0, c1, c2):
    #Chloe found c0 boxes of winter clothing
    boxes = c0

    #Each box contains c1 scarves and c2 mittens
    scarves = c1
    mittens = c2

    #The total number of winter clothing pieces Chloe has can be calculated by multiplying the number of boxes by the sum of scarves and mittens in each box
    total_clothing = boxes * (scarves + mittens)

    return total_clothing","{'c0': 4.0, 'c1': 2.0, 'c2': 6.0}",32.0
202," A waiter had c0 tables he was waiting on, with c1 women and c2 men at each table. How many customers total did the waiter have? ",90.0,"def Problem(c0, c1, c2):
    #The waiter had c0 tables he was waiting on
    tables = c0

    #Each table had c1 women and c2 men
    women = c1
    men = c2

    #The total number of customers can be calculated by multiplying the number of tables by the sum of the number of women and men at each table
    total_customers = tables * (women + men)

    return total_customers","{'c0': 9.0, 'c1': 7.0, 'c2': 3.0}",90.0
203," April's discount flowers was having a sale where each flower was c0 dollars. If Emily bought c1 roses and c2 daisies, how much did she spend? ",12.0,"def Problem(c0, c1, c2):
    #Each flower costs c0 dollars
    cost_per_flower = c0

    #Emily bought c1 roses and c2 daisies
    roses = c1
    daisies = c2

    #The total cost of the roses can be calculated by multiplying the number of roses by the cost per flower
    roses_cost = roses * cost_per_flower

    #The total cost of the daisies can be calculated by multiplying the number of daisies by the cost per flower
    daisies_cost = daisies * cost_per_flower

    #The total amount Emily spent can be calculated by adding the cost of the roses and the cost of the daisies
    total_cost = roses_cost + daisies_cost

    return total_cost","{'c0': 3.0, 'c1': 2.0, 'c2': 2.0}",12.0
204," Isabel had c0 pages of math homework and c1 pages of reading homework. If each page had c2 problems on it, how many problems did she have to complete total? ",30.0,"def total_problems(c0, c1, c2):
    # Isabel had c0 pages of math homework
    math_pages = c0

    # Isabel had c1 pages of reading homework
    reading_pages = c1

    # Each page had c2 problems on it
    problems_per_page = c2

    # The total number of problems Isabel had to complete can be calculated by multiplying the number of pages by the number of problems per page for each subject and then adding them together
    total_problems = (math_pages * problems_per_page) + (reading_pages * problems_per_page)

    return total_problems","{'c0': 2.0, 'c1': 4.0, 'c2': 5.0}",30.0
205," Wendy was playing a video game where she scores c0 points for each treasure she finds. If she found c1 treasures on the first level and c2 on the second, what would her score be? ",35.0,"def calculate_score(c0, c1, c2):
    # Wendy scores c0 points for each treasure she finds
    points_per_treasure = c0

    # Wendy found c1 treasures on the first level and c2 on the second
    treasures_found = c1 + c2

    # Wendy's score can be calculated by multiplying the number of treasures found by the points per treasure
    score = treasures_found * points_per_treasure

    return score","{'c0': 5.0, 'c1': 4.0, 'c2': 3.0}",35.0
206," There were c0 friends playing a video game online when c1 more players joined the game. If each player had c2 lives, how many lives did they have total? ",63.0,"def total_lives(c0, c1, c2):
    # calculate the total number of players
    total_players = c0 + c1
    
    # calculate the total number of lives
    total_lives = total_players * c2
    
    return total_lives","{'c0': 7.0, 'c1': 2.0, 'c2': 7.0}",63.0
207," Paul bought c0 boxes of chocolate candy and c1 boxes of caramel candy. If each box has c2 pieces inside it, how much candy did he have total? ",90.0,"def total_candy(c0, c1, c2):
    #Paul bought c0 boxes of chocolate candy
    chocolate_boxes = c0

    #Paul bought c1 boxes of caramel candy
    caramel_boxes = c1

    #Each box has c2 pieces inside it
    pieces_per_box = c2

    #The total number of chocolate candies Paul has can be calculated by multiplying the number of chocolate boxes by the number of pieces per box
    total_chocolate = chocolate_boxes * pieces_per_box

    #The total number of caramel candies Paul has can be calculated by multiplying the number of caramel boxes by the number of pieces per box
    total_caramel = caramel_boxes * pieces_per_box

    #The total number of candies Paul has can be calculated by adding the total number of chocolate candies and the total number of caramel candies
    total_candy = total_chocolate + total_caramel

    return total_candy","{'c0': 6.0, 'c1': 4.0, 'c2': 9.0}",90.0
208," A pet store has c0 bird cages. If each cage has c1 parrots and c2 parakeets in it, how many birds does the pet store have total? ",48.0,"def total_birds(c0, c1, c2):
    # each cage has c1 parrots and c2 parakeets
    birds_per_cage = c1 + c2

    # the total number of birds can be calculated by multiplying the number of cages by the number of birds per cage
    total_birds = c0 * birds_per_cage

    return total_birds","{'c0': 6.0, 'c1': 6.0, 'c2': 2.0}",48.0
