,question,answer,response,mapping,response_answer
82,Tiffany was collecting cans for recycling. On monday she had c0 bags of cans. The next day she found some more bags worth of cans. If she had a total of c1 bags altogetherHow many bags did she find on the next day?,2.0,"def Problem(c0, c1):
    #Tiffany had c0 bags of cans on Monday
    bags_monday = c0

    #Tiffany had a total of c1 bags altogether
    total_bags = c1

    #The number of bags she found on the next day can be calculated by subtracting the number of bags she had on Monday from the total number of bags she had altogether
    bags_next_day = total_bags - bags_monday

    return bags_next_day","{'c0': 4.0, 'c1': 6.0}",2.0
83,In a school there are c0 girls and c1 boys. c2 more girls joined the school.How many more girls than boys does the school have?,687.0,"def Problem(c0, c1, c2):
    #there are originally c0 girls and c1 boys in the school
    girls_before = c0
    boys_before = c1

    #c2 more girls joined the school
    girls_joined = c2

    #The number of girls in the school now can be calculated by adding the original number of girls by the number of girls who joined
    girls_now = girls_before + girls_joined

    #The number of boys in the school now is still c1
    boys_now = boys_before

    #The difference between the number of girls and boys in the school can be calculated by subtracting the number of boys from the number of girls
    difference = girls_now - boys_now

    return difference","{'c0': 632.0, 'c1': 410.0, 'c2': 465.0}",687.0
84,Emily is making bead necklaces for her friends where each necklace takes c0 beads. She made c1 necklaces.How many beads did Emily have?,20.0,"def Problem(c0, c1):
    #Each necklace takes c0 beads
    beads_per_necklace = c0

    #Emily made c1 necklaces
    num_necklaces = c1

    #The total number of beads Emily used can be calculated by multiplying the number of necklaces she made by the number of beads per necklace
    total_beads = beads_per_necklace * num_necklaces

    return total_beads","{'c0': 5.0, 'c1': 4.0}",20.0
85,Randy has c0 blocks. He uses c1 blocks to build a house and c2 blocks to build a tower.How many more blocks did he use to build the tower than he did to build the house?,30.0,"def Problem(c0, c1, c2):
    #Randy originally had c0 blocks
    blocks_before = c0

    #Randy used c1 blocks to build a house
    house_blocks = c1

    #Randy used c2 blocks to build a tower
    tower_blocks = c2

    #The difference between the number of blocks used to build the tower and the number of blocks used to build the house can be calculated by subtracting the number of house blocks from the number of tower blocks
    difference = tower_blocks - house_blocks

    return difference","{'c0': 95.0, 'c1': 20.0, 'c2': 50.0}",30.0
86,c0 birds and c1 storks were sitting on the fence. c2 more birds came to join them.How many more storks than birds are sitting on the fence?,1.0,"def Problem(c0, c1, c2):
    #The number of birds sitting on the fence is c0
    birds = c0

    #The number of storks sitting on the fence is c1
    storks = c1

    #c2 more birds came to join them
    new_birds = c2

    #The total number of birds sitting on the fence now can be calculated by adding the original number of birds by the number of new birds
    total_birds = birds + new_birds

    #The number of storks now sitting on the fence can be calculated by subtracting the number of birds from the total number of birds and storks
    total_storks = storks + new_birds
    more_storks = total_storks - total_birds

    return more_storks","{'c0': 2.0, 'c1': 6.0, 'c2': 3.0}",4.0
87,The Razorback t-shirt shop made $ c0 dollars from selling c1 t-shirt during the Arkansas and Texas tech game they.What is the cost of each t-shirt?,17.0,"def Problem(c0, c1):
    #The Razorback t-shirt shop made c0 dollars from selling c1 t-shirts
    revenue = c0
    tshirts_sold = c1

    #The cost of each t-shirt can be calculated by dividing the total revenue by the number of t-shirts sold
    cost_per_tshirt = revenue / tshirts_sold

    return cost_per_tshirt","{'c0': 51.0, 'c1': 3.0}",17.0
88,Paco had c0 cookies. He ate c1 cookies and gave c2 of them to his friend.How many more cookies did he give to his friend than those he ate?,5.0,"def Problem(c0, c1, c2):
    #Paco originally had c0 cookies
    cookies_before = c0

    #Paco ate c1 cookies
    ate = c1

    #Paco gave c2 cookies to his friend
    gave = c2

    #The number of cookies Paco gave to his friend more than those he ate can be calculated by subtracting the number of cookies he ate from the number of cookies he gave to his friend
    more_gave = gave - ate

    return more_gave","{'c0': 12.0, 'c1': 16.0, 'c2': 21.0}",5.0
89,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that c0 visitors came to the Buckingham palace that day. If there were c1 visitors the previous dayHow many more visitors visited the Buckingham palace on that day than on the previous day?",22.0,"def visitors_increase(c0, c1):
    #calculate the difference between the number of visitors on the current day and the previous day
    increase = c0 - c1
    return increase","{'c0': 317.0, 'c1': 295.0}",22.0
90,Josh had c0 marbles in his collection. He found c1 marbles while he lost c2 marbles.How many more marbles did he find than those he lost?,1.0,"def Problem(c0, c1, c2):
    #Josh originally had c0 marbles
    marbles_before = c0

    #Josh found c1 marbles
    found = c1

    #Josh lost c2 marbles
    lost = c2

    #The difference between the number of marbles Josh found and lost can be calculated by subtracting the number of lost marbles from the number of found marbles
    difference = found - lost

    return difference","{'c0': 3.0, 'c1': 6.0, 'c2': 5.0}",1.0
91,Because of the decision Sofia asked the students to suggest specific types of food. If c0 students suggested adding mashed potatoes while c1 suggested adding bacon to the menuHow many more students suggested mashed potatoes than those that suggested bacon?,366.0,"def Problem(c0, c1):
    #The number of students who suggested mashed potatoes is c0
    mashed_potatoes = c0

    #The number of students who suggested bacon is c1
    bacon = c1

    #The difference between the number of students who suggested mashed potatoes and bacon can be calculated by subtracting the number of students who suggested bacon from the number of students who suggested mashed potatoes
    difference = mashed_potatoes - bacon

    return difference","{'c0': 408.0, 'c1': 42.0}",366.0
92,Paco had c0 cookies. He ate c1 cookies and gave c2 of them to his friend.How many cookies did paco have left?,22.0,"def Problem(c0, c1, c2):
    #Paco originally had c0 cookies
    cookies_before = c0

    #Paco ate c1 cookies
    ate = c1

    #Paco gave c2 cookies to his friend
    gave = c2

    #The total number of cookies Paco has left can be calculated by subtracting the number of cookies he ate and gave away from the original number of cookies he had
    cookies_now = cookies_before - ate - gave

    return cookies_now","{'c0': 40.0, 'c1': 5.0, 'c2': 13.0}",22.0
93,Paco had c0 cookies. He ate c1 cookies and gave c2 of them to his friend.How many more cookies did he eat than those he gave to his friend?,1.0,"def Problem(c0, c1, c2):
    #Paco originally had c0 cookies
    cookies_before = c0

    #Paco ate c1 cookies
    ate = c1

    #Paco gave c2 cookies to his friend
    gave = c2

    #The number of cookies Paco has now can be calculated by subtracting the number of cookies he ate and gave away from the original number of cookies he had
    cookies_now = cookies_before - ate - gave

    #The number of cookies Paco ate more than he gave to his friend can be calculated by subtracting the number of cookies he gave from the number of cookies he ate
    more_ate = ate - gave

    return more_ate","{'c0': 17.0, 'c1': 14.0, 'c2': 13.0}",1.0
94,Julia played tag with c0 kids on monday. She played tag with c1 kids on tuesday. She spent a total of c2 hours to play tag on both days.How many more kids did she play with on monday than on tuesday?,1.0,"def Problem(c0, c1, c2):
    #Julia played tag with c0 kids on monday
    monday_kids = c0

    #Julia played tag with c1 kids on tuesday
    tuesday_kids = c1

    #Julia spent a total of c2 hours to play tag on both days
    total_hours = c2

    #The average number of kids Julia played with per hour on both days can be calculated by dividing the total number of kids she played with by the total number of hours she spent playing tag
    avg_kids_per_hour = (monday_kids + tuesday_kids) / total_hours

    #The number of kids Julia played with on monday can be calculated by multiplying the average number of kids per hour by the number of hours she played on monday
    monday_hours = total_hours / 2
    monday_kids_played = avg_kids_per_hour * monday_hours

    #The number of kids Julia played with on tuesday can be calculated by subtracting the number of kids she played with on monday from the total number of kids she played with on both days
    tuesday_kids_played = (monday_kids + tuesday_kids) - monday_kids_played

    #The difference between the number of kids Julia played with on monday and tuesday can be calculated by subtracting the number of kids she played with on tuesday from the number of kids she played with on monday
    difference = monday_kids_played - tuesday_kids_played

    return difference","{'c0': 19.0, 'c1': 18.0, 'c2': 38.0}",0.0
95,Dan has $ c0. He bought a candy bar for $ c1 and a chocolate for $ 3.How much money did he spend to buy chocolate than he did to buy candy bar?,1.0,"def Problem(c0, c1):
    #Dan has c0 dollars originally
    money_before = c0

    #Dan bought a candy bar for c1 dollars
    candy_price = c1

    #Dan bought a chocolate for 3 dollars
    chocolate_price = 3

    #The total amount of money Dan spent on candy and chocolate can be calculated by adding the price of candy and chocolate
    total_spent = candy_price + chocolate_price

    #The difference between the amount of money Dan spent on chocolate and candy can be calculated by subtracting the price of candy from the price of chocolate
    difference = chocolate_price - candy_price

    return difference","{'c0': 5.0, 'c1': 2.0}",1.0
96,Ed had c0 more marbles than Doug. Ed lost c1 of his marbles at the playground.How many more marbles did Ed have than Doug then?,12.0,"Let's think about it step by step:

def Problem(c0, c1):
    #Ed had c0 more marbles than Doug
    ed_more = c0

    #Ed lost c1 of his marbles at the playground
    ed_lost = c1

    #The number of marbles Ed has now can be calculated by substracting the number of marbles he lost from the number of marbles he had originally
    ed_now = ed_more - ed_lost

    #The number of marbles Doug has can be calculated by substracting the number of marbles Ed has now by the number of marbles Ed had more than Doug originally
    doug_now = ed_now - ed_more

    #The difference between the number of marbles Ed has now and the number of marbles Doug has now is the number of marbles Ed has more than Doug now
    more_now = ed_now - doug_now

    return more_now","{'c0': 29.0, 'c1': 17.0}",29.0
97,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped c0 inches. The frog jumped c1 inches farther than the grasshopper and the mouse jumped c2 inches farther than the frog.How much farther did the mouse jump than the grasshopper?",30.0,"def Problem(c0, c1, c2):
    #The grasshopper jumped c0 inches
    grasshopper = c0

    #The frog jumped c1 inches farther than the grasshopper
    frog = grasshopper + c1

    #The mouse jumped c2 inches farther than the frog
    mouse = frog + c2

    #The distance the mouse jumped farther than the grasshopper can be calculated by subtracting the distance the grasshopper jumped from the distance the mouse jumped
    distance = mouse - grasshopper

    return distance","{'c0': 19.0, 'c1': 10.0, 'c2': 20.0}",30.0
98,Frank was reading through his favorite book. It took him c0 days to finish the book. If the book had c1 pagesHow many pages did he read per day?,7.0,"def Problem(c0, c1):
    #Frank finished the book in c0 days
    days = c0

    #The book had c1 pages
    pages = c1

    #The number of pages Frank read per day can be calculated by dividing the total number of pages by the number of days it took him to finish the book
    pages_per_day = pages / days

    return pages_per_day","{'c0': 16.0, 'c1': 112.0}",7.0
99,There are c0 different books in the ' crazy silly school ' series. If you are yet to read c1 of the booksHow many books have you already read?,15.0,"def Problem(c0, c1):
    #The total number of books in the series is c0
    total_books = c0

    #The number of books yet to be read is c1
    unread_books = c1

    #The number of books already read can be calculated by subtracting the number of unread books from the total number of books
    read_books = total_books - unread_books

    return read_books","{'c0': 20.0, 'c1': 5.0}",15.0
100,Allan brought c0 balloons and Jake brought c1 balloons to the park. Allan then bought c2 more balloons at the park.How many balloons did Allan and Jake have in the park?,10.0,"def Problem(c0, c1, c2):
    #Allan brought c0 balloons
    allan_balloons = c0

    #Jake brought c1 balloons
    jake_balloons = c1

    #Allan bought c2 more balloons at the park
    allan_new_balloons = c2

    #The total number of balloons Allan and Jake have in the park can be calculated by adding the number of balloons Allan brought, the number of balloons Jake brought, and the number of balloons Allan bought at the park
    total_balloons = allan_balloons + jake_balloons + allan_new_balloons

    return total_balloons","{'c0': 3.0, 'c1': 5.0, 'c2': 2.0}",10.0
101,Josh lost c0 marbles. If he had c1 marbles in his collection earlierHow many marbles does he have now?,8.0,"def Problem(c0, c1):
    #Josh had c1 marbles in his collection earlier
    marbles_before = c1

    #Josh lost c0 marbles
    lost = c0

    #The number of marbles Josh has now can be calculated by subtracting the number of marbles he lost from the original number of marbles he had
    marbles_now = marbles_before - lost

    return marbles_now","{'c0': 11.0, 'c1': 19.0}",8.0
102,Allan brought c0 balloons and Jake brought c1 balloons to the park. Jake then bought c2 more balloons at the park.How many more balloons did Jake have than Allan in the park?,1.0,"def Problem(c0, c1, c2):
    #Allan brought c0 balloons
    allan_balloons = c0

    #Jake brought c1 balloons
    jake_balloons = c1

    #Jake bought c2 more balloons at the park
    jake_new_balloons = c2

    #The total number of balloons Jake has in the park can be calculated by adding the number of balloons he brought with the number of new balloons he bought
    jake_total_balloons = jake_balloons + jake_new_balloons

    #The number of balloons Jake has more than Allan in the park can be calculated by subtracting the number of balloons Allan brought from the total number of balloons Jake has in the park
    more_balloons = jake_total_balloons - allan_balloons

    return more_balloons","{'c0': 6.0, 'c1': 3.0, 'c2': 4.0}",1.0
103,Faye was placing her pencils into c0 rows with c1 pencils in each row.How many pencils does she have?,154.0,"def Problem(c0, c1):
    #Faye has c0 rows of pencils
    rows = c0

    #Each row has c1 pencils
    pencils_per_row = c1

    #The total number of pencils Faye has can be calculated by multiplying the number of rows by the number of pencils in each row
    total_pencils = rows * pencils_per_row

    return total_pencils","{'c0': 14.0, 'c1': 11.0}",154.0
104,A grocery store had c0 bottles of regular soda and c1 bottles of diet soda.How many more bottles of diet soda than regular soda did they have?,39.0,"def Problem(c0, c1):
    #The grocery store had c0 bottles of regular soda
    regular_soda = c0

    #The grocery store had c1 bottles of diet soda
    diet_soda = c1

    #The difference between the number of diet soda and regular soda can be calculated by subtracting the number of regular soda from the number of diet soda
    difference = diet_soda - regular_soda

    return difference","{'c0': 22.0, 'c1': 61.0}",39.0
105,There are c0 baskets of peaches. Each basket has c1 red peaches and c2 green peaches.How many red peaches are in the baskets altogether?,96.0,"def Problem(c0, c1, c2):
    #There are c0 baskets of peaches
    baskets = c0

    #Each basket has c1 red peaches and c2 green peaches
    red_peaches = c1

    #The total number of red peaches can be calculated by multiplying the number of baskets by the number of red peaches in each basket
    total_red = baskets * red_peaches

    return total_red","{'c0': 6.0, 'c1': 16.0, 'c2': 18.0}",96.0
106,During summer break c0 kids from Lawrence county go to camp and the rest stay home. Lawrence county has c1 kids in all.About how many kids stayed home?,28462.0,"def Problem(c0, c1):
    #c0 kids went to camp during summer break
    campers = c0

    #c1 kids live in Lawrence county in total
    total_kids = c1

    #The number of kids who stayed home can be estimated by subtracting the number of kids who went to camp from the total number of kids in Lawrence county
    stayed_home = total_kids - campers

    return stayed_home","{'c0': 800059.0, 'c1': 828521.0}",28462.0
107,There are c0 pots. Each pot has c1 flowers and c2 sticks in it.How many flowers are there in all?,10011.0,"def Problem(c0, c1, c2):
    #There are c0 pots
    pots = c0

    #Each pot has c1 flowers
    flowers_per_pot = c1

    #Each pot has c2 sticks
    sticks_per_pot = c2

    #The total number of flowers can be calculated by multiplying the number of pots by the number of flowers in each pot
    total_flowers = pots * flowers_per_pot

    return total_flowers","{'c0': 141.0, 'c1': 71.0, 'c2': 91.0}",10011.0
108,Allan brought c0 balloons and Jake brought c1 balloons to the park. Allan then bought c2 more balloons at the park.How many more balloons did Allan have than Jake in the park?,1.0,"def Problem(c0, c1, c2):
    #Allan brought c0 balloons
    allan_balloons = c0

    #Jake brought c1 balloons
    jake_balloons = c1

    #Allan bought c2 more balloons at the park
    allan_new_balloons = c2

    #The total number of balloons Allan has in the park can be calculated by adding the number of balloons he brought originally and the number of balloons he bought at the park
    allan_total_balloons = allan_balloons + allan_new_balloons

    #The number of balloons Allan has more than Jake in the park can be calculated by subtracting the number of balloons Jake brought from the total number of balloons Allan has in the park
    more_balloons = allan_total_balloons - jake_balloons

    return more_balloons","{'c0': 2.0, 'c1': 4.0, 'c2': 3.0}",1.0
109,"A chef had c0 apples. After making some pies, he had used 35.How many apples remained?",23.0,"def Problem(c0):
    #The chef originally had c0 apples
    apples_before = c0

    #The chef used 35 apples to make pies
    used = 35

    #The number of apples remaining can be calculated by subtracting the number of apples used from the original number of apples
    apples_now = apples_before - used

    return apples_now",{'c0': 58.0},23.0
110,You had c0 bags with equal number of cookies. If you had c1 candies and c2 cookies in totalHow many cookies does each bag have?,2.0,"Let's think about it step by step:

def Problem(c0, c1, c2):
    # You had c0 bags with equal number of cookies
    bags = c0

    # You had c1 candies and c2 cookies in total
    candies = c1
    cookies_total = c2

    # The total number of cookies can be calculated by adding the number of cookies in each bag with the number of cookies from the candies
    cookies = cookies_total - candies

    # The number of cookies in each bag can be calculated by dividing the total number of cookies by the number of bags
    cookies_per_bag = cookies // bags

    return cookies_per_bag","{'c0': 26.0, 'c1': 15.0, 'c2': 52.0}",1.0
111,He then went to see the oranges being harvested. He found out that they harvest c0 sacks per day and that each sack containes c1 oranges.How many sacks of oranges will they have after c2 days of harvest?,1862.0,"def Problem(c0, c1, c2):
    #Each day they harvest c0 sacks of oranges
    sacks_per_day = c0

    #Each sack contains c1 oranges
    oranges_per_sack = c1

    #They harvest oranges for c2 days
    days_of_harvest = c2

    #The total number of sacks of oranges they will have after c2 days of harvest can be calculated by multiplying the number of sacks harvested per day by the number of days of harvest
    total_sacks = sacks_per_day * days_of_harvest

    return total_sacks","{'c0': 38.0, 'c1': 42.0, 'c2': 49.0}",1862.0
112,There were c0 roses and c1 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now c2 orchids and c3 roses in the vase.How many orchids did she cut?,4.0,"Let's think about it step by step:

def Problem(c0, c1, c2, c3):
    #There were originally c0 roses and c1 orchids in the vase
    roses_before = c0
    orchids_before = c1

    #Jessica cut some more roses and orchids from her flower garden
    roses_cut = c3 - roses_before
    orchids_cut = c2 - orchids_before

    #The number of orchids Jessica cut can be calculated by subtracting the original number of orchids from the current number of orchids in the vase
    return orchids_cut","{'c0': 16.0, 'c1': 3.0, 'c2': 7.0, 'c3': 13.0}",4.0
113,"Jack received c0 emails in the morning, c1 emails in the afternoon and c2 emails in the evening.How many more emails did Jack receive in the afternoon than in the evening?",1.0,"def Problem(c0, c1, c2):
    #Jack received c0 emails in the morning
    morning = c0

    #Jack received c1 emails in the afternoon
    afternoon = c1

    #Jack received c2 emails in the evening
    evening = c2

    #The difference between the number of emails Jack received in the afternoon and in the evening can be calculated by subtracting the number of emails he received in the evening from the number of emails he received in the afternoon
    difference = afternoon - evening

    return difference","{'c0': 10.0, 'c1': 5.0, 'c2': 4.0}",1.0
114,Faye was placing her pencils into rows with c0 pencils in each row. She had c1 packs of pencils each one having c2 pencils.How many pencils does she have?,84.0,"def Problem(c0, c1, c2):
    #Faye has c1 packs of pencils
    packs = c1

    #Each pack has c2 pencils
    pencils_per_pack = c2

    #Faye is placing her pencils into rows with c0 pencils in each row
    pencils_per_row = c0

    #The total number of pencils Faye has can be calculated by multiplying the number of packs by the number of pencils in each pack and adding the number of pencils in each row
    total_pencils = (packs * pencils_per_pack) + pencils_per_row

    return total_pencils","{'c0': 22.0, 'c1': 6.0, 'c2': 14.0}",106.0
115,A farmer had c0 tomatoes in his garden. If he picked c1 of them yesterday and c2 today.How many did he have left after yesterday's picking?,104.0,"def tomatoes_left(c0, c1, c2):
    # The farmer originally had c0 tomatoes
    original = c0
    
    # The farmer picked c1 tomatoes yesterday
    yesterday = c1
    
    # The farmer picked c2 tomatoes today
    today = c2
    
    # The number of tomatoes left after yesterday's picking can be calculated by subtracting the number of tomatoes picked yesterday from the original number of tomatoes
    left = original - yesterday
    
    return left","{'c0': 160.0, 'c1': 56.0, 'c2': 41.0}",104.0
116,Each pot has c0 flowers in it. There are c1 flowers in total.How many pots are there in all?,10.0,"def Problem(c0, c1):
    #Each pot has c0 flowers in it
    flowers_per_pot = c0

    #There are c1 flowers in total
    total_flowers = c1

    #The number of pots can be calculated by dividing the total number of flowers by the number of flowers per pot
    pots = total_flowers // flowers_per_pot

    return pots","{'c0': 40.0, 'c1': 400.0}",10.0
117,c0 campers went rowing in the morning. Some more campers went rowing in the afternoon. If a total of c1 campers went rowing that dayHow many campers went rowing in the afternoon?,17.0,"def Problem(c0, c1):
    #c0 campers went rowing in the morning
    morning = c0

    #A total of c1 campers went rowing that day
    total = c1

    #The number of campers who went rowing in the afternoon can be calculated by subtracting the number of campers who went rowing in the morning from the total number of campers who went rowing that day
    afternoon = total - morning

    return afternoon","{'c0': 15.0, 'c1': 32.0}",17.0
118,Because of the decision Sofia asked the students to suggest specific types of food. If c0 students suggested adding mashed potatoes while c1 suggested adding bacon to the menuHow many more students suggested bacon than those that suggested mashed potatoes?,10.0,"def Problem(c0, c1):
    #c0 students suggested adding mashed potatoes
    mashed_potatoes = c0

    #c1 students suggested adding bacon
    bacon = c1

    #The difference between the number of students who suggested bacon and the number of students who suggested mashed potatoes can be calculated by subtracting the number of students who suggested mashed potatoes from the number of students who suggested bacon
    difference = bacon - mashed_potatoes

    return difference","{'c0': 479.0, 'c1': 489.0}",10.0
119,Ed had c0 more marbles than Doug. Doug lost c1 of his marbles at the playground. If Ed had c2 marblesHow many marbles did Doug have initially?,22.0,"Let's think about it step by step:

def Problem(c0, c1, c2):
    #Ed had c0 more marbles than Doug
    ed = c0 + c2
    doug = ed - c0

    #Doug lost c1 of his marbles at the playground
    doug_now = doug - c1

    return doug_now

#The number of marbles Doug had initially can be calculated by adding the number of marbles Ed had to the number of marbles Doug lost and then substracting the number of marbles Ed has now.","{'c0': 5.0, 'c1': 3.0, 'c2': 27.0}",24.0
120,Rachel had to complete c0 pages of math homework. If she had to complete c1 more pages of math homework than reading homeworkHow many pages of reading homework did she have to complete?,3.0,"Let's think about it step by step:

def Problem(c0, c1):
    #Rachel had to complete c0 pages of math homework
    math_pages = c0

    #Rachel had to complete c1 more pages of math homework than reading homework
    reading_pages = math_pages - c1

    return reading_pages","{'c0': 7.0, 'c1': 4.0}",3.0
121,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked c0 chocolate chip cookies yesterday and c1 raisin cookies and c2 chocolate chip cookies this morning.How many more chocolate chip cookies than raisin cakes did Helen bake?,25.0,"def Problem(c0, c1, c2):
    #Helen baked c0 chocolate chip cookies yesterday
    choco_yesterday = c0

    #Helen baked c1 raisin cookies this morning
    raisin_today = c1

    #Helen baked c2 chocolate chip cookies this morning
    choco_today = c2

    #The total number of chocolate chip cookies Helen baked can be calculated by adding the number of chocolate chip cookies she baked yesterday and the number she baked today
    total_choco = choco_yesterday + choco_today

    #The number of more chocolate chip cookies than raisin cookies Helen baked can be calculated by subtracting the number of raisin cookies she baked today from the total number of chocolate chip cookies she baked
    more_choco = total_choco - raisin_today

    return more_choco","{'c0': 19.0, 'c1': 231.0, 'c2': 237.0}",25.0
122,Tiffany was collecting cans for recycling. On monday she had some bags of cans. The next day she found c0 more bags worth of cans. If she had a total of c1 bags altogetherHow many bags did she have on monday?,4.0,"Let's think about it step by step:

def Problem(c0, c1):
    # Tiffany had some bags of cans on Monday
    bags_monday = c1 - c0

    return bags_monday

# We know that the total number of bags on Tuesday is c1, and that Tiffany found c0 more bags on Tuesday than she had on Monday. Therefore, the number of bags she had on Monday can be calculated by subtracting c0 from c1.","{'c0': 4.0, 'c1': 8.0}",4.0
123,Danny collects bottle caps. He found c0 bottle caps at the park while he threw away c1 old ones. Now he has c2 bottle caps in his collection.How many more bottle caps did danny throw away than those he found at the park?,33.0,"Let's think about it step by step:

def Problem(c0, c1, c2):
    #Danny found c0 bottle caps at the park
    found = c0

    #Danny threw away c1 old bottle caps
    thrown_away = c1

    #Danny now has c2 bottle caps in his collection
    now = c2

    #The number of bottle caps Danny threw away more than those he found can be calculated by adding the number of bottle caps he threw away to the number of bottle caps he now has, and then substracting the number of bottle caps he found.
    more_thrown_away = thrown_away + now - found

    return more_thrown_away","{'c0': 30.0, 'c1': 63.0, 'c2': 42.0}",75.0
124,Mary is baking a cake. The recipe calls for c0 cups of sugar and c1 cups of flour. She already put in c2 cups of sugar.How many more cups of flour than cups of sugar does she need to add now?,12.0,"def Problem(c0, c1, c2):
    #Mary needs c0 cups of sugar and c1 cups of flour in total
    sugar_needed = c0
    flour_needed = c1

    #Mary already put in c2 cups of sugar
    sugar_added = c2

    #Mary needs to add the difference between the total amount of flour needed and the amount of sugar already added
    flour_to_add = flour_needed - sugar_added

    #Mary needs to add this much more flour than sugar
    difference = flour_to_add - sugar_needed

    return difference","{'c0': 12.0, 'c1': 14.0, 'c2': 10.0}",-8.0
125,Kelly has c0 nintendo games.How many does she need to buy so that she will have c1 games left?,118.0,"def Problem(c0, c1):
    #Kelly originally has c0 nintendo games
    games_before = c0

    #Kelly wants to have c1 nintendo games left
    games_after = c1

    #The number of games Kelly needs to buy can be calculated by subtracting the number of games she wants to have left from the number of games she originally has
    games_needed = games_before - games_after

    return games_needed","{'c0': 22.0, 'c1': 140.0}",-118.0
126,Mom buys c0 white t - shirts in total. If white t - shirts can be purchased in packages and mom buys c1 packagesHow many white t - shirts does each package have?,5.0,"Let's think about it step by step:

def Problem(c0, c1):
    # Mom buys c0 white t-shirts in total
    total_shirts = c0

    # Mom buys c1 packages
    packages = c1

    # Each package has the same number of white t-shirts
    shirts_per_package = total_shirts // packages

    return shirts_per_package

# We use integer division (//) to ensure that the result is a whole number.","{'c0': 70.0, 'c1': 14.0}",5.0
127,A farmer had c0 tomatoes in his garden. If he picked c1 of them yesterday and c2 today.How many will he have left after today?,7.0,"def Problem(c0, c1, c2):
    #The farmer originally had c0 tomatoes in his garden
    tomatoes_before = c0

    #The farmer picked c1 tomatoes yesterday
    picked_yesterday = c1

    #The farmer picked c2 tomatoes today
    picked_today = c2

    #The total number of tomatoes the farmer picked can be calculated by adding the number of tomatoes he picked yesterday by the number of tomatoes he picked today
    total_picked = picked_yesterday + picked_today

    #The number of tomatoes the farmer has left can be calculated by subtracting the total number of tomatoes he picked from the original number of tomatoes he had
    tomatoes_now = tomatoes_before - total_picked

    return tomatoes_now","{'c0': 171.0, 'c1': 134.0, 'c2': 30.0}",7.0
128,Last week Fred had c0 dollars and Jason had c1 dollars. Over the weekend Fred delivered newspapers earning c2 dollars and washed cars earning c3 dollars.How much money does Fred have now?,192.0,"def Problem(c0, c1, c2, c3):
    #Fred had c0 dollars originally
    fred_money = c0

    #Jason had c1 dollars originally
    jason_money = c1

    #Fred earned c2 dollars by delivering newspapers
    newspaper_money = c2

    #Fred earned c3 dollars by washing cars
    car_money = c3

    #The total money Fred has now can be calculated by adding the original money he had with the money he earned from delivering newspapers and washing cars
    fred_now = fred_money + newspaper_money + car_money

    return fred_now","{'c0': 47.0, 'c1': 99.0, 'c2': 111.0, 'c3': 34.0}",192.0
129,Mary is baking a cake. The recipe calls for c0 cups of sugar and c1 cups of flour. She already put in c2 cups of flour and c3 cups of sugar.How many more cups of flour does she need to add?,7.0,"def Problem(c0, c1, c2, c3):
    #Mary needs c0 cups of sugar and c1 cups of flour for the cake
    sugar_needed = c0
    flour_needed = c1

    #Mary already put in c2 cups of flour and c3 cups of sugar
    sugar_added = c3
    flour_added = c2

    #The number of cups of flour Mary still needs to add can be calculated by subtracting the amount of flour she has already added from the amount of flour needed for the recipe
    flour_needed_now = flour_needed - flour_added

    return flour_needed_now","{'c0': 6.0, 'c1': 14.0, 'c2': 7.0, 'c3': 60.0}",7.0
130,There were c0 roses and c1 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now c2 roses and c3 orchids in the vase.How many more orchids than roses are there in the vase now?,9.0,"def Problem(c0, c1, c2, c3):
    #There were originally c0 roses and c1 orchids in the vase
    roses_before = c0
    orchids_before = c1

    #Jessica cut some more roses and orchids from her flower garden
    roses_cut = c2 - c0
    orchids_cut = c3 - c1

    #There are now c2 roses and c3 orchids in the vase
    roses_now = c2
    orchids_now = c3

    #The number of orchids more than roses can be calculated by subtracting the number of roses from the number of orchids
    more_orchids = orchids_now - roses_now

    return more_orchids","{'c0': 7.0, 'c1': 12.0, 'c2': 11.0, 'c3': 20.0}",9.0
131,After Jessie started to go jogging everyday she lost c0 kilograms. She weighed c1 kilograms before beginning jogging.How much does she weigh now?,34.0,"def Problem(c0, c1):
    #Jessie weighed c1 kilograms before beginning jogging
    weight_before = c1

    #Jessie lost c0 kilograms after starting to go jogging everyday
    lost_weight = c0

    #The weight Jessie has now can be calculated by subtracting the weight she lost from her original weight
    weight_now = weight_before - lost_weight

    return weight_now","{'c0': 35.0, 'c1': 69.0}",34.0
132,c0 children were riding on the bus. At the bus stop c1 children got on the bus while some got off the bus. Then there were c2 children altogether on the bus.How many children got off the bus at the bus stop?,60.0,"Let's think about it step by step:

def Problem(c0, c1, c2):
    #c0 children were originally on the bus
    children_before = c0

    #c1 children got on the bus at the bus stop
    got_on = c1

    #The number of children who got off the bus can be calculated by subtracting the number of children on the bus after the bus stop from the number of children on the bus before the bus stop
    got_off = children_before + got_on - c2

    return got_off","{'c0': 22.0, 'c1': 40.0, 'c2': 2.0}",60.0
