,question,answer,response,mapping,response_answer
215,Mary is baking a cake. The recipe calls for c0 cups of flour and c1 cups of sugar. She already put in c2 cups of flour and c3 cups of sugar.How many more cups of sugar does she need to add?,12.0,"def sugar_needed(c0, c1, c2, c3):
    #calculate the amount of sugar already added
    sugar_added = c3

    #calculate the amount of sugar needed
    sugar_needed = c1 - sugar_added

    return sugar_needed","{'c0': 5.0, 'c1': 14.0, 'c2': 10.0, 'c3': 2.0}",12.0
216,Mom buys c0 white t - shirts. If white t - shirts can be purchased in packages of c1 How many packages will she have?,17.0,"def Problem(c0, c1):
    #calculate the number of packages by dividing the number of white t-shirts by the number of t-shirts in each package
    packages = c0 // c1

    return packages","{'c0': 51.0, 'c1': 3.0}",17.0
217,Adam could fit c0 action figures and c1 cabinets on each shelf in his room. His room has c2 shelves.How many total items could his shelves hold?,72.0,"def Problem(c0, c1, c2):
    #Adam can fit c0 action figures and c1 cabinets on each shelf
    items_per_shelf = c0 + c1

    #Adam's room has c2 shelves
    num_shelves = c2

    #The total number of items his shelves can hold can be calculated by multiplying the number of items per shelf by the number of shelves
    total_items = items_per_shelf * num_shelves

    return total_items","{'c0': 8.0, 'c1': 10.0, 'c2': 4.0}",72.0
218,We ordered c0 pizzas. Each pizza has the same number of slices. If there were a total of c1 slicesHow many slices are there in each pizza?,2.0,"def Problem(c0, c1):
    #total number of slices is c1
    total_slices = c1

    #number of pizzas is c0
    num_pizzas = c0

    #number of slices in each pizza can be calculated by dividing the total number of slices by the number of pizzas
    slices_per_pizza = total_slices / num_pizzas

    return slices_per_pizza","{'c0': 7.0, 'c1': 14.0}",2.0
219,Baker made c0 cakes. He sold c1 of them. Then he made c2 more cakes.How many more cakes did baker make than those he sold?,184.0,"def Problem(c0, c1, c2):
    #Baker made c0 cakes
    cakes_made = c0

    #Baker sold c1 cakes
    cakes_sold = c1

    #Baker made c2 more cakes
    cakes_more = c2

    #The number of cakes Baker made more than those he sold can be calculated by subtracting the number of cakes sold from the sum of the number of cakes made and the number of cakes made more
    cakes_difference = (cakes_made + cakes_more) - cakes_sold

    return cakes_difference","{'c0': 144.0, 'c1': 71.0, 'c2': 111.0}",184.0
220,Mary is baking a cake. The recipe calls for c0 cups of flour c1 cups of sugar and c2 cups of salt. She already put in c3 cups of flour.How many more cups of flour does she need to add?,1.0,"def Problem(c0, c1, c2, c3):
    #Mary needs to add c0 cups of flour in total
    flour_needed = c0

    #Mary has already added c3 cups of flour
    flour_added = c3

    #The number of cups of flour Mary still needs to add can be calculated by subtracting the amount of flour already added from the total amount needed
    flour_remaining = flour_needed - flour_added

    return flour_remaining","{'c0': 12.0, 'c1': 5.0, 'c2': 49.0, 'c3': 11.0}",1.0
221,The Razorback t-shirt shop makes $ c0 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of c1 t-shirts. If they sold c2 t-shirts during the Arkansas gameHow much money did they make from selling the t-shirts during the Texas tech game?,1092.0,"def Problem(c0, c1, c2):
    #calculate the number of t-shirts sold during the Texas tech game
    tshirts_tech = c1 - c2

    #calculate the money made from selling the t-shirts during the Texas tech game
    money_tech = tshirts_tech * c0

    return money_tech","{'c0': 78.0, 'c1': 186.0, 'c2': 172.0}",1092.0
222,There are c0 different movies and c1 different books in the ' crazy silly school ' series. If you read c2 of the books and watched c3 of the moviesHow many more books do you still have to read?,15.0,"def Problem(c0, c1, c2, c3):
    #calculate the number of books already read
    books_read = c2

    #calculate the total number of books in the series
    total_books = c0

    #calculate the number of books left to read
    books_left = total_books - books_read

    return books_left","{'c0': 62.0, 'c1': 19.0, 'c2': 4.0, 'c3': 34.0}",58.0
223,We ordered some pizzas. Each pizza has c0 slices. If there were a total of c1 slicesHow many pizzas did we order?,14.0,"def Problem(c0, c1):
    #each pizza has c0 slices
    slices_per_pizza = c0

    #there were a total of c1 slices
    total_slices = c1

    #The number of pizzas we ordered can be calculated by dividing the total number of slices by the number of slices per pizza
    pizzas_ordered = total_slices // slices_per_pizza

    return pizzas_ordered","{'c0': 2.0, 'c1': 28.0}",14.0
224,Rebecca wants to split a collection of eggs into groups of c0. Rebecca has c1 bananas c2 eggs and c3 marbles.How many groups will be created?,3.0,"def egg_groups(c0, c1, c2, c3):
    # calculate the total number of eggs
    total_eggs = c2 + (c1 * 12)

    # calculate the number of groups that can be created
    groups = total_eggs // c0

    return groups","{'c0': 3.0, 'c1': 99.0, 'c2': 9.0, 'c3': 27.0}",399.0
225,c0 children were riding on the bus. At the bus stop some children got off the bus. Then there were c1 children left on the bus.How many more children were on the bus before the bus stop than there are now?,23.0,"def Problem(c0, c1):
    #there were originally c0 children on the bus
    children_before = c0

    #some children got off the bus and now there are c1 children left
    children_after = c1

    #The number of children who got off the bus can be calculated by subtracting the number of children left on the bus from the original number of children
    children_got_off = children_before - children_after

    #The number of children on the bus before the bus stop can be calculated by adding the number of children who got off the bus to the number of children left on the bus
    children_before_stop = children_after + children_got_off

    #The difference between the number of children on the bus before the bus stop and the number of children left on the bus is the number of children who got off the bus
    difference = children_before_stop - children_after

    return difference","{'c0': 41.0, 'c1': 18.0}",23.0
226,In Haley's class some boys love to play marbles. Haley gives c0 marbles to each boy. If she had c1 marblesHow many boys did she give the marbles to?,14.0,"def Problem(c0, c1):
    #Haley gives c0 marbles to each boy
    marbles_per_boy = c0

    #Haley had c1 marbles in total
    total_marbles = c1

    #The number of boys she gave marbles to can be calculated by dividing the total number of marbles by the number of marbles per boy
    num_boys = total_marbles // marbles_per_boy

    return num_boys","{'c0': 2.0, 'c1': 28.0}",14.0
227,Matthew had c0 crackers and c1 cakes. If Matthew gave equal numbers of crackers and cakes to his c2 friendsHow many crackers and cakes did each person eat?,5.0,"def Problem(c0, c1, c2):
    #Matthew had c0 crackers and c1 cakes
    crackers = c0
    cakes = c1

    #Matthew gave equal numbers of crackers and cakes to his c2 friends
    friends = c2

    #Calculate how many crackers and cakes each person ate
    crackers_per_person = crackers // (friends + 1)
    cakes_per_person = cakes // (friends + 1)

    return crackers_per_person, cakes_per_person","{'c0': 14.0, 'c1': 21.0, 'c2': 7.0}","(1.0, 2.0)"
228,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked c0 cookies yesterday c1 cookies this morning and c2 cookies the day before yesterday.How many cookies did Helen bake till last night?,450.0,"def total_cookies(c0, c1, c2):
    #Helen baked c0 cookies yesterday
    cookies_yesterday = c0

    #Helen baked c1 cookies this morning
    cookies_this_morning = c1

    #Helen baked c2 cookies the day before yesterday
    cookies_day_before_yesterday = c2

    #The total number of cookies Helen baked till last night can be calculated by adding the number of cookies baked yesterday, this morning, and the day before yesterday
    total = cookies_yesterday + cookies_this_morning + cookies_day_before_yesterday

    return total","{'c0': 31.0, 'c1': 270.0, 'c2': 419.0}",720.0
229,For the walls of the house he would use c0 nails in all to secure large planks of wood. If each plank of wood needs c1 pieces of nails to be securedHow many planks does John need for the house wall?,2.0,"def Problem(c0, c1):
    #calculate the total number of nails needed for the wall
    total_nails = c0

    #calculate the number of planks needed by dividing the total number of nails by the number of nails needed per plank
    planks_needed = total_nails // c1

    return planks_needed","{'c0': 4.0, 'c1': 2.0}",2.0
230,Danny collects bottle caps and wrappers. He found c0 bottle caps and c1 wrappers at the park. Now he has c2 bottle caps and c3 wrappers in his collection.How many more bottle caps than wrappers did danny find at the park?,16.0,"def Problem(c0, c1, c2, c3):
    #Danny found c0 bottle caps and c1 wrappers at the park
    bottle_caps_found = c0
    wrappers_found = c1

    #Danny now has c2 bottle caps and c3 wrappers in his collection
    bottle_caps_total = c2
    wrappers_total = c3

    #Danny found x more bottle caps than wrappers, where x is the difference between the number of bottle caps found and the number of wrappers found
    difference = bottle_caps_found - wrappers_found

    return difference","{'c0': 30.0, 'c1': 14.0, 'c2': 7.0, 'c3': 86.0}",16.0
231,He then went to see the oranges being harvested. He found out that they harvest c0 sacks per day and that each sack containes c1 oranges.How many oranges do they harvest per day?,280.0,"def oranges_harvested(c0, c1):
    #each sack contains c1 oranges
    oranges_per_sack = c1

    #they harvest c0 sacks per day
    sacks_per_day = c0

    #total oranges harvested per day can be calculated by multiplying the number of sacks by the number of oranges per sack
    total_oranges = oranges_per_sack * sacks_per_day

    return total_oranges","{'c0': 8.0, 'c1': 35.0}",280.0
232,Edward spent $ c0 to buy books and $ c1 to buy pens. Now he has $ 19.How much more did Edward spend on books than pens?,8.0,"def Problem(c0, c1):
    #Edward spent c0 on books and c1 on pens
    spent_on_books = c0
    spent_on_pens = c1

    #Edward has $19 now
    total_money = 19

    #The difference between the amount spent on books and pens can be calculated by subtracting the amount spent on pens from the amount spent on books
    difference = spent_on_books - spent_on_pens

    #The amount spent on pens and books should add up to the total money Edward has
    if spent_on_books + spent_on_pens == total_money:
        return difference
    else:
        return ""Error: The total amount of money does not match the amount spent on books and pens.""","{'c0': 16.0, 'c1': 8.0}",Error: The total amount of money does not match the amount spent on books and pens.
233,Emily is making bead necklaces for her friends. Each necklace takes c0 beads and she has c1 beads.How many necklaces can Emily make?,2.0,"def Problem(c0, c1):
    #each necklace takes c0 beads
    beads_per_necklace = c0

    #Emily has c1 beads
    total_beads = c1

    #The number of necklaces Emily can make can be calculated by dividing the total number of beads by the number of beads per necklace
    necklaces = total_beads // beads_per_necklace

    return necklaces","{'c0': 8.0, 'c1': 16.0}",2.0
234,Dan has $ c0. He had $ c1 left with him after he bought a candy bar.How much did the candy bar cost?,1.0,"def Problem(c0, c1):
    #Dan had c1 left after buying the candy bar
    money_left = c1

    #The amount spent on the candy bar can be calculated by subtracting the money left from the original amount
    spent = c0 - money_left

    return spent","{'c0': 4.0, 'c1': 3.0}",1.0
235,Paul got a box of c0 crayons for his birthday. By the end of the school year he had either lost or given away c1 of them.How many crayons did he have left by the end of the school year?,183.0,"def Problem(c0, c1):
    #Paul originally had c0 crayons
    crayons_before = c0

    #By the end of the school year, he had either lost or given away c1 of them
    lost_or_given = c1

    #The number of crayons he had left can be calculated by subtracting the number of lost or given away crayons from the original number of crayons
    crayons_after = crayons_before - lost_or_given

    return crayons_after","{'c0': 253.0, 'c1': 70.0}",183.0
236,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked c0 chocolate chip cookies and c1 raisin cookies yesterday. And she baked c2 raisin cookies and c3 chocolate chip cookies this morning.How many raisin cookies did Helen bake?,482.0,"def Problem(c0, c1, c2, c3):
    #Helen baked c0 chocolate chip cookies and c1 raisin cookies yesterday
    raisin_yesterday = c1

    #Helen baked c2 raisin cookies and c3 chocolate chip cookies this morning
    raisin_today = c2

    #The total number of raisin cookies Helen baked can be calculated by adding the number of raisin cookies she baked yesterday and today
    total_raisin = raisin_yesterday + raisin_today

    return total_raisin","{'c0': 144.0, 'c1': 397.0, 'c2': 85.0, 'c3': 403.0}",482.0
237,Rachel picked c0 ripe apples from her tree. Now the tree has c1 apples still on it. If c2 of those are ripe and the rest are unripeHow many ripe apples did the tree have to begin with?,8.0,"def Problem(c0, c1, c2):
    #the number of ripe apples Rachel picked is c0
    picked = c0

    #the number of apples still on the tree is c1
    remaining = c1

    #the number of ripe apples still on the tree is c2
    ripe_on_tree = c2

    #the total number of ripe apples before Rachel picked any can be calculated by adding the number of ripe apples she picked to the number of ripe apples still on the tree
    total_ripe = picked + ripe_on_tree

    return total_ripe","{'c0': 2.0, 'c1': 7.0, 'c2': 6.0}",8.0
238,An industrial machine made c0 shirts yesterday and c1 shirts today. It can make c2 shirts a minute.How many minutes did the machine work yesterday?,3.0,"def Problem(c0, c1, c2):
    #the machine made c0 shirts yesterday
    shirts_yesterday = c0

    #the machine made c1 shirts today
    shirts_today = c1

    #the machine can make c2 shirts a minute
    shirts_per_minute = c2

    #the total number of shirts made by the machine
    total_shirts = shirts_yesterday + shirts_today

    #the number of minutes the machine worked yesterday can be calculated by dividing the total number of shirts by the number of shirts made per minute
    minutes_worked_yesterday = total_shirts / shirts_per_minute

    return minutes_worked_yesterday","{'c0': 9.0, 'c1': 44.0, 'c2': 3.0}",17.666666666666668
239,Zachary did c0 push-ups in gym class today. David did c1 more push-ups than Zachary. John did c2 push-ups less than David.How many push-ups did John do?,69.0,"Let's think about it step by step:

def Problem(c0, c1, c2):
    #Zachary did c0 push-ups
    zachary = c0

    #David did c1 more push-ups than Zachary
    david = zachary + c1

    #John did c2 push-ups less than David
    john = david - c2

    return john","{'c0': 51.0, 'c1': 22.0, 'c2': 4.0}",69.0
240,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked c0 chocolate chip cookies and c1 raisin cookies yesterday. And she baked c2 raisin cookies and c3 chocolate chip cookies this morning.How many more raisin cookies did Helen bake yesterday compared to today?,20.0,"def Problem(c0, c1, c2, c3):
    #Helen baked c0 chocolate chip cookies and c1 raisin cookies yesterday
    raisin_yesterday = c1

    #Helen baked c2 raisin cookies and c3 chocolate chip cookies this morning
    raisin_today = c2

    #The difference in the number of raisin cookies baked yesterday and today can be calculated by subtracting the number of raisin cookies baked today from the number baked yesterday
    difference = raisin_yesterday - raisin_today

    return difference","{'c0': 519.0, 'c1': 300.0, 'c2': 280.0, 'c3': 359.0}",20.0
241,"A grocery store had c0 bottles of regular soda, c1 bottles of diet soda and c2 bottles of lite soda.How many more bottles of regular soda did they have than diet soda?",21.0,"def Problem(c0, c1, c2):
    #number of regular soda bottles
    regular = c0

    #number of diet soda bottles
    diet = c1

    #calculate the difference between regular and diet soda bottles
    difference = regular - diet

    return difference","{'c0': 81.0, 'c1': 60.0, 'c2': 60.0}",21.0
242,Randy has some blocks. He uses c0 blocks to build a tower. If there are c1 blocks leftHow many blocks did he have at the start?,90.0,"Let's think about it step by step:

def Problem(c0, c1):
    #Randy used c0 blocks to build a tower
    used_blocks = c0

    #There are c1 blocks left after building the tower
    left_blocks = c1

    #The number of blocks Randy had at the start can be calculated by adding the number of used blocks to the number of left blocks
    start_blocks = used_blocks + left_blocks

    return start_blocks","{'c0': 52.0, 'c1': 38.0}",90.0
243,Edward had $ c0. He spent some money. Now he has $ 3.How much money did Edward spend?,10.0,"def Problem(c0):
    #Edward had c0 dollars
    initial_money = c0

    #Now he has 3 dollars
    final_money = 3

    #The amount of money he spent can be calculated by subtracting the final amount from the initial amount
    money_spent = initial_money - final_money

    return money_spent",{'c0': 13.0},10.0
244,Ed had c0 more marbles than Doug. Ed lost some of his marbles at the playground. Now Ed has c1 more marbles than doug.How many marbles did Ed lose?,11.0,"Let's think about it step by step:

def Problem(c0, c1):
    #Ed had c0 more marbles than Doug
    ed_marbles = c0 + doug_marbles

    #Ed lost some of his marbles at the playground
    ed_marbles_lost = ed_marbles - c1

    #Now Ed has c1 more marbles than Doug
    doug_marbles = ed_marbles_lost - c1

    #The number of marbles Ed lost can be calculated by subtracting the number of marbles he has now from the number he had before losing some
    ed_marbles_lost = ed_marbles - ed_marbles_lost

    return ed_marbles_lost","{'c0': 19.0, 'c1': 8.0}",
245,They decided to hold the party in their backyard. They have c0 sets of tables and each set has c1 chairs. There are also c2 chairs extra.How many chairs do they have for the guests?,174.0,"def Problem(c0, c1, c2):
    #each set of tables has c1 chairs
    chairs_per_table = c1

    #they have c0 sets of tables
    num_tables = c0

    #they also have c2 extra chairs
    extra_chairs = c2

    #The total number of chairs they have for the guests can be calculated by multiplying the number of tables by the number of chairs per table and adding the extra chairs
    total_chairs = (num_tables * chairs_per_table) + extra_chairs

    return total_chairs","{'c0': 12.0, 'c1': 14.0, 'c2': 6.0}",174.0
246,The Ferris wheel in paradise park has c0 small seats and c1 large seats. Each small seat can hold c2 people and large seat can hold c3 people.How many people can ride the Ferris wheel on large seats?,84.0,"def FerrisWheel(c0, c1, c2, c3):
    #calculate the total number of people that can ride on small seats
    small_capacity = c0 * c2

    #calculate the total number of people that can ride on large seats
    large_capacity = c1 * c3

    return large_capacity","{'c0': 3.0, 'c1': 7.0, 'c2': 16.0, 'c3': 12.0}",84.0
247,There are c0 houses in a block. If a mailman has to give c1 pieces of junk mail to each house in each blockHow many pieces of junk mail should he give each block?,640.0,"def Problem(c0, c1):
    #there are c0 houses in the block
    houses = c0

    #the mailman has to give c1 pieces of junk mail to each house
    mail_per_house = c1

    #the total number of pieces of junk mail the mailman has to give to the block can be calculated by multiplying the number of houses by the number of pieces of junk mail per house
    total_mail = houses * mail_per_house

    return total_mail","{'c0': 20.0, 'c1': 32.0}",640.0
248,"A grocery store had c0 bottles of regular soda, c1 bottles of diet soda and c2 apples.How many more bottles than apple did they have?",26.0,"def Problem(c0, c1, c2):
    #calculate the total number of bottles
    total_bottles = c0 + c1

    #calculate the difference between the total number of bottles and the number of apples
    difference = total_bottles - c2

    return difference","{'c0': 72.0, 'c1': 32.0, 'c2': 78.0}",26.0
249,There are c0 baskets of peaches. Each basket has c1 red peaches and c2 green peaches.How many green peaches are in the baskets altogether?,14.0,"def Problem(c0, c1, c2):
    #there are c0 baskets of peaches
    baskets = c0

    #each basket has c1 red peaches and c2 green peaches
    green_per_basket = c2

    #The total number of green peaches can be calculated by multiplying the number of baskets by the number of green peaches per basket
    total_green = baskets * green_per_basket

    return total_green","{'c0': 7.0, 'c1': 10.0, 'c2': 2.0}",14.0
250,Winter is almost here and most animals are migrating to warmer countries. There are c0 bird families living near the mountain. c1 new bird families came to live near the mountain from the arctic while c2 bird families flew away further south for winter.How many bird families were left near the mountain?,27.0,"def bird_families(c0, c1, c2):
    #calculate the total number of bird families near the mountain after migration
    total_bird_families = c0 + c1 - c2
    return total_bird_families","{'c0': 3.0, 'c1': 26.0, 'c2': 2.0}",27.0
251,Because of the decision Sofia asked the students to suggest specific types of food. If c0 students suggested adding mashed potatoes c1 suggested adding bacon to the menu and c2 suggested adding tomatoesHow many more students suggested mashed potatoes than those that suggested tomatoes?,65.0,"def Problem(c0, c1, c2):
    #number of students who suggested mashed potatoes
    mashed_potatoes = c0

    #number of students who suggested tomatoes
    tomatoes = c2

    #difference between the number of students who suggested mashed potatoes and tomatoes
    difference = mashed_potatoes - tomatoes

    return difference","{'c0': 144.0, 'c1': 467.0, 'c2': 79.0}",65.0
252,Jesse's rooms are c0 feet long and c1 feet wide. If she has c2 rooms in allHow much carpet does she need to cover the floors of all rooms?,6840.0,"def Problem(c0, c1, c2):
    #calculate the area of one room
    room_area = c0 * c1

    #calculate the total area of all rooms
    total_area = room_area * c2

    return total_area","{'c0': 19.0, 'c1': 18.0, 'c2': 20.0}",6840.0
253,Rachel had to complete c0 pages of math homework. If she had to complete c1 more pages of reading homework than math homeworkHow many pages did she have to complete in all?,23.0,"def total_homework(c0, c1):
    # Rachel had to complete c0 pages of math homework
    math_homework = c0

    # Rachel had to complete c1 more pages of reading homework than math homework
    reading_homework = c0 + c1

    # The total number of pages Rachel had to complete is the sum of math and reading homework
    total_pages = math_homework + reading_homework

    return total_pages","{'c0': 10.0, 'c1': 3.0}",23.0
254,In a school there are c0 girls and the rest are boys. If there are c1 more boys than girlsHow many pupils are there in that school?,1542.0,"def Problem(c0, c1):
    #there are originally c0 girls in the school
    girls = c0

    #the rest of the pupils are boys
    boys = total - girls

    #there are c1 more boys than girls
    boys_more = c1

    #the total number of pupils can be calculated by adding the number of girls and boys
    total = girls + boys

    #the number of boys can be calculated by adding the number of girls and the number of boys more than girls
    boys = girls + boys_more

    #the total number of pupils can be calculated again by adding the number of girls and the number of boys
    total = girls + boys

    return total","{'c0': 700.0, 'c1': 142.0}",
255,A waiter had c0 customers. c1 customers left.How many customers does he still have?,9.0,"def Problem(c0, c1):
    #there are originally c0 customers
    customers_before = c0

    #c1 customers left
    customers_left = c1

    #The number of customers still remaining can be calculated by subtracting the number of customers left from the original number of customers
    customers_remaining = customers_before - customers_left

    return customers_remaining","{'c0': 14.0, 'c1': 5.0}",9.0
256,Lucy went to the grocery store. She bought c0 packs of cookie and c1 packs of cake. In the end she had c2 amount of change remaining.How many packs of groceries did she buy in all?,14.0,"Let's think about it step by step:

def Problem(c0, c1, c2):
    #Lucy bought c0 packs of cookie
    cookies = c0

    #Lucy bought c1 packs of cake
    cakes = c1

    #Lucy had c2 amount of change remaining
    change = c2

    #The total amount spent on groceries can be calculated by subtracting the change from the total cost of groceries
    total_cost = (cookies + cakes) - change

    return total_cost

#Alternatively, we can calculate the total number of packs of groceries bought by adding the number of packs of cookies and cakes
def Problem(c0, c1, c2):
    #Lucy bought c0 packs of cookie
    cookies = c0

    #Lucy bought c1 packs of cake
    cakes = c1

    #Lucy had c2 amount of change remaining
    change = c2

    #The total number of packs of groceries bought can be calculated by adding the number of packs of cookies and cakes
    total_packs = cookies + cakes

    return total_packs","{'c0': 2.0, 'c1': 12.0, 'c2': 56.0}",14.0
257,Mary is baking a cake. The recipe calls for c0 cups of sugar and c1 cups of flour. She already put in c2 cups of flour and c3 cups of sugar.How many more cups of sugar does she need to add?,1.0,"def sugar_needed(c0, c1, c2, c3):
    #calculate how much sugar is already added
    sugar_added = c3

    #calculate how much sugar is needed
    sugar_needed = c0 - sugar_added

    return sugar_needed","{'c0': 11.0, 'c1': 9.0, 'c2': 12.0, 'c3': 10.0}",1.0
258,Marco and his dad went strawberry picking. His strawberries weighed c0 pounds while his dad's strawberries weighed c1 pounds.Together how much did their strawberries weigh?,40.0,"def Problem(c0, c1):
    #Marco's strawberries weighed c0 pounds
    marco_weight = c0

    #His dad's strawberries weighed c1 pounds
    dad_weight = c1

    #The total weight of their strawberries can be calculated by adding Marco's and his dad's strawberry weights
    total_weight = marco_weight + dad_weight

    return total_weight","{'c0': 8.0, 'c1': 32.0}",40.0
259,Kelly gives away c0 nintendo games.How many did she have initially if she still has c1 games left?,183.0,"Let's think about it step by step:

def Problem(c0, c1):
    #Kelly gives away c0 nintendo games
    games_given_away = c0

    #Kelly still has c1 games left
    games_left = c1

    #The number of games Kelly initially had can be calculated by adding the number of games given away to the number of games left
    initial_games = games_given_away + games_left

    return initial_games","{'c0': 91.0, 'c1': 92.0}",183.0
260,The Razorback t-shirt shop makes $ c0 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of c1 t-shirts. If they sold c2 t-shirts during the Arkansas gameHow many t-shirts did they sell during the Texas tech game?,127.0,"def Problem(c0, c1, c2):
    #they sold c2 t-shirts during the Arkansas game
    sold_arkansas = c2

    #they sold a total of c1 t-shirts during both games
    total_sold = c1

    #the number of t-shirts sold during the Texas tech game can be calculated by subtracting the number of t-shirts sold during the Arkansas game from the total number of t-shirts sold
    sold_texas = total_sold - sold_arkansas

    return sold_texas","{'c0': 106.0, 'c1': 242.0, 'c2': 115.0}",127.0
261,The Razorback t-shirt shop makes $ c0 dollars off each t-shirt sold. During the Arkansas and Texas tech game they made $ c1 by selling t-shirts.How many t-shirts did they sell?,10.0,"def Problem(c0, c1):
    #each t-shirt sold makes c0 dollars
    revenue_per_shirt = c0

    #the total revenue made during the game is c1 dollars
    total_revenue = c1

    #The number of t-shirts sold can be calculated by dividing the total revenue by the revenue per shirt
    shirts_sold = total_revenue / revenue_per_shirt

    return shirts_sold","{'c0': 23.0, 'c1': 230.0}",10.0
262,Randy has c0 blocks. He uses c1 blocks to build a house and c2 blocks to build a tower.How many more blocks did he use to build the house than he did to build the tower?,26.0,"def Problem(c0, c1, c2):
    #Randy has c0 blocks
    blocks_before = c0

    #He uses c1 blocks to build a house
    house_blocks = c1

    #He uses c2 blocks to build a tower
    tower_blocks = c2

    #The difference between the number of blocks used to build the house and the number of blocks used to build the tower can be calculated by subtracting the number of tower blocks from the number of house blocks
    difference = house_blocks - tower_blocks

    return difference","{'c0': 90.0, 'c1': 89.0, 'c2': 63.0}",26.0
263,Allan brought c0 balloons and Jake brought c1 balloons to the park.How many more balloons did Jake have than Allan in the park?,1.0,"def Problem(c0, c1):
    #Allan brought c0 balloons
    allan_balloons = c0

    #Jake brought c1 balloons
    jake_balloons = c1

    #The difference between the number of balloons Jake brought and the number Allan brought is the number of balloons Jake had more than Allan
    more_balloons = jake_balloons - allan_balloons

    return more_balloons","{'c0': 2.0, 'c1': 3.0}",1.0
264,"Every day Ryan spends c0 hours on learning english, c1 hours on learning chinese and c2 hours on learning spanish.How many more hours does he spend on learning english than he does on learning spanish?",3.0,"def Problem(c0, c1, c2):
    #Ryan spends c0 hours on learning english
    english_hours = c0

    #Ryan spends c2 hours on learning spanish
    spanish_hours = c2

    #The difference between the hours spent on learning english and spanish can be calculated by subtracting the spanish hours from the english hours
    difference = english_hours - spanish_hours

    return difference","{'c0': 7.0, 'c1': 2.0, 'c2': 4.0}",3.0
265,Robin has c0 packages of gum. There are c1 pieces in each package. Robin has c2 extra pieces of gum.How many pieces of gum does Robin have?,997.0,"def Problem(c0, c1, c2):
    #Robin has c0 packages of gum
    packages = c0

    #There are c1 pieces in each package
    pieces_per_package = c1

    #Robin has c2 extra pieces of gum
    extra_pieces = c2

    #The total number of pieces of gum Robin has can be calculated by multiplying the number of packages by the number of pieces per package and adding the extra pieces
    total_pieces = (packages * pieces_per_package) + extra_pieces

    return total_pieces","{'c0': 43.0, 'c1': 23.0, 'c2': 8.0}",997.0
266,Paul had c0 books. After selling some books in a garage sale and giving c1 books to his friend he had c2 books left.How many books did he sell in the garage sale?,11.0,"def Problem(c0, c1, c2):
    #Paul had c0 books
    books_before = c0

    #After selling some books in a garage sale and giving c1 books to his friend he had c2 books left
    books_after = c2

    #The number of books he sold in the garage sale can be calculated by subtracting the number of books he gave to his friend and the number of books he had left from the original number of books
    sold = books_before - books_after + c1

    return sold","{'c0': 108.0, 'c1': 35.0, 'c2': 62.0}",81.0
267,For the walls of the house he would use c0 large planks of wood and c1 small planks. If each large plank of wood needs c2 pieces of nails to be secured and each small plank needs c3 nails.How many planks does John need for the house wall?,29.0,"def Problem(c0, c1, c2, c3):
    #calculate the total number of planks needed by adding the number of large and small planks
    total_planks = c0 + c1

    #calculate the total number of nails needed by multiplying the number of large planks by the number of nails per large plank and adding it to the number of small planks multiplied by the number of nails per small plank
    total_nails = (c0 * c2) + (c1 * c3)

    return total_planks, total_nails","{'c0': 12.0, 'c1': 17.0, 'c2': 14.0, 'c3': 25.0}","(29.0, 593.0)"
268,Melissa played c0 games and scored a total of c1 points scoring the same for each game.How many points did she score in each game?,27.0,"Let's think about it step by step:

def Problem(c0, c1):
    #Melissa played c0 games
    games_played = c0

    #Melissa scored a total of c1 points
    total_points = c1

    #To find out how many points she scored in each game, we can divide the total points by the number of games played
    points_per_game = total_points / games_played

    return points_per_game","{'c0': 3.0, 'c1': 81.0}",27.0
269,Nell collects cards. She had c0 baseball cards and c1 Ace cards. She gave some of her cards to Jeff and now has c2 baseball cards and c3 Ace cards left.How many more Ace cards than baseball cards does Nell have?,91.0,"def Problem(c0, c1, c2, c3):
    #Nell had c0 baseball cards and c1 Ace cards
    baseball_before = c0
    ace_before = c1

    #Nell gave some of her cards to Jeff and now has c2 baseball cards and c3 Ace cards left
    baseball_after = c2
    ace_after = c3

    #calculate how many cards Nell gave to Jeff
    baseball_gave = baseball_before - baseball_after
    ace_gave = ace_before - ace_after

    #calculate how many more Ace cards than baseball cards Nell has
    difference = ace_after - baseball_after

    return difference","{'c0': 246.0, 'c1': 214.0, 'c2': 404.0, 'c3': 495.0}",91.0
270,Jerry had c0 action figures on a shelf in his room. Later he added c1 more action figures to the shelf and removed c2 old ones.How many action figures were on his shelf in all?,7.0,"def total_action_figures(c0, c1, c2):
    # Jerry had c0 action figures on the shelf
    initial_figures = c0

    # Jerry added c1 more action figures to the shelf
    added_figures = c1

    # Jerry removed c2 old action figures from the shelf
    removed_figures = c2

    # The total number of action figures on the shelf can be calculated by adding the initial figures and the added figures, and then subtracting the removed figures
    total_figures = initial_figures + added_figures - removed_figures

    return total_figures","{'c0': 8.0, 'c1': 4.0, 'c2': 5.0}",7.0
