,question,answer,response,mapping,response_answer,flag
144," A teacher had 29 worksheets to grade. If she graded 25, but then another 29 were turned in, how many worksheets would she have to grade? ",33.0," The teacher had 29 worksheets to grade. She graded 25, but then another 29 were turned in. So she would have to grade 54 - 25 = 29. The answer is 29.",,29.0,0
145, In fourth grade there were 35 students at the start of the year. During the year 10 students left and 10 new students came to school. How many students were in fourth grade at the end? ,35.0,"  In fourth grade there were 35 students at the start of the year. 10 students left, and 10 new students came. So the answer is 35 - 10 + 10 = 35.",,35.0,1
146," For the school bake sale Carol made 19 cupcakes. If she sold 6 of them and then made 27 more, how many cupcakes would she have? ",40.0, Carol would have 19 + 27 = 46 cupcakes.,,46.0,1
147, A store had 40 oranges in a bin. If they threw away 37 of the old ones and put 7 new ones in the bin how many would be in the bin? ,10.0, The store had 40 oranges in the bin. They threw away 37 of the old ones and put 7 new ones in the bin. So there would be 40 - 37 + 7 = 10. The answer is 10.,,10.0,0
148," At the arcade Victor won 46 tickets. If he spent 27 tickets on a beanie and later won 39 more tickets, how many would he have? ",58.0," Victor had 46 tickets to start with. He spent 27 tickets on a beanie, so he would have 46 - 27 = 19 tickets left. Then he won 39 more tickets, so he would have 19 + 39 = 58 tickets in total.",,58.0,1
149," Chloe picked 48 carrots from her garden. If she threw out 45 of them and then picked 42 more the next day, how many carrots would she have total? ",45.0, Chloe would have a total of 48 - 45 + 42 = 45 carrots.,,45.0,1
150," Sam had 10 socks. If he threw away 3 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",43.0, 10 + 36 = 46,,46.0,1
151," Maria had 14 bottles of water in her fridge. If she drank 8 of them and then bought 45 more, how many bottles would she have? ",51.0,"  Maria had 14 bottles of water in her fridge. If she drank 8 of them and then bought 45 more, she would have 45 + (14 - 8) = 45 + 6 = 51 bottles in total.",,51.0,1
152," A teacher had 34 worksheets to grade. If she graded 7, but then another 36 were turned in, how many worksheets would she have to grade? ",63.0," The teacher had 34 worksheets to grade. She graded 7, but then another 36 were turned in. So she would have to grade 7 + 36 = 43.",,43.0,1
153," At the fair there were 7 people in line for the bumper cars. If 4 of them got tired of waiting and left and 8 more got in line, how many people would be in line? ",11.0, There are 7 people originally. Then there were 7 + 8 = 15. So the answer is 15.,,15.0,1
154," Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? ",19.0," Emily had 7 coloring books. If she gave away 2 of them, she would have 7 - 2 = 5. But she bought 14 more, so she would have 5 + 14 = 19. The answer is 19.",,19.0,0
155," At the arcade Dave won 25 tickets. If he spent 22 tickets on a beanie and later won 15 more tickets, how many would he have? ",18.0," Dave had 25 tickets to start with. Then he spent 22 tickets on a beanie, so he would have 3 tickets left. Then he won 15 more tickets, so he would have 3 + 15 = 18 tickets in the end.",,18.0,1
156," Robin had 30 songs on her mp3 player. If she deleted 8 old songs from it and then added 10 new songs, how many songs does she have on her mp3 player? ",32.0, Robin had 30 songs on her mp3 player. She deleted 8 old songs and added 10 new songs. So she has 30 - 8 + 10 = 32 songs on her mp3 player.,,3.0,1
157," The school cafeteria had 23 apples. If they used 20 to make lunch for the students and then bought 6 more, how many apples would they have? ",9.0, The school cafeteria had 23 apples. They used 20 to make lunch for the students and then bought 6 more. So they would have 23 + 6 = 29. The answer is 29.,,29.0,0
158," Janet was playing a video game and had 38 lives. In a hard part of the game she lost 16 lives. If she got 32 more lives in the next level, how many lives would she have? ",54.0,  She would have 38 + 32 = 70.,,70.0,1
159," Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total? ",61.0, Megan would have 19 + 46 = 65 carrots in total.,,65.0,1
160," Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have? ",71.0," Roger had 45 dollars in January. He spent 20 dollars by March, so he would have 45 - 20 = 25 dollars left. If he got another 46 dollars from his mom, he would have 25 + 46 = 71 dollars in total.",,71.0,1
161," The school cafeteria had 17 apples. If they used 2 to make lunch for the students and then bought 23 more, how many apples would they have? ",38.0, The school cafeteria had 17 apples. They used 2 to make lunch for the students and then bought 23 more. So they would have 23 + (17 - 2) = 38 apples in total.,,38.0,1
162," Janet was playing a video game and had 47 lives. In a hard part of the game she lost 23 lives. If she got 46 more lives in the next level, how many lives would she have? ",70.0, Janet had 47 lives originally. Then she lost 23 lives. So she would have 47 - 23 = 24 lives. The answer is 24.,,24.0,0
163," Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total? ",31.0, Nancy would have a total of 12 + 21 - 2 = 31 carrots.,,31.0,1
164," Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player? ",64.0," Bianca had 34 songs originally. Then she deleted 14 old songs, so she would have 34 - 14 = 20 songs left. Finally, she added 44 new songs, so she would have 20 + 44 = 64 songs in total.",,64.0,1
165," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? ",39.0, Tom had 5 books. He sold 4 of them and then bought 38 new books. So he would have 5 + 38 = 43 books in total.,,43.0,1
166," John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ",27.0, John had 33 socks. He threw away 19 old ones and bought 13 new ones. So he would have 33 - 19 + 13 = 27 socks.,,27.0,1
167," For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ",24.0, Maria would have 19 + 10 - 5 = 24 cupcakes.,,24.0,1
168, A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin? ,34.0, The store had 50 oranges in the bin. They threw away 40 of the old ones and put in 24 new ones. So the answer is 50 - 40 + 24 = 34.,,34.0,1
169, In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school. How many students were in fourth grade at the end? ,11.0, There were 8 students at the start of the year. Then 5 left and 8 came. So there must have been 8 + 8 - 5 = 11. The answer is 11.,,11.0,0
170," Bianca picked 23 carrots from her garden. If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ",60.0, Bianca would have 23 + 47 = 70 carrots in total.,,70.0,1
171," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have? ",47.0," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, she would have 42 + 30 - 25 = 47 bottles.",,47.0,1
172," Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player? ",28.0," Katie had 11 songs originally. Then she deleted 7 old songs, so she had 11 - 7 = 4 songs left. Finally, she added 24 new songs, so she had 4 + 24 = 28 songs in total. The answer is 28.",,28.0,0
173, A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ,31.0, The store had 5 oranges in the bin. They threw away 2 of them and put in 28 new ones. So there would be 28 - 2 + 5 = 31 oranges in the bin.,,31.0,1
174," Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ",67.0, Adam would have 48 - 19 + 38 = 67 books.,,67.0,1
175, In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,37.0, In fourth grade there were 31 students at the start of the year. Then 5 students left and 11 new students came to school. So there must have been 31 + 11 - 5 = 37. The answer is 37.,,37.0,0
176," For the school bake sale Robin made 42 cupcakes. If she sold 22 of them and then made 39 more, how many cupcakes would she have? ",59.0, She would have 42 + 39 - 22 = 59.,,59.0,1
177," A florist had 11 roses. If she sold 2 of them and then later picked 32 more, how many roses would she have? ",41.0," The florist had 11 roses. She sold 2 of them, so she would have 11 - 2 = 9 roses left. Then she picked 32 more, so she would have 9 + 32 = 41 roses in total.",,41.0,1
178," Frank had 11 dollars. At the store he spent $3 on a new game. If he got another 14 dollars for his allowance, how much money does he have now? ",22.0, Frank had 11 dollars. He spent 3 dollars on a new game. So he has 11 - 3 = 8 dollars left. Then he got 14 more dollars. So he has 8 + 14 = 22 dollars in total.,,22.0,1
179," Haley was playing a video game and had 14 lives. In a hard part of the game she lost 4 lives. If she got 36 more lives in the next level, how many lives would she have? ",46.0, Haley would have 36 + 14 = 50 lives.,,50.0,1
180," Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have? ",58.0,"  Luke had 48 dollars in January. Then he spent 11 dollars, so he would have 48 - 11 = 37 dollars. But he got another 21 dollars from his mom, so he would have 37 + 21 = 58 dollars in total.",,58.0,1
181," Emily was playing a video game and had 42 lives. In a hard part of the game she lost 25 lives. If she got 24 more lives in the next level, how many lives would she have? ",41.0," Emily had 42 lives originally. Then she lost 25 lives. So she would have 42 - 25 = 17 lives. If she got 24 more lives, she would have 24 + 17 = 41 lives.",,41.0,1
182," Debby had 30 coloring books. If she gave away 7 of them, but then bought 35 more, how many would she have total? ",58.0," Debby had 30 coloring books. If she gave away 7 of them, she would have given away 7 out of 30, or 1/4. So she would have 3/4, or 3/4*30=22.5, of her original amount. But she bought 35 more, so she would have 22.5+35=57.5 coloring books in total.",,57.5,1
183," The school cafeteria had 12 apples. If they used 8 to make lunch for the students and then bought 19 more, how many apples would they have? ",23.0, The school cafeteria had 12 apples. They used 8 to make lunch for the students and then bought 19 more. So they would have 12 + 19 = 31 apples.,,31.0,1
184," At the fair there were 31 people in line for the bumper cars. If 25 of them got tired of waiting and left and 25 more got in line, how many people would be in line? ",31.0," If there were 31 people in line originally and 25 of them left, then there would be 31 - 25 = 6 people left in line. If 25 more people got in line, then there would be 6 + 25 = 31 people in line. So the answer is 31.",,31.0,1
185," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ",56.0," The florist had 50 roses. She sold 15 of them, so she would have 50 - 15 = 35 roses left. Then she picked 21 more, so she would have 35 + 21 = 56 roses in total.",,56.0,1
186," Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs, how many songs does she have on her mp3 player? ",23.0," Zoe had 6 songs originally. She deleted 3, so now she has 6 - 3 = 3 songs. Then she added 20, so now she has 3 + 20 = 23 songs.",,23.0,1
187," At the arcade Dave won 11 tickets. If he spent 5 tickets on a beanie and later won 10 more tickets, how many would he have? ",16.0, Dave won 11 tickets originally. Then he won 10 more tickets. So he must have 11 + 10 = 21 tickets. The answer is 21.,,21.0,0
188," A waiter had 33 customers to wait on. If 31 customers left and he got another 26 customers, how many customers would he have? ",28.0," The waiter had 33 customers to wait on. If 31 customers left and he got another 26 customers, he would have 33 + 26 - 31 = 28 customers.",,28.0,1
189, In fourth grade there were 11 students at the start of the year. During the year 6 students left and 42 new students came to school. How many students were in fourth grade at the end? ,47.0, There were 11 students at the start of the year. Then there were 42 new students that came. So there must have been 11 + 42 = 53. The answer is 53.,,53.0,0
190," Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? ",33.0," Oliver had 11 socks originally. If he threw away 4 and bought 26, he would have 11 + 26 - 4 = 33 socks.",,33.0,1
191, A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin how many would be in the bin? ,36.0, The store had 40 oranges in the bin. They threw away 25 of the old ones and put 21 new ones in the bin. So there would be 40 - 25 + 21 = 36. The answer is 36.,,36.0,0
192," At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have? ",9.0," Edward won 9 tickets originally. Then he spent 4 tickets on a beanie, so he would have 9 - 4 = 5 tickets left. Then he won 4 more tickets, so he would have a total of 5 + 4 = 9 tickets.",,9.0,1
193, In fourth grade there were 4 students at the start of the year. During the year 3 students left and 42 new students came to school. How many students were in fourth grade at the end? ,43.0,  There were 4 students at the start of the year. Then there were 42 new students that came. So there must have been 42 + 4 = 46. The answer is 46.,,46.0,0
194," Haley picked 28 carrots from her garden. If she threw out 11 of them and then picked 9 more the next day, how many carrots would she have total? ",26.0, Haley would have 28 - 11 + 9 = 26 carrots in total.,,26.0,1
195," Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, how many books would Roger have? ",34.0, Roger had 25 books. He sold 21 and then bought 30. So he would have 25 - 21 + 30 = 34 books.,,34.0,1
196," A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many roses would she have? ",36.0," The florist had 5 roses originally. She sold 3 of them, so she would have 5 - 3 = 2 left. Then she picked 34 more, so she would have 2 + 34 = 36 in total. The answer is 36.",,36.0,0
197," Wendy was playing a video game and had 10 lives. In a hard part of the game she lost 6 lives. If she got 37 more lives in the next level, how many lives would she have? ",41.0, Wendy had 10 lives originally. Then she lost 6 lives. So she would have 10 - 6 = 4 lives left. Then she got 37 more lives. So she would have 4 + 37 = 41 lives in total.,,41.0,1
198," John had 5 dollars. At the store he spent $2 on a new game. If he got another 26 dollars for his allowance, how much money does he have now? ",29.0,  John had 5 dollars. He spent 2 dollars on a new game. So he has 5 - 2 = 3 dollars left. Then he got 26 more dollars. So he has 3 + 26 = 29 dollars in total.,,29.0,1
199," For the school bake sale Chloe made 28 cupcakes. If she sold 25 of them and then made 8 more, how many cupcakes would she have? ",11.0, 28 + 8 = 36,,36.0,1
200," At the town carnival Billy rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets, how many tickets did he use? ",50.0,  Billy rode the ferris wheel 7 times and the bumper cars 3 times. So he used 7 * 5 = 35 tickets for the ferris wheel and 3 * 5 = 15 tickets for the bumper cars. So he used a total of 35 + 15 = 50 tickets.,,50.0,1
201, Chloe was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Chloe have total? ,32.0, Chloe had 4 boxes of clothing. Each box had 2 scarves and 6 mittens. So Chloe had 4 * (2 + 6) = 4 * 8 = 32 pieces of winter clothing.,,32.0,1
202," A waiter had 9 tables he was waiting on, with 7 women and 3 men at each table. How many customers total did the waiter have? ",90.0,"  There were 9 tables with 7 women and 3 men. So there were 9 * 7 = 63 women and 9 * 3 = 27 men. In total, there were 63 + 27 = 90 customers.",,90.0,1
203," April's discount flowers was having a sale where each flower was 3 dollars. If Emily bought 2 roses and 2 daisies, how much did she spend? ",12.0," Emily bought 2 roses and 2 daisies. Each rose costs 3 dollars, and each daisy also costs 3 dollars. So she spent 3 + 3 + 3 + 3 = 12 dollars in total.",,12.0,1
204," Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, how many problems did she have to complete total? ",30.0," Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, she would have had to complete 2 * 5 + 4 * 5 = 30 problems in total.",,30.0,1
205," Wendy was playing a video game where she scores 5 points for each treasure she finds. If she found 4 treasures on the first level and 3 on the second, what would her score be? ",35.0, Wendy would have a score of 5*4 + 5*3 = 40 points.,,40.0,1
206," There were 7 friends playing a video game online when 2 more players joined the game. If each player had 7 lives, how many lives did they have total? ",63.0,"  There were 7 friends playing a video game online when 2 more players joined the game. So there were 7 + 2 = 9 people playing the game. If each player had 7 lives, then they would have 9 * 7 = 63 lives in total.",,63.0,1
207," Paul bought 6 boxes of chocolate candy and 4 boxes of caramel candy. If each box has 9 pieces inside it, how much candy did he have total? ",90.0," There are 6 boxes of chocolate candy and 4 boxes of caramel candy. That is a total of 10 boxes. Each box has 9 pieces of candy, so 10 boxes multiplied by 9 pieces is 90 pieces of candy.",,90.0,1
208," A pet store has 6 bird cages. If each cage has 6 parrots and 2 parakeets in it, how many birds does the pet store have total? ",48.0, There are 6 bird cages. Each cage has 6 parrots and 2 parakeets in it. So the total number of birds is 6 * (6 + 2) = 6 * 8 = 48.,,48.0,1
209," Rachel was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 6 shelves of mystery books and 2 shelves of picture books, how many books did she have total? ",72.0," If she had 6 shelves of mystery books, that's 9 times 6, or 54 mystery books. If she had 2 shelves of picture books, that's 9 times 2, or 18 picture books. So she had 54 + 18 = 72 books in total.",,72.0,1
210, Rachel was unboxing some of her old winter clothes. She found 7 boxes of clothing and inside each box there were 3 scarves and 4 mittens. How many pieces of winter clothing did Rachel have total? ,49.0, Rachel had 7 boxes of clothing. Each box had 3 scarves and 4 mittens. So she had 7*3 + 7*4 = 7*7 = 49 pieces of winter clothing in total.,,49.0,1
211," A pet store has 9 bird cages. If each cage has 2 parrots and 2 parakeets in it, how many birds does the pet store have total? ",36.0, There are 9 bird cages. Each cage has 2 parrots and 2 parakeets in it. So the total number of birds is 9 * (2 + 2) = 9 * 4 = 36.,,36.0,1
212," Cody bought 7 boxes of chocolate candy and 3 boxes of caramel candy. If each box has 8 pieces inside it, how much candy did he have total? ",80.0,  There are 7 boxes of chocolate candy and 3 boxes of caramel candy. So there are 7 * 8 + 3 * 8 = 56 + 24 = 80 pieces of candy in total.,,80.0,1
213," At Billy's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 3 dollars, how much was the bill? ",21.0, The bill was 3 * (2 + 5) = 3 * 7 = 21 dollars.,,21.0,1
214," Paul was collecting cans for recycling. On Saturday he filled 6 bags up and on Sunday he filled 3 more bags. If each bag had 8 cans in it, how many cans did he pick up total? ",72.0,  Paul collected 8 cans × 6 bags + 8 cans × 3 bags = 96 + 24 = 120 cans in total.,,120.0,1
215," While playing a trivia game, Adam answered 5 questions correct in the first half and 5 questions correct in the second half. If each question was worth 5 points, what was his final score? ",50.0, Adam answered 5 questions correctly in the first half and 5 questions correctly in the second half. So his final score would be 5 + 5 = 10.,,10.0,1
216, Haley's favorite band was holding a concert where tickets were 4 dollars each. Haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go. How much did she spend? ,32.0, Haley's favorite band was holding a concert where tickets were 4 dollars each. Haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go. She spent 3*4 + 5*4 = 24 + 20 = 44 dollars.,,44.0,1
217," Luke was putting his spare change into piles. He had 5 piles of quarters and 5 piles of dimes. If each pile had 3 coins in it, how many coins did he have total? ",30.0, 5 piles of quarters has 5*4=20 quarters. 5 piles of dimes has 5*3=15 dimes. So the total number of coins is 20+15=35.,,35.0,1
218, Victor and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Victor bought 6 decks and his friend bought 2 decks? ,64.0, Victor bought 6 decks and his friend bought 2 decks. So they must have spent 8 + 8 + 8 + 8 + 8 + 8 + 8 + 8 = 64. The answer is 64.,,64.0,0
219," Katie had 7 pages of math homework and 3 pages of reading homework. If each page had 9 problems on it, how many problems did she have to complete total? ",90.0,  There are 7 pages of math homework and 3 pages of reading homework. So there are 7 * 9 + 3 * 9 = 72 + 27 = 99. The answer is 99.,,99.0,0
220," Faye was playing a video game where she scores 7 points for each treasure she finds. If she found 2 treasures on the first level and 6 on the second, what would her score be? ",56.0, Faye would have a score of 7*2 + 7*6 = 56.,,56.0,1
221," Gwen was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 3 shelves of mystery books and 5 shelves of picture books, how many books did she have total? ",72.0," If she had 3 shelves of mystery books, that means she had 9 * 3 = 27 mystery books. If she had 5 shelves of picture books, that means she had 9 * 5 = 45 picture books. So she had 27 + 45 = 72 books in total.",,72.0,1
222," There were 2 friends playing a video game online when 2 more players joined the game. If each player had 6 lives, how many lives did they have total? ",24.0," There were 2 friends playing a game. 2 more players joined, so now there's 4 of them. If each player had 6 lives, then the total number of lives would be 4 * 6 = 24.",,24.0,1
223," Wendy bought 4 new chairs and 4 new tables for her house. If she spent 6 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0," Wendy bought 4 new chairs and 4 new tables. So she put together 8 pieces of furniture. If she spent 6 minutes on each piece, she spent 8 * 6 = 48 minutes in total.",,48.0,1
224," April's discount flowers was having a sale where each flower was 3 dollars. If Zoe bought 8 roses and 2 daisies, how much did she spend? ",30.0," Zoe bought 8 roses and 2 daisies. Each rose costs 3 dollars, so she spent 8 * 3 = 24 dollars on roses. Each daisy also costs 3 dollars, so she spent 2 * 3 = 6 dollars on daisies. In total, she spent 24 + 6 = 30 dollars.",,30.0,1
225, Paige was unboxing some of her old winter clothes. She found 6 boxes of clothing and inside each box there were 5 scarves and 5 mittens. How many pieces of winter clothing did Paige have total? ,60.0, Paige had 6 boxes of clothing. Each box had 5 scarves and 5 mittens. So Paige had a total of (6)(5 + 5) = (6)(10) = 60 pieces of winter clothing.,,60.0,1
226," Sam was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 3 more bags. If each bag had 6 cans in it, how many cans did he pick up total? ",42.0, Sam collected 6 cans * 4 bags + 6 cans * 3 bags = 72 cans,,72.0,1
227, George was working as a sacker at a grocery store where he made 5 dollars an hour. On Monday he worked 7 hours and on Tuesday he worked 2 hours. How much money did George make in those two days? ,45.0," George worked 7 hours on Monday and 2 hours on Tuesday. So he worked a total of 9 hours. He made 5 dollars an hour, so he made 5 * 9 = 45 dollars in those two days.",,45.0,1
228," While playing a trivia game, Frank answered 3 questions correct in the first half and 2 questions correct in the second half. If each question was worth 3 points, what was his final score? ",15.0," Frank answered 3 questions right in the first half, for a total of 9 points. Then he answered 2 questions right in the second half, for a total of 6 points. So his final score is 9 + 6 = 15.",,15.0,1
229, Edward and his friend were buying trick decks from the magic shop for 9 dollars each. How much did they spend if Edward bought 4 decks and his friend bought 4 decks? ,72.0, Edward and his friend bought 4 decks each. So they must have spent 4 * 9 = 36 dollars.,,36.0,1
230, Tom and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Tom bought 3 decks and his friend bought 5 decks? ,64.0, Tom and his friend bought 3 decks and 5 decks. So they bought 8 decks in total. 8 multiplied by 8 is 64. So they spent 64 dollars.,,64.0,1
231," While shopping for music online, Megan bought 2 country albums and 8 pop albums. Each album came with a lyric sheet and had 7 songs. How many songs did Megan buy total? ",70.0," Megan bought 2 + 8 = 10 albums. Each album has 7 songs, so she bought 10 * 7 = 70 songs in total.",,70.0,1
232, Victor was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 5 hours and on Tuesday he worked 5 hours. How much money did Victor make in those two days? ,60.0," Victor worked 5 hours on Monday and 5 hours on Tuesday. In total, he worked 10 hours. He made $6 per hour, so he made $60 in total.",,60.0,1
233," A pet store has 6 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",54.0, There are 6 bird cages. Each cage has 2 parrots and 7 parakeets in it. So there are 2*6 + 7*6 = 36 birds in total.,,36.0,1
234," Maria bought 2 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",32.0," It took her 8 minutes per piece, so it would have taken her 8 * 2 + 8 * 2 = 32 minutes to finish.",,32.0,1
235," Olivia was playing a video game where she scores 8 points for each treasure she finds. If she found 2 treasures on the first level and 2 on the second, what would her score be? ",32.0, Olivia would have 8 * 2 + 8 * 2 = 8 + 8 = 16 points.,,16.0,1
236," A waiter had 6 tables he was waiting on, with 3 women and 5 men at each table. How many customers total did the waiter have? ",48.0,  There were 6 tables with 3 women and 5 men. So there were 3*6 + 5*6 = 36 customers in total.,,36.0,1
237," Faye was selling her necklaces at a garage sale. She sold 3 bead necklaces and 7 gem stone necklaces. If each necklace cost 7 dollars, how much money did she earn? ",70.0," Faye sold 3 bead necklaces and 7 gem stone necklaces. So she must have sold a total of 3 + 7 = 10 necklaces. If each necklace cost 7 dollars, then she earned 10 * 7 = 70 dollars. The answer is 70.",,70.0,0
238," At the town carnival Oliver rode the ferris wheel 5 times and the bumper cars 4 times. If each ride cost 7 tickets, how many tickets did he use? ",63.0, Oliver rode the ferris wheel 5 times and the bumper cars 4 times. So he used 5 + 4 = 9 tickets in total.,,9.0,1
239," There were 5 friends playing a video game online when 2 more players joined the game. If each player had 8 lives, how many lives did they have total? ",56.0, There were 5 friends originally. Then there were 7 friends after 2 more joined. So there must have been 7*8 = 56. The answer is 56.,,56.0,0
240," Katie was selling her necklaces at a garage sale. She sold 4 bead necklaces and 3 gem stone necklaces. If each necklace cost 3 dollars, how much money did she earn? ",21.0," Katie sold 4 bead necklaces and 3 gem stone necklaces. So she must have sold 4 + 3 = 7 necklaces in total. If each necklace cost 3 dollars, then she earned 7 * 3 = 21 dollars in total.",,21.0,1
241, Edward was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 3 hours and on Tuesday he worked 5 hours. How much money did Edward make in those two days? ,48.0," Edward worked 3 hours on Monday and 5 hours on Tuesday. So he worked a total of 8 hours. He made $6 an hour, so he made $6 * 8 = $48 in those two days.",,48.0,1
242," While playing a trivia game, Mike answered 3 questions correct in the first half and 5 questions correct in the second half. If each question was worth 3 points, what was his final score? ",24.0," Mike answered 3 + 5 = 8 questions correctly. Each question was worth 3 points, so his final score was 8 * 3 = 24.",,24.0,1
243," Amy was playing a video game where she scores 4 points for each treasure she finds. If she found 6 treasures on the first level and 2 on the second, what would her score be? ",32.0,  She would have 4*6 + 4*2 = 4*8 = 32 points.,,32.0,1
244," A waiter had 9 tables he was waiting on, with 4 women and 3 men at each table. How many customers total did the waiter have? ",63.0,  There were 9 tables with 4 women and 3 men. So there were 9 * (4 + 3) = 9 * 7 = 63 customers in total.,,63.0,1
245," Chloe was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 5 shelves of mystery books and 4 shelves of picture books, how many books did she have total? ",54.0, 5 shelves with 6 books each is 5 * 6 = 30. 4 shelves with 6 books each is 4 * 6 = 24. So she has 30 + 24 = 54 books.,,54.0,1
246," While shopping for music online, Isabel bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Isabel buy total? ",72.0, Isabel bought 6 country albums and 2 pop albums. So she bought 6*9 + 2*9 = 72 + 18 = 90 songs in total.,,90.0,1
247," At Oliver's Restaurant a group with 2 adults and 4 children came in to eat. If each meal cost 3 dollars, how much was the bill? ",18.0, The bill was 3 * (2 + 4) = 3 * 6 = 18.,,18.0,1
248," Tiffany had 6 pages of math homework and 4 pages of reading homework. If each page had 3 problems on it, how many problems did she have to complete total? ",30.0," Tiffany had 6 pages of math homework and 4 pages of reading homework. If each page had 3 problems on it, she had to complete 18 math problems and 12 reading problems, for a total of 18 + 12 = 30.",,30.0,1
249," April's discount flowers was having a sale where each flower was 3 dollars. If Robin bought 5 roses and 4 daisies, how much did she spend? ",27.0, 3(5)+3(4)= 3*9= 27 she spent 27 dollars,,27.0,1
250, Zoe was unboxing some of her old winter clothes. She found 8 boxes of clothing and inside each box there were 4 scarves and 6 mittens. How many pieces of winter clothing did Zoe have total? ,80.0, There are 8 boxes and each has 4 scarves and 6 mittens. So that is 8 * (4 + 6) = 8 * 10 = 80.,,80.0,1
251," There were 2 friends playing a video game online when 2 more players joined the game. If each player had 3 lives, how many lives did they have total? ",12.0," There were 2 friends playing a game. 2 more players joined, so now there's 4 players in total. Each player has 3 lives. So the total number of lives is 4 * 3 = 12.",,12.0,1
252," Adam bought 2 boxes of chocolate candy and 5 boxes of caramel candy. If each box has 4 pieces inside it, how much candy did he have total? ",28.0," There are 2 boxes of chocolate candy and 5 boxes of caramel candy. So that is a total of 2 + 5 = 7 boxes. Each box has 4 pieces, so that is 4 x 7 = 28 pieces. The answer is 28.",,28.0,0
253," A pet store has 8 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",72.0, There are 8 bird cages. Each cage has 2 parrots and 7 parakeets. So there are 8 * (2 + 7) = 8 * 9 = 72. The answer is 72.,,72.0,0
254, Lana's favorite band was holding a concert where tickets were 6 dollars each. Lana bought 8 tickets for herself and her friends and 2 extra tickets in case anyone else wanted to go. How much did she spend? ,60.0, Lana spent 8 * 6 + 2 * 6 = 48 + 12 = 60 dollars.,,60.0,1
