,question,answer,response,mapping,response_answer
220,Mary is baking a cake. The recipe calls for c0 cups of flour c1 cups of sugar and c2 cups of salt. She already put in c3 cups of flour.How many more cups of flour does she need to add?,1.0,"def Problem(c0, c1, c2, c3):
    #Mary needs c0 cups of flour for the recipe
    flour_needed = c0

    #Mary already put in c3 cups of flour
    flour_added = c3

    #The number of cups of flour Mary still needs to add can be calculated by subtracting the amount of flour she already added from the amount of flour needed for the recipe
    flour_remaining = flour_needed - flour_added

    return flour_remaining","{'c0': 12.0, 'c1': 5.0, 'c2': 49.0, 'c3': 11.0}",1.0
221,The Razorback t-shirt shop makes $ c0 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of c1 t-shirts. If they sold c2 t-shirts during the Arkansas gameHow much money did they make from selling the t-shirts during the Texas tech game?,1092.0,"def Problem(c0, c1, c2):
    #The Razorback t-shirt shop makes c0 dollars off each t-shirt sold
    price_per_tshirt = c0

    #They sold a total of c1 t-shirts during both games
    total_tshirts_sold = c1

    #They sold c2 t-shirts during the Arkansas game
    tshirts_sold_at_arkansas_game = c2

    #The number of t-shirts sold during the Texas tech game can be calculated by subtracting the number of t-shirts sold during the Arkansas game from the total number of t-shirts sold
    tshirts_sold_at_texas_tech_game = total_tshirts_sold - tshirts_sold_at_arkansas_game

    #The amount of money made from selling t-shirts during the Texas tech game can be calculated by multiplying the number of t-shirts sold during the Texas tech game by the price per t-shirt
    money_made_at_texas_tech_game = tshirts_sold_at_texas_tech_game * price_per_tshirt

    return money_made_at_texas_tech_game","{'c0': 78.0, 'c1': 186.0, 'c2': 172.0}",1092.0
222,There are c0 different movies and c1 different books in the ' crazy silly school ' series. If you read c2 of the books and watched c3 of the moviesHow many more books do you still have to read?,15.0,"def Problem(c0, c1, c2, c3):
    #calculate the number of books left to read by subtracting the number of books read from the total number of books
    books_left = c1 - c2
    
    return books_left","{'c0': 62.0, 'c1': 19.0, 'c2': 4.0, 'c3': 34.0}",15.0
223,We ordered some pizzas. Each pizza has c0 slices. If there were a total of c1 slicesHow many pizzas did we order?,14.0,"def Problem(c0, c1):
    #each pizza has c0 slices
    slices_per_pizza = c0

    #there were a total of c1 slices
    total_slices = c1

    #the number of pizzas can be calculated by dividing the total number of slices by the number of slices per pizza
    pizzas_ordered = total_slices // slices_per_pizza

    return pizzas_ordered","{'c0': 2.0, 'c1': 28.0}",14.0
224,Rebecca wants to split a collection of eggs into groups of c0. Rebecca has c1 bananas c2 eggs and c3 marbles.How many groups will be created?,3.0,"def Problem(c0, c1, c2, c3):
    #Rebecca wants to split the eggs into groups of c0
    group_size = c0

    #Rebecca has c2 eggs
    eggs = c2

    #The number of groups that can be created can be calculated by dividing the number of eggs by the group size
    groups = eggs // group_size

    return groups","{'c0': 3.0, 'c1': 99.0, 'c2': 9.0, 'c3': 27.0}",3.0
225,c0 children were riding on the bus. At the bus stop some children got off the bus. Then there were c1 children left on the bus.How many more children were on the bus before the bus stop than there are now?,23.0,"def Problem(c0, c1):
    #c0 children were originally on the bus
    original = c0

    #c1 children are left on the bus after some got off at the bus stop
    now = c1

    #The number of children who got off the bus can be calculated by subtracting the number of children now from the original number of children
    got_off = original - now

    #The number of children who were on the bus before the bus stop than there are now can be calculated by subtracting the number of children now from the original number of children who were on the bus before the bus stop
    more_children = original - now

    return more_children","{'c0': 41.0, 'c1': 18.0}",23.0
226,In Haley's class some boys love to play marbles. Haley gives c0 marbles to each boy. If she had c1 marblesHow many boys did she give the marbles to?,14.0,"def Problem(c0, c1):
    #Haley gives c0 marbles to each boy
    marbles_per_boy = c0

    #Haley had c1 marbles in total
    total_marbles = c1

    #The number of boys Haley gave marbles to can be calculated by dividing the total number of marbles by the number of marbles each boy received
    num_boys = total_marbles // marbles_per_boy

    return num_boys","{'c0': 2.0, 'c1': 28.0}",14.0
227,Matthew had c0 crackers and c1 cakes. If Matthew gave equal numbers of crackers and cakes to his c2 friendsHow many crackers and cakes did each person eat?,5.0,"def Problem(c0, c1, c2):
    #Matthew had c0 crackers and c1 cakes
    crackers = c0
    cakes = c1

    #Matthew gave equal numbers of crackers and cakes to his c2 friends
    friends = c2

    #The total number of crackers and cakes that Matthew gave to his friends is equal to the sum of crackers and cakes
    total = crackers + cakes

    #Each person ate an equal number of crackers and cakes, so we divide the total by the number of friends to get the amount each person ate
    each = total / friends

    return each","{'c0': 14.0, 'c1': 21.0, 'c2': 7.0}",5.0
228,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked c0 cookies yesterday c1 cookies this morning and c2 cookies the day before yesterday.How many cookies did Helen bake till last night?,450.0,"def total_cookies_baked(c0, c1, c2):
    #Helen baked c0 cookies yesterday
    yesterday_cookies = c0

    #Helen baked c1 cookies this morning
    morning_cookies = c1

    #Helen baked c2 cookies the day before yesterday
    day_before_yesterday_cookies = c2

    #The total number of cookies Helen baked till last night can be calculated by adding the number of cookies she baked yesterday, this morning and the day before yesterday
    total_cookies = yesterday_cookies + morning_cookies + day_before_yesterday_cookies

    return total_cookies","{'c0': 31.0, 'c1': 270.0, 'c2': 419.0}",720.0
229,For the walls of the house he would use c0 nails in all to secure large planks of wood. If each plank of wood needs c1 pieces of nails to be securedHow many planks does John need for the house wall?,2.0,"def Problem(c0, c1):
    #calculate the total number of nails needed for all planks
    total_nails = c0

    #calculate the number of planks needed by dividing the total number of nails by the number of nails needed for each plank
    planks_needed = total_nails // c1

    return planks_needed","{'c0': 4.0, 'c1': 2.0}",2.0
230,Danny collects bottle caps and wrappers. He found c0 bottle caps and c1 wrappers at the park. Now he has c2 bottle caps and c3 wrappers in his collection.How many more bottle caps than wrappers did danny find at the park?,16.0,"def Problem(c0, c1, c2, c3):
    #Danny found c0 bottle caps and c1 wrappers at the park
    bottle_caps_found = c0
    wrappers_found = c1

    #Danny now has c2 bottle caps and c3 wrappers in his collection
    bottle_caps_now = c2
    wrappers_now = c3

    #The difference between the number of bottle caps and wrappers Danny found at the park can be calculated by subtracting the number of wrappers from the number of bottle caps
    difference = bottle_caps_found - wrappers_found

    #The number of extra bottle caps Danny has in his collection can be calculated by subtracting the number of wrappers from the number of bottle caps in his collection
    extra_bottle_caps = bottle_caps_now - wrappers_now

    #The total number of more bottle caps than wrappers that Danny found at the park can be calculated by adding the difference to the extra bottle caps
    total = difference + extra_bottle_caps

    return total","{'c0': 30.0, 'c1': 14.0, 'c2': 7.0, 'c3': 86.0}",-63.0
231,He then went to see the oranges being harvested. He found out that they harvest c0 sacks per day and that each sack containes c1 oranges.How many oranges do they harvest per day?,280.0,"def oranges_harvested(c0, c1):
    #each sack contains c1 oranges
    oranges_per_sack = c1

    #they harvest c0 sacks per day
    sacks_per_day = c0

    #the total number of oranges harvested per day can be calculated by multiplying the number of sacks by the number of oranges per sack
    oranges_per_day = oranges_per_sack * sacks_per_day

    return oranges_per_day","{'c0': 8.0, 'c1': 35.0}",280.0
232,Edward spent $ c0 to buy books and $ c1 to buy pens. Now he has $ 19.How much more did Edward spend on books than pens?,8.0,"def Problem(c0, c1):
    #Edward spent c0 dollars on books and c1 dollars on pens
    spent_on_books = c0
    spent_on_pens = c1

    #Edward has 19 dollars now
    total_money = 19

    #The difference between the amount spent on books and pens can be calculated by subtracting the amount spent on pens from the amount spent on books
    difference = spent_on_books - spent_on_pens

    #The amount Edward spent more on books than pens can be calculated by subtracting the total difference from the total money he has now
    more_on_books = total_money - difference

    return more_on_books","{'c0': 16.0, 'c1': 8.0}",11.0
233,Emily is making bead necklaces for her friends. Each necklace takes c0 beads and she has c1 beads.How many necklaces can Emily make?,2.0,"def Problem(c0, c1):
    #each necklace takes c0 beads
    beads_per_necklace = c0

    #Emily has c1 beads
    total_beads = c1

    #The number of necklaces Emily can make can be calculated by dividing the total number of beads by the number of beads per necklace
    necklaces = total_beads // beads_per_necklace

    return necklaces","{'c0': 8.0, 'c1': 16.0}",2.0
234,Dan has $ c0. He had $ c1 left with him after he bought a candy bar.How much did the candy bar cost?,1.0,"def Problem(c0, c1):
    #Dan originally had c0 dollars
    dan_original = c0

    #After buying a candy bar, Dan has c1 dollars left
    dan_now = c1

    #The cost of the candy bar can be calculated by subtracting the amount of money Dan has now from the original amount of money he had
    cost = dan_original - dan_now

    return cost","{'c0': 4.0, 'c1': 3.0}",1.0
235,Paul got a box of c0 crayons for his birthday. By the end of the school year he had either lost or given away c1 of them.How many crayons did he have left by the end of the school year?,183.0,"def Problem(c0, c1):
    #Paul originally had c0 crayons
    original = c0

    #By the end of the school year, he had either lost or given away c1 of them
    lost_or_given = c1

    #The number of crayons Paul has left by the end of the school year can be calculated by subtracting the number of crayons he lost or gave away from the original number of crayons he had
    left = original - lost_or_given

    return left","{'c0': 253.0, 'c1': 70.0}",183.0
236,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked c0 chocolate chip cookies and c1 raisin cookies yesterday. And she baked c2 raisin cookies and c3 chocolate chip cookies this morning.How many raisin cookies did Helen bake?,482.0,"def Problem(c0, c1, c2, c3):
    #Helen baked c0 chocolate chip cookies and c1 raisin cookies yesterday
    raisin_yesterday = c1

    #She baked c2 raisin cookies and c3 chocolate chip cookies this morning
    raisin_today = c2

    #The total number of raisin cookies Helen baked can be calculated by adding the number of raisin cookies she baked yesterday and today
    total_raisin = raisin_yesterday + raisin_today

    return total_raisin","{'c0': 144.0, 'c1': 397.0, 'c2': 85.0, 'c3': 403.0}",482.0
237,Rachel picked c0 ripe apples from her tree. Now the tree has c1 apples still on it. If c2 of those are ripe and the rest are unripeHow many ripe apples did the tree have to begin with?,8.0,"Let's think about it step by step:

def Problem(c0, c1, c2):
    #Rachel picked c0 ripe apples from the tree
    picked = c0

    #Now the tree has c1 apples still on it
    remaining = c1

    #Out of the remaining apples, c2 are ripe and the rest are unripe
    unripe = remaining - c2

    #The total number of ripe apples the tree had to begin with can be calculated by adding the number of apples Rachel picked to the number of ripe apples still on the tree
    ripe_before = picked + c2

    return ripe_before","{'c0': 2.0, 'c1': 7.0, 'c2': 6.0}",8.0
238,An industrial machine made c0 shirts yesterday and c1 shirts today. It can make c2 shirts a minute.How many minutes did the machine work yesterday?,3.0,"def Problem(c0, c1, c2):
    #The machine made c0 shirts yesterday
    shirts_yesterday = c0

    #The machine made c1 shirts today
    shirts_today = c1

    #The machine can make c2 shirts a minute
    shirts_per_minute = c2

    #The total number of shirts made can be calculated by adding the number of shirts made yesterday and today
    total_shirts = shirts_yesterday + shirts_today

    #The number of minutes the machine worked yesterday can be calculated by dividing the total number of shirts made by the number of shirts the machine can make per minute
    minutes_worked = total_shirts / shirts_per_minute

    return minutes_worked","{'c0': 9.0, 'c1': 44.0, 'c2': 3.0}",17.666666666666668
239,Zachary did c0 push-ups in gym class today. David did c1 more push-ups than Zachary. John did c2 push-ups less than David.How many push-ups did John do?,69.0,"def Problem(c0, c1, c2):
    #Zachary did c0 push-ups
    zachary = c0

    #David did c1 more push-ups than Zachary
    david = zachary + c1

    #John did c2 push-ups less than David
    john = david - c2

    return john","{'c0': 51.0, 'c1': 22.0, 'c2': 4.0}",69.0
240,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked c0 chocolate chip cookies and c1 raisin cookies yesterday. And she baked c2 raisin cookies and c3 chocolate chip cookies this morning.How many more raisin cookies did Helen bake yesterday compared to today?,20.0,"def Problem(c0, c1, c2, c3):
    #Helen baked c0 chocolate chip cookies and c1 raisin cookies yesterday
    raisin_yesterday = c1

    #She baked c2 raisin cookies and c3 chocolate chip cookies this morning
    raisin_today = c2

    #The number of raisin cookies she baked yesterday compared to today can be calculated by subtracting the number of raisin cookies she baked today from the number of raisin cookies she baked yesterday
    difference = raisin_yesterday - raisin_today

    return difference","{'c0': 519.0, 'c1': 300.0, 'c2': 280.0, 'c3': 359.0}",20.0
241,"A grocery store had c0 bottles of regular soda, c1 bottles of diet soda and c2 bottles of lite soda.How many more bottles of regular soda did they have than diet soda?",21.0,"def Problem(c0, c1, c2):
    #The grocery store had c0 bottles of regular soda
    regular = c0

    #The grocery store had c1 bottles of diet soda
    diet = c1

    #The difference between the number of regular soda and diet soda can be calculated by subtracting the number of diet soda from the number of regular soda
    difference = regular - diet

    return difference","{'c0': 81.0, 'c1': 60.0, 'c2': 60.0}",21.0
242,Randy has some blocks. He uses c0 blocks to build a tower. If there are c1 blocks leftHow many blocks did he have at the start?,90.0,"def Problem(c0, c1):
    #Randy used c0 blocks to build a tower
    used_blocks = c0

    #There are c1 blocks left after building the tower
    left_blocks = c1

    #The number of blocks Randy had at the start can be calculated by adding the number of used blocks and the number of left blocks
    start_blocks = used_blocks + left_blocks

    return start_blocks","{'c0': 52.0, 'c1': 38.0}",90.0
243,Edward had $ c0. He spent some money. Now he has $ 3.How much money did Edward spend?,10.0,"def Problem(c0):
    #Edward originally had c0 dollars
    edward_original = c0

    #After Edward spent some money, he now has 3 dollars
    edward_now = 3

    #The amount of money Edward spent can be calculated by subtracting the amount of money he has now from the original amount of money he had
    spent = edward_original - edward_now

    return spent",{'c0': 13.0},10.0
244,Ed had c0 more marbles than Doug. Ed lost some of his marbles at the playground. Now Ed has c1 more marbles than doug.How many marbles did Ed lose?,11.0,"Let's think about it step by step:

def Problem(c0, c1):
    #Ed originally had c0 more marbles than Doug
    ed_original = c0 + doug

    #Now Ed has c1 more marbles than Doug
    ed_now = c1 + doug

    #The number of marbles Ed lost can be calculated by subtracting the number of marbles he has now from the original number of marbles he had
    lost = ed_original - ed_now

    return lost

#Note: We need to know the number of marbles Doug has in order to calculate the answer, but it is not given in the problem statement.","{'c0': 19.0, 'c1': 8.0}",
245,They decided to hold the party in their backyard. They have c0 sets of tables and each set has c1 chairs. There are also c2 chairs extra.How many chairs do they have for the guests?,174.0,"def Problem(c0, c1, c2):
    #Each set of tables has c1 chairs
    chairs_per_table = c1

    #They have c0 sets of tables
    num_tables = c0

    #They also have c2 extra chairs
    extra_chairs = c2

    #The total number of chairs they have for the guests can be calculated by multiplying the number of tables by the number of chairs per table and adding the extra chairs
    total_chairs = (num_tables * chairs_per_table) + extra_chairs

    return total_chairs","{'c0': 12.0, 'c1': 14.0, 'c2': 6.0}",174.0
246,The Ferris wheel in paradise park has c0 small seats and c1 large seats. Each small seat can hold c2 people and large seat can hold c3 people.How many people can ride the Ferris wheel on large seats?,84.0,"def Problem(c0, c1, c2, c3):
    #The Ferris wheel has c0 small seats and c1 large seats
    small_seats = c0
    large_seats = c1

    #Each small seat can hold c2 people and large seat can hold c3 people
    small_capacity = c2
    large_capacity = c3

    #The total number of people that can ride on large seats can be calculated by multiplying the number of large seats by the capacity of each large seat
    total_capacity = large_seats * large_capacity

    return total_capacity","{'c0': 3.0, 'c1': 7.0, 'c2': 16.0, 'c3': 12.0}",84.0
247,There are c0 houses in a block. If a mailman has to give c1 pieces of junk mail to each house in each blockHow many pieces of junk mail should he give each block?,640.0,"def Problem(c0, c1):
    #there are c0 houses in a block
    houses = c0

    #the mailman has to give c1 pieces of junk mail to each house
    mail_per_house = c1

    #the total number of pieces of junk mail the mailman should give each block can be calculated by multiplying the number of houses by the number of pieces of junk mail per house
    total_mail = houses * mail_per_house

    return total_mail","{'c0': 20.0, 'c1': 32.0}",640.0
248,"A grocery store had c0 bottles of regular soda, c1 bottles of diet soda and c2 apples.How many more bottles than apple did they have?",26.0,"def Problem(c0, c1, c2):
    #The grocery store had c0 bottles of regular soda
    regular_soda = c0

    #The grocery store had c1 bottles of diet soda
    diet_soda = c1

    #The grocery store had c2 apples
    apples = c2

    #The total number of bottles is the sum of regular soda and diet soda
    total_bottles = regular_soda + diet_soda

    #The difference between the total number of bottles and the number of apples is the number of bottles more than apples
    more_bottles = total_bottles - apples

    return more_bottles","{'c0': 72.0, 'c1': 32.0, 'c2': 78.0}",26.0
249,There are c0 baskets of peaches. Each basket has c1 red peaches and c2 green peaches.How many green peaches are in the baskets altogether?,14.0,"def Problem(c0, c1, c2):
    #there are c0 baskets of peaches
    baskets = c0

    #each basket has c1 red peaches and c2 green peaches
    green_per_basket = c2

    #The total number of green peaches can be calculated by multiplying the number of baskets by the number of green peaches per basket
    total_green = baskets * green_per_basket

    return total_green","{'c0': 7.0, 'c1': 10.0, 'c2': 2.0}",14.0
250,Winter is almost here and most animals are migrating to warmer countries. There are c0 bird families living near the mountain. c1 new bird families came to live near the mountain from the arctic while c2 bird families flew away further south for winter.How many bird families were left near the mountain?,27.0,"def bird_families(c0, c1, c2):
    #number of bird families before migration
    before = c0

    #number of new bird families that came to live near the mountain
    new = c1

    #number of bird families that flew away further south for winter
    flew_away = c2

    #total number of bird families left near the mountain after migration
    left = before + new - flew_away

    return left","{'c0': 3.0, 'c1': 26.0, 'c2': 2.0}",27.0
251,Because of the decision Sofia asked the students to suggest specific types of food. If c0 students suggested adding mashed potatoes c1 suggested adding bacon to the menu and c2 suggested adding tomatoesHow many more students suggested mashed potatoes than those that suggested tomatoes?,65.0,"def Problem(c0, c1, c2):
    #number of students who suggested mashed potatoes
    mashed_potatoes = c0

    #number of students who suggested tomatoes
    tomatoes = c2

    #difference between the number of students who suggested mashed potatoes and tomatoes
    difference = mashed_potatoes - tomatoes

    return difference","{'c0': 144.0, 'c1': 467.0, 'c2': 79.0}",65.0
252,Jesse's rooms are c0 feet long and c1 feet wide. If she has c2 rooms in allHow much carpet does she need to cover the floors of all rooms?,6840.0,"def Problem(c0, c1, c2):
    #Jesse's rooms are c0 feet long and c1 feet wide
    room_length = c0
    room_width = c1

    #Jesse has c2 rooms in all
    total_rooms = c2

    #The total area of all rooms can be calculated by multiplying the length and width of each room and then adding them up
    total_area = room_length * room_width * total_rooms

    return total_area","{'c0': 19.0, 'c1': 18.0, 'c2': 20.0}",6840.0
253,Rachel had to complete c0 pages of math homework. If she had to complete c1 more pages of reading homework than math homeworkHow many pages did she have to complete in all?,23.0,"def total_homework_pages(c0, c1):
    # Rachel had to complete c0 pages of math homework
    math_pages = c0

    # Rachel had to complete c1 more pages of reading homework than math homework
    reading_pages = c0 + c1

    # The total number of pages Rachel had to complete is the sum of math and reading pages
    total_pages = math_pages + reading_pages

    return total_pages","{'c0': 10.0, 'c1': 3.0}",23.0
254,In a school there are c0 girls and the rest are boys. If there are c1 more boys than girlsHow many pupils are there in that school?,1542.0,"Let's think about it step by step:

def Problem(c0, c1):
    #there are originally c0 girls in the school
    girls = c0

    #there are c1 more boys than girls in the school
    boys = girls + c1

    #The total number of pupils in the school can be calculated by adding the number of girls and boys
    total_pupils = girls + boys

    return total_pupils","{'c0': 700.0, 'c1': 142.0}",1542.0
255,A waiter had c0 customers. c1 customers left.How many customers does he still have?,9.0,"def remaining_customers(c0, c1):
    # The waiter originally had c0 customers
    original_customers = c0
    
    # c1 customers left
    customers_left = c1
    
    # The number of customers the waiter still has can be calculated by subtracting the number of customers who left from the original number of customers
    remaining = original_customers - customers_left
    
    return remaining","{'c0': 14.0, 'c1': 5.0}",9.0
256,Lucy went to the grocery store. She bought c0 packs of cookie and c1 packs of cake. In the end she had c2 amount of change remaining.How many packs of groceries did she buy in all?,14.0,"def Problem(c0, c1, c2):
    #Lucy bought c0 packs of cookie
    cookies = c0

    #Lucy bought c1 packs of cake
    cakes = c1

    #The total amount spent on groceries can be calculated by adding the cost of cookies and cakes
    total_spent = cookies + cakes

    #Lucy had c2 amount of change remaining
    change = c2

    #The total number of packs of groceries Lucy bought can be calculated by adding the total amount spent on groceries to the change she had remaining
    total_packs = total_spent + change

    return total_packs","{'c0': 2.0, 'c1': 12.0, 'c2': 56.0}",70.0
257,Mary is baking a cake. The recipe calls for c0 cups of sugar and c1 cups of flour. She already put in c2 cups of flour and c3 cups of sugar.How many more cups of sugar does she need to add?,1.0,"def Problem(c0, c1, c2, c3):
    #Mary needs c0 cups of sugar for the recipe
    sugar_needed = c0

    #Mary already put in c3 cups of sugar
    sugar_added = c3

    #Mary needs to add sugar_needed - sugar_added cups of sugar
    sugar_to_add = sugar_needed - sugar_added

    return sugar_to_add","{'c0': 11.0, 'c1': 9.0, 'c2': 12.0, 'c3': 10.0}",1.0
258,Marco and his dad went strawberry picking. His strawberries weighed c0 pounds while his dad's strawberries weighed c1 pounds.Together how much did their strawberries weigh?,40.0,"def Problem(c0, c1):
    #Marco's strawberries weighed c0 pounds
    marco = c0

    #Marco's dad's strawberries weighed c1 pounds
    dad = c1

    #The total weight of their strawberries can be calculated by adding Marco's strawberries weight and his dad's strawberries weight
    total_weight = marco + dad

    return total_weight","{'c0': 8.0, 'c1': 32.0}",40.0
259,Kelly gives away c0 nintendo games.How many did she have initially if she still has c1 games left?,183.0,"def initial_games(c0, c1):
    # Kelly gives away c0 nintendo games
    given_away = c0
    
    # She still has c1 games left
    remaining = c1
    
    # The initial number of games Kelly had can be calculated by adding the number of games she gave away to the number of games she still has
    initial = given_away + remaining
    
    return initial","{'c0': 91.0, 'c1': 92.0}",183.0
260,The Razorback t-shirt shop makes $ c0 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of c1 t-shirts. If they sold c2 t-shirts during the Arkansas gameHow many t-shirts did they sell during the Texas tech game?,127.0,"def Problem(c0, c1, c2):
    #The Razorback t-shirt shop makes c0 dollars off each t-shirt sold
    profit_per_shirt = c0

    #They sold a total of c1 t-shirts during both games
    total_sold = c1

    #They sold c2 t-shirts during the Arkansas game
    sold_at_arkansas_game = c2

    #The number of t-shirts sold during the Texas tech game can be calculated by subtracting the number of t-shirts sold during the Arkansas game from the total number of t-shirts sold
    sold_at_texas_tech_game = total_sold - sold_at_arkansas_game

    return sold_at_texas_tech_game","{'c0': 106.0, 'c1': 242.0, 'c2': 115.0}",127.0
261,The Razorback t-shirt shop makes $ c0 dollars off each t-shirt sold. During the Arkansas and Texas tech game they made $ c1 by selling t-shirts.How many t-shirts did they sell?,10.0,"def Problem(c0, c1):
    #The Razorback t-shirt shop makes c0 dollars off each t-shirt sold
    profit_per_shirt = c0

    #During the Arkansas and Texas tech game they made c1 by selling t-shirts
    total_profit = c1

    #The number of t-shirts they sold can be calculated by dividing the total profit by the profit per shirt
    shirts_sold = total_profit / profit_per_shirt

    return shirts_sold","{'c0': 23.0, 'c1': 230.0}",10.0
262,Randy has c0 blocks. He uses c1 blocks to build a house and c2 blocks to build a tower.How many more blocks did he use to build the house than he did to build the tower?,26.0,"def Problem(c0, c1, c2):
    #Randy has c0 blocks
    randy_blocks = c0

    #Randy uses c1 blocks to build a house
    house_blocks = c1

    #Randy uses c2 blocks to build a tower
    tower_blocks = c2

    #The difference between the number of blocks used to build the house and the number of blocks used to build the tower can be calculated by subtracting the number of tower blocks from the number of house blocks
    difference = house_blocks - tower_blocks

    return difference","{'c0': 90.0, 'c1': 89.0, 'c2': 63.0}",26.0
263,Allan brought c0 balloons and Jake brought c1 balloons to the park.How many more balloons did Jake have than Allan in the park?,1.0,"def Problem(c0, c1):
    #Allan brought c0 balloons
    allan = c0

    #Jake brought c1 balloons
    jake = c1

    #The difference between the number of balloons Jake brought and the number of balloons Allan brought is the number of more balloons Jake had than Allan
    more_balloons = jake - allan

    return more_balloons","{'c0': 2.0, 'c1': 3.0}",1.0
264,"Every day Ryan spends c0 hours on learning english, c1 hours on learning chinese and c2 hours on learning spanish.How many more hours does he spend on learning english than he does on learning spanish?",3.0,"def Problem(c0, c1, c2):
    #Ryan spends c0 hours on learning english
    english = c0

    #Ryan spends c2 hours on learning spanish
    spanish = c2

    #The difference between the hours Ryan spends on learning english and spanish can be calculated by subtracting the number of hours spent on spanish from the number of hours spent on english
    difference = english - spanish

    return difference","{'c0': 7.0, 'c1': 2.0, 'c2': 4.0}",3.0
265,Robin has c0 packages of gum. There are c1 pieces in each package. Robin has c2 extra pieces of gum.How many pieces of gum does Robin have?,997.0,"def Problem(c0, c1, c2):
    #Robin has c0 packages of gum
    packages = c0

    #There are c1 pieces in each package
    pieces_per_package = c1

    #Robin has c2 extra pieces of gum
    extra_pieces = c2

    #The total number of pieces of gum Robin has can be calculated by multiplying the number of packages by the number of pieces per package and adding the extra pieces
    total_pieces = (packages * pieces_per_package) + extra_pieces

    return total_pieces","{'c0': 43.0, 'c1': 23.0, 'c2': 8.0}",997.0
266,Paul had c0 books. After selling some books in a garage sale and giving c1 books to his friend he had c2 books left.How many books did he sell in the garage sale?,11.0,"def Problem(c0, c1, c2):
    #Paul originally had c0 books
    paul_original = c0

    #After selling some books in a garage sale and giving some to his friend, he now has c2 books
    paul_now = c2

    #The number of books Paul sold in the garage sale can be calculated by subtracting the number of books he gave to his friend and the number of books he has now from the original number of books he had.
    sold = paul_original - paul_now - c1

    return sold","{'c0': 108.0, 'c1': 35.0, 'c2': 62.0}",11.0
267,For the walls of the house he would use c0 large planks of wood and c1 small planks. If each large plank of wood needs c2 pieces of nails to be secured and each small plank needs c3 nails.How many planks does John need for the house wall?,29.0,"Let's think about it step by step:

def Problem(c0, c1, c2, c3):
    #John has c0 large planks of wood and c1 small planks of wood
    large_planks = c0
    small_planks = c1

    #Each large plank needs c2 nails and each small plank needs c3 nails
    nails_per_large_plank = c2
    nails_per_small_plank = c3

    #The total number of nails needed for the large planks can be calculated by multiplying the number of large planks by the number of nails per large plank
    total_nails_for_large_planks = large_planks * nails_per_large_plank

    #The total number of nails needed for the small planks can be calculated by multiplying the number of small planks by the number of nails per small plank
    total_nails_for_small_planks = small_planks * nails_per_small_plank

    #The total number of planks needed for the house wall can be calculated by adding the number of large planks and the number of small planks
    total_planks = large_planks + small_planks

    #Return the total number of planks and nails needed for the house wall
    return total_planks, total_nails_for_large_planks + total_nails_for_small_planks","{'c0': 12.0, 'c1': 17.0, 'c2': 14.0, 'c3': 25.0}","(29.0, 593.0)"
268,Melissa played c0 games and scored a total of c1 points scoring the same for each game.How many points did she score in each game?,27.0,"Let's think about it step by step:

def Problem(c0, c1):
    #Melissa played c0 games
    games_played = c0

    #Melissa scored a total of c1 points
    total_points = c1

    #To find out how many points Melissa scored in each game, we can divide the total points by the number of games played
    points_per_game = total_points / games_played

    return points_per_game","{'c0': 3.0, 'c1': 81.0}",27.0
269,Nell collects cards. She had c0 baseball cards and c1 Ace cards. She gave some of her cards to Jeff and now has c2 baseball cards and c3 Ace cards left.How many more Ace cards than baseball cards does Nell have?,91.0,"def Problem(c0, c1, c2, c3):
    #Nell originally had c0 baseball cards and c1 Ace cards
    baseball_before = c0
    ace_before = c1

    #Nell gave some cards to Jeff and now has c2 baseball cards and c3 Ace cards left
    baseball_now = c2
    ace_now = c3

    #Calculate how many baseball and Ace cards Nell gave to Jeff
    baseball_gave = baseball_before - baseball_now
    ace_gave = ace_before - ace_now

    #Calculate how many more Ace cards than baseball cards Nell has now
    difference = ace_now - baseball_now

    return difference","{'c0': 246.0, 'c1': 214.0, 'c2': 404.0, 'c3': 495.0}",91.0
270,Jerry had c0 action figures on a shelf in his room. Later he added c1 more action figures to the shelf and removed c2 old ones.How many action figures were on his shelf in all?,7.0,"def total_action_figures(c0, c1, c2):
    # Jerry originally had c0 action figures on the shelf
    original_figures = c0

    # Jerry added c1 more action figures to the shelf
    added_figures = c1

    # Jerry removed c2 old action figures from the shelf
    removed_figures = c2

    # The total number of action figures on the shelf can be calculated by adding the original figures and the added figures, and then subtracting the removed figures
    total_figures = original_figures + added_figures - removed_figures

    return total_figures","{'c0': 8.0, 'c1': 4.0, 'c2': 5.0}",7.0
