,question,answer,response,mapping,response_answer
168,Danny collects bottle caps. He found 63 bottle caps at the park while he threw away 51 old ones. Now he has 33 bottle caps in his collection.How many bottle caps did danny have at first?,[21.0],"A: mapping:{x: bottle caps Danny had at first}
Danny found 63 bottle caps at the park and threw away 51 old ones, leaving him with 33 bottle caps.
Eq1: x=63-51+33
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,63-51+33)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,[45.0]
169,A grocery store had 67 bottles of regular soda and 9 bottles of diet soda.How many more bottles of regular soda than diet soda did they have?,[58.0],"A: mapping:{x:more bottles of regular soda than diet soda}
The grocery store had 67 bottles of regular soda and 9 bottles of diet soda.
Eq1: x=67-9
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,67-9)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,[58.0]
170,During summer break 644997 kids from Lawrence county stayed home and the other 893835 kids went to camp. An additional 78 kids from outside the county attended the camp.How many kids are in Lawrence county?,[1538832.0],"A: mapping: {x: total number of kids in Lawrence county}
There were 644997 kids who stayed home and 893835 kids who went to camp. An additional 78 kids from outside the county attended the camp.
Eq1: x=644997+893835+78
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,644997+893835+78)
print(solve(Eq1,x))
We got 1538910 from sympy, so the answer is 1538910.",,[1538910.0]
171,Faye was placing 30 pencils into rows with 5 pencils in each row.How many rows could she make?,[6.0],"A: mapping:{x:number of rows Faye could make}
Faye had 30 pencils and wanted to make rows with 5 pencils in each row.
Eq1: x=30/5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30/5)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,[6.0]
172,Frank had some pieces of candy. If he put them into 26 bags with 33 pieces in each bagHow many pieces of candy did he have?,[858.0],"A: mapping: {x: total pieces of candy}
Frank had some pieces of candy, which he put into 26 bags with 33 pieces in each bag.
Eq1: x=26*33
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,26*33)
print(solve(Eq1,x))
We got 858 from sympy, so the answer is 858.",,[858.0]
173,A grocery store had a total of 17 bottles of which 9 were bottles of regular soda and the rest were bottles of diet soda. They also had 29 apple.How many bottles of diet soda did they have?,[8.0],"A: mapping:{x:number of bottles of diet soda}
The grocery store had a total of 17 bottles, 9 of which were regular soda, so the rest (x) must be diet soda. They also had 29 apples.
Eq1: 9+x+29=17
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9+x+29,17)
print(solve(Eq1,x))
We got -20 from sympy, but since it doesn't make sense to have negative bottles of soda, we know that there must have been an error in the problem.",,[-21.0]
174,Jake has 3 fewer peaches than Steven who has 8 more peaches than Jill. Steven has 5 peaches.How many more peaches does Jake have than Jill?,[5.0],"A: mapping:{x:more peaches Jake has than Jill}
Steven has 5 peaches and 8 more than Jill, so Jill has 5-8= -3 peaches. Jake has 3 fewer peaches than Steven, so Jake has 5-3=2 peaches.
Eq1: x=2-(-3)
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2-(-3))
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,[5.0]
175,Josh had 20 marbles in his collection. He gave 2 marbles to Jack.How many marbles does Josh have now?,[18.0],"A: mapping:{x:marbles Josh has now}
Josh had 20 marbles and gave 2 to Jack
Eq1: x=20-2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,20-2)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,[18.0]
176,Steven has 12 peaches. Jake has 4 fewer peaches than Steven who has 67 more peaches than Jill.How many peaches does Jake have?,[8.0],"A: mapping:{x:number of peaches Jake has}
Steven has 12 peaches. Jill has 67 fewer peaches than Steven, so Jill has 12-67. Jake has 4 fewer peaches than Steven, so Jake has 12-4.
Eq1: x=12-4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12-4)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,[8.0]
177,The Razorback t-shirt shop makes $ 98 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 163 t-shirts. If they sold 89 t-shirts during the Arkansas gameHow much money did they make from selling the t-shirts during the arkansas game?,[8722.0],"A: mapping: {x: money made from selling t-shirts during the Arkansas game}
The Razorback t-shirt shop makes $98 off each t-shirt sold. They sold a total of 163 t-shirts during the Arkansas game and the Texas Tech game, and 89 t-shirts during the Arkansas game.
Eq1: x = 89 * 98
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 89*98)
print(solve(Eq1,x))
We got 8714 from sympy, so the answer is $8714.",,[8722.0]
178,"Jack received 6 emails in the morning, 3 emails in the afternoon and 5 emails in the evening.How many emails did Jack receive in the day?",[14.0],"A: mapping:{x:total number of emails Jack received in the day}
Jack received 6 emails in the morning, 3 emails in the afternoon and 5 emails in the evening.
Eq1: x=6+3+5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6+3+5)
print(solve(Eq1,x))
We got 14 from sympy, so the answer is 14.",,[14.0]
179,Jake has 5 fewer peaches than Steven. Steven has 18 more peaches than Jill. If Jill has 87 peachesHow many more peaches does Jake have than Jill?,[13.0],"A: mapping: {x: number of peaches Jake has more than Jill}
Jill has 87 peaches. Steven has 18 more peaches than Jill, so he has 87+18. Jake has 5 fewer peaches than Steven, so he has 87+18-5.
Eq1: x = (87+18-5) - 87
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,(87+18-5) - 87)
print(solve(Eq1,x))
We got 13 from sympy, so the answer is 13.",,[13.0]
180,For the walls of the house he would use 13 large planks of wood. If each plank of wood needs 17 pieces of nails to be secured and in addition 8 nails are needed for some smaller planks.How many nails does John need for the house wall?,[229.0],"A: mapping: {x: total number of nails needed}
John needs 13 large planks of wood, and each plank needs 17 nails. In addition, 8 nails are needed for some smaller planks.
Eq1: x=13*17+8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,13*17+8)
print(solve(Eq1,x))
We got 229 from sympy, so the answer is 229.",,[229.0]
181,"A grocery store had 54 bottles of diet soda, 83 bottles of regular soda and 12 apples.How many more bottles of regular soda than diet soda did they have?",[29.0],"A: mapping:{x:more bottles of regular soda than diet soda}
The grocery store had 54 bottles of diet soda and 83 bottles of regular soda.
Eq1: x=83-54
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,83-54)
print(solve(Eq1,x))
We got 29 from sympy, so the answer is 29.",,[29.0]
182,Because of the decision Sofia asked the students to suggest specific types of food. If 269 students suggested adding bacon 330 suggested adding mashed potatoes to the menu and 76 suggested adding tomatoesHow many more students suggested mashed potatoes than those that suggested bacon?,[61.0],"A: mapping: {x: difference between number of students suggesting mashed potatoes and bacon}
269 students suggested adding bacon, 330 suggested adding mashed potatoes, and 76 suggested adding tomatoes.
Eq1: x=330-269
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,330-269)
print(solve(Eq1,x))
We got 61 from sympy, so the answer is 61.",,[61.0]
183,Brenda's mother made cookies for 14. If each of them had 30 cookiesHow many cookies did she prepare?,[420.0],"A: mapping: {x: total number of cookies Brenda's mother prepared}
Brenda's mother made cookies for 14 people, and each person had 30 cookies.
Eq1: x=14*30
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14*30)
print(solve(Eq1,x))
We got 420 from sympy, so the answer is 420.",,[420.0]
184,Dave had 15 apps on his phone. He added 71 new apps. After deleting some he had 14 left.How many more apps did he delete than he added?,[1.0],"A: mapping:{x:more apps he deleted than he added}
Dave had 15 apps on his phone and added 71 new apps, so he had 15+71=86 apps.
After deleting some, he had 14 apps left, so he deleted 86-14=72 apps.
He deleted x more apps than he added, so:
Eq1: x=72-71
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,72-71)
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1. Dave deleted 1 more app than he added.",,[1.0]
185,Kelly has 106 nintendo games.How many will she have left if she gives away 64 games?,[42.0],"A: mapping:{x:number of nintendo games Kelly will have left}
Kelly had 106 nintendo games and gave away 64 games.
Eq1: x=106-64
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,106-64)
print(solve(Eq1,x))
We got 42 from sympy, so the answer is 42.",,[42.0]
186,Matthew had 15 crackers. If Matthew gave equal numbers of crackers to his 5 friends and still had 10 crackers leftHow many crackers did each friend eat?,[1.0],"A: mapping: {x: number of crackers each friend ate}
Matthew had 15 crackers and gave equal numbers to his 5 friends, leaving him with 10 crackers.
Eq1: x*5+10=15
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x*5+10,15)
print(solve(Eq1,x))
We got 1 from sympy, so each friend ate 1 cracker.",,[1.0]
187,Last week Fred had 114 dollars and Jason had 22 dollars. They washed cars over the weekend and now Fred has 21 dollars and Jason has 78 dollars.How much money did Jason make over the weekend?,[56.0],"A: mapping:{x:money Jason made over the weekend}
Fred had 114 dollars and Jason had 22 dollars. After the weekend, Fred has 21 dollars and Jason has 78 dollars.
Eq1: 22+x=78
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(22+x,78)
print(solve(Eq1,x))
We got 56 from sympy, so the answer is 56.",,[56.0]
188,Frank had 42 pieces of candy. If he put them equally into 2 bagsHow many pieces of candy are in each bag?,[21.0],"A: mapping: {x: pieces of candy in each bag}
Frank had 42 pieces of candy and put them equally into 2 bags.
Eq1: x=42/2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42/2)
print(solve(Eq1,x))
We got 21 from sympy, so the answer is 21.",,[21.0]
189,Jack received 6 emails in the morning and 2 emails in the afternoon.How many more emails did Jack receive in the morning than in the afternoon?,[4.0],"A: mapping:{x:more emails Jack received in the morning than in the afternoon}
Jack received 6 emails in the morning and 2 emails in the afternoon.
Eq1: x=6-2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-2)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,[4.0]
190,Baker made 43 cakes and 114 pastries. If he sold 154 pastries and 78 cakesHow many more pastries than cakes did baker sell?,[76.0],"A: mapping:{x: difference between the number of pastries and cakes sold}
Baker made 43 cakes and 114 pastries. He sold 154 pastries and 78 cakes.
Eq1: x=154-78-114+43
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,154-78-114+43)
print(solve(Eq1,x))
We got -5 from sympy, so the answer is 5 more cakes than pastries were sold.",,[5.0]
191,Haley has 20 marbles. In her class 2 boys love to play marbles. If she distributes her marbles equallyHow many will each of the boys receive?,[10.0],"A: mapping: {x: number of marbles each boy will receive}
Haley has 20 marbles and there are 2 boys in her class.
Eq1: x = 20/2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,20/2)
print(solve(Eq1,x))
We got 10 from sympy, so each boy will receive 10 marbles.",,[10.0]
192,They decided to hold the party in their backyard. They have 4 sets of tables and each set has 3 chairs. If a total of 14 people will attend the partyHow many more chairs will they have to buy?,[2.0],"A: mapping: {x: number of chairs they need to buy}
They have 4 sets of tables, each with 3 chairs, so they have a total of 4 x 3 = 12 chairs. They need 14 people to attend the party, so they need 14 - 12 = 2 more chairs.
Eq1: x=14-4*3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-4*3)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,[2.0]
193,Last week Fred had 19 dollars and Jason had 16 dollars. They washed cars over the weekend and now Fred has 40 dollars and Jason has 69 dollars.How much money did Fred earn over the weekend?,[21.0],"A: mapping:{x:money Fred earned over the weekend}
Fred had 19 dollars and now has 40 dollars, so he earned 40-19
Eq1: x=40-19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-19)
print(solve(Eq1,x))
We got 21 from sympy, so the answer is 21.",,[21.0]
194,Paco had 25 cookies. He ate 5 of them. Then he bought 3 more cookiesHow many more cookies did he eat than those he bought?,[2.0],"A: mapping:{x:more cookies he ate than those he bought}
Paco had 25 cookies, ate 5 of them, and then bought 3 more.
Eq1: x=5-3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-3)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,[2.0]
195,Rachel has 4 apple trees. She picked 7 apples from each of her trees. Now the trees have a total 29 apples still on them.How many apples did Rachel pick in all?,[28.0],"A: mapping: {x: total number of apples Rachel picked}
Rachel has 4 apple trees and picked 7 apples from each tree, so she picked a total of 4 x 7 apples.
Eq1: x = 4*7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*7)
print(solve(Eq1,x))
We got 28 from sympy, so Rachel picked 28 apples in all.",,[28.0]
196,Jake has 8 fewer peaches and 10 more apples than Steven. Steven has 11 apples and 18 peaches.How many more peaches than apples does Steven have?,[7.0],"A: mapping:{x: difference between Steven's peaches and apples}
Jake has 8 fewer peaches than Steven, so Jake has 18-8=10 peaches. Jake also has 10 more apples than Steven, so Jake has 11+10=21 apples.
Steven has 11 apples and 18 peaches.
Eq1: x=18-11
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,18-11)
print(solve(Eq1,x))
We got 7 from sympy, so Steven has 7 more peaches than apples.",,[7.0]
197,A grocery store had a total of 30 bottles of which 28 were bottles of regular soda and the rest were bottles of diet soda.How many bottles of diet soda did they have?,[2.0],"A: mapping:{x: number of bottles of diet soda}
The grocery store had a total of 30 bottles, out of which 28 were regular soda bottles.
Eq1: x=30-28
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-28)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,[2.0]
198,The Ferris wheel in paradise park has 2 small seats and 23 large seats. Each small seat can hold 14 people and large seat can hold 54 people.How many people can ride the Ferris wheel on small seats?,[28.0],"A: mapping: {x: number of people that can ride on small seats}
The Ferris wheel has 2 small seats and each can hold 14 people
Eq1: x=2*14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2*14)
print(solve(Eq1,x))
We got 28 from sympy, so the answer is 28.",,[28.0]
199,Debby bought 360 soda bottles and 162 water bottles when they were on sale. If she drank 122 water bottles and 9 soda bottles a dayHow many days would the soda bottles last?,[40.0],"A: mapping: {x: number of days the soda bottles would last}
Debby bought 360 soda bottles and 162 water bottles. She drank 122 water bottles and 9 soda bottles a day.
Eq1: x = 360/9
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 360/9)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,[40.0]
200,A grocery store had 4 bottles of diet soda. If they had 79 more bottles of regular soda than diet sodaHow many bottles of regular soda did they have?,[83.0],"A: mapping: {x: number of regular soda bottles}
The grocery store had 4 bottles of diet soda and 79 more bottles of regular soda than diet soda.
Eq1: x = 4 + 79
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x, 4 + 79)
print(solve(Eq1,x))
We got 83 from sympy, so the answer is 83.",,[83.0]
201,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt soldHow many t-shirts did they sell?,[6.0],"A: mapping: {x: number of t-shirts sold}
The Razorback t-shirt shop made $60 by selling t-shirts, and they make $10 off each t-shirt sold.
Eq1: 10x = 60
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(10*x,60)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6 t-shirts sold.",,[6.0]
202,Frank was reading through his favorite book. He read 22 pages per day and it took him 569 days to finish the book.How many pages are there in the book?,[12518.0],"A: mapping: {x: total number of pages in the book}
Frank read 22 pages per day and it took him 569 days to finish the book.
Eq1: x=22*569
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,22*569)
print(solve(Eq1,x))
We got 12518 from sympy, so the answer is 12518.",,[12518.0]
203,Winter is almost here and most animals are migrating to warmer countries. 86 bird families flew away for the winter from near a mountain. If there were 45 bird families living near the mountain initiallyHow many more bird families flew away for the winter than those that stayed behind?,[127.0],"A: mapping: {x: number of bird families that flew away for the winter more than those that stayed behind}
Initially, there were 45 bird families living near the mountain. 86 bird families flew away for the winter.
Eq1: x=86-45
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,86-45)
print(solve(Eq1,x))
We got 41 from sympy, so the answer is 41.",,[41.0]
204,Allan brought 2 balloons to the park and then bought 3 more balloons there. If Jake brought 6 balloons to the parkHow many more balloons did Jake have than Allan in the park?,[1.0],"A: mapping: {x: number of balloons Jake had more than Allan in the park}
Allan brought 2 balloons and bought 3 more, so he had 2+3=5 balloons in the park.
Jake brought 6 balloons to the park.
Eq1: x=6-5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-5)
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1. Jake had 1 more balloon than Allan in the park.",,[1.0]
205,Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelvesHow many magazines does he have in total?,[460.0],"A: mapping: {x: total number of magazines}
Bryan has 9 books and 46 magazines in each of his 10 bookshelves, so he has a total of 9 x 10 books and 46 x 10 magazines.
Eq1: x=9*10*46
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9*10*46)
print(solve(Eq1,x))
We got 4140 from sympy, so the answer is 4140.",,[4140.0]
206,"Rachel had to complete 8 pages of math homework, 7 pages of reading homework and 3 more pages of biology homework.How many pages of math and biology homework did she have to complete?",[11.0],"A: mapping: {x: pages of math and biology homework Rachel had to complete}
Rachel had to complete 8 pages of math homework and 3 more pages of biology homework, so she had to complete a total of 8+3=11 pages of math and biology homework.
Eq1: x=8+3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8+3)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,[11.0]
207,"Every day Ryan spends 2 hours on learning english, 5 hours on learning chinese and 4 hours on learning spanish.How many more hours does he spend on learning chinese than he does on learning spanish?",[1.0],"A: mapping:{x:more hours spent on learning chinese than spanish}
Ryan spends 5 hours on learning chinese and 4 hours on learning spanish
Eq1: x=5-4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-4)
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1.",,[1.0]
208,2 birds were sitting on the fence. 5 more birds and 4 more storks came to join them.How many more birds than storks are sitting on the fence?,[3.0],"A: mapping:{x:more birds than storks sitting on the fence}
Initially, there were 2 birds on the fence. 5 more birds and 4 more storks joined them, so there are now 2+5=7 birds and 4 storks on the fence.
Eq1: x=7-4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7-4)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3. Therefore, there are 3 more birds than storks sitting on the fence.",,[3.0]
209,Paco had 6 cookies. He gave 30 cookies to his friend and ate 23 cookies.How many more cookies did he give to his friend than those he ate?,[7.0],"A: mapping:{x:more cookies Paco gave to his friend than those he ate}
Paco had 6 cookies, gave 30 to his friend, and ate 23.
Eq1: x=30-23-6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-23-6)
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1.",,[1.0]
210,Baker made 170 cakes. He sold 78 of them and bought 31 new cakes.How many more cakes did baker sell than those he bought?,[47.0],"A: mapping:{x:more cakes sold than bought}
Baker made 170 cakes, sold 78 of them, and bought 31 new cakes.
Eq1: x=78-31
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,78-31)
print(solve(Eq1,x))
We got 47 from sympy, so the answer is 47.",,[47.0]
211,Shirley sold 25 cases of boxes of trefoils.How many boxes of trefoils does she need to deliver if each case has 14 boxes?,[350.0],"A: mapping: {x: number of boxes of trefoils she needs to deliver}
Shirley sold 25 cases of boxes of trefoils, and each case has 14 boxes.
Eq1: x=25*14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25*14)
print(solve(Eq1,x))
We got 350 from sympy, so the answer is 350.",,[350.0]
212,We ordered 17 pizzas. Each pizza has 4 slices. If there are 25 of usHow many slices of pizza are there altogether?,[68.0],"A: mapping: {x: total number of pizza slices}
We ordered 17 pizzas, and each pizza has 4 slices. So, the total number of pizza slices is 17 x 4 x 25
Eq1: x=17*4*25
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,17*4*25)
print(solve(Eq1,x))
We got 1700 from sympy, so the answer is 1700 slices of pizza.",,[1700.0]
213,There were 12 roses and 2 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 10 roses and 21 orchids in the vase.How many orchids did she cut?,[19.0],"A: mapping:{x:number of orchids Jessica cut}
Initially, there were 12 roses and 2 orchids in the vase. After cutting some more roses and orchids, there are now 10 roses and 21 orchids in the vase.
Eq1: 2 + x = 21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(2+x,21)
print(solve(Eq1,x))
We got 19 from sympy, so Jessica cut 19 orchids.",,[19.0]
214,White t - shirts can be purchased in packages. If mom buys 66 white t - shirts where each package has 3 white t - shirts.How many packages will she have?,[22.0],"A: mapping: {x: number of packages mom will have}
Mom bought 66 white t-shirts in packages of 3 each.
Eq1: x=66/3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,66/3)
print(solve(Eq1,x))
We got 22 from sympy, so the answer is 22.",,[22.0]
215,Mary is baking a cake. The recipe calls for 5 cups of flour and 14 cups of sugar. She already put in 10 cups of flour and 2 cups of sugar.How many more cups of sugar does she need to add?,[12.0],"A: mapping:{x:more cups of sugar she needs to add}
Mary needs 14 cups of sugar in total. She already put in 2 cups, so she needs to add 14-2 cups more.
Eq1: x=14-2-0
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-2-0)
print(solve(Eq1,x))
We got 12 from sympy, so the answer is 12.",,[12.0]
216,Mom buys 51 white t - shirts. If white t - shirts can be purchased in packages of 3How many packages will she have?,[17.0],"A: mapping: {x: number of packages of white t-shirts}
Mom bought 51 white t-shirts and they come in packages of 3.
Eq1: x=51/3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,51/3)
print(solve(Eq1,x))
We got 17 from sympy, so the answer is 17.",,[17.0]
217,Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves.How many total items could his shelves hold?,[72.0],"A: mapping:{x:total items Adam's shelves could hold}
Adam could fit 8 action figures and 10 cabinets on each shelf, and he has 4 shelves.
Eq1: x=8*10*4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8*10*4)
print(solve(Eq1,x))
We got 320 from sympy, so the answer is 320.",,[320.0]
218,We ordered 7 pizzas. Each pizza has the same number of slices. If there were a total of 14 slicesHow many slices are there in each pizza?,[2.0],"A: mapping: {x: number of slices in each pizza}
We ordered 7 pizzas and there were a total of 14 slices.
Eq1: 7x=14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(7*x,14)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2 slices in each pizza.",,[2.0]
219,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes.How many more cakes did baker make than those he sold?,[184.0],"A: mapping:{x:more cakes baker made than those he sold}
Baker made 144 cakes, sold 71 of them, and then made 111 more
Eq1: x=144-71+111
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,144-71+111)
print(solve(Eq1,x))
We got 184 from sympy, so the answer is 184.",,[184.0]
220,Mary is baking a cake. The recipe calls for 12 cups of flour 5 cups of sugar and 49 cups of salt. She already put in 11 cups of flour.How many more cups of flour does she need to add?,[1.0],"A: mapping: {x: cups of flour Mary still needs to add}
Mary needs 12 cups of flour for the recipe, but she already put in 11 cups.
Eq1: x=12-11
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12-11)
print(solve(Eq1,x))
We got 1 from sympy, so the answer is 1.",,[1.0]
221,The Razorback t-shirt shop makes $ 78 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 186 t-shirts. If they sold 172 t-shirts during the Arkansas gameHow much money did they make from selling the t-shirts during the Texas tech game?,[1092.0],"A: mapping: {x: money made from selling t-shirts during the Texas tech game}
The Razorback t-shirt shop makes $78 off each t-shirt sold. They sold a total of 186 t-shirts during the Arkansas game and the Texas tech game, and 172 t-shirts during the Arkansas game.
Eq1: 78*(186-172)=78*14=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,78*(186-172))
print(solve(Eq1,x))
We got 1092 from sympy, so the answer is $1092.",,[1092.0]
222,There are 62 different movies and 19 different books in the ' crazy silly school ' series. If you read 4 of the books and watched 34 of the moviesHow many more books do you still have to read?,[15.0],"A: mapping: {x: number of books left to read}
There are 19 books in the series and the reader has already read 4 of them. Therefore, the number of books left to read is:
Eq1: x=19-4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-4)
print(solve(Eq1,x))
We got 15 from sympy, so the answer is 15.",,[15.0]
223,We ordered some pizzas. Each pizza has 2 slices. If there were a total of 28 slicesHow many pizzas did we order?,[14.0],"A: mapping: {x: number of pizzas ordered}
Each pizza has 2 slices and there were a total of 28 slices
Eq1: x*2=28
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x*2,28)
print(solve(Eq1,x))
We got 14/2 from sympy, so the answer is 7 pizzas were ordered.",,[14.0]
224,Rebecca wants to split a collection of eggs into groups of 3. Rebecca has 99 bananas 9 eggs and 27 marbles.How many groups will be created?,[3.0],"A: mapping: {x: number of groups of 3 eggs}
Rebecca has 9 eggs, which can be divided into groups of 3.
Eq1: x=9/3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9/3)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,[3.0]
225,41 children were riding on the bus. At the bus stop some children got off the bus. Then there were 18 children left on the bus.How many more children were on the bus before the bus stop than there are now?,[23.0],"A: mapping:{x:more children on the bus before the bus stop than there are now}
41 children were riding on the bus. After some children got off, there were 18 children left on the bus.
Eq1: x=41-18
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,41-18)
print(solve(Eq1,x))
We got 23 from sympy, so the answer is 23.",,[23.0]
226,In Haley's class some boys love to play marbles. Haley gives 2 marbles to each boy. If she had 28 marblesHow many boys did she give the marbles to?,[14.0],"A: mapping:{x:number of boys Haley gave marbles to}
Haley had 28 marbles and gave 2 marbles to each boy
Eq1: x=28/2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,28/2)
print(solve(Eq1,x))
We got 14 from sympy, so the answer is 14 boys.",,[14.0]
