,question,answer,response,mapping,response_answer
117," Adam had 5 dollars. At the store he spent $2 on a new game. If he got another 5 dollars for his allowance, how much money does he have now? ",[8.0],"mapping:{x: money Adam has now}
Adam started with 5 dollars. He spent 2 dollars on a new game. Then he got another 5 dollars for his allowance. So he has 5 - 2 + 5 dollars now.
Eq1: x=5-2+5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-2+5)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,[8.0]
118," Tiffany was playing a video game and had 43 lives. In a hard part of the game she lost 14 lives. If she got 27 more lives in the next level, how many lives would she have? ",[56.0],"mapping:{x: lives Tiffany would have after the next level}
Tiffany started with 43 lives. She lost 14 lives in a hard part of the game. Then she got 27 more lives in the next level. So she would have 43 - 14 + 27 lives.
Eq1: x=43-14+27
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,43-14+27)
print(solve(Eq1,x))
We got 56 from sympy, so the answer is 56.",,[56.0]
119," At the fair there were 12 people in line for the bumper cars. If 10 of them got tired of waiting and left and 15 more got in line, how many people would be in line? ",[17.0],"mapping:{x: people in line for the bumper cars}
Initially, there were 12 people in line. 10 of them left and 15 more got in line. So the total number of people
in line is 12 - 10 + 15.
Eq1: x=12-10+15
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12-10+15)
print(solve(Eq1,x))
We got 17 from sympy, so the answer is 17.",,[17.0]
120," A waiter had 14 customers to wait on. If 3 customers left and he got another 39 customers, how many customers would he have? ",[50.0],"mapping:{x: total number of customers the waiter has}
The waiter started with 14 customers. Then 3 left and he got 39 more customers. So he had 14 - 3 + 39 customers.
Eq1: x=14-3+39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-3+39)
print(solve(Eq1,x))
We got 50 from sympy, so the answer is 50.",,[50.0]
121," At the fair there were 30 people in line for the bumper cars. If 10 of them got tired of waiting and left and 5 more got in line, how many people would be in line? ",[25.0],"mapping:{x: people in line after some left and more got in}
There were originally 30 people in line. 10 of them left and 5 more got in line. So the total number of people
in line is 30 - 10 + 5. 
Eq1: x=30-10+5  
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-10+5)
print(solve(Eq1,x))
We got 25 from sympy, so the answer is 25.",,[25.0]
122," Faye had 34 coloring books. If she gave away 3 of them, but then bought 48 more, how many would she have total? ",[79.0],"mapping:{x:total number of coloring books Faye has}
Faye started with 34 coloring books. She gave away 3, so she had 34 - 3. Then she bought 48 more, so she had
34 - 3 + 48. 
Eq1: x=34-3+48
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-3+48)
print(solve(Eq1,x))
We got 79 from sympy, so the answer is 79.",,[79.0]
123," Paige had 11 songs on her mp3 player. If she deleted 9 old songs from it and then added 8 new songs, how many songs does she have on her mp3 player? ",[10.0],"mapping:{x: songs Paige has on her mp3 player}
Paige started with 11 songs. She deleted 9 old songs and added 8 new songs. So she has 11 - 9 + 8 songs now.
Eq1: x=11-9+8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-9+8)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,[10.0]
124," A teacher had 38 worksheets to grade. If she graded 4, but then another 15 were turned in, how many worksheets would she have to grade? ",[49.0],"mapping:{x: worksheets the teacher has to grade}
The teacher started with 38 worksheets. She graded 4, but then another 15 were turned in. So she has to grade
38 - 4 + 15 worksheets.
Eq1: x=38-4+15
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,38-4+15)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,[49.0]
125, In fourth grade there were 40 students at the start of the year. During the year 14 students left and 26 new students came to school. How many students were in fourth grade at the end? ,[52.0],"mapping:{x: students in fourth grade at the end}
At the start of the year, there were 40 students. During the year, 14 students left and 26 new students came. So the total number of students at the end of the year is 40 - 14 + 26.
Eq1: x=40-14+26
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-14+26)
print(solve(Eq1,x))
We got 52 from sympy, so the answer is 52.",,[52.0]
126," Wendy was playing a video game and had 43 lives. In a hard part of the game she lost 8 lives. If she got 39 more lives in the next level, how many lives would she have? ",[74.0],"mapping:{x: lives Wendy would have after the next level}
Wendy started with 43 lives. She lost 8 lives in a hard part of the game. Then she got 39 more lives in the next level.
Eq1: x=43-8+39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,43-8+39)
print(solve(Eq1,x))
We got 74 from sympy, so the answer is 74.",,[74.0]
127," A book store had 4 books in the bargin bin. If they sold 3 books, but then put 10 more in the bin, how many books would be in the bin? ",[11.0],"mapping:{x: books in the bin}
The bookstore started with 4 books in the bargain bin. They sold 3 books, so they had 4-3=1 book left. Then they added 10 more books, so they had 1+10=11 books in the bin.
Eq1: x=4-3+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4-3+10)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,[11.0]
128," At the arcade Cody won 49 tickets. If he spent 25 tickets on a beanie and later won 6 more tickets, how many would he have? ",[30.0],"mapping:{x: tickets Cody would have}
Cody won 49 tickets. He spent 25 on a beanie and won 6 more later. So he would have 49 - 25 + 6 tickets left.
Eq1: x=49-25+6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,49-25+6)
print(solve(Eq1,x))
We got 30 from sympy, so the answer is 30.",,[30.0]
129," For the school bake sale Bianca made 14 cupcakes. If she sold 6 of them and then made 17 more, how many cupcakes would she have? ",[25.0],"mapping:{x: cupcakes Bianca would have}
Bianca started with 14 cupcakes. She sold 6 of them, so she had 14-6 left. Then she made 17 more, so she had 14-6+17 cupcakes.
Eq1: x=14-6+17
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-6+17)
print(solve(Eq1,x))
We got 25 from sympy, so the answer is 25.",,[25.0]
130," Bianca had 45 coloring books. If she gave away 6 of them, but then bought 20 more, how many would she have total? ",[59.0],"mapping:{x:total number of coloring books Bianca has}
Bianca started with 45 coloring books. She gave away 6, so she had 45 - 6. Then she bought 20 more, so she had 45 - 6 + 20.
Eq1: x=45-6+20
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,45-6+20)
print(solve(Eq1,x))
We got 59 from sympy, so the answer is 59.",,[59.0]
131," Zoe had 15 songs on her mp3 player. If she deleted 8 old songs from it and then added 50 new songs, how many songs does she have on her mp3 player? ",[57.0],"mapping:{x: songs Zoe has on her mp3 player}
Zoe started with 15 songs. She deleted 8 old songs and added 50 new songs. So she has 15 - 8 + 50 songs now.
Eq1: x=15-8+50
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,15-8+50)
print(solve(Eq1,x))
We got 57 from sympy, so the answer is 57.",,[57.0]
132," At the arcade Jerry won 4 tickets. If he spent 2 tickets on a beanie and later won 47 more tickets, how many would he have? ",[49.0],"mapping:{x: tickets Jerry would have}
Jerry started with 4 tickets. He spent 2 tickets on a beanie. Then he won 47 more tickets. So he would have
4 - 2 + 47 tickets. 
Eq1: x=4-2+47
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4-2+47)
print(solve(Eq1,x))
We got 49 from sympy, so the answer is 49.",,[49.0]
133, A store had 31 oranges in a bin. If they threw away 9 of the old ones and put 38 new ones in the bin how many would be in the bin? ,[60.0],"mapping:{x: oranges in the bin}
The store started with 31 oranges. They threw away 9 old ones and put 38 new ones in the bin. So the total
number of oranges in the bin is 31 - 9 + 38.
Eq1: x=31-9+38
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31-9+38)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,[60.0]
134," Adam had 33 books. If he sold 11 of them and used the money he earned to buy 23 new books, how many books would Adam have? ",[45.0],"mapping:{x: books Adam would have}
Adam started with 33 books. He sold 11 of them and used the money to buy 23 new books. So he now has 33-11+23 books.
Eq1: x=33-11+23
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-11+23)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,[45.0]
135," At the fair there were 10 people in line for the bumper cars. If 2 of them got tired of waiting and left and 2 more got in line, how many people would be in line? ",[10.0],"mapping:{x: people in line for the bumper cars}
Initially, there were 10 people in line. 2 left and 2 more got in line. So the total number of people in line
is 10 - 2 + 2.
Eq1: x=10-2+2
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-2+2)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,[10.0]
136," The school cafeteria had 38 apples. If they used 20 to make lunch for the students and then bought 28 more, how many apples would they have? ",[46.0],"mapping:{x: apples the cafeteria would have}
The cafeteria started with 38 apples. They used 20 to make lunch for the students and then bought 28 more.
Eq1: x=38-20+28
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,38-20+28)
print(solve(Eq1,x))
We got 46 from sympy, so the answer is 46.",,[46.0]
137," George had 28 socks. If he threw away 4 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",[60.0],"mapping:{x: socks George would have}
George started with 28 socks. He threw away 4 old ones and bought 36 new ones. So he has 28 - 4 + 36 socks.
Eq1: x=28-4+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,28-4+36)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,[60.0]
138, For Halloween Robin scored 23 pieces of candy. She ate 7 pieces the first night and then her sister gave her 21 more pieces. How many pieces of candy does Robin have now? ,[37.0],"mapping:{x: pieces of candy Robin has now}
Robin started with 23 pieces of candy. She ate 7 the first night and then her sister gave her 21 more pieces.
Eq1: x=23-7+21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-7+21)
print(solve(Eq1,x))
We got 37 from sympy, so the answer is 37.",,[37.0]
139," Rachel was playing a video game and had 10 lives. In a hard part of the game she lost 4 lives. If she got 26 more lives in the next level, how many lives would she have? ",[32.0],"mapping:{x: lives Rachel would have after the next level}
Rachel started with 10 lives. She lost 4 lives in a hard part of the game. Then she got 26 more lives in the next level.
Eq1: x=10-4+26
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-4+26)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,[32.0]
140," A florist had 6 roses. If she sold 5 of them and then later picked 12 more, how many roses would she have? ",[13.0],"mapping:{x: roses the florist would have}
The florist started with 6 roses. She sold 5 of them, so she had 6-5 left. Then she picked 12 more roses, so she had 6-5+12 roses in total.
Eq1: x=6-5+12
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6-5+12)
print(solve(Eq1,x))
We got 13 from sympy, so the answer is 13.",,[13.0]
141, For Halloween Haley scored 33 pieces of candy. She ate 17 pieces the first night and then her sister gave her 19 more pieces. How many pieces of candy does Haley have now? ,[35.0],"mapping:{x: pieces of candy Haley has now}
Haley started with 33 pieces of candy. She ate 17 the first night and then got 19 more from her sister. So she has 33 - 17 + 19 pieces of candy now.
Eq1: x=33-17+19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-17+19)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,[35.0]
142," The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? ",[50.0],"mapping:{x: apples the cafeteria would have}
The cafeteria started with 14 apples. They used 13 to make lunch for the students. Then they bought 49 more.
Eq1: x=14-13+49
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-13+49)
print(solve(Eq1,x))
We got 50 from sympy, so the answer is 50.",,[50.0]
143," Edward had 43 books. If he sold 19 of them and used the money he earned to buy 14 new books, how many books would Edward have? ",[38.0],"mapping:{x: books Edward would have}
Edward started with 43 books. He sold 19 of them and used the money to buy 14 new books. So he would have
43 - 19 + 14 books.
Eq1: x=43-19+14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,43-19+14)
print(solve(Eq1,x))
We got 38 from sympy, so the answer is 38.",,[38.0]
144," A teacher had 29 worksheets to grade. If she graded 25, but then another 29 were turned in, how many worksheets would she have to grade? ",[33.0],"mapping:{x: worksheets the teacher has to grade}
The teacher started with 29 worksheets. She graded 25, but then another 29 were turned in. So she has to grade
29 + 29 - 25 worksheets.
Eq1: x=29 + 29 - 25
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,29 + 29 - 25)
print(solve(Eq1,x))
We got 33 from sympy, so the answer is 33.",,[33.0]
145, In fourth grade there were 35 students at the start of the year. During the year 10 students left and 10 new students came to school. How many students were in fourth grade at the end? ,[35.0],"mapping:{x: students in fourth grade at the end}
At the start of the year, there were 35 students. 10 students left and 10 new students came, so the total number of students changed by 0. Therefore, the number of students at the end of the year is the same as at the start of the year, which is 35.
Eq1: x=35
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,35)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,[35.0]
146," For the school bake sale Carol made 19 cupcakes. If she sold 6 of them and then made 27 more, how many cupcakes would she have? ",[40.0],"mapping:{x: cupcakes Carol would have}
Carol started with 19 cupcakes. She sold 6 of them and then made 27 more. So she would have 19 - 6 + 27 cupcakes.
Eq1: x=19-6+27
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-6+27)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,[40.0]
147, A store had 40 oranges in a bin. If they threw away 37 of the old ones and put 7 new ones in the bin how many would be in the bin? ,[10.0],"mapping:{x: oranges in the bin after throwing away old ones and adding new ones}
The store started with 40 oranges. They threw away 37 old ones and added 7 new ones. So the total number of oranges in the bin is 40 - 37 + 7.
Eq1: x=40-37+7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-37+7)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,[10.0]
148," At the arcade Victor won 46 tickets. If he spent 27 tickets on a beanie and later won 39 more tickets, how many would he have? ",[58.0],"mapping:{x: tickets Victor would have}
Victor won 46 tickets. He spent 27 on a beanie and won 39 more later. So he would have 46 - 27 + 39 tickets.
Eq1: x=46-27+39
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,46-27+39)
print(solve(Eq1,x))
We got 58 from sympy, so the answer is 58.",,[58.0]
149," Chloe picked 48 carrots from her garden. If she threw out 45 of them and then picked 42 more the next day, how many carrots would she have total? ",[45.0],"mapping:{x:total number of carrots Chloe has}
Chloe picked 48 carrots from her garden. She threw out 45 of them, so she had 48 - 45 left. Then she picked 42 more the next day, so she had 48 - 45 + 42 carrots in total.
Eq1: x=48-45+42
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-45+42)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,[45.0]
150," Sam had 10 socks. If he threw away 3 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",[43.0],"mapping:{x: socks Sam would have}
Sam started with 10 socks. He threw away 3 old ones and bought 36 new ones. So he now has 10 - 3 + 36 socks.
Eq1: x=10-3+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10-3+36)
print(solve(Eq1,x))
We got 43 from sympy, so the answer is 43.",,[43.0]
151," Maria had 14 bottles of water in her fridge. If she drank 8 of them and then bought 45 more, how many bottles would she have? ",[51.0],"mapping:{x: bottles of water Maria would have}
Maria started with 14 bottles of water. She drank 8 of them and then bought 45 more. So she would have 14 - 8 + 45 bottles of water.
Eq1: x=14-8+45
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14-8+45)
print(solve(Eq1,x))
We got 51 from sympy, so the answer is 51.",,[51.0]
152," A teacher had 34 worksheets to grade. If she graded 7, but then another 36 were turned in, how many worksheets would she have to grade? ",[63.0],"mapping:{x: worksheets the teacher has to grade}
The teacher started with 34 worksheets. She graded 7, so she had 34 - 7 left. Then another 36 were turned in, so she had 34 - 7 + 36 left to grade.
Eq1: x=34-7+36
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-7+36)
print(solve(Eq1,x))
We got 63 from sympy, so the answer is 63.",,[63.0]
153," At the fair there were 7 people in line for the bumper cars. If 4 of them got tired of waiting and left and 8 more got in line, how many people would be in line? ",[11.0],"mapping:{x: people in line for the bumper cars}
There were originally 7 people in line. 4 of them left and 8 more got in line. So the total number of people
in line is 7 - 4 + 8.
Eq1: x=7-4+8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7-4+8)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,[11.0]
154," Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? ",[19.0],"mapping:{x: total number of coloring books Emily has}
Emily started with 7 coloring books. She gave away 2, so she had 7-2. Then she bought 14 more, so she had 7-2+14.
Eq1: x=7-2+14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7-2+14)
print(solve(Eq1,x))
We got 19 from sympy, so the answer is 19.",,[19.0]
155," At the arcade Dave won 25 tickets. If he spent 22 tickets on a beanie and later won 15 more tickets, how many would he have? ",[18.0],"mapping:{x: tickets Dave would have}
Dave won 25 tickets. He spent 22 on a beanie. Then he won 15 more tickets. So he would have 25 - 22 + 15 tickets.
Eq1: x=25-22+15
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25-22+15)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,[18.0]
156," Robin had 30 songs on her mp3 player. If she deleted 8 old songs from it and then added 10 new songs, how many songs does she have on her mp3 player? ",[32.0],"mapping:{x: songs Robin has on her mp3 player}
Robin started with 30 songs. She deleted 8 old songs and added 10 new songs. So she has 30 - 8 + 10 songs now.
Eq1: x=30-8+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30-8+10)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,[32.0]
157," The school cafeteria had 23 apples. If they used 20 to make lunch for the students and then bought 6 more, how many apples would they have? ",[9.0],"mapping:{x: apples the cafeteria would have}
The cafeteria started with 23 apples. They used 20 to make lunch for the students and then bought 6 more. So they would have 23 - 20 + 6 apples left.
Eq1: x=23-20+6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-20+6)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,[9.0]
158," Janet was playing a video game and had 38 lives. In a hard part of the game she lost 16 lives. If she got 32 more lives in the next level, how many lives would she have? ",[54.0],"mapping:{x: lives Janet would have after the next level}
Janet started with 38 lives. She lost 16 lives in a hard part of the game. Then she got 32 more lives in the next level. So she would have 38 - 16 + 32 lives.
Eq1: x=38-16+32
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,38-16+32)
print(solve(Eq1,x))
We got 54 from sympy, so the answer is 54.",,[54.0]
159," Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total? ",[61.0],"mapping:{x: total number of carrots Megan has}
Megan picked 19 carrots from her garden. She threw out 4 of them. Then she picked 46 more the next day. So she has 19 - 4 + 46 carrots in total.
Eq1: x=19-4+46
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-4+46)
print(solve(Eq1,x))
We got 61 from sympy, so the answer is 61.",,[61.0]
160," Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have? ",[71.0],"mapping:{x: money Roger would have after getting 46 dollars from his mom}
Roger had 45 dollars in January. By March he had spent 20 dollars. So he had 45 - 20 dollars left. If he got
another 46 dollars from his mom, he would have 45 - 20 + 46 dollars. 
Eq1: x=45-20+46  
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,45-20+46)
print(solve(Eq1,x))
We got 71 from sympy, so the answer is 71.",,[71.0]
161," The school cafeteria had 17 apples. If they used 2 to make lunch for the students and then bought 23 more, how many apples would they have? ",[38.0],"mapping:{x: apples the cafeteria would have}
The cafeteria started with 17 apples. They used 2 to make lunch for the students and then bought 23 more. So they would have 17 - 2 + 23 apples.
Eq1: x=17-2+23
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,17-2+23)
print(solve(Eq1,x))
We got 38 from sympy, so the answer is 38.",,[38.0]
162," Janet was playing a video game and had 47 lives. In a hard part of the game she lost 23 lives. If she got 46 more lives in the next level, how many lives would she have? ",[70.0],"mapping:{x: lives Janet would have after the next level}
Janet started with 47 lives. She lost 23 lives in a hard part of the game. Then she got 46 more lives in the next level.
Eq1: x=47-23+46
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,47-23+46)
print(solve(Eq1,x))
We got 70 from sympy, so the answer is 70.",,[70.0]
163," Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total? ",[31.0],"mapping:{x: total number of carrots Nancy has}
Nancy picked 12 carrots from her garden. She threw out 2 of them. Then she picked 21 more the next day. So she has 12 - 2 + 21 carrots in total.
Eq1: x=12-2+21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,12-2+21)
print(solve(Eq1,x))
We got 31 from sympy, so the answer is 31.",,[31.0]
164," Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player? ",[64.0],"mapping:{x: songs Bianca has on her mp3 player}
Bianca started with 34 songs. She deleted 14 old songs and added 44 new songs. So she has 34 - 14 + 44 songs now.
Eq1: x=34-14+44
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,34-14+44)
print(solve(Eq1,x))
We got 64 from sympy, so the answer is 64.",,[64.0]
165," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? ",[39.0],"mapping:{x: books Tom would have}
Tom started with 5 books. He sold 4 of them and used the money to buy 38 new books. So he now has 5-4+38 books.
Eq1: x=5-4+38
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-4+38)
print(solve(Eq1,x))
We got 39 from sympy, so the answer is 39.",,[39.0]
166," John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ",[27.0],"mapping:{x: socks John would have}
John started with 33 socks. He threw away 19 old ones and bought 13 new ones. So he would have 33 - 19 + 13 socks.
Eq1: x=33-19+13
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-19+13)
print(solve(Eq1,x))
We got 27 from sympy, so the answer is 27.",,[27.0]
167," For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ",[24.0],"mapping:{x: cupcakes Maria would have}
Maria made 19 cupcakes. She sold 5 of them, so she had 19 - 5 left. Then she made 10 more, so she had 19 - 5 + 10 cupcakes.
Eq1: x=19-5+10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-5+10)
print(solve(Eq1,x))
We got 24 from sympy, so the answer is 24.",,[24.0]
168, A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin? ,[34.0],"mapping:{x: oranges in the bin}
The store started with 50 oranges. They threw away 40 old ones and put 24 new ones in the bin. So the total number of oranges in the bin is 50 - 40 + 24.
Eq1: x=50-40+24
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,50-40+24)
print(solve(Eq1,x))
We got 34 from sympy, so the answer is 34.",,[34.0]
169, In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school. How many students were in fourth grade at the end? ,[11.0],"mapping:{x: students in fourth grade at the end}
At the start of the year, there were 8 students. During the year, 5 students left and 8 new students came. So at the end of the year, there were 8 - 5 + 8 students.
Eq1: x=8-5+8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8-5+8)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,[11.0]
170," Bianca picked 23 carrots from her garden. If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ",[60.0],"mapping:{x:total number of carrots Bianca has}
Bianca picked 23 carrots. She threw out 10 of them. Then she picked 47 more the next day. So she has 23 - 10 + 47 carrots in total.
Eq1: x=23-10+47
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,23-10+47)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,[60.0]
171," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have? ",[47.0],"mapping:{x: bottles of water Zoe would have}
Zoe started with 42 bottles of water. She drank 25 of them and then bought 30 more. So she would have 42 - 25 + 30 bottles of water.
Eq1: x=42-25+30
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42-25+30)
print(solve(Eq1,x))
We got 47 from sympy, so the answer is 47.",,[47.0]
172," Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player? ",[28.0],"mapping:{x: songs Katie has on her mp3 player}
Katie started with 11 songs. She deleted 7 old songs and added 24 new songs. So she has 11 - 7 + 24 songs now.
Eq1: x=11-7+24
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11-7+24)
print(solve(Eq1,x))
We got 28 from sympy, so the answer is 28.",,[28.0]
173, A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ,[31.0],"mapping:{x: oranges in the bin}
The store started with 5 oranges. They threw away 2 old ones and put 28 new ones in the bin. So the total number of oranges in the bin is 5 - 2 + 28.
Eq1: x=5-2+28
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5-2+28)
print(solve(Eq1,x))
We got 31 from sympy, so the answer is 31.",,[31.0]
174," Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ",[67.0],"mapping:{x: books Adam would have}
Adam started with 48 books. He sold 19 of them and used the money to buy 38 new books. So he now has 48 - 19 + 38 books.
Eq1: x=48-19+38
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48-19+38)
print(solve(Eq1,x))
We got 67 from sympy, so the answer is 67.",,[67.0]
175, In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,[37.0],"mapping:{x: students in fourth grade at the end}
At the start of the year, there were 31 students. 5 students left and 11 new students came, so the total number of students changed by 11-5=6.
Eq1: x=31+6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31+6)
print(solve(Eq1,x))
We got 37 from sympy, so the answer is 37.",,[37.0]
