,question,answer,response,mapping,response_answer
152," A teacher had 34 worksheets to grade. If she graded 7, but then another 36 were turned in, how many worksheets would she have to grade? ",63.0," The teacher had 34 worksheets to grade. She graded 7, and then another 36 were turned in. So she would have to grade 7 + 36 = 43. The answer is 43.",,43.0
153," At the fair there were 7 people in line for the bumper cars. If 4 of them got tired of waiting and left and 8 more got in line, how many people would be in line? ",11.0, There are 7 people originally. 4 of them left. So there are 7 - 4 = 3 people left. 8 more people got in line. So there are 3 + 8 = 11 people in line. The answer is 11.,,11.0
154," Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? ",19.0, Emily had 7 coloring books. She gave away 2 of them. So she would have 7 - 2 = 5. But then she bought 14 more. So she would have 5 + 14 = 19. The answer is 19.,,19.0
155," At the arcade Dave won 25 tickets. If he spent 22 tickets on a beanie and later won 15 more tickets, how many would he have? ",18.0, Dave won 25 tickets. He spent 22 tickets on a beanie. So he would have 25 - 22 = 3 tickets left. Then he won 15 more tickets. So he would have 3 + 15 = 18 tickets in total.,,25.0
156," Robin had 30 songs on her mp3 player. If she deleted 8 old songs from it and then added 10 new songs, how many songs does she have on her mp3 player? ",32.0, Robin had 30 songs on her mp3 player. She deleted 8 old songs and added 10 new songs. So she has 30 - 8 + 10 = 32 songs on her mp3 player.,,30.0
157," The school cafeteria had 23 apples. If they used 20 to make lunch for the students and then bought 6 more, how many apples would they have? ",9.0, The school cafeteria had 23 apples. They used 20 to make lunch for the students and then bought 6 more. So they would have 23 - 20 + 6 = 9. The answer is 9.,,9.0
158," Janet was playing a video game and had 38 lives. In a hard part of the game she lost 16 lives. If she got 32 more lives in the next level, how many lives would she have? ",54.0, Janet had 38 lives. She lost 16 lives. So she would have 38 - 16 = 22 lives. She got 32 more lives in the next level. So she would have 22 + 32 = 54 lives.,,38.0
159," Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total? ",61.0, Megan would have 19 + 46 - 4 = 61 carrots in total.,,19.0
160," Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have? ",71.0," Roger had 45 dollars in January. He spent 20 dollars by March, so he would have 45 - 20 = 25 dollars. He got another 46 dollars from his mom, so he would have 25 + 46 = 71 dollars in total.",,45.0
161," The school cafeteria had 17 apples. If they used 2 to make lunch for the students and then bought 23 more, how many apples would they have? ",38.0, The school cafeteria had 17 apples. 2 were used to make lunch for the students. 23 were bought. So they would have 17 + 23 = 40 apples.,,17.0
162," Janet was playing a video game and had 47 lives. In a hard part of the game she lost 23 lives. If she got 46 more lives in the next level, how many lives would she have? ",70.0, Janet had 47 lives originally. She then lost 23 lives. So she would have 47 - 23 = 24 lives. She then gets 46 more lives. So she would have 24 + 46 = 70 lives.,,47.0
163," Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total? ",31.0, Nancy would have a total of 12 + 21 - 2 = 31 carrots.,,12.0
164," Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player? ",64.0, Bianca had 34 songs originally. She deleted 14 old songs and added 44 new songs. So she has 34 - 14 + 44 = 64 songs on her mp3 player.,,34.0
165," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? ",39.0, Tom had 5 books. He sold 4 of them. So he would have 5 - 4 = 1 book left. Then he bought 38 new books. So he would have 1 + 38 = 39 books in total.,,5.0
166," John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ",27.0, John had 33 socks. He threw away 19 old ones that didn't fit. So he would have 33 - 19 = 14. Then he bought 13 new ones. So he would have 14 + 13 = 27. The answer is 27.,,27.0
167," For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ",24.0, Maria would have 19 cupcakes originally. She sold 5 of them and then made 10 more. So she would have 19 - 5 + 10 = 24 cupcakes.,,19.0
168, A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin? ,34.0, The store had 50 oranges in the bin. They threw away 40 of the old ones and put in 24 new ones. So the answer is 50 - 40 + 24 = 34.,,50.0
169, In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school. How many students were in fourth grade at the end? ,11.0, There were 8 students at the start of the year. 5 students left and 8 new students came to school. So the answer is 8 + 8 - 5 = 11.,,8.0
170," Bianca picked 23 carrots from her garden. If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ",60.0, 23 carrots were picked originally. 10 were thrown out. So there would be 23 - 10 = 13 carrots left. Then 47 more were picked. So the total would be 13 + 47 = 60. The answer is 60.,,60.0
171," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have? ",47.0," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, she would have 42 + 30 - 25 = 47 bottles.",,42.0
172," Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player? ",28.0, Katie had 11 songs originally. She deleted 7 old songs and added 24 new songs. So the answer is 11 - 7 + 24 = 28.,,11.0
173, A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ,31.0," There are 5 oranges originally. 2 of them are thrown away. So there are 5 - 2 = 3. Then 28 new ones are put in, so the final answer is 3 + 28 = 31.",,5.0
174," Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ",67.0, Adam had 48 books. He sold 19 of them. So he would have 48 - 19 = 29 books left. Then he bought 38 new books. So he would have 29 + 38 = 67 books in total. The answer is 67.,,67.0
175, In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,37.0, There were 31 students at the start of the year. 5 students left and 11 new students came to school. So the answer is 31 + 11 - 5 = 37.,,31.0
176," For the school bake sale Robin made 42 cupcakes. If she sold 22 of them and then made 39 more, how many cupcakes would she have? ",59.0, 42 cupcakes were made originally. 22 were sold. So there are 42 - 22 = 20 cupcakes remaining. 39 more were made. So the total number of cupcakes is 20 + 39 = 59.,,42.0
177," A florist had 11 roses. If she sold 2 of them and then later picked 32 more, how many roses would she have? ",41.0, The florist had 11 roses. She sold 2 of them. So she has 11 - 2 = 9 roses left. Then she picked 32 more. So she has 9 + 32 = 41 roses in total. The answer is 41.,,41.0
178," Frank had 11 dollars. At the store he spent $3 on a new game. If he got another 14 dollars for his allowance, how much money does he have now? ",22.0, Frank had 11 dollars. He spent 3 dollars. So he has 11 - 3 = 8 dollars left. Then he gets 14 more dollars. So he has 8 + 14 = 22 dollars in total.,,11.0
179," Haley was playing a video game and had 14 lives. In a hard part of the game she lost 4 lives. If she got 36 more lives in the next level, how many lives would she have? ",46.0, Haley had 14 lives. She lost 4 lives. So she would have 14 - 4 = 10 lives. She gets 36 more lives in the next level. So she would have 10 + 36 = 46 lives.,,14.0
180," Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have? ",58.0,"  Luke had 48 dollars in January. He spent 11 dollars by March. So he would have 48 - 11 = 37 dollars. If he got another 21 dollars from his mom, he would have 37 + 21 = 58 dollars.",,48.0
181," Emily was playing a video game and had 42 lives. In a hard part of the game she lost 25 lives. If she got 24 more lives in the next level, how many lives would she have? ",41.0," Emily had 42 lives originally. In a hard part of the game she lost 25 lives. So she would have 42 - 25 = 17 lives. If she got 24 more lives in the next level, she would have 17 + 24 = 41 lives.",,42.0
182," Debby had 30 coloring books. If she gave away 7 of them, but then bought 35 more, how many would she have total? ",58.0," Debby had 30 coloring books. If she gave away 7 of them, she would have given away 7 out of 30, or 1/4. So she would have 3/4, or 24/30, of her coloring books left. But then she bought 35 more, so she would have 24/30 + 35/30 = 59/30, or 59/30 * 30/30 = 59/30 * 1 = 59/1 = 59. The answer is 59.",,59.0
183," The school cafeteria had 12 apples. If they used 8 to make lunch for the students and then bought 19 more, how many apples would they have? ",23.0, The school cafeteria had 12 apples. They used 8 to make lunch for the students. So they would have 12 - 8 = 4 apples left. Then they bought 19 more apples. So they would have 4 + 19 = 23 apples in total. The answer is 23.,,23.0
184," At the fair there were 31 people in line for the bumper cars. If 25 of them got tired of waiting and left and 25 more got in line, how many people would be in line? ",31.0, There are 31 people originally. 25 of them left. So there are 31 - 25 = 6. The answer is 6.,,6.0
185," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ",56.0, The florist had 50 roses. She sold 15 of them. So she would have 50 - 15 = 35 roses left. Then she picked 21 more. So she would have 35 + 21 = 56 roses in total.,,50.0
186," Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs, how many songs does she have on her mp3 player? ",23.0, Zoe had 6 songs on her mp3 player. She deleted 3 old songs and added 20 new songs. So she has 6 - 3 + 20 = 23 songs on her mp3 player.,,6.0
187," At the arcade Dave won 11 tickets. If he spent 5 tickets on a beanie and later won 10 more tickets, how many would he have? ",16.0, Dave won 11 tickets. He spent 5 tickets on a beanie. So he would have 11 - 5 = 6 tickets left. Then he won 10 more tickets. So he would have 6 + 10 = 16 tickets in total.,,11.0
188," A waiter had 33 customers to wait on. If 31 customers left and he got another 26 customers, how many customers would he have? ",28.0, The waiter had 33 customers originally. 31 customers left and he got 26 more customers. So he would have 33 - 31 + 26 = 28 customers.,,33.0
189, In fourth grade there were 11 students at the start of the year. During the year 6 students left and 42 new students came to school. How many students were in fourth grade at the end? ,47.0, There were 11 students at the start of the year. 6 students left and 42 new students came to school. So the answer is 11 + 42 - 6 = 47.,,11.0
190," Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? ",33.0, Oliver had 11 socks. He threw away 4 old ones that didn't fit. So he would have 11 - 4 = 7. Then he bought 26 new ones. So he would have 7 + 26 = 33. The answer is 33.,,33.0
191, A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin how many would be in the bin? ,36.0, 40-25=15 and then 15+21=36 so there would be 36 oranges in the bin.,,40.0
192," At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have? ",9.0, Edward won 9 tickets. He spent 4 tickets on a beanie. So he would have 9 - 4 = 5 tickets left. Then he won 4 more tickets. So he would have 5 + 4 = 9 tickets. The answer is 9.,,9.0
193, In fourth grade there were 4 students at the start of the year. During the year 3 students left and 42 new students came to school. How many students were in fourth grade at the end? ,43.0, There were 4 students at the start of the year. 3 students left and 42 new students came to school. So the answer is 4 + 42 - 3 = 43.,,4.0
194," Haley picked 28 carrots from her garden. If she threw out 11 of them and then picked 9 more the next day, how many carrots would she have total? ",26.0, Haley had 28 carrots. She threw out 11 of them. So she would have 28 - 11 = 17 carrots left. Then she picked 9 more carrots. So she would have 17 + 9 = 26 carrots in total.,,28.0
195," Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, how many books would Roger have? ",34.0, Roger had 25 books. He sold 21 of them and used the money to buy 30 new books. So he would have 25 - 21 + 30 = 34 books.,,25.0
196," A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many roses would she have? ",36.0, The florist had 5 roses. She sold 3 of them. So she would have 5 - 3 = 2 roses left. Then she picked 34 more. So she would have 2 + 34 = 36 roses in total.,,5.0
197," Wendy was playing a video game and had 10 lives. In a hard part of the game she lost 6 lives. If she got 37 more lives in the next level, how many lives would she have? ",41.0, Wendy had 10 lives. She lost 6 lives. So she would have 10 - 6 = 4 lives. She got 37 more lives. So she would have 37 + 4 = 41 lives.,,10.0
198," John had 5 dollars. At the store he spent $2 on a new game. If he got another 26 dollars for his allowance, how much money does he have now? ",29.0, John had 5 dollars. He spent 2 dollars on a new game. So he has 5 - 2 = 3 dollars left. Then he gets 26 more dollars. So he has 3 + 26 = 29 dollars in total. The answer is 29.,,29.0
199," For the school bake sale Chloe made 28 cupcakes. If she sold 25 of them and then made 8 more, how many cupcakes would she have? ",11.0, Chloe made 28 cupcakes. She sold 25 of them. So she would have 28 - 25 = 3 cupcakes left. Then she made 8 more. So she would have 3 + 8 = 11 cupcakes in total. The answer is 11.,,11.0
200," At the town carnival Billy rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets, how many tickets did he use? ",50.0," Billy rode the ferris wheel 7 times and the bumper cars 3 times. So he used 7 * 5 = 35 tickets for the ferris wheel and 3 * 5 = 15 tickets for the bumper cars. In total, he used 35 + 15 = 50 tickets.",,7.0
201, Chloe was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Chloe have total? ,32.0, Chloe had 4 boxes of clothing. Each box had 2 scarves and 6 mittens. So 4 boxes times 2 scarves and 6 mittens equals 8 scarves and 24 mittens. 8 + 24 = 32. The answer is 32.,,32.0
202," A waiter had 9 tables he was waiting on, with 7 women and 3 men at each table. How many customers total did the waiter have? ",90.0, There are 9 tables. Each table has 7 women and 3 men. So 7 women and 3 men per table times 9 tables equals 63 customers in total.,,9.0
203," April's discount flowers was having a sale where each flower was 3 dollars. If Emily bought 2 roses and 2 daisies, how much did she spend? ",12.0, 2 roses cost 3 dollars each so that is 6 dollars. 2 daisies cost 3 dollars each so that is 6 dollars. 6 + 6 = 12. Emily spent 12 dollars.,,2.0
204," Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, how many problems did she have to complete total? ",30.0," Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, she would have 2*5 + 4*5 = 20 + 20 = 40 problems to complete.",,2.0
205," Wendy was playing a video game where she scores 5 points for each treasure she finds. If she found 4 treasures on the first level and 3 on the second, what would her score be? ",35.0, Wendy would have a score of 5*4 + 5*3 = 40.,,5.0
206," There were 7 friends playing a video game online when 2 more players joined the game. If each player had 7 lives, how many lives did they have total? ",63.0, There were 7 friends originally. 2 more players joined the game. So there are 7 + 2 = 9 players in total. Each player has 7 lives. So there are 9 * 7 = 63 lives in total.,,7.0
207," Paul bought 6 boxes of chocolate candy and 4 boxes of caramel candy. If each box has 9 pieces inside it, how much candy did he have total? ",90.0," Paul bought 6 boxes of chocolate candy and 4 boxes of caramel candy. If each box has 9 pieces inside it, he would have bought 6*9 + 4*9 = 54 + 36 = 90 pieces of candy in total.",,6.0
208," A pet store has 6 bird cages. If each cage has 6 parrots and 2 parakeets in it, how many birds does the pet store have total? ",48.0," There are originally 6 bird cages. If each cage has 6 parrots and 2 parakeets, then 6 + 2 = 8. So 8 x 6 = 48. The answer is 48.",,48.0
209," Rachel was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 6 shelves of mystery books and 2 shelves of picture books, how many books did she have total? ",72.0, 9 books x 6 shelves = 54 books for the mystery shelves. 9 books x 2 shelves = 18 books for the picture shelves. 54 + 18 = 72. The answer is 72.,,72.0
210, Rachel was unboxing some of her old winter clothes. She found 7 boxes of clothing and inside each box there were 3 scarves and 4 mittens. How many pieces of winter clothing did Rachel have total? ,49.0, Rachel had 7 boxes of clothing. Each box had 3 scarves and 4 mittens. So 7 boxes times 3 scarves per box equals 21 scarves. Then 7 boxes times 4 mittens per box equals 28 mittens. So the answer is 21 + 28 = 49.,,7.0
211," A pet store has 9 bird cages. If each cage has 2 parrots and 2 parakeets in it, how many birds does the pet store have total? ",36.0, There are 9 bird cages. Each cage has 2 parrots and 2 parakeets. So 9 x (2 + 2) = 9 x 4 = 36. The answer is 36.,,36.0
212," Cody bought 7 boxes of chocolate candy and 3 boxes of caramel candy. If each box has 8 pieces inside it, how much candy did he have total? ",80.0," There are 7 boxes of chocolate candy and 3 boxes of caramel candy. If each box has 8 pieces, then there are 8 x 7 = 56 pieces of chocolate candy and 8 x 3 = 24 pieces of caramel candy. In total, there are 56 + 24 = 80 pieces of candy.",,7.0
213," At Billy's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 3 dollars, how much was the bill? ",21.0," The bill was 3 dollars per meal, so 3 times 7 is 21. The answer is 21.",,21.0
214," Paul was collecting cans for recycling. On Saturday he filled 6 bags up and on Sunday he filled 3 more bags. If each bag had 8 cans in it, how many cans did he pick up total? ",72.0," Paul collected 8 cans * 6 bags on Saturday, which is 48 cans. Then he collected 8 cans * 3 bags on Sunday, which is 24 cans. In total, he collected 48 + 24 = 72 cans.",,8.0
215," While playing a trivia game, Adam answered 5 questions correct in the first half and 5 questions correct in the second half. If each question was worth 5 points, what was his final score? ",50.0, Adam answered 5 questions correctly in the first half. This is worth 5 points. Then he answered 5 questions correctly in the second half. This is also worth 5 points. So his final score is 5 + 5 = 10.,,5.0
216, Haley's favorite band was holding a concert where tickets were 4 dollars each. Haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go. How much did she spend? ,32.0, Haley bought 3 tickets for herself and her friends. She bought 5 extra tickets. So she bought 3 + 5 = 8 tickets in total. Each ticket costs 4 dollars. So she spent 8 * 4 = 32 dollars.,,3.0
217," Luke was putting his spare change into piles. He had 5 piles of quarters and 5 piles of dimes. If each pile had 3 coins in it, how many coins did he have total? ",30.0, 5 piles of quarters and 5 piles of dimes equals 10 piles. 3 coins in each pile equals 30 coins.,,5.0
218, Victor and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Victor bought 6 decks and his friend bought 2 decks? ,64.0, Victor bought 6 decks and his friend bought 2 decks. So they must have spent 8 * 6 + 8 * 2 = 96. The answer is 96.,,96.0
219," Katie had 7 pages of math homework and 3 pages of reading homework. If each page had 9 problems on it, how many problems did she have to complete total? ",90.0, 7 pages of math homework and 3 pages of reading homework. 9 problems on each page. 7 * 9 = 63 and 3 * 9 = 27. 63 + 27 = 90. The answer is 90.,,90.0
220," Faye was playing a video game where she scores 7 points for each treasure she finds. If she found 2 treasures on the first level and 6 on the second, what would her score be? ",56.0, Faye would have a score of 7*2 + 7*6 = 56.,,7.0
221," Gwen was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 3 shelves of mystery books and 5 shelves of picture books, how many books did she have total? ",72.0, Gwen had 3 shelves of mystery books and 5 shelves of picture books. So she had 3 x 9 + 5 x 9 = 36 + 45 = 81. The answer is 81.,,81.0
222," There were 2 friends playing a video game online when 2 more players joined the game. If each player had 6 lives, how many lives did they have total? ",24.0, There were 2 friends originally. 2 more players join. 2 + 2 = 4. Each player has 6 lives. 4 x 6 = 24. The answer is 24.,,24.0
223," Wendy bought 4 new chairs and 4 new tables for her house. If she spent 6 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0," Wendy bought 4 new chairs and 4 new tables. So she put together 4 + 4 = 8 pieces of furniture. If she spent 6 minutes on each piece, she spent 8 * 6 = 48 minutes in total. The answer is 48.",,48.0
224," April's discount flowers was having a sale where each flower was 3 dollars. If Zoe bought 8 roses and 2 daisies, how much did she spend? ",30.0, Zoe bought 8 roses and 2 daisies. 8 roses cost 8*3=24 dollars. 2 daisies cost 2*3=6 dollars. So Zoe spent a total of 24+6=30 dollars.,,8.0
225, Paige was unboxing some of her old winter clothes. She found 6 boxes of clothing and inside each box there were 5 scarves and 5 mittens. How many pieces of winter clothing did Paige have total? ,60.0, Paige had 6 boxes of clothing. Each box had 5 scarves and 5 mittens. So Paige had 6 x (5 + 5) = 6 x 10 = 60 pieces of winter clothing.,,6.0
226," Sam was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 3 more bags. If each bag had 6 cans in it, how many cans did he pick up total? ",42.0," Sam collected 4 bags on Saturday and 3 bags on Sunday. If each bag had 6 cans, then he must have collected 4 * 6 + 3 * 6 = 36 + 18 = 54 cans in total.",,4.0
227, George was working as a sacker at a grocery store where he made 5 dollars an hour. On Monday he worked 7 hours and on Tuesday he worked 2 hours. How much money did George make in those two days? ,45.0," George worked 7 hours on Monday and made 5*7=35 dollars. He worked 2 hours on Tuesday and made 5*2=10 dollars. In total, he made 35+10=45 dollars.",,7.0
228," While playing a trivia game, Frank answered 3 questions correct in the first half and 2 questions correct in the second half. If each question was worth 3 points, what was his final score? ",15.0," Frank answered 3 questions correctly in the first half. This is 3 x 3 = 9 points. In the second half, he answered 2 questions correctly. This is 2 x 3 = 6 points. So his final score is 9 + 6 = 15 points.",,3.0
229, Edward and his friend were buying trick decks from the magic shop for 9 dollars each. How much did they spend if Edward bought 4 decks and his friend bought 4 decks? ,72.0, Edward and his friend bought 4 decks each. 4 x 9 = 36. The answer is 36.,,36.0
230, Tom and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Tom bought 3 decks and his friend bought 5 decks? ,64.0, Tom bought 3 decks and his friend bought 5 decks. So they must have spent 8 + 8 + 8 = 24. The answer is 24.,,24.0
231," While shopping for music online, Megan bought 2 country albums and 8 pop albums. Each album came with a lyric sheet and had 7 songs. How many songs did Megan buy total? ",70.0, 2 country albums and 8 pop albums equals 10 albums. Each album has 7 songs. So 10 x 7 equals 70 songs.,,2.0
232, Victor was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 5 hours and on Tuesday he worked 5 hours. How much money did Victor make in those two days? ,60.0, Victor worked 5 hours on Monday and 5 hours on Tuesday. So he worked a total of 10 hours. He made 6 dollars an hour. So he made 6 * 10 = 60 dollars in those two days.,,5.0
233," A pet store has 6 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",54.0, There are 6 bird cages. Each cage has 2 parrots and 7 parakeets. So 6 x (2 + 7) = 6 x 9 = 54. The answer is 54.,,54.0
234," Maria bought 2 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",32.0, It took her 8 minutes for each piece of furniture. So it would take her 8 * 2 + 8 * 2 = 8 + 8 + 8 + 8 = 32 minutes.,,8.0
235," Olivia was playing a video game where she scores 8 points for each treasure she finds. If she found 2 treasures on the first level and 2 on the second, what would her score be? ",32.0, 8 points per treasure. 2 treasures on the first level. 2 treasures on the second level. 8x2 + 8x2 = 32. The answer is 32.,,32.0
236," A waiter had 6 tables he was waiting on, with 3 women and 5 men at each table. How many customers total did the waiter have? ",48.0," The waiter had 6 tables with 3 women and 5 men. So, he had (6*3) + (6*5) = 36 + 30 = 66 customers in total.",,6.0
237," Faye was selling her necklaces at a garage sale. She sold 3 bead necklaces and 7 gem stone necklaces. If each necklace cost 7 dollars, how much money did she earn? ",70.0," Faye sold 3 bead necklaces and 7 gem stone necklaces. So she sold a total of 3 + 7 = 10 necklaces. If each necklace cost 7 dollars, then she earned 10 * 7 = 70 dollars. The answer is 70.",,70.0
238," At the town carnival Oliver rode the ferris wheel 5 times and the bumper cars 4 times. If each ride cost 7 tickets, how many tickets did he use? ",63.0, Oliver rode the ferris wheel 5 times and the bumper cars 4 times. So he used 5 + 4 = 9 tickets.,,5.0
239," There were 5 friends playing a video game online when 2 more players joined the game. If each player had 8 lives, how many lives did they have total? ",56.0, There were originally 5 friends playing. 2 more players joined. 5 + 2 = 7. So there are 7 players in total. Each player has 8 lives. So 8 x 7 = 56. The answer is 56.,,56.0
240," Katie was selling her necklaces at a garage sale. She sold 4 bead necklaces and 3 gem stone necklaces. If each necklace cost 3 dollars, how much money did she earn? ",21.0," Katie sold 4 bead necklaces and 3 gem stone necklaces. So she sold a total of 4 + 3 = 7 necklaces. If each necklace cost 3 dollars, then she earned a total of 7 * 3 = 21 dollars. The answer is 21.",,21.0
241, Edward was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 3 hours and on Tuesday he worked 5 hours. How much money did Edward make in those two days? ,48.0, Edward worked 3 hours on Monday and 5 hours on Tuesday. He made 6 dollars an hour. So he made 3 * 6 + 5 * 6 = 36 + 30 = 66. The answer is 66.,,66.0
242," While playing a trivia game, Mike answered 3 questions correct in the first half and 5 questions correct in the second half. If each question was worth 3 points, what was his final score? ",24.0," Mike answered 3 questions right in the first half. This is 3 x 3 = 9 points. In the second half, he answered 5 questions right. This is 5 x 3 = 15 points. So his final score is 9 + 15 = 24 points.",,3.0
243," Amy was playing a video game where she scores 4 points for each treasure she finds. If she found 6 treasures on the first level and 2 on the second, what would her score be? ",32.0, 4 points per treasure. 6 treasures on first level is 4*6=24 points. 2 treasures on the second level is 4*2=8 points. The answer is 24+8=32 points.,,24.0
244," A waiter had 9 tables he was waiting on, with 4 women and 3 men at each table. How many customers total did the waiter have? ",63.0, The waiter had 9 tables with 4 women and 3 men at each table. 4 + 3 = 7. So the waiter had 7 customers per table and 9 tables. 7 * 9 = 63. The answer is 63.,,63.0
245," Chloe was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 5 shelves of mystery books and 4 shelves of picture books, how many books did she have total? ",54.0, 5 shelves of mystery books means 5*6=30 mystery books. 4 shelves of picture books means 4*6=24 picture books. So she has a total of 30+24=54 books.,,5.0
246," While shopping for music online, Isabel bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Isabel buy total? ",72.0, Isabel bought 6 + 2 = 8 albums. Each album had 9 songs. So she bought 8 * 9 = 72 songs in total.,,6.0
247," At Oliver's Restaurant a group with 2 adults and 4 children came in to eat. If each meal cost 3 dollars, how much was the bill? ",18.0," The bill was 3 times 6, so it was 18 dollars.",,3.0
248," Tiffany had 6 pages of math homework and 4 pages of reading homework. If each page had 3 problems on it, how many problems did she have to complete total? ",30.0," Tiffany had 6 pages of math homework and 4 pages of reading homework. If each page had 3 problems on it, she had to complete 18 math problems and 12 reading problems, for a total of 18 + 12 = 30.",,6.0
249," April's discount flowers was having a sale where each flower was 3 dollars. If Robin bought 5 roses and 4 daisies, how much did she spend? ",27.0, 3 dollars per flower. 5 roses and 4 daisies equals 9 flowers. 3 dollars times 9 flowers equals 27 dollars. The answer is 27 dollars.,,27.0
250, Zoe was unboxing some of her old winter clothes. She found 8 boxes of clothing and inside each box there were 4 scarves and 6 mittens. How many pieces of winter clothing did Zoe have total? ,80.0, There are 8 boxes of clothing. Each box has 4 scarves and 6 mittens. So 8 boxes times 4 scarves equals 32 scarves. 8 boxes times 6 mittens equals 48 mittens. 32 + 48 = 80. The answer is 80.,,80.0
251," There were 2 friends playing a video game online when 2 more players joined the game. If each player had 3 lives, how many lives did they have total? ",12.0, There were 2 friends originally. 2 more players join. 2 + 2 = 4. Each player has 3 lives. 4 * 3 = 12. The answer is 12.,,12.0
252," Adam bought 2 boxes of chocolate candy and 5 boxes of caramel candy. If each box has 4 pieces inside it, how much candy did he have total? ",28.0, Adam bought 2 boxes of chocolate candy and 5 boxes of caramel candy. So he bought a total of 2 + 5 = 7 boxes. Each box has 4 pieces inside it. So he bought a total of 7 * 4 = 28 pieces of candy. The answer is 28.,,28.0
253," A pet store has 8 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",72.0, There are 8 bird cages. Each cage has 2 parrots and 7 parakeets. So 8 * (2 + 7) = 8 * 9 = 72. The answer is 72.,,72.0
254, Lana's favorite band was holding a concert where tickets were 6 dollars each. Lana bought 8 tickets for herself and her friends and 2 extra tickets in case anyone else wanted to go. How much did she spend? ,60.0, Lana bought 8 tickets for herself and her friends. 2 extra tickets in case anyone else wanted to go. So she bought a total of 10 tickets. 6 dollars each. 10 tickets * 6 dollars = 60 dollars. The answer is 60 dollars.,,60.0
255," At Tom's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 8 dollars, how much was the bill? ",56.0, The bill was 8 * (2 + 5) = 8 * 7 = 56.,,8.0
256," Gwen was organizing her book case making sure each of the shelves had exactly 4 books on it. If she had 5 shelves of mystery books and 3 shelves of picture books, how many books did she have total? ",32.0," 5 shelves of mystery books means that there are 5 times 4, or 20, mystery books. 3 shelves of picture books means that there are 3 times 4, or 12, picture books. So the total number of books is 20 + 12, or 32.",,5.0
