,question,answer,response,mapping,response_answer
122," Faye had 34 coloring books. If she gave away 3 of them, but then bought 48 more, how many would she have total? ",79.0,"Faye started with 34 coloring books. After giving away 3, she had 34 - 3. 
coloring_books_after_giving = 34 - 3
coloring_books_after_giving = 31

After buying 48 more, she had 31 + 48 coloring books. 
total_coloring_books = 31 + 48
total_coloring_books = 79

The answer is 79.",,79.0
123," Paige had 11 songs on her mp3 player. If she deleted 9 old songs from it and then added 8 new songs, how many songs does she have on her mp3 player? ",10.0,"Paige started with 11 songs. After deleting 9 old songs, she had 11 - 9 songs. 
songs_left = 11 - 9
songs_left = 2

After adding 8 new songs, she had 2 + 8 songs. 
total_songs = 2 + 8
total_songs = 10

The answer is 10.",,10.0
124," A teacher had 38 worksheets to grade. If she graded 4, but then another 15 were turned in, how many worksheets would she have to grade? ",49.0,"The teacher started with 38 worksheets. After grading 4, she had 38 - 4 left to grade. 
worksheets_left = 38 - 4
worksheets_left = 34

Then another 15 were turned in, so she had 34 + 15 worksheets to grade. 
total_worksheets = 34 + 15
total_worksheets = 49

The answer is 49.",,49.0
125, In fourth grade there were 40 students at the start of the year. During the year 14 students left and 26 new students came to school. How many students were in fourth grade at the end? ,52.0,"There were originally 40 students. 14 students left and 26 new students came, so the total number of students is 40 - 14 + 26. 
total_students = 40 - 14 + 26
total_students = 52

The answer is 52.",,52.0
126," Wendy was playing a video game and had 43 lives. In a hard part of the game she lost 8 lives. If she got 39 more lives in the next level, how many lives would she have? ",74.0,"Wendy started with 43 lives. After losing 8 lives, she had 43 - 8 lives. 
lives_after_loss = 43 - 8
lives_after_loss = 35

After getting 39 more lives, she would have 35 + 39 lives. 
total_lives = 35 + 39
total_lives = 74

The answer is 74.",,74.0
127," A book store had 4 books in the bargin bin. If they sold 3 books, but then put 10 more in the bin, how many books would be in the bin? ",11.0,"The book store started with 4 books in the bargin bin. After selling 3 books, they had 4 - 3 books left. 
books_left = 4 - 3
books_left = 1

Then they put 10 more books in the bin, so the total number of books in the bin is 1 + 10. 
total_books = 1 + 10
total_books = 11

The answer is 11.",,11.0
128," At the arcade Cody won 49 tickets. If he spent 25 tickets on a beanie and later won 6 more tickets, how many would he have? ",30.0,"Cody won 49 tickets. He spent 25 tickets on a beanie, so he had 49 - 25 tickets left. 
tickets_left = 49 - 25
tickets_left = 24

Later, he won 6 more tickets, so he had 24 + 6 tickets. 
total_tickets = 24 + 6
total_tickets = 30

The answer is 30.",,30.0
129," For the school bake sale Bianca made 14 cupcakes. If she sold 6 of them and then made 17 more, how many cupcakes would she have? ",25.0,"Bianca started with 14 cupcakes. She sold 6, so she had 14 - 6 = 8 cupcakes left. Then she made 17 more cupcakes, so she had 8 + 17 = 25 cupcakes in total. 

The answer is 25.",,25.0
130," Bianca had 45 coloring books. If she gave away 6 of them, but then bought 20 more, how many would she have total? ",59.0,"Bianca started with 45 coloring books. After giving away 6, she had 45 - 6. 
coloring_books_left = 45 - 6
coloring_books_left = 39

After buying 20 more, she had 39 + 20 coloring books. 
total_coloring_books = 39 + 20
total_coloring_books = 59

The answer is 59.",,59.0
131," Zoe had 15 songs on her mp3 player. If she deleted 8 old songs from it and then added 50 new songs, how many songs does she have on her mp3 player? ",57.0,"Zoe started with 15 songs. After deleting 8 old songs, she had 15 - 8 songs. 
songs_after_deletion = 15 - 8
songs_after_deletion = 7

After adding 50 new songs, she had 7 + 50 songs. 
total_songs = 7 + 50
total_songs = 57

The answer is 57.",,57.0
132," At the arcade Jerry won 4 tickets. If he spent 2 tickets on a beanie and later won 47 more tickets, how many would he have? ",49.0,"Jerry started with 4 tickets. He spent 2 tickets on a beanie, so he had 4 - 2 = 2 tickets left. Then he won 47 more tickets, so he had a total of 2 + 47 = 49 tickets. 

The answer is 49.",,49.0
133, A store had 31 oranges in a bin. If they threw away 9 of the old ones and put 38 new ones in the bin how many would be in the bin? ,60.0,"The store started with 31 oranges. They threw away 9 old ones and added 38 new ones. 
total_oranges = 31 - 9 + 38
total_oranges = 60

The answer is 60.",,60.0
134," Adam had 33 books. If he sold 11 of them and used the money he earned to buy 23 new books, how many books would Adam have? ",45.0,"Adam started with 33 books. After selling 11, he had 33 - 11 books. 
books_after_sale = 33 - 11
books_after_sale = 22

He used the money to buy 23 new books, so he now has 22 + 23 books. 
total_books = 22 + 23
total_books = 45

The answer is 45.",,45.0
135," At the fair there were 10 people in line for the bumper cars. If 2 of them got tired of waiting and left and 2 more got in line, how many people would be in line? ",10.0,"There were originally 10 people in line. 2 left and 2 more got in line. So the total number of people in line now is 10 - 2 + 2. 
total_people = 10 - 2 + 2
total_people = 10

The answer is 10.",,10.0
136," The school cafeteria had 38 apples. If they used 20 to make lunch for the students and then bought 28 more, how many apples would they have? ",46.0,"The cafeteria started with 38 apples. They used 20 for lunch, so they had 38 - 20 apples left. 
apples_left = 38 - 20
apples_left = 18

Then they bought 28 more apples, so they had 18 + 28 apples. 
total_apples = 18 + 28
total_apples = 46

The answer is 46.",,46.0
137," George had 28 socks. If he threw away 4 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",60.0,"George started with 28 socks. After throwing away 4, he had 28 - 4 socks. 
socks_left = 28 - 4
socks_left = 24

After buying 36 new socks, he had 24 + 36 socks. 
total_socks = 24 + 36
total_socks = 60

The answer is 60.",,60.0
138, For Halloween Robin scored 23 pieces of candy. She ate 7 pieces the first night and then her sister gave her 21 more pieces. How many pieces of candy does Robin have now? ,37.0,"Robin started with 23 pieces of candy. After eating 7, she had 23 - 7 pieces left. 
candy_left = 23 - 7
candy_left = 16

After her sister gave her 21 more pieces, she had 16 + 21 pieces. 
total_candy = 16 + 21
total_candy = 37

The answer is 37.",,37.0
139," Rachel was playing a video game and had 10 lives. In a hard part of the game she lost 4 lives. If she got 26 more lives in the next level, how many lives would she have? ",32.0,"Rachel started with 10 lives. She lost 4 lives, so she had 10 - 4 lives left. 
lives_left = 10 - 4
lives_left = 6

In the next level, she got 26 more lives. So her total number of lives would be 6 + 26. 
total_lives = 6 + 26
total_lives = 32

The answer is 32.",,32.0
140," A florist had 6 roses. If she sold 5 of them and then later picked 12 more, how many roses would she have? ",13.0,"The florist started with 6 roses. She sold 5 of them, so she had 6 - 5 = 1 rose left. 
Later, she picked 12 more roses, so she had 1 + 12 = 13 roses. 

The answer is 13.",,13.0
141, For Halloween Haley scored 33 pieces of candy. She ate 17 pieces the first night and then her sister gave her 19 more pieces. How many pieces of candy does Haley have now? ,35.0,"Haley started with 33 pieces of candy. After eating 17, she had 33 - 17 pieces left. 
candy_left = 33 - 17
candy_left = 16

After her sister gave her 19 more pieces, she had 16 + 19 pieces. 
total_candy = 16 + 19
total_candy = 35

The answer is 35.",,35.0
142," The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? ",50.0,"The cafeteria started with 14 apples. They used 13 for lunch, so they had 14 - 13 = 1 apple left. Then they bought 49 more apples, so they had 1 + 49 = 50 apples in total. 

The answer is 50.",,50.0
143," Edward had 43 books. If he sold 19 of them and used the money he earned to buy 14 new books, how many books would Edward have? ",38.0,"Edward started with 43 books. After selling 19, he had 43 - 19 books left. 
books_left = 43 - 19
books_left = 24

He used the money he earned from selling the books to buy 14 new books. So he now has 24 + 14 books. 
total_books = 24 + 14
total_books = 38

The answer is 38.",,38.0
144," A teacher had 29 worksheets to grade. If she graded 25, but then another 29 were turned in, how many worksheets would she have to grade? ",33.0,"The teacher started with 29 worksheets to grade. After grading 25, she had 29 - 25 left to grade. 
worksheets_left = 29 - 25
worksheets_left = 4

Then another 29 worksheets were turned in, so she has to grade 4 + 29 worksheets. 
total_worksheets = 4 + 29
total_worksheets = 33

The answer is 33.",,33.0
145, In fourth grade there were 35 students at the start of the year. During the year 10 students left and 10 new students came to school. How many students were in fourth grade at the end? ,35.0,"There were originally 35 students. 10 students left and 10 new students came, so the net change in students is 10 - 10 = 0. 
Therefore, the number of students at the end of the year is still 35. 

The answer is 35.",,35.0
146," For the school bake sale Carol made 19 cupcakes. If she sold 6 of them and then made 27 more, how many cupcakes would she have? ",40.0,"Carol started with 19 cupcakes. She sold 6, so she had 19 - 6 = 13 cupcakes left. Then she made 27 more cupcakes, so she had 13 + 27 = 40 cupcakes in total. 

The answer is 40.",,40.0
147, A store had 40 oranges in a bin. If they threw away 37 of the old ones and put 7 new ones in the bin how many would be in the bin? ,10.0,"The store started with 40 oranges. They threw away 37 old ones, so they were left with 40 - 37 oranges. 
oranges_left = 40 - 37
oranges_left = 3

Then they put 7 new oranges in the bin. 
total_oranges = oranges_left + 7
total_oranges = 10

The answer is 10.",,10.0
148," At the arcade Victor won 46 tickets. If he spent 27 tickets on a beanie and later won 39 more tickets, how many would he have? ",58.0,"Victor started with 46 tickets. He spent 27 tickets on a beanie, so he had 46 - 27 tickets left. 
tickets_left = 46 - 27
tickets_left = 19

Later, he won 39 more tickets, so he had 19 + 39 tickets. 
total_tickets = 19 + 39
total_tickets = 58

The answer is 58.",,58.0
149," Chloe picked 48 carrots from her garden. If she threw out 45 of them and then picked 42 more the next day, how many carrots would she have total? ",45.0,"Chloe picked 48 carrots from her garden. After throwing out 45, she had 48 - 45 carrots left. 
carrots_left = 48 - 45
carrots_left = 3

The next day, she picked 42 more carrots. 
total_carrots = carrots_left + 42
total_carrots = 45

The answer is 45.",,45.0
150," Sam had 10 socks. If he threw away 3 old ones that didn't fit and bought 36 new ones, how many socks would he have? ",43.0,"Sam started with 10 socks. After throwing away 3, he had 10 - 3 socks. 
socks_left = 10 - 3
socks_left = 7

After buying 36 new socks, he had 7 + 36 socks. 
total_socks = 7 + 36
total_socks = 43

The answer is 43.",,43.0
151," Maria had 14 bottles of water in her fridge. If she drank 8 of them and then bought 45 more, how many bottles would she have? ",51.0,"Maria started with 14 bottles of water. After drinking 8, she had 14 - 8 bottles left. 
bottles_left = 14 - 8
bottles_left = 6

After buying 45 more, she had 6 + 45 bottles. 
total_bottles = 6 + 45
total_bottles = 51

The answer is 51.",,51.0
152," A teacher had 34 worksheets to grade. If she graded 7, but then another 36 were turned in, how many worksheets would she have to grade? ",63.0,"The teacher started with 34 worksheets. After grading 7, she had 34 - 7 left to grade. 
worksheets_left = 34 - 7
worksheets_left = 27

Then another 36 were turned in, so she has 27 + 36 worksheets to grade. 
total_worksheets = 27 + 36
total_worksheets = 63

The answer is 63.",,63.0
153," At the fair there were 7 people in line for the bumper cars. If 4 of them got tired of waiting and left and 8 more got in line, how many people would be in line? ",11.0,"There were originally 7 people in line. 4 of them left, so there were 7 - 4 people left in line. 
people_left = 7 - 4
people_left = 3

Then 8 more people got in line, so the total number of people in line is 3 + 8. 
total_people = 3 + 8
total_people = 11

The answer is 11.",,11.0
154," Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? ",19.0,"Emily started with 7 coloring books. She gave away 2, so she had 7 - 2 = 5 coloring books left. Then she bought 14 more, so she had 5 + 14 = 19 coloring books in total. 

The answer is 19.",,19.0
155," At the arcade Dave won 25 tickets. If he spent 22 tickets on a beanie and later won 15 more tickets, how many would he have? ",18.0,"Dave started with 25 tickets. He spent 22 tickets on a beanie, so he had 25 - 22 tickets left. 
tickets_left = 25 - 22
tickets_left = 3

Later, he won 15 more tickets, so he had a total of 3 + 15 tickets. 
total_tickets = 3 + 15
total_tickets = 18

The answer is 18.",,18.0
156," Robin had 30 songs on her mp3 player. If she deleted 8 old songs from it and then added 10 new songs, how many songs does she have on her mp3 player? ",32.0,"Robin started with 30 songs. After deleting 8 old songs, she had 30 - 8 songs. 
songs_after_deletion = 30 - 8
songs_after_deletion = 22

After adding 10 new songs, she had 22 + 10 songs. 
total_songs = 22 + 10
total_songs = 32

The answer is 32.",,32.0
157," The school cafeteria had 23 apples. If they used 20 to make lunch for the students and then bought 6 more, how many apples would they have? ",9.0,"The cafeteria started with 23 apples. They used 20 for lunch, so they had 23 - 20 apples left. 
apples_left = 23 - 20
apples_left = 3

Then they bought 6 more apples, so they had 3 + 6 apples. 
total_apples = 3 + 6
total_apples = 9

The answer is 9.",,9.0
158," Janet was playing a video game and had 38 lives. In a hard part of the game she lost 16 lives. If she got 32 more lives in the next level, how many lives would she have? ",54.0,"Janet started with 38 lives. After losing 16 lives, she had 38 - 16 lives. 
lives_left = 38 - 16
lives_left = 22

After getting 32 more lives, she would have 22 + 32 lives. 
total_lives = 22 + 32
total_lives = 54

The answer is 54.",,54.0
159," Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total? ",61.0,"Megan picked 19 carrots from her garden. After throwing out 4, she had 19 - 4 carrots left. 
carrots_left = 19 - 4
carrots_left = 15

The next day, she picked 46 more carrots. 
total_carrots = carrots_left + 46
total_carrots = 61

The answer is 61.",,61.0
160," Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have? ",71.0,"Roger started with 45 dollars. He spent 20 dollars, so he had 45 - 20 dollars left. 
money_left = 45 - 20
money_left = 25

If he got another 46 dollars from his mom, he would have a total of 25 + 46 dollars. 
total_money = 25 + 46
total_money = 71

The answer is 71.",,71.0
161," The school cafeteria had 17 apples. If they used 2 to make lunch for the students and then bought 23 more, how many apples would they have? ",38.0,"The cafeteria started with 17 apples. They used 2 for lunch, so they had 17 - 2 apples left. 
apples_left = 17 - 2
apples_left = 15

Then they bought 23 more apples, so they had 15 + 23 apples in total. 
total_apples = 15 + 23
total_apples = 38

The answer is 38.",,38.0
162," Janet was playing a video game and had 47 lives. In a hard part of the game she lost 23 lives. If she got 46 more lives in the next level, how many lives would she have? ",70.0,"Janet started with 47 lives. After losing 23 lives, she had 47 - 23 lives. 
lives_left = 47 - 23
lives_left = 24

After getting 46 more lives, she would have 24 + 46 lives. 
total_lives = 24 + 46
total_lives = 70

The answer is 70.",,70.0
163," Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total? ",31.0,"Nancy picked 12 carrots originally. After throwing out 2, she had 12 - 2 carrots. 
carrots_left = 12 - 2
carrots_left = 10

The next day, she picked 21 more carrots. 
total_carrots = carrots_left + 21
total_carrots = 31

The answer is 31.",,31.0
164," Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player? ",64.0,"Bianca started with 34 songs. After deleting 14 old songs, she had 34 - 14 songs. 
songs_after_deletion = 34 - 14
songs_after_deletion = 20

After adding 44 new songs, she had 20 + 44 songs. 
total_songs = 20 + 44
total_songs = 64

The answer is 64.",,64.0
165," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? ",39.0,"Tom started with 5 books. He sold 4 of them, so he had 5 - 4 = 1 book left. He used the money he earned from selling the 4 books to buy 38 new books, so he now has 1 + 38 = 39 books. 

The answer is 39.",,39.0
166," John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ",27.0,"John started with 33 socks. After throwing away 19, he had 33 - 19 socks. 
socks_left = 33 - 19
socks_left = 14

After buying 13 new socks, he had 14 + 13 socks. 
total_socks = 14 + 13
total_socks = 27

The answer is 27.",,27.0
167," For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ",24.0,"Maria started with 19 cupcakes. She sold 5, so she had 19 - 5 = 14 cupcakes left. Then she made 10 more cupcakes, so she had 14 + 10 = 24 cupcakes in total. 

The answer is 24.",,24.0
168, A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin? ,34.0,"The store started with 50 oranges. They threw away 40 old ones and put in 24 new ones. So the total number of oranges in the bin now is 50 - 40 + 24.
total_oranges = 50 - 40 + 24
total_oranges = 34

The answer is 34.",,34.0
169, In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school. How many students were in fourth grade at the end? ,11.0,"There were originally 8 students. 5 students left and 8 new students came, so the net change in students is 8 - 5 = 3. 
current_students = 8 + 3
current_students = 11

The answer is 11.",,11.0
170," Bianca picked 23 carrots from her garden. If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ",60.0,"Bianca picked 23 carrots from her garden. After throwing out 10, she had 23 - 10 carrots left. 
carrots_left = 23 - 10
carrots_left = 13

The next day, she picked 47 more carrots. 
total_carrots = carrots_left + 47
total_carrots = 60

The answer is 60.",,60.0
171," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have? ",47.0,"Zoe started with 42 bottles of water. After drinking 25, she had 42 - 25 bottles left. 
bottles_left = 42 - 25
bottles_left = 17

After buying 30 more, she had 17 + 30 bottles. 
total_bottles = 17 + 30
total_bottles = 47

The answer is 47.",,47.0
172," Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player? ",28.0,"Katie started with 11 songs. After deleting 7 old songs, she had 11 - 7 songs. 
songs_left = 11 - 7
songs_left = 4

After adding 24 new songs, she had 4 + 24 songs. 
total_songs = 4 + 24
total_songs = 28

The answer is 28.",,28.0
173, A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ,31.0,"The store started with 5 oranges. They threw away 2 old ones and added 28 new ones. So the total number of oranges in the bin is 5 - 2 + 28.
total_oranges = 5 - 2 + 28
total_oranges = 31

The answer is 31.",,31.0
174," Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ",67.0,"Adam started with 48 books. After selling 19, he had 48 - 19 books left. 
books_left = 48 - 19
books_left = 29

He used the money earned from selling the books to buy 38 new books. So he now has 29 + 38 books. 
total_books = 29 + 38
total_books = 67

The answer is 67.",,67.0
175, In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,37.0,"There were originally 31 students. 5 students left and 11 new students came, so the total change in students is 11 - 5 = 6. 
The current number of students is 31 + 6 = 37. 

The answer is 37.",,37.0
176," For the school bake sale Robin made 42 cupcakes. If she sold 22 of them and then made 39 more, how many cupcakes would she have? ",59.0,"Robin started with 42 cupcakes. She sold 22, so she had 42 - 22 = 20 cupcakes left. Then she made 39 more, so she had 20 + 39 = 59 cupcakes in total. 

The answer is 59.",,59.0
177," A florist had 11 roses. If she sold 2 of them and then later picked 32 more, how many roses would she have? ",41.0,"The florist started with 11 roses. She sold 2, so she had 11 - 2 = 9 roses left. Then she picked 32 more, so she had 9 + 32 = 41 roses in total. 

The answer is 41.",,41.0
178," Frank had 11 dollars. At the store he spent $3 on a new game. If he got another 14 dollars for his allowance, how much money does he have now? ",22.0,"Frank started with 11 dollars. He spent 3 dollars on a new game, so he had 11 - 3 dollars left. 
money_left = 11 - 3
money_left = 8

Then he got an allowance of 14 dollars, so he now has 8 + 14 dollars. 
total_money = 8 + 14
total_money = 22

The answer is 22.",,22.0
179," Haley was playing a video game and had 14 lives. In a hard part of the game she lost 4 lives. If she got 36 more lives in the next level, how many lives would she have? ",46.0,"Haley started with 14 lives. After losing 4 lives, she had 14 - 4 lives. 
lives_left = 14 - 4
lives_left = 10

After getting 36 more lives, she would have 10 + 36 lives. 
total_lives = 10 + 36
total_lives = 46

The answer is 46.",,46.0
180," Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have? ",58.0,"Luke started with 48 dollars. After spending 11 dollars, he had 48 - 11 dollars. 
money_left = 48 - 11
money_left = 37

After getting 21 dollars from his mom, he had 37 + 21 dollars. 
total_money = 37 + 21
total_money = 58

The answer is 58.",,58.0
181," Emily was playing a video game and had 42 lives. In a hard part of the game she lost 25 lives. If she got 24 more lives in the next level, how many lives would she have? ",41.0,"Emily started with 42 lives. After losing 25 lives, she had 42 - 25 lives. 
lives_left = 42 - 25
lives_left = 17

After getting 24 more lives, she would have 17 + 24 lives. 
total_lives = 17 + 24
total_lives = 41

The answer is 41.",,41.0
182," Debby had 30 coloring books. If she gave away 7 of them, but then bought 35 more, how many would she have total? ",58.0,"Debby started with 30 coloring books. After giving away 7, she had 30 - 7. 
coloring_books_left = 30 - 7
coloring_books_left = 23

After buying 35 more, she had 23 + 35 coloring books. 
total_coloring_books = 23 + 35
total_coloring_books = 58

The answer is 58.",,58.0
183," The school cafeteria had 12 apples. If they used 8 to make lunch for the students and then bought 19 more, how many apples would they have? ",23.0,"The cafeteria started with 12 apples. They used 8 for lunch, so they had 12 - 8 = 4 apples left. Then they bought 19 more apples, so they had 4 + 19 = 23 apples in total. 

The answer is 23.",,23.0
184," At the fair there were 31 people in line for the bumper cars. If 25 of them got tired of waiting and left and 25 more got in line, how many people would be in line? ",31.0,"There were originally 31 people in line. 25 of them left, so there were 31 - 25 people left in line. 
people_left = 31 - 25
people_left = 6

Then 25 more people got in line, so the total number of people in line is 6 + 25. 
total_people = 6 + 25
total_people = 31

The answer is 31.",,31.0
185," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ",56.0,"The florist started with 50 roses. After selling 15, she had 50 - 15 roses. 
roses_after_sale = 50 - 15
roses_after_sale = 35

After picking 21 more, she had 35 + 21 roses. 
total_roses = 35 + 21
total_roses = 56

The answer is 56.",,56.0
186," Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs, how many songs does she have on her mp3 player? ",23.0,"Zoe started with 6 songs. After deleting 3 old songs, she had 6 - 3 songs. 
songs_after_deletion = 6 - 3
songs_after_deletion = 3

After adding 20 new songs, she had 3 + 20 songs. 
total_songs = 3 + 20
total_songs = 23

The answer is 23.",,23.0
187," At the arcade Dave won 11 tickets. If he spent 5 tickets on a beanie and later won 10 more tickets, how many would he have? ",16.0,"Dave started with 11 tickets. He spent 5 tickets on a beanie, so he had 11 - 5 tickets left. 
tickets_left = 11 - 5
tickets_left = 6

Later, he won 10 more tickets, so he had 6 + 10 tickets. 
total_tickets = 6 + 10
total_tickets = 16

The answer is 16.",,16.0
188," A waiter had 33 customers to wait on. If 31 customers left and he got another 26 customers, how many customers would he have? ",28.0,"The waiter started with 33 customers. After 31 left, he had 33 - 31 customers. 
customers_left = 33 - 31
customers_left = 2

Then he got 26 more customers, so he had 2 + 26 customers. 
total_customers = 2 + 26
total_customers = 28

The answer is 28.",,28.0
189, In fourth grade there were 11 students at the start of the year. During the year 6 students left and 42 new students came to school. How many students were in fourth grade at the end? ,47.0,"At the start of the year, there were 11 students. After 6 students left, there were 11 - 6 students remaining. 
students_remaining = 11 - 6
students_remaining = 5

Then 42 new students came, so the total number of students is 5 + 42. 
total_students = 5 + 42
total_students = 47

The answer is 47.",,47.0
190," Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? ",33.0,"Oliver started with 11 socks. After throwing away 4, he had 11 - 4 socks. 
socks_left = 11 - 4
socks_left = 7

After buying 26 new socks, he had 7 + 26 socks. 
total_socks = 7 + 26
total_socks = 33

The answer is 33.",,33.0
191, A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin how many would be in the bin? ,36.0,"The store started with 40 oranges. They threw away 25 old ones, so they were left with 40 - 25 oranges. 
oranges_left = 40 - 25
oranges_left = 15

Then they added 21 new oranges, so the total number of oranges in the bin is 15 + 21. 
total_oranges = 15 + 21
total_oranges = 36

The answer is 36.",,36.0
192," At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have? ",9.0,"Edward started with 9 tickets. He spent 4 on a beanie, so he had 9 - 4 tickets left. 
tickets_left = 9 - 4
tickets_left = 5

Later, he won 4 more tickets, so he had 5 + 4 tickets. 
total_tickets = 5 + 4
total_tickets = 9

The answer is 9.",,9.0
193, In fourth grade there were 4 students at the start of the year. During the year 3 students left and 42 new students came to school. How many students were in fourth grade at the end? ,43.0,"At the start of the year, there were 4 students. After 3 students left, there were 4 - 3 = 1 student left. Then 42 new students came, so the total number of students in fourth grade at the end of the year is 1 + 42 = 43 students. 

The answer is 43.",,43.0
194," Haley picked 28 carrots from her garden. If she threw out 11 of them and then picked 9 more the next day, how many carrots would she have total? ",26.0,"Haley started with 28 carrots. After throwing out 11, she had 28 - 11. 
carrots_left = 28 - 11
carrots_left = 17

The next day, she picked 9 more carrots. 
total_carrots = carrots_left + 9
total_carrots = 17 + 9

The answer is 26.",,26.0
195," Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, how many books would Roger have? ",34.0,"Roger started with 25 books. After selling 21, he had 25 - 21 books left. 
books_left = 25 - 21
books_left = 4

He used the money earned from selling the books to buy 30 new books. So he now has 4 + 30 books. 
total_books = 4 + 30
total_books = 34

The answer is 34.",,34.0
196," A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many roses would she have? ",36.0,"The florist started with 5 roses. After selling 3, she had 5 - 3 roses left. 
roses_left = 5 - 3
roses_left = 2

Later, she picked 34 more roses. So she now has 2 + 34 roses. 
total_roses = 2 + 34
total_roses = 36

The answer is 36.",,36.0
197," Wendy was playing a video game and had 10 lives. In a hard part of the game she lost 6 lives. If she got 37 more lives in the next level, how many lives would she have? ",41.0,"Wendy started with 10 lives. After losing 6 lives, she had 10 - 6 lives left. 
lives_left = 10 - 6
lives_left = 4

After getting 37 more lives, she would have 4 + 37 lives. 
total_lives = 4 + 37
total_lives = 41

The answer is 41.",,41.0
198," John had 5 dollars. At the store he spent $2 on a new game. If he got another 26 dollars for his allowance, how much money does he have now? ",29.0,"John started with 5 dollars. He spent 2 dollars on a new game, so he had 5 - 2 dollars left. 
money_left = 5 - 2
money_left = 3

Then he got an allowance of 26 dollars, so he now has 3 + 26 dollars. 
total_money = 3 + 26
total_money = 29

The answer is 29.",,29.0
199," For the school bake sale Chloe made 28 cupcakes. If she sold 25 of them and then made 8 more, how many cupcakes would she have? ",11.0,"Chloe made 28 cupcakes. She sold 25 of them, so she had 28 - 25 = 3 cupcakes left. Then she made 8 more, so she had 3 + 8 = 11 cupcakes in total. 

The answer is 11.",,11.0
200," At the town carnival Billy rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets, how many tickets did he use? ",50.0,"Billy rode the ferris wheel 7 times and the bumper cars 3 times, so he rode a total of 7 + 3 = 10 rides. Each ride cost 5 tickets, so he used 10 x 5 = 50 tickets. 

The answer is 50.",,50.0
201, Chloe was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Chloe have total? ,32.0,"Chloe found 4 boxes of winter clothing. Each box had 2 scarves and 6 mittens. So in total, she had 4 * (2 + 6) pieces of winter clothing. 
total_clothing = 4 * (2 + 6)
total_clothing = 32

The answer is 32.",,32.0
202," A waiter had 9 tables he was waiting on, with 7 women and 3 men at each table. How many customers total did the waiter have? ",90.0,"The waiter had 9 tables with 7 women and 3 men at each table. So the total number of customers at each table is 7 + 3 = 10. 

To find the total number of customers, we can multiply the number of tables by the number of customers at each table: 

total_customers = 9 x 10
total_customers = 90

The answer is 90.",,90.0
203," April's discount flowers was having a sale where each flower was 3 dollars. If Emily bought 2 roses and 2 daisies, how much did she spend? ",12.0,"Each flower costs 3 dollars. Emily bought 2 roses and 2 daisies, so she bought a total of 4 flowers. 
total_flowers = 2 + 2
total_flowers = 4

The cost of 4 flowers at 3 dollars each is 4 * 3 dollars. 
total_cost = 4 * 3
total_cost = 12

Emily spent 12 dollars. 

The answer is 12.",,12.0
204," Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, how many problems did she have to complete total? ",30.0,"Isabel had 2 pages of math homework and 4 pages of reading homework. Each page had 5 problems on it, so she had to complete 2 * 5 math problems and 4 * 5 reading problems. 
math_problems = 2 * 5
math_problems = 10

reading_problems = 4 * 5
reading_problems = 20

Total number of problems is math_problems + reading_problems. 
total_problems = math_problems + reading_problems
total_problems = 30

The answer is 30.",,30.0
